comparison,status,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,mae_all,C_DIRECT_ROW,M_SELECTED,-0.00927950899248859,-0.04591210127197482,0.02770251541400061,-0.049281412620713,0.024509644868967076,0.6028,0.018374338486627523,0.051448147762557066,-0.011861197451210288,90,40,2,5,-0.01543191383518972,0.0026627569566290226,False,0.02,False,False
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,mae_all,B1_MEAN_CURVE,M_SELECTED,0.09773837542719646,0.04416382632528682,0.14693454555538055,0.02956443195004983,0.14068316175530035,0.0012,0.026190501430697673,0.07333340400595348,0.10402314698922285,90,60,5,5,0.0898678499980031,0.11663998663024266,True,0.02,True,True
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,mae_far,C_DIRECT_ROW,M_SELECTED,-0.009990576921942291,-0.07310848200315713,0.055528685491932704,-0.0789628461350535,0.05053211937063336,0.7564,0.0318309801623122,0.08912674445447416,-0.015687047649185062,88,42,2,5,-0.02045468221239601,0.011222325798109731,False,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,mae_far,B1_MEAN_CURVE,M_SELECTED,0.15218944712819085,0.06525302814128321,0.23805198315472195,0.05193906278103631,0.22745041293622542,0.0004,0.04296724930691745,0.12030829805936885,0.1581502598802839,88,57,5,5,0.13938073857984357,0.18217072929033779,True,0.02,True,
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,mae_adjacent,C_DIRECT_ROW,M_SELECTED,-0.008473494046034471,-0.01698791230816144,-0.001840907533878093,-0.01699453873705449,-0.0018465256055627973,0.0176,0.0038043121614543636,0.010652074052072217,-0.012189966501229572,83,32,0,5,-0.00968818702407818,-0.007127312238888956,True,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,mae_adjacent,B1_MEAN_CURVE,M_SELECTED,0.01684310992279417,0.005925706786265278,0.030008563875425998,0.005172456571366514,0.029049063126269186,0.0032,0.005948537067242754,0.016655903788279712,0.02212192712138454,83,52,5,5,0.014771351634912186,0.020341051773667202,True,0.02,True,
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,sign_acc_strong,C_DIRECT_ROW,M_SELECTED,-0.0031624607758839306,-0.08119510873288725,0.09284427812330759,-0.0837226285427217,0.08942246950795356,0.9472,0.04359888027037295,0.12207686475704425,0.008726128047235856,86,39,2,5,-0.027296655667190507,0.024157179139900415,False,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,sign_acc_strong,B1_MEAN_CURVE,M_SELECTED,0.10398293696330849,-0.017173160000204826,0.24541738918386474,-0.02341881058646324,0.2399249380630371,0.0828,0.06541082533831427,0.18315031094727996,0.11786075873657947,86,52,5,5,0.0747044468286872,0.1395468150428656,True,0.02,False,
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,pair_spearman,C_DIRECT_ROW,M_SELECTED,-0.05320487628708133,-0.13657679906526743,0.03105321105871878,-0.15237087948089306,0.019678955458435583,0.192,0.04146356157103706,0.11609797239890376,-0.03788957604741535,84,35,0,5,-0.06287622603360682,-0.026611867011137297,True,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,pair_spearman,B1_MEAN_CURVE,M_SELECTED,0.15137703468094835,0.016164189640883706,0.3233957980036381,0.006400129488356993,0.3105246916228299,0.028,0.07802071632478312,0.21845800570939272,0.19590938252975287,84,55,5,5,0.11730630739367175,0.1984926230203543,True,0.02,True,
P1_M_SELECTED_vs_C_DIRECT_ROW,registered,curve_spearman,C_DIRECT_ROW,M_SELECTED,-0.006226586975699315,-0.1411346530967923,0.149352406624671,-0.1649612612727082,0.12880563170104317,0.9628,0.07176992605080501,0.20095579294225402,0.012600025032976116,84,38,3,5,-0.03322876992927537,0.04125048837133214,False,0.02,False,
S1_M_SELECTED_vs_B1_MEAN_CURVE,registered,curve_spearman,B1_MEAN_CURVE,M_SELECTED,0.22513605851925933,0.028722975946253313,0.4603093908526802,-0.01142663600152138,0.4286414563748932,0.0316,0.10953614352669358,0.306701201874742,0.2854871923690938,84,55,5,5,0.18754927319626474,0.29560202115742473,True,0.02,False,
