extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-3.1411,-0.302234,-3.63351,-1.72287,0.722821,0.664992,0.808601,3.0819,1.77892,2.50709,-0.256699,-1.44946,3.64416,-0.0936106,-5.53732,2.66368,6,s104729_S_b012,12
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-0.338299,0.513447,-0.59606,0.937199,1.52009,0.623209,-0.32373,-0.499012,1.67312,0.455785,-0.287323,-0.360778,0.0764962,1.94279,-1.69465,0.444095,4,s104729_S_b012,12
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-6.46306,-1.12001,-5.91687,4.17409,-2.16504,0.885457,5.5517,8.325,5.71329,5.4603,-3.34817,1.70704,8.63068,-3.70627,-3.11882,0.807062,2,s104729_S_b012,12
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-1.72931,-0.0425874,0.530301,0.149751,0.064961,0.0255535,-0.0881375,1.33806,1.76388,1.25245,0.591779,-0.377021,0.0288525,-0.478518,-1.19003,0.199082,4,s104729_S_b012,12
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-1.13198,-0.264302,1.51354,0.569116,-0.280799,-4.26173,-1.05809,1.03932,1.32505,2.005,-0.366364,-1.1313,1.94633,-0.918279,-4.66789,1.75525,8,s104729_S_b012,12
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-3.2878,0.222726,0.731199,0.112741,0.516097,0.308161,-0.321648,1.35736,2.43924,1.71309,-0.246132,-0.26342,1.12967,0.0826166,-1.39427,1.10209,12,s104729_S_b012,12
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-1.56121,-1.44376,2.01516,1.17644,-0.599491,-4.13653,-1.73003,1.4605,1.09745,1.89978,0.384511,-1.93027,1.23802,-1.68581,-4.20345,0.989941,12,s104729_S_b012,12
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.852885,-0.470759,1.35324,0.0309229,0.023142,1.68307,-0.277429,0.955482,-0.791441,-1.01049,0.288523,1.30617,-0.448809,1.04811,-0.354124,-0.433396,2,s104729_S_b012,12
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0553593,-0.0499847,-1.01669,-0.0318518,-0.178669,1.64226,-0.509811,-0.707605,-0.0605559,0.00408745,-1.0179,-0.845885,-0.106527,0.900424,-0.0727744,-0.395463,82,s104729_S_b012,12
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.198993,0.545233,0.788423,-0.248908,-0.989349,-0.0101658,-0.313123,-0.00454243,-0.596808,-0.461931,0.0589235,-0.178026,-0.423955,-0.210597,1.53912,-0.386416,216,s104729_S_b012,12
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.276082,0.0499914,0.233606,-0.491853,-1.18815,0.946957,-0.128951,-0.113547,-0.491879,0.269973,-0.871578,-0.229966,-0.372098,-0.461762,0.0828019,-0.0104027,184,s104729_S_b012,12
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.225163,0.483392,-1.19589,0.382484,0.443524,1.24967,-1.75904,-1.26889,0.569835,0.762911,-1.64648,-0.389215,0.267423,1.90749,-0.842827,0.816311,11,s104729_S_b012,12
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.522483,0.226201,-0.596074,0.45244,0.350405,0.992938,-0.879601,-0.977844,0.399967,0.860105,-1.21714,-0.478676,0.151158,1.1216,-0.445991,0.124351,34,s104729_S_b012,12
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.43478,-0.170881,-0.467101,1.89004,1.09135,0.590473,-0.740809,-0.921361,0.757107,1.60776,-0.904008,-0.97459,0.0997387,1.11761,-0.530672,0.10479,27,s104729_S_b012,12
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.882583,0.0957382,-0.909446,0.998277,0.957758,0.508444,-1.54758,-1.43545,0.882705,1.58263,-1.41174,-0.929916,0.413509,1.58588,-0.77734,0.521844,25,s104729_S_b012,12
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,1.67934,-0.585081,-0.181655,1.31528,0.841556,-0.739345,-0.00417307,-1.81391,1.35253,0.371546,0.346682,-0.0205991,-0.844571,0.40318,-0.912792,-0.65796,14,s104729_S_b012,12
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.858097,-0.200144,1.51622,-3.34248,-0.114855,-1.53508,-0.717258,-1.37886,-0.1013,-1.68741,0.200277,0.935422,0.00654472,1.86431,1.07106,0.00906403,137,s104729_S_b012,12
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-1.21959,1.00395,0.288977,-0.191509,-0.0875245,-0.567227,-0.925303,-0.104942,-0.925583,-1.7031,0.480854,0.378037,0.0253117,0.263352,2.04672,-0.543947,9,s104729_S_b012,12
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-1.61449,1.60945,-0.474177,0.338566,0.661985,-0.749664,-1.29811,-0.523512,-0.696096,-2.35793,-0.103773,0.132262,0.25454,1.41385,1.77526,0.0154252,96,s104729_S_b012,12
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-1.58967,0.985602,-0.0140551,0.0817064,0.0965639,-1.04267,-1.23161,-0.326322,-0.791063,-1.76174,0.359595,-0.632864,0.278487,0.428036,1.91127,-0.361211,9,s104729_S_b012,12
