extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CCCCCC(=O)N(C(C)CC)C(C)CC,-0.64693,0.374563,0.454127,0.00781161,-0.695225,0.561326,0.105435,0.684697,0.0152743,-1.12912,0.0456057,0.132429,-0.662026,1.0377,-1.0324,-1.33731,5,s104729_S_b013,13
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.08038,0.645648,0.743716,0.0566866,-0.969154,0.623253,0.359601,0.371195,-0.0474472,-1.53929,0.415892,-0.701407,-0.357947,1.19994,-1.25729,-1.38243,17,s104729_S_b013,13
CCCCCC(=O)N(CCCC)CCCC,-0.965376,0.626893,0.997817,0.501699,-0.820871,0.749252,0.260078,0.541131,-0.288577,-0.92968,0.0473563,-0.37626,-0.510116,1.10682,-1.29093,-1.56252,2,s104729_S_b013,13
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.0904293,-0.647153,-0.31799,0.72844,-0.384286,-0.985809,-0.245199,1.50402,-0.868324,0.455177,-0.0560267,0.240117,2.04384,-0.0770026,1.48863,0.40873,2,s104729_S_b013,13
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,-0.709907,0.875849,0.98663,0.698275,-1.1842,0.987362,0.951499,0.559297,-0.399296,-1.44851,0.282572,-0.257828,-0.558224,1.42723,-1.33466,-2.03784,14,s104729_S_b013,13
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.166213,-0.507655,-0.601671,-0.268906,0.343962,-0.51669,-0.266948,0.686387,0.416975,0.227378,-0.11242,0.531667,0.896584,-0.286381,0.790947,-0.0219724,134,s104729_S_b013,13
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,-0.152023,-0.417321,-0.651506,-0.570569,0.080462,-0.626301,0.250777,0.470987,0.636162,-0.0228702,0.0654414,-0.115079,0.429378,-0.274768,0.551606,0.506427,14,s104729_S_b013,13
CCCCCCCC(=O)N(CCCCCC)CCCCCC,-0.863087,0.639839,0.947869,0.022853,-0.730488,0.753163,0.411414,1.03036,0.0153341,-1.03789,0.157808,-0.498736,-1.28525,1.08644,-1.3125,-1.14315,210,s104729_S_b013,13
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.71161,-0.211384,-0.017234,1.57781,-1.55771,1.92437,-0.629337,-0.0572461,0.55707,1.66308,-0.629732,-2.40479,-1.15692,-0.640702,0.0768694,3.3258,49,s104729_S_b013,13
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,-2.89607,1.88905,2.32284,-1.135,-0.870904,-0.519558,-0.886294,-1.85413,-4.67917,0.341802,-1.36623,0.613732,-3.18035,-0.323089,-2.29848,0.805777,6,s104729_S_b013,13
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,-2.29448,1.64139,1.86123,-0.945783,-0.628557,-0.424938,-0.7707,-1.70044,-3.86988,0.923278,-1.45759,0.656709,-3.95892,-0.713358,-2.48663,1.37207,6,s104729_S_b013,13
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.37192,1.54919,1.87916,-1.05561,-0.507576,-1.06134,-0.999245,-1.5387,-3.68099,1.18565,-1.84227,0.370607,-3.22315,-1.11148,-2.21026,1.36877,6,s104729_S_b013,13
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.522014,-0.420951,-0.770459,-0.815466,-0.65788,-1.00993,-1.04113,0.188844,0.592569,1.40411,1.92861,-0.380913,-0.516537,0.0642398,1.74554,3.09319,14,s104729_S_b013,13
CCCCCCCCCC(=O)N(C)C,-0.4039,0.115306,0.295503,-0.212643,-0.398645,0.326251,-0.366713,1.00456,0.448027,-0.8721,-0.316435,0.131137,-0.182169,0.555495,-1.06573,-0.973326,5,s104729_S_b013,13
CCCCCCCCCC(=O)N(CC)CC,-0.50127,0.306933,0.297603,-0.260326,-0.409458,0.412528,-0.256699,0.839853,0.319886,-0.848467,-0.259448,0.271442,-0.375079,0.633114,-1.15353,-0.992271,5,s104729_S_b013,13
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-0.822967,0.723626,1.11094,0.166705,-0.599662,0.638655,0.161933,0.346655,-0.0680633,-0.997026,0.29171,-0.649131,-0.973175,1.06935,-1.23184,-1.34559,63,s104729_S_b013,13
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.670191,0.743857,0.757647,0.109002,-0.972487,0.366815,0.710105,0.205149,-0.0838066,-1.43104,0.312446,-0.507645,-0.213845,0.776549,-1.26296,-1.47405,11,s104729_S_b013,13
CCCCCCCCCCCC(=O)N(CC)CC,-0.853043,0.774604,0.737724,-0.0168008,-0.703991,0.891652,-0.171498,0.550389,-0.0588343,-1.31601,0.19148,-0.230781,-1.03028,1.07004,-1.62417,-1.25999,47,s104729_S_b013,13
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,0.412385,-0.212995,0.306223,1.57533,-0.498578,-0.633201,0.104,-0.985193,0.275009,0.736606,-0.14651,0.343507,1.43367,-1.34919,0.325455,-1.77045,12,s104729_S_b013,13
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.843976,-0.211191,-0.537234,-0.352612,0.625159,0.258749,0.894709,1.29741,0.11847,-0.0184014,-0.626604,0.801847,0.710082,0.0511873,-0.128381,0.672102,105,s104729_S_b013,13
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.443044,0.0818267,-0.467896,-0.339084,0.0589085,-0.318351,0.0625269,0.933721,0.460579,0.150634,-0.334947,0.0457241,0.440536,-0.399544,0.0247812,0.315206,22,s104729_S_b013,13
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.589883,-0.333663,-0.527783,-0.390168,0.893011,-0.0967224,-0.695742,0.358843,0.75796,0.310062,-0.157309,0.195028,0.272763,-0.533939,-0.0349509,0.361469,26,s104729_S_b013,13
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.777763,-0.395843,-0.531408,-0.130631,0.97648,-0.0656198,-0.292274,-0.545407,0.655455,0.496155,-0.165037,0.336262,-0.0670096,-0.378181,0.0173444,0.390622,26,s104729_S_b013,13
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.692074,-0.455859,-0.250104,-0.147651,0.933451,-0.0890692,-0.766356,-0.737626,0.447789,0.465124,-0.15791,0.0961823,0.264307,-0.336664,0.25586,0.157864,22,s104729_S_b013,13
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.922131,-0.165322,-0.269233,-0.504735,0.965952,0.060518,-0.544029,0.413124,0.635081,0.438557,-0.321639,-0.464069,-0.10901,-0.510771,0.204664,0.64606,13,s104729_S_b013,13
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.349937,-0.105019,-0.0111056,-0.381978,0.482642,0.115424,-0.0885563,0.623268,0.315811,-0.0461172,-0.390812,-0.248238,0.369298,-0.116632,-0.0222098,0.144415,14,s104729_S_b013,13
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.290564,0.559889,0.113284,0.0425522,0.0976158,-0.857184,0.347935,-0.1787,-0.326447,0.0231923,-0.113366,0.526252,-0.877803,0.26483,-0.219932,0.425696,39,s104729_S_b013,13
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1.15554,0.266153,0.0619187,-0.503632,0.718264,-0.283696,-0.23486,-0.260908,0.237027,0.417222,-0.3585,-0.111494,-0.0506192,-0.359208,0.157706,0.423999,368,s104729_S_b013,13
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1.10312,-0.587864,-0.0968084,1.3911,0.742235,-0.879076,-0.253281,-0.639786,0.670483,-0.347422,2.18184,0.53092,-1.27747,-1.82647,-0.781639,-0.033558,208,s104729_S_b013,13
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-2.8123,2.41773,2.01441,-2.05955,-1.00514,1.35425,-1.30186,-3.07337,-1.84713,-3.77417,-0.561165,0.46193,-0.278939,2.09632,0.075087,0.772321,6,s104729_S_b013,13
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-0.529344,1.2326,0.958661,0.717886,-1.25109,0.92917,-0.834339,-0.493947,-1.31398,-1.96979,-0.0567104,-1.34024,0.295916,0.074948,-0.412955,-0.686901,4,s104729_S_b013,13
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-5.98115,4.87456,-1.20476,-0.938917,-6.67179,0.00713194,-0.926639,-2.97023,-4.30516,-8.02769,-4.7208,2.35075,-0.583082,-0.665736,-2.97663,1.61757,2,s104729_S_b013,13
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.815395,0.400821,0.540252,-0.219693,-0.391895,-0.0107321,1.09579,0.36987,-1.12435,-1.23724,-0.90059,0.903958,0.0352021,0.221472,-0.72446,0.399299,4,s104729_S_b013,13
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.65014,2.52972,2.21535,-0.860612,-0.457264,-0.812466,-0.967964,-1.59529,-4.30458,1.10948,-1.76467,0.285895,-3.23205,-0.413509,-2.53429,0.980075,8,s104729_S_b013,13
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-1.3178,0.49209,0.999099,0.46532,-1.0618,0.0506645,1.30618,0.170448,-1.25193,-1.80069,-0.389368,0.603664,0.224704,0.46424,-1.52543,-0.307369,12,s104729_S_b013,13
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.06073,2.83119,1.83873,-0.416115,-0.329793,-1.53973,-0.307062,-1.83312,-4.39892,1.80678,-2.55407,0.905687,-2.74309,-0.735029,-2.11254,1.3185,12,s104729_S_b013,13
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.205142,-0.400342,-0.221823,0.669454,-0.468467,-1.0617,-0.341473,1.71792,-0.945421,0.303933,-0.0687196,-0.0136775,1.87732,-0.0978003,1.25938,0.541576,2,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.774266,0.142183,0.394723,0.295212,0.0815838,-0.34149,0.590577,-0.388233,-0.377097,-0.259066,0.233945,0.301184,1.05179,0.144043,0.370512,-0.794708,82,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.657648,-0.41594,-0.50443,-0.166481,0.70448,-0.597709,0.376979,-0.150297,0.642841,0.885057,-0.020151,0.964695,-0.0224667,-0.504941,0.3662,0.37694,216,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.773712,-0.138923,-0.135802,-0.339432,0.809723,-0.138069,-0.35096,0.00120018,0.535163,0.397658,-0.11954,0.0395554,-0.153777,-0.459403,0.122415,0.287858,184,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.0228187,0.731367,0.899886,0.610468,-0.499622,-0.185253,-0.292885,-0.918784,-0.831262,-0.808244,0.959071,-0.79174,0.476995,0.632467,-0.0964609,-1.31898,11,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.111611,0.536133,0.660537,0.186102,-0.254967,-0.25677,-0.659739,-0.465886,-0.684265,-0.701515,0.831391,-0.231244,0.37179,0.491267,0.132017,-1.01561,34,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.260826,0.907927,0.912452,0.0545471,-0.391231,0.07855,-0.896255,-0.14471,-1.0038,-0.763473,0.726508,-0.113447,0.159774,1.01452,-0.127052,-1.22931,27,s104729_S_b013,13
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.280132,0.957166,1.03205,0.40723,-0.612145,-0.0463924,-0.145337,-0.635547,-1.06367,-0.764109,0.853771,-0.584197,0.343842,0.898907,-0.0926875,-1.3308,25,s104729_S_b013,13
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.398479,1.32755,-0.0230875,-0.316705,-0.101363,0.824307,-0.232023,-1.12551,-0.540193,-0.647004,-0.848205,-0.295744,-1.71616,-0.149801,0.572582,0.64952,14,s104729_S_b013,13
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.0342,-0.885355,-0.864593,-0.0191394,-0.668402,-0.826236,-2.36818,0.274798,0.216034,0.610321,0.283632,1.14049,-1.78571,-0.798145,0.946007,1.78167,120,s104729_S_b013,13
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.358153,-0.220914,0.00305241,1.15255,-0.348886,-0.778859,0.816818,-0.500517,0.388565,0.929577,-0.21548,0.370601,0.722776,-1.77241,0.63496,-0.918413,9,s104729_S_b013,13
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-0.168384,0.241576,0.565579,1.67806,-0.925758,-0.606937,0.632784,-0.496478,-0.227328,0.457913,0.274719,-0.605649,0.246411,-1.65113,0.343295,-1.1169,96,s104729_S_b013,13
