extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.08721,0.389487,-0.355983,0.483321,39,s104729_S_b005,5
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.119186,-0.110796,-1.01774,-1.00285,368,s104729_S_b005,5
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2.30239,0.546113,-1.6824,1.00738,208,s104729_S_b005,5
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-0.320046,1.77031,-0.185967,3.46901,6,s104729_S_b005,5
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-1.94692,0.989739,0.578555,0.885873,4,s104729_S_b005,5
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-0.633807,-2.53151,5.66583,2.72894,2,s104729_S_b005,5
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,0.675836,-0.768258,1.24026,1.3895,4,s104729_S_b005,5
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.110713,1.67558,2.58197,3.87101,8,s104729_S_b005,5
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-0.1071,-0.736344,2.18799,1.91724,12,s104729_S_b005,5
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.13043,1.66823,2.97482,3.41618,12,s104729_S_b005,5
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.401178,-1.74244,-0.953052,-0.338565,2,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.0246157,0.427673,0.0172112,-0.00162405,82,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1.1774,0.347301,-0.635358,-0.928573,216,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.00869079,-0.238658,-1.01526,-0.833814,184,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-2.0374,1.94508,-0.0484441,0.649967,11,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.1783,0.948678,-0.233703,0.709131,34,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.41677,0.470123,0.0584543,1.5603,27,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.53018,1.50742,0.677031,1.2673,25,s104729_S_b005,5
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.86892,0.798751,-0.893763,1.18934,14,s104729_S_b005,5
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.256604,0.540371,-3.75143,-0.360063,137,s104729_S_b005,5
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.163042,1.32652,0.0610787,-1.08839,9,s104729_S_b005,5
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-0.337798,1.74778,0.502143,-0.490816,96,s104729_S_b005,5
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.0425449,1.76683,0.549035,-0.83641,9,s104729_S_b005,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.395103,-0.700435,-1.13578,-1.28574,462,s104729_S_b005,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.481346,-0.649472,-0.917031,-1.34488,2,s104729_S_b005,5
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.360019,-0.650333,-1.04008,-0.94229,14,s104729_S_b005,5
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.176952,-1.62579,-0.54672,-0.490679,2,s104729_S_b005,5
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1.73964,1.21123,-0.476853,1.84018,4,s104729_S_b005,5
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.128475,0.465713,-0.252427,-0.379814,8,s104729_S_b005,5
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,-0.319471,0.352945,-0.194944,-0.340822,8,s104729_S_b005,5
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.480668,-0.650015,-1.11796,-1.0768,14,s104729_S_b005,5
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.346651,-0.457017,-0.129906,-0.666294,14,s104729_S_b005,5
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.394492,-0.698357,-1.02986,-1.00131,14,s104729_S_b005,5
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,-0.707098,-0.577241,-1.11796,-0.555599,14,s104729_S_b005,5
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.192177,-0.644733,-1.34706,-0.641667,14,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-1.2093,0.437081,2.14157,1.24436,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.15387,0.998726,-0.153073,-0.0899188,24,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-1.24183,0.930132,-0.776908,0.170251,64,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-0.452823,-0.0197822,2.43255,1.1741,35,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.0274433,0.26635,-0.511548,-0.0826846,10,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.14817,1.41108,-0.0511241,-1.05132,9,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-0.251229,-0.469641,1.93791,0.685179,10,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-1.07604,-0.7667,1.71945,1.3646,34,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-0.41635,1.06065,-0.38927,2.22359,4,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,2.36444,-0.209205,-1.06758,1.38964,25,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,0.312355,1.1048,0.289236,1.74193,4,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,3.3702,0.215702,0.748785,2.00852,58,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,1.34188,2.25034,0.0451828,1.31864,4,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.128918,0.580009,0.803,1.50604,4,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-0.308449,-0.780157,2.47509,0.614955,4,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.286361,-2.17281,4.16013,1.55958,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.200879,-2.70492,3.04664,0.966946,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CO,-0.281328,-0.0242468,1.53909,-0.1546,20,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.27276,1.13173,-0.302437,-0.520139,24,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.743885,0.58818,-0.922121,-0.825737,24,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.701558,-0.981709,-1.30525,-1.78539,7,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.703014,-0.166275,-1.61944,-0.978092,6,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.00425674,-0.37843,-1.18176,-0.785731,3066,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,1.05188,-0.123848,-2.64796,-1.07539,94,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,0.470976,1.04236,-1.01364,-0.496193,24,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,0.980589,0.843929,-1.07304,-0.419479,8,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,1.60775,-0.396272,-1.66905,-0.542537,10,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,-0.336085,1.29288,-0.679076,0.281415,2,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,0.525183,0.301295,-1.47281,-0.556092,2,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,0.858932,-0.488971,-1.48606,-0.90042,6,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,1.23018,-0.856736,-0.770568,-1.98305,16,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.603105,-0.842632,-1.35763,-2.3445,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.271518,-1.1182,-1.48668,-1.38125,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.137994,-1.36169,-0.594575,-0.641135,22,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.244345,-1.7014,-1.04823,-0.474296,2,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.415659,-1.17148,-0.179214,0.216797,2,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.262453,-1.07083,-0.931357,-1.13351,47,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-0.244084,-2.8128,-2.07444,-1.10865,71,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.0320978,-0.680679,-1.05586,-0.807309,6,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.740883,-4.32718,-1.09963,-0.314733,70,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.347746,-1.32277,-0.28004,0.178516,2,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,1.00338,-4.49909,-2.02969,-0.928227,71,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,0.545165,-0.620498,-0.769387,-1.45723,18,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-0.0207459,-1.37916,-0.815759,-0.8733,75,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,1.3014,1.65679,-1.40888,1.35025,70,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,1.28499,-1.20438,-0.55615,1.44856,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,0.289678,-0.524237,-0.302669,1.20056,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.0408573,0.160581,-0.906621,0.213803,16,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,-0.993163,0.796454,-0.237992,0.9363,32,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.082614,0.857845,-0.614313,0.700839,16,s104729_S_b005,5
