extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-0.499969,1.28275,1.21632,0.769926,63,s104729_S_b010,10
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.207655,1.10269,1.53368,1.27091,11,s104729_S_b010,10
CCCCCCCCCCCC(=O)N(CC)CC,-0.387923,1.29373,1.63595,0.717061,47,s104729_S_b010,10
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-0.623646,0.278442,0.129202,1.73687,12,s104729_S_b010,10
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.186611,-1.4851,-0.539865,-1.46265,105,s104729_S_b010,10
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-0.546214,-0.585674,-0.389976,-1.1016,22,s104729_S_b010,10
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,-0.544111,-0.733951,-0.554263,-1.48134,26,s104729_S_b010,10
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,-0.405549,-0.711564,-0.446032,-0.671233,26,s104729_S_b010,10
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,-0.340226,-0.464607,-0.428751,-0.714598,22,s104729_S_b010,10
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,-0.409882,-0.242629,-0.374805,-1.54295,13,s104729_S_b010,10
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.0602983,-0.0894762,-0.167217,-0.988755,14,s104729_S_b010,10
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.240192,-0.634727,0.0286739,-0.372199,39,s104729_S_b010,10
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.0368319,-0.777942,-0.159829,-1.0793,368,s104729_S_b010,10
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.359785,-2.5946,0.939214,0.036927,208,s104729_S_b010,10
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,2.03135,1.91683,1.36522,0.596861,6,s104729_S_b010,10
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,1.60627,1.22058,0.924177,0.129926,4,s104729_S_b010,10
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,0.370134,2.46854,0.792695,2.94016,2,s104729_S_b010,10
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.307683,0.30041,-0.130708,1.50873,4,s104729_S_b010,10
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.119153,3.17223,-1.27396,2.26089,8,s104729_S_b010,10
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,0.0205546,0.840467,0.754281,1.99204,12,s104729_S_b010,10
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.351942,2.60128,-1.95318,3.0479,12,s104729_S_b010,10
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.0790554,-0.417887,-0.0954839,-1.22399,2,s104729_S_b010,10
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.918644,0.084219,0.0409419,-0.220358,82,s104729_S_b010,10
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,-0.561896,-0.824414,-0.599978,0.0899491,216,s104729_S_b010,10
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.326265,-0.471107,-0.288045,-0.84567,184,s104729_S_b010,10
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.47704,0.819631,0.931291,0.0496178,11,s104729_S_b010,10
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.15373,0.292536,0.620206,0.182972,34,s104729_S_b010,10
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.39417,0.657408,0.660166,0.758745,27,s104729_S_b010,10
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.94139,0.714492,0.846925,0.711331,25,s104729_S_b010,10
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.693379,0.763147,-0.0594208,0.523261,14,s104729_S_b010,10
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-2.54145,0.0072613,0.646488,0.155056,116,s104729_S_b010,10
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-1.06921,-0.201454,-0.184756,0.946967,9,s104729_S_b010,10
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.0930103,0.649285,0.72041,0.65853,96,s104729_S_b010,10
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.605219,-0.00788495,0.201091,1.45852,9,s104729_S_b010,10
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,-0.735238,-0.58196,-0.711425,-0.818199,429,s104729_S_b010,10
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.444442,-1.10142,-0.938557,-1.1554,2,s104729_S_b010,10
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.516139,-0.370812,-0.573907,-0.906049,14,s104729_S_b010,10
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.149943,-0.738388,-0.146166,-0.906301,2,s104729_S_b010,10
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.055727,-0.173486,0.406268,1.60393,4,s104729_S_b010,10
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.0103976,-0.0495633,-0.169877,-0.158152,8,s104729_S_b010,10
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.141259,-0.142969,-0.132337,-0.40453,8,s104729_S_b010,10
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,-0.668232,-0.528,-0.696794,-0.791175,14,s104729_S_b010,10
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,-0.259709,-0.0188559,-0.422707,-0.71286,14,s104729_S_b010,10
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,-0.65325,-0.29843,-0.685953,-0.817487,14,s104729_S_b010,10
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.161422,0.254959,-0.462353,-1.296,14,s104729_S_b010,10
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.138777,-0.0532278,-0.57001,-1.10992,14,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-0.23162,1.48846,1.62985,0.679429,12,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,1.01506,0.424216,0.154656,-0.380792,24,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.822912,0.488955,0.241606,-0.303104,64,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,0.456074,0.979973,1.07679,1.28839,35,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.647608,-0.37484,-0.169395,-0.385639,10,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.817933,-0.0739866,-0.11535,0.935669,9,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CCC,0.0381057,0.708883,0.808561,0.356139,10,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-0.516719,0.944307,1.26825,0.618478,34,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,1.33301,1.29204,0.964675,0.194265,4,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.873615,-0.89589,-0.367529,1.33929,25,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,0.94798,0.507377,0.625421,1.17781,4,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.338059,-0.744065,0.0132645,3.17649,58,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,0.547839,-0.255714,0.366434,1.53675,4,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.367534,0.525631,0.470134,1.24577,4,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-0.258319,0.434203,0.26846,1.74232,4,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.00697988,-0.336235,1.45646,3.29905,12,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-0.397517,-0.619008,1.51595,2.97978,12,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)CO,-0.314188,0.761587,-0.322334,1.83926,20,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.968767,0.42671,0.0196005,-0.607314,24,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.334256,-0.0350731,-0.347534,-0.665078,24,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,-1.11814,-0.829548,-0.976982,-0.94366,7,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.163925,-1.13065,-0.647072,-0.974467,6,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.329633,-0.33632,-0.517215,-0.828711,2575,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-1.07936,-0.622731,-0.966385,-0.610167,58,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,-0.317817,0.178872,-0.370161,-1.22884,12,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,-0.898078,-0.193884,-0.731113,-1.79892,4,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,-1.01633,-1.09383,-1.32772,-0.537377,5,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,0.434964,0.914461,0.343798,-0.274726,1,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,-0.554912,-0.0920303,-0.587718,-0.875884,1,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,0.170386,-1.09362,-0.56597,-0.806451,6,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,-0.918647,-1.10239,-1.04666,-0.448579,16,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,-0.754917,-0.902265,-1.1458,-1.51466,12,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,-0.387962,-0.850041,-0.909705,-1.34936,12,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.0612858,-0.831893,-0.284542,-1.05333,22,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.0143686,-0.620304,-0.0830855,-1.16916,2,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.276588,-0.24478,0.179226,-0.85772,2,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.135601,-0.916273,-0.677603,-1.26299,47,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,1.12228,-1.91767,-0.610851,-3.97923,71,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.23013,-0.584619,-0.316357,-1.49429,6,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-0.115678,-2.13436,-0.423491,-2.59876,70,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.45577,-0.371207,0.113066,-1.15054,2,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,-0.61946,-2.05118,-1.04027,-2.30279,71,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,-0.483851,-1.04937,-1.10075,-0.813944,18,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.0793028,-0.742006,-0.611969,-1.30271,75,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,1.08692,-1.97066,-0.156959,0.592272,70,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,-0.539092,-1.47335,0.941485,1.18354,12,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,0.0945717,-0.866559,1.10754,0.573511,12,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.337718,0.17827,0.0405792,-0.388269,16,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,0.987191,0.579919,0.510082,0.308391,32,s104729_S_b010,10
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.582155,0.288796,0.305662,0.129836,16,s104729_S_b010,10
