extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.147573,-0.567946,0.414748,0.157704,-0.692556,-0.697748,-0.223881,1.32964,-0.0515077,-0.259346,-0.917121,0.090493,0.30554,-0.223851,0.733958,-1.4152,40,s104729_S_b023,23
CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,4.11597,-1.67579,-1.10192,0.720569,-1.81537,0.637924,1.82988,1.15533,0.0891333,0.374475,1.01717,2.23202,1.56367,3.22218,-0.111221,-2.49132,12,s104729_S_b023,23
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,2.92572,0.308326,-2.90152,1.1607,0.200796,0.229673,-0.712222,-1.57779,0.333732,-0.268076,-0.314315,0.0587506,2.25349,2.4824,-1.37492,-1.80734,22,s104729_S_b023,23
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCC(Br)C(=O)O,3.18998,-0.993378,-1.96511,-1.45159,-0.20921,0.116197,1.44993,-3.99594,0.660309,1.61748,1.5939,0.491313,1.58721,-1.97087,-1.12828,0.617765,12,s104729_S_b023,23
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,-0.706433,0.339625,-3.35345,1.02174,0.93537,1.96979,-0.741262,-1.17921,-0.128154,1.22842,0.0811425,0.801798,2.47343,1.84845,-0.271923,-0.722906,24,s104729_S_b023,23
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21,1.32094,0.374805,-2.28575,-0.212344,0.347762,-0.259571,-1.17969,-1.80143,0.149636,-0.122365,-0.406499,-0.791509,1.91993,1.10226,-1.71584,-0.910393,4,s104729_S_b023,23
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21|CCCCCCCCC(Br)C(=O)O,3.41157,-0.781922,-2.2431,-0.836693,0.149294,0.146016,1.12395,-4.31552,0.450723,1.47031,0.995732,0.735167,1.88815,-2.19374,-1.71068,0.480734,12,s104729_S_b023,23
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,3.18784,-0.788681,-2.28727,-0.0166242,-0.351805,0.736649,-0.316152,-0.705576,0.612384,-0.211822,0.182568,0.995204,1.60441,2.85898,-0.808506,-1.83772,24,s104729_S_b023,23
CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,1.26058,0.817935,-3.07707,0.610571,0.678302,0.111467,-1.2316,-1.66048,0.737997,-0.0662574,-0.922919,-0.30015,1.53505,1.6228,-1.35909,-1.80228,10,s104729_S_b023,23
CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,1.63432,0.415457,-2.51341,1.38581,1.62532,2.06546,-2.9288,-0.714815,-0.131597,0.544731,0.658494,0.401468,2.68586,4.20604,0.621828,-1.82552,22,s104729_S_b023,23
CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,3.73982,-0.543638,-2.5258,-0.540823,-0.543648,0.869669,-0.0573986,0.1842,0.526612,0.0559842,0.302499,1.58905,1.56166,2.70699,-1.37436,-2.64928,28,s104729_S_b023,23
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,3.81199,0.0831887,-2.34354,0.562266,-0.275155,0.134662,-0.275948,-1.26078,0.560115,0.139386,-0.130514,0.479548,2.13253,2.19634,-1.71204,-2.34862,30,s104729_S_b023,23
CCCC(=O)N(CC(C)C)CC(C)C,0.61248,0.460166,0.273487,1.03251,0.284447,-0.658578,-1.11447,-0.332056,0.579787,0.00545427,-0.772844,-1.32504,0.761296,-1.12022,0.561894,-0.286306,9,s104729_S_b023,23
CCCCC(CC)C(=O)N(CCCC)CCCC,-0.949103,0.247627,0.0181912,0.694106,1.30723,0.479547,-1.71663,-1.67602,0.895771,-0.303584,-1.34907,-1.91775,1.21279,-1.18011,-0.313343,1.11629,61,s104729_S_b023,23
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,-0.133022,-0.423311,0.490469,0.0696198,-0.582394,-0.65222,0.133654,0.774231,0.0679457,0.319733,0.393446,0.0248525,-0.343161,0.777048,1.05832,-0.604535,14,s104729_S_b023,23
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.12754,-0.798002,-0.497025,-2.69189,-0.884454,1.3438,-0.282021,0.00181293,2.85602,1.08631,-1.86337,1.65902,0.569071,2.12612,0.234281,2.19577,63,s104729_S_b023,23
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,-0.634924,0.510964,0.692379,-0.535796,1.43741,0.463725,-1.5012,-1.18436,1.47389,-0.736555,-1.46498,-1.38994,0.9385,-1.09224,1.15495,1.85378,90,s104729_S_b023,23
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,0.128606,0.620814,0.725469,-1.04918,1.47801,0.694445,-2.03053,-1.35042,1.36445,-1.03464,-2.19914,-1.45305,0.523596,-1.33424,0.474823,1.22968,451,s104729_S_b023,23
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,-0.236081,0.683946,0.660244,0.497218,1.15342,-0.255836,-1.41368,-1.25363,0.179391,-0.148552,-1.52729,-1.51485,0.59219,-0.709112,0.547971,0.934705,25,s104729_S_b023,23
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,-0.441239,0.961652,-0.219282,0.604598,1.14968,0.000145584,-0.898006,-0.819553,0.879494,-0.715695,-0.855506,-1.25105,1.29147,-1.05089,-0.0146769,1.40715,29,s104729_S_b023,23
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,0.201537,0.680723,0.558759,-0.798399,0.846385,0.106183,-0.961282,-1.16738,1.26645,-0.294763,-0.752898,-1.55165,0.468322,-0.779922,0.567227,1.06869,447,s104729_S_b023,23
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.0894467,0.143519,-2.93763,0.7651,1.9276,-1.03405,-0.92638,-0.647235,1.66908,-1.57244,-1.66855,0.339314,1.26694,-0.557159,-2.5582,1.81446,4,s104729_S_b023,23
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.411593,-0.190752,-0.142031,-2.01129,-0.676818,0.392065,0.0386298,-0.861527,2.81978,1.04319,-2.28104,0.165486,0.565007,1.97183,0.564001,2.65754,24,s104729_S_b023,23
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.929024,0.0842765,-0.141623,-0.544902,0.0195389,-0.295472,0.593722,0.842527,0.630008,-0.149455,-0.594044,-0.0586753,0.497701,1.20665,0.446904,0.274409,520,s104729_S_b023,23
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.154074,0.797209,0.160469,0.082196,1.07221,-0.0141404,-1.23228,-1.07697,0.454573,-0.0863109,-1.26534,-0.896077,0.808925,-0.337539,0.690951,0.617166,27,s104729_S_b023,23
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.2226,1.24127,-1.0118,1.12628,-0.587675,-0.195088,0.216134,-0.491703,-1.21364,1.55948,-0.00705551,1.29126,1.24807,2.26272,-0.0619497,1.35441,4,s104729_S_b023,23
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.487096,-0.40087,2.40278,-0.412596,-0.682701,0.150225,-0.364871,-1.2267,2.00374,-1.23513,-2.91851,-0.00458503,0.499613,0.539008,1.21963,-2.43376,6,s104729_S_b023,23
CCCCCC(=O)N(C(C)CC)C(C)CC,0.834773,0.346576,-0.045928,0.274,0.425743,-0.084892,-1.28166,-0.544134,0.768192,-0.095071,-0.565613,-0.943156,0.730306,-0.849959,0.0163114,0.0285426,5,s104729_S_b023,23
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.138091,1.0275,0.197528,0.248396,0.972648,0.0202953,-1.01725,-0.679509,0.674708,-0.410334,-0.749365,-1.42651,0.796765,-0.921789,0.155752,0.861019,17,s104729_S_b023,23
CCCCCC(=O)N(CCCC)CCCC,0.0289426,0.365703,0.254545,0.278626,0.775963,0.222503,-1.36796,-1.02909,0.346696,-0.0686042,-0.519507,-1.53161,0.475985,-1.15705,0.248104,0.601463,2,s104729_S_b023,23
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-1.71396,-1.84569,-0.70269,1.11358,-0.744099,0.609111,1.4105,-0.106063,0.279665,-0.0121278,0.697969,0.270076,-0.224116,0.751735,1.04511,-0.528767,2,s104729_S_b023,23
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,0.29768,0.485805,0.455633,-0.430501,1.30371,0.12202,-1.75744,-1.1979,1.188,-0.727529,-1.65473,-1.64363,0.69434,-1.6433,0.753157,0.625988,14,s104729_S_b023,23
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,-0.771141,-0.94678,0.501284,0.610272,-0.63045,-0.641169,0.505221,1.14863,-0.546995,0.202418,0.486667,0.0277289,-0.628085,0.506355,0.891889,-0.992906,134,s104729_S_b023,23
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,-0.533645,-0.109019,0.255032,0.230387,0.134658,-0.710303,0.26745,0.49312,-0.488272,-0.188374,0.211067,-0.223385,0.0336007,0.37339,0.842365,-0.475228,14,s104729_S_b023,23
CCCCCCCC(=O)N(CCCCCC)CCCCCC,0.0620723,0.713036,0.21711,0.287353,0.932922,-0.103651,-1.11171,-1.32027,0.281365,0.101374,-0.497452,-1.53787,0.356599,-1.37023,0.345526,0.729977,446,s104729_S_b023,23
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.08154,1.21217,-0.965693,1.45668,-0.721455,-0.348668,0.513762,-0.374579,-1.32898,1.71812,0.0954337,1.39768,1.18458,2.50528,-0.119358,1.28408,77,s104729_S_b023,23
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,1.28846,0.350228,-3.35781,-0.743299,1.7344,-1.07154,0.103159,-4.99698,-0.373753,0.720261,0.272416,-0.817225,3.4437,-2.04946,-3.27079,1.38252,6,s104729_S_b023,23
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,1.30767,0.462427,-2.75462,-0.716026,0.948053,-0.832254,-0.122634,-4.18698,-0.432849,0.667797,0.0475329,0.124704,2.84797,-2.07547,-3.18008,1.15437,6,s104729_S_b023,23
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.775052,0.186753,-3.25072,-1.15626,0.29507,-1.0053,0.518109,-3.65762,-0.545188,0.86396,0.853569,0.238921,2.9507,-1.90568,-3.4997,0.771918,6,s104729_S_b023,23
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,-1.19461,-1.73452,1.18612,2.10986,1.6519,0.498743,-0.865188,-0.729757,-0.938853,0.111368,1.33061,-0.0122456,1.43511,2.2929,3.86705,0.479964,14,s104729_S_b023,23
CCCCCCCCCC(=O)N(C)C,0.700402,0.560061,0.115125,0.734302,-0.355744,-0.363932,-0.721763,0.0824926,0.321135,0.319548,0.258688,-0.674487,0.115079,-0.982415,0.319078,0.0387337,5,s104729_S_b023,23
CCCCCCCCCC(=O)N(CC)CC,0.880722,0.62211,0.125441,0.488048,-0.133694,-0.38785,-0.907819,-0.159866,0.404411,0.394292,0.0425403,-0.750347,0.110385,-0.728969,0.014007,-0.0629497,5,s104729_S_b023,23
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,0.228923,0.458813,0.512738,-0.0484657,0.902162,0.1015,-1.06411,-1.20468,0.133726,-0.277978,-0.360914,-1.39267,0.0587377,-1.27048,-0.0458941,0.602614,63,s104729_S_b023,23
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.16038,0.743818,0.592353,-0.457557,0.627935,-0.0569538,-0.620346,-0.732121,0.438893,-0.368623,-0.627464,-1.13741,0.389101,-0.597651,0.30931,0.850305,11,s104729_S_b023,23
CCCCCCCCCCCC(=O)N(CC)CC,0.134395,1.06494,0.442602,0.30743,0.736256,-0.43151,-1.52167,-1.10706,0.405151,0.0483474,-0.747532,-1.54079,0.206475,-1.22283,-0.182355,0.419037,47,s104729_S_b023,23
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,1.22735,0.803941,-0.919807,-0.0840715,-0.381332,2.23184,-0.617639,1.56952,1.47844,-0.567799,1.34475,0.562234,-0.992318,-0.881237,0.706036,1.01946,12,s104729_S_b023,23
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,1.4625,-0.290975,0.0387269,1.5455,-0.485756,-1.35435,0.662908,-0.636157,0.316189,0.718979,0.00567853,0.285207,-0.237733,0.451803,0.409298,-0.923458,105,s104729_S_b023,23
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,1.34869,0.658651,0.592725,0.0393013,-0.950001,-1.43608,0.5491,0.633475,-0.0589514,0.240239,0.801827,-0.344223,-0.77536,-0.246923,0.499032,-0.588845,22,s104729_S_b023,23
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.119503,0.271871,0.45385,0.0449329,-0.834874,-0.961049,0.418845,1.03467,-0.52986,0.38633,0.427515,0.418308,-0.772775,0.213591,-0.227678,-0.750078,26,s104729_S_b023,23
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,-0.252386,-0.0909358,0.447775,0.052789,-0.716929,-0.435861,0.373327,0.525826,-0.666844,0.433274,0.314802,0.518193,-0.665398,0.535526,-0.267205,-0.655096,26,s104729_S_b023,23
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,-0.258357,-0.138736,0.291578,0.218648,-0.784285,-0.249066,0.660672,0.81452,-0.538377,0.238505,0.453924,0.437065,-0.525562,0.34219,-0.27412,-0.508431,22,s104729_S_b023,23
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,-0.700421,0.570338,0.622746,0.586043,-0.523372,-0.77656,0.853215,0.26966,-0.859985,0.399025,0.420627,-0.313662,-0.777678,-0.0448138,-0.481907,-0.450565,13,s104729_S_b023,23
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.409704,0.13959,0.235951,0.989923,-0.175002,-0.597415,0.559114,-0.113189,-0.15446,0.107046,0.123034,-0.739783,0.0683035,-0.381407,-0.0605014,-0.229255,14,s104729_S_b023,23
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.415411,-0.0333433,0.613556,-0.620022,-0.720915,-0.249748,0.0854505,-0.707162,0.148218,0.0748935,-0.0592542,0.129763,-1.08991,-0.282997,-0.451324,-0.218827,39,s104729_S_b023,23
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.1635,0.392936,0.718262,-0.172009,-0.689396,-0.347412,1.23725,0.267865,-0.561315,0.041721,0.336754,0.1085,-1.22812,-0.0706341,-0.661805,-0.0152774,368,s104729_S_b023,23
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.644344,0.384443,0.441176,-1.59646,1.08875,-0.555418,-0.469782,0.418472,-0.308716,-0.237007,-2.25186,3.12264,-0.715695,0.196451,-0.066242,0.249657,208,s104729_S_b023,23
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,2.48374,1.83321,-4.27927,2.31309,1.97449,-1.19495,-3.59486,-0.524558,1.62526,0.53339,-2.76976,0.624277,1.58501,-0.997845,-2.62538,1.77413,6,s104729_S_b023,23
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,0.37912,0.704811,-1.05965,-0.344,0.476243,0.491552,-0.360051,-0.0218735,1.02425,-1.08985,-1.20101,-0.696588,0.890311,-1.06155,-1.74664,0.789293,4,s104729_S_b023,23
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,5.25772,-0.649355,-3.16656,2.02591,1.88409,0.702897,-6.40117,-10.0226,2.6027,0.667335,-6.35118,-2.35177,-0.964467,-0.154487,-3.95161,-1.43575,2,s104729_S_b023,23
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,0.563703,-0.413266,-1.41941,-1.57526,0.289619,-0.157184,-0.0309072,-2.28961,-0.358643,0.200521,-0.499786,0.127575,1.21497,0.680795,-2.13809,-0.867472,4,s104729_S_b023,23
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.56107,0.455478,-3.32239,-1.53583,0.934958,-1.36666,0.409313,-4.4691,-0.120643,0.924973,1.39191,-0.811156,3.03714,-2.13519,-3.10735,0.998372,8,s104729_S_b023,23
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-0.206913,-0.297981,-2.21871,-1.85325,0.659747,0.150404,-0.953932,-2.94552,0.246221,-0.0175792,-1.25102,-0.555342,1.78738,0.22107,-2.63705,-0.0598706,12,s104729_S_b023,23
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,2.36244,-0.203915,-3.03109,-2.72998,0.801045,-1.28637,0.793163,-4.9887,0.537375,1.31076,1.98363,-0.521494,2.47547,-1.5879,-2.47599,0.787976,12,s104729_S_b023,23
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-2.0131,-1.51317,-0.580105,1.07642,-0.783033,0.49821,1.55584,-0.405106,0.393638,-0.00861377,0.753174,-0.0705289,-0.552785,0.620551,0.759775,-0.26452,2,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.510436,-0.39968,0.273172,0.235422,-0.271427,0.803886,0.570715,0.615838,0.595482,-0.704705,-0.293741,0.0338271,-0.567435,-0.29653,-0.610441,0.128901,82,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,-0.0131751,-0.864409,0.839112,-0.726405,-0.268027,-0.0546941,0.246418,0.331334,-0.669042,0.436972,0.45937,0.630498,-1.19142,0.493563,0.295182,-0.23091,216,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.0422216,0.4212,0.743074,0.229402,-0.51092,-0.311873,0.418861,0.394417,-0.529167,0.198393,0.260189,0.155022,-0.859158,-0.0134951,-0.244625,-0.287883,184,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-2.11436,0.566811,-0.855261,-0.094039,0.38703,1.25526,0.226258,0.583637,1.15639,-1.32616,-0.688134,-0.236623,0.022327,-0.991468,-1.53496,0.94699,11,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.262394,0.164691,-0.531365,-0.11273,0.106988,1.07679,0.369594,0.410347,0.962275,-1.10199,-0.551376,0.0750162,0.0782799,-0.487286,-1.3289,0.485546,34,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.41188,0.589319,-1.43221,-0.405146,0.532715,0.886558,0.391157,-0.224156,1.23432,-1.12595,-0.364914,-0.361609,0.68702,-0.662651,-1.60179,0.631554,27,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.379816,0.666024,-1.14052,-0.689979,0.75543,1.31002,0.144951,0.0418591,1.30132,-1.52006,-0.748488,-0.172863,0.563755,-0.929089,-1.4279,1.01054,25,s104729_S_b023,23
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,1.34664,0.256017,0.624817,0.0303598,0.663299,0.528874,-0.0223379,0.548768,0.174994,-0.594791,-1.03866,0.115301,0.43368,-0.135708,-0.358073,0.168159,14,s104729_S_b023,23
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-3.40005,0.967543,0.241864,0.766621,1.47414,0.175854,0.944827,0.39579,-0.843483,2.51449,-0.00978015,2.30996,-0.169263,-0.737494,0.713888,2.18873,127,s104729_S_b023,23
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.764036,0.288155,0.282941,0.572399,-0.202693,1.22205,-0.613348,1.17112,0.172087,-0.174963,1.42816,0.408417,-1.37851,-0.344737,1.83749,0.426472,9,s104729_S_b023,23
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.276377,0.301798,-0.156377,0.282671,0.494042,1.85212,-0.968616,0.635898,0.779338,-0.943063,0.871877,0.0502421,-1.52287,-1.01964,2.17054,1.17244,96,s104729_S_b023,23
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,1.41787,0.623649,0.220443,-0.0230574,-0.165146,1.58702,-1.19617,1.04247,0.454246,-0.125562,1.21773,0.709305,-1.40597,-0.433957,1.65331,0.656383,9,s104729_S_b023,23
