extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,n_training_rows,fold_id,fold_ordinal
CCCCCCCC(=O)N(CCCCCC)CCCCCC,-0.842474,-0.29374,-1.16256,1.95429,-1.78932,-0.371789,-0.0149125,0.129062,446,s104729_S_b014,14
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.798842,2.35696,-0.240334,-0.523286,1.10758,0.621172,-0.968009,-2.19335,77,s104729_S_b014,14
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,-4.11368,0.210826,-1.53104,3.51518,2.00158,-1.32477,0.304313,-0.402214,6,s104729_S_b014,14
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,-3.8843,0.0481585,-1.85365,3.45284,1.39936,-1.33972,-0.00437452,0.340947,6,s104729_S_b014,14
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-4.2083,-0.0582243,-2.3271,3.14508,1.37446,-1.36146,-0.166424,-0.146137,6,s104729_S_b014,14
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.70677,-0.00466949,1.89977,0.415856,-0.109383,1.05303,-0.353314,-1.00884,14,s104729_S_b014,14
CCCCCCCCCC(=O)N(C)C,-0.0832385,-0.970915,-1.39574,1.96478,-1.3424,-0.696395,0.0921321,-0.582382,5,s104729_S_b014,14
CCCCCCCCCC(=O)N(CC)CC,-0.271117,-0.895553,-1.39409,1.92749,-1.37225,-0.716112,0.379722,-0.450365,5,s104729_S_b014,14
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-0.686369,0.0620059,-0.95879,1.50046,-1.56067,-0.408973,0.61635,0.182383,63,s104729_S_b014,14
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.634299,0.1064,-1.68025,1.29336,-1.43776,-0.779737,1.22847,0.206301,11,s104729_S_b014,14
CCCCCCCCCCCC(=O)N(CC)CC,-1.10581,-0.918167,-1.1284,1.74029,-2.08461,-0.376985,0.658043,0.0706026,47,s104729_S_b014,14
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,0.235665,0.184177,-1.42715,0.329311,1.20874,-1.81638,1.00605,0.220969,12,s104729_S_b014,14
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,1.49806,-0.0881529,-0.169285,-0.0766526,0.333699,1.50182,0.40717,-0.987604,105,s104729_S_b014,14
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,1.25627,-0.289889,-0.395138,-1.11578,-1.07392,0.150126,-0.399091,-1.70828,22,s104729_S_b014,14
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.801771,-0.472002,0.493776,-2.23538,0.0982443,0.230536,-0.652823,-1.51641,26,s104729_S_b014,14
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.464291,-0.338049,0.928226,-1.50272,0.420632,0.618626,-0.807251,-0.810529,26,s104729_S_b014,14
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.175616,-0.0942178,0.798902,-1.75029,-0.0535469,0.0756082,-0.925725,-0.109013,22,s104729_S_b014,14
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.445835,0.299939,0.86812,-1.09023,0.61792,0.320699,-1.38583,-1.02456,13,s104729_S_b014,14
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.296489,0.815707,0.0615474,-0.739353,1.04157,0.574436,-0.95677,-0.736577,14,s104729_S_b014,14
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.175028,-0.186358,-0.51516,0.509553,0.362249,0.366838,0.249229,-0.00145432,39,s104729_S_b014,14
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.454322,-0.0219731,0.540614,-0.935485,0.117573,-0.331858,-0.81242,-0.309408,368,s104729_S_b014,14
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.761594,-1.83798,0.150091,-0.938669,2.06744,0.738315,0.418749,1.3495,208,s104729_S_b014,14
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-5.23158,2.42845,-0.535472,1.27164,0.575675,0.0173876,1.91999,0.270373,6,s104729_S_b014,14
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-2.34267,1.87395,-1.8854,-0.031196,-1.21228,-0.990836,0.862998,0.858975,4,s104729_S_b014,14
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-6.14319,-0.056154,-0.88478,8.03988,5.44821,4.79278,0.0436681,4.90042,2,s104729_S_b014,14
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-2.4238,0.293403,-0.708987,0.816993,1.03397,0.4195,0.609512,1.01566,4,s104729_S_b014,14
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-4.67578,0.386475,-2.50599,3.45474,1.55336,-1.66949,-0.893014,-0.278357,8,s104729_S_b014,14
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-3.04324,-0.0586864,-1.33626,1.13925,0.314041,0.294306,0.825335,1.69777,12,s104729_S_b014,14
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-3.61166,-0.155757,-4.16872,3.68089,2.71292,-1.49285,-0.770309,-0.883068,12,s104729_S_b014,14
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,1.05672,-0.438284,-0.603166,0.0703401,0.0460744,1.15038,-1.6683,0.155023,2,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.948823,0.446046,-0.578751,-0.39991,0.15169,-1.3322,0.36904,0.491853,82,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.641953,-1.01914,0.9552,0.443652,-1.10043,0.28549,-0.421514,-0.561474,216,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.297591,0.0781477,0.912469,-0.704088,-0.00575358,0.10937,-0.549455,-0.608693,184,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0533031,1.51143,-1.03161,-0.191136,-1.28376,-1.75002,0.802316,0.927946,11,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.336365,0.709136,-0.685989,0.103857,-0.869771,-1.21374,0.347197,0.660101,34,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.6668,0.587481,-1.01497,1.01287,-0.618322,-1.88677,0.612781,0.572916,27,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.115558,1.31827,-1.38749,0.321854,-0.811851,-1.62351,1.04117,0.814042,25,s104729_S_b014,14
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-1.48621,0.79427,0.0288002,-0.358767,0.111041,-0.130804,1.47849,0.419108,14,s104729_S_b014,14
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.408036,0.242025,3.9585,-0.2522,-1.08412,0.630516,0.791731,0.346457,137,s104729_S_b014,14
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.741055,-1.07543,-0.376831,0.653797,0.331047,-1.02496,0.0386187,0.131516,9,s104729_S_b014,14
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.338835,-0.885234,-0.826829,0.255376,0.113868,-1.89266,-0.192335,0.49847,96,s104729_S_b014,14
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.221979,-1.0844,-0.239379,0.160239,0.671453,-1.31249,0.797888,0.669789,9,s104729_S_b014,14
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.671144,-0.40955,1.00756,-0.834167,0.0954733,0.533611,-0.42003,-1.20239,429,s104729_S_b014,14
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,1.20369,-0.0796619,0.270335,-0.926602,0.479582,0.981414,-0.707392,-0.124586,2,s104729_S_b014,14
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.582826,-0.077966,0.567106,-0.682932,0.145225,0.642314,-0.485711,-0.859675,14,s104729_S_b014,14
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,1.1005,-0.134645,-0.395628,-0.328083,0.00737795,1.29125,-0.905301,-0.0146305,2,s104729_S_b014,14
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.184592,0.353793,1.20481,2.04842,1.29758,-1.00221,1.07504,0.977505,4,s104729_S_b014,14
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.263372,-0.0892519,0.0943304,0.0182862,-0.111064,-0.219867,-0.0101007,-0.366468,8,s104729_S_b014,14
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.223642,0.236176,0.0260546,-0.249992,-0.0415334,-0.277842,-0.175277,-0.0930721,8,s104729_S_b014,14
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.667872,-0.426731,0.470729,-0.678911,0.0401477,0.693695,-0.326595,-1.05654,14,s104729_S_b014,14
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.649996,0.434454,0.714991,-0.342477,0.63556,0.436851,-0.525347,0.0333349,14,s104729_S_b014,14
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.660555,-0.175884,0.447712,-0.71705,0.239608,0.689418,-0.435452,-0.957081,14,s104729_S_b014,14
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.896482,0.681518,0.505726,-1.18837,1.27159,-0.311287,-0.592845,0.0800591,14,s104729_S_b014,14
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,1.2287,0.55535,1.06859,-0.544372,0.925199,0.345463,-1.0498,-0.404978,14,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-0.838806,0.139951,-1.05367,1.38704,-1.58313,-0.0777305,0.931208,0.446766,12,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.178353,0.864086,-0.652094,-0.532975,-0.458833,-0.834364,0.0164766,0.740543,24,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.495652,1.06782,-0.235379,-0.332757,-1.20539,-0.876405,0.154027,0.265609,64,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-0.17856,-0.252211,-1.68051,2.20159,-1.18421,-0.152816,0.791433,0.230114,35,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.269756,0.710481,0.4079,-0.472228,0.374433,0.432178,0.372366,0.520869,10,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.17559,-0.643959,-0.00435725,0.711898,0.373072,-1.48529,-0.551067,0.243458,9,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-0.0526886,-0.509723,-0.894388,1.19188,-1.0981,0.0884606,-0.169347,-0.0318353,10,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-0.726066,-0.437853,-0.378692,1.4559,-1.30473,0.448611,0.241345,0.0944566,34,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-3.11545,1.89193,0.0783471,1.30938,0.736317,0.169872,0.65433,1.35316,4,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,0.800733,-0.643064,1.25526,2.27645,1.9565,0.195431,1.07893,-0.0350117,25,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-2.50922,1.76415,-0.0715576,1.44554,2.06614,0.765097,1.00375,1.67279,4,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1.19425,-0.497028,0.139839,3.6144,2.91614,-0.461591,1.33778,1.01724,58,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,-0.419117,0.67528,0.355594,1.23351,1.42769,-1.33037,1.17068,1.65486,4,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.29214,0.83621,0.0790191,1.44089,0.426181,-0.904151,0.188267,1.76786,4,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-1.59314,0.283564,0.633348,4.47844,3.43529,2.25536,-1.36904,4.98516,4,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,-1.86404,-0.983127,-0.258822,7.13525,4.09722,1.53173,0.00812328,3.20243,12,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-1.75109,-1.17505,1.38367,5.51346,3.79973,2.20499,-0.828467,3.57884,12,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CO,2.13003,-0.544147,-2.41352,0.390089,-1.33637,-0.193505,-0.121057,0.667531,20,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.144814,0.744671,-0.591461,-0.741401,-0.387527,-1.06761,-0.196446,0.589943,24,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.452385,0.222138,0.484681,-0.777504,-0.456316,-0.894244,0.000285937,-0.122108,24,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1.10874,-0.757632,0.45502,-1.15476,-0.717316,0.875759,-0.323775,-1.3162,7,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.425821,0.080368,1.13756,-0.451504,0.584987,0.160635,-0.789282,0.152289,6,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.460622,0.148225,0.944483,-0.721026,0.15305,0.0402264,-0.723493,-0.416997,3013,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,0.0955785,0.738318,1.85501,-2.2199,0.772455,1.17327,1.54645,-2.04573,88,s104729_S_b014,14
