extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,n_training_rows,fold_id,fold_ordinal
CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,2.93537,1.5085,-0.748421,-0.762865,-3.0745,0.719451,2.10905,0.547858,12,s104729_S_b008,8
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,0.0459071,-0.11187,0.926735,0.639,-1.26725,1.59943,2.75063,0.648732,22,s104729_S_b008,8
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCC(Br)C(=O)O,2.77962,-1.40654,0.146976,1.09394,3.21451,0.0530985,2.5148,2.96497,12,s104729_S_b008,8
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,2.11088,1.57886,1.80284,-0.320894,1.48702,2.52218,3.0247,-1.37303,24,s104729_S_b008,8
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21,-0.47173,-0.851851,1.13061,0.904877,-0.541067,0.339084,1.83873,0.747832,4,s104729_S_b008,8
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21|CCCCCCCCC(Br)C(=O)O,2.42606,-1.86591,0.51018,0.754436,3.2201,0.154162,2.78129,2.62685,12,s104729_S_b008,8
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,0.933768,0.33899,0.342279,1.02965,-1.74618,1.61368,2.58485,1.34126,24,s104729_S_b008,8
CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,-0.312549,-0.780621,1.21798,1.51919,-1.06399,0.767448,2.86229,0.570288,10,s104729_S_b008,8
CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,-0.353483,0.636325,1.90522,0.779899,-1.03707,0.532344,2.74717,0.94425,22,s104729_S_b008,8
CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,1.48897,0.999572,-0.900729,-0.41249,-2.42242,1.20778,3.06529,2.10646,28,s104729_S_b008,8
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,0.64121,0.36537,-1.48181,0.287047,-1.56426,0.808728,3.39709,1.60841,30,s104729_S_b008,8
CCCC(=O)N(CC(C)C)CC(C)C,-1.28815,-1.10799,0.588241,1.94503,1.44328,0.153691,-0.17387,0.153934,9,s104729_S_b008,8
CCCCC(CC)C(=O)N(CCCC)CCCC,-1.48757,-1.60811,0.452944,2.06813,1.96829,1.70366,0.0465406,0.0675694,61,s104729_S_b008,8
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,-0.0592564,1.00361,-0.415818,0.120098,-0.363497,-0.811927,-0.972568,-0.330822,14,s104729_S_b008,8
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.222941,1.12422,1.88119,1.73955,1.71355,1.3248,0.325964,2.29462,63,s104729_S_b008,8
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,-2.25009,-1.17114,-0.045314,1.52006,2.11708,1.087,0.537564,0.729883,70,s104729_S_b008,8
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,-2.12526,-1.18278,0.169865,1.21878,1.74439,2.07135,0.564066,1.47826,451,s104729_S_b008,8
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,-1.79184,-1.09452,0.607497,1.43331,1.40265,1.08085,-0.188709,0.296324,25,s104729_S_b008,8
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,-1.78105,-1.20909,0.582279,0.511732,1.73085,0.641262,-0.206693,0.265755,29,s104729_S_b008,8
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,-1.65068,-0.95445,0.24931,1.28723,1.51335,0.62609,0.219181,1.03942,447,s104729_S_b008,8
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.28116,-0.432229,2.49173,-1.29186,0.468776,2.3027,-0.519028,0.612668,4,s104729_S_b008,8
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.259142,2.08698,1.36403,1.69892,1.50873,1.58668,0.89181,2.39362,24,s104729_S_b008,8
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.219319,0.935151,-0.0193879,-1.26366,0.54807,0.34202,-1.36732,0.155406,520,s104729_S_b008,8
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,-1.22887,-0.910428,0.815892,1.31251,0.939704,1.07198,-0.83928,-0.246625,27,s104729_S_b008,8
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.92632,-0.819667,0.182851,-0.266672,-0.850409,0.827327,2.67923,-1.53074,4,s104729_S_b008,8
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,-0.202365,0.269305,-1.24612,2.94195,1.42684,0.771144,1.27959,1.15731,6,s104729_S_b008,8
CCCCCC(=O)N(C(C)CC)C(C)CC,-1.36171,-1.03757,0.632154,1.42516,1.03914,0.901138,-0.264168,0.510344,5,s104729_S_b008,8
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.53125,-1.05711,0.441272,1.11509,1.3753,0.64025,-0.474969,0.55419,17,s104729_S_b008,8
CCCCCC(=O)N(CCCC)CCCC,-1.3067,-1.37199,0.0943826,1.64512,1.36523,0.778438,0.223072,0.476095,2,s104729_S_b008,8
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.834486,1.21918,-0.877417,0.285161,0.568274,0.360282,-0.261835,-0.939708,2,s104729_S_b008,8
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,-1.87378,-1.18735,0.0617453,1.68318,1.60177,1.03062,0.489453,1.21054,14,s104729_S_b008,8
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.672645,0.804897,-0.687255,-0.0455881,-0.359088,-0.989037,-1.27582,-0.8452,134,s104729_S_b008,8
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,-0.0823594,1.06873,-0.567046,-0.842414,-0.174225,-0.332004,-0.775601,-0.0576064,14,s104729_S_b008,8
CCCCCCCC(=O)N(CCCCCC)CCCCCC,-1.49037,-1.34368,0.138975,1.85179,1.39403,0.235466,0.0735843,0.0780116,446,s104729_S_b008,8
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.38137,-0.705709,-0.132909,0.162972,-0.927321,0.576122,2.25753,-2.04841,77,s104729_S_b008,8
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,1.15438,-3.07379,2.49979,1.2431,2.14698,-0.224108,1.64248,2.20213,6,s104729_S_b008,8
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,1.39684,-2.60277,1.93037,1.1069,2.62957,0.384616,1.65485,1.51234,6,s104729_S_b008,8
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.87568,-2.47291,2.13676,0.435075,1.28174,-0.456233,1.66409,1.45421,6,s104729_S_b008,8
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,-0.521163,2.33077,0.196834,0.415757,0.512119,-1.91801,-0.877651,-0.877546,14,s104729_S_b008,8
CCCCCCCCCC(=O)N(C)C,-1.10996,-0.955815,0.0342599,1.71578,0.993496,-0.359502,-0.281047,-0.150496,5,s104729_S_b008,8
CCCCCCCCCC(=O)N(CC)CC,-1.12179,-0.996665,0.189574,1.69221,0.993174,-0.212704,-0.245335,0.0892761,5,s104729_S_b008,8
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-1.46758,-1.52458,0.374916,1.2856,1.04339,0.450573,-0.0312258,0.306869,63,s104729_S_b008,8
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.54442,-1.19746,0.571384,1.06827,1.41782,0.953925,-0.369094,0.818532,11,s104729_S_b008,8
CCCCCCCCCCCC(=O)N(CC)CC,-1.61554,-1.27995,0.279885,1.7503,0.960744,0.501573,0.00742464,0.462083,47,s104729_S_b008,8
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,0.331877,-0.694562,0.514522,-1.06132,0.418781,-1.89286,-1.26583,-0.458139,12,s104729_S_b008,8
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.418476,1.19767,-1.35028,0.208378,-1.18673,-0.597013,0.00926757,0.0748203,105,s104729_S_b008,8
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-0.356764,0.187282,-0.808869,-0.184546,0.0648476,-0.800023,-0.297535,0.724116,22,s104729_S_b008,8
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.456885,0.491793,-1.09351,-0.476867,-1.20044,-0.93827,-0.808289,-0.4266,26,s104729_S_b008,8
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.546315,0.799963,0.0486208,-0.334067,-1.099,-0.656777,-0.602585,-0.732877,26,s104729_S_b008,8
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.678737,0.19056,-0.381495,-0.700645,-0.7252,-0.655492,-0.693426,-1.25213,22,s104729_S_b008,8
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.535074,0.569924,-0.806049,-1.52457,-1.20964,-0.838806,-0.447299,-0.651831,13,s104729_S_b008,8
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.0115265,0.269815,-0.675632,-1.47214,-0.715042,-0.494376,0.00395021,-0.0690406,14,s104729_S_b008,8
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.0326369,0.222989,-0.399854,-0.206118,-0.644502,0.345117,-0.0928052,0.0465213,39,s104729_S_b008,8
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.224844,0.0854543,-0.394324,-0.73182,-1.03751,-0.451266,-0.491489,-0.518973,368,s104729_S_b008,8
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1.88972,1.24928,0.971317,0.212547,-0.976223,1.91472,-0.635554,0.0394154,208,s104729_S_b008,8
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,0.202716,-3.10456,4.01759,0.34826,-1.1078,2.3215,2.0883,0.877006,6,s104729_S_b008,8
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-0.646474,-1.96652,0.847525,-1.42545,0.617964,0.681644,1.01941,0.0801788,4,s104729_S_b008,8
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,7.04032,-6.32622,6.46413,10.2516,3.06128,6.54475,6.03965,2.62587,2,s104729_S_b008,8
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.317125,-1.15111,-0.0357439,1.13588,-1.59308,1.0643,1.26785,0.58308,4,s104729_S_b008,8
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.44148,-2.58337,2.29929,0.729045,2.32077,-0.616567,1.25394,2.22587,8,s104729_S_b008,8
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-1.32167,-1.68639,0.825002,1.44162,-0.557475,0.729299,1.85141,1.25381,12,s104729_S_b008,8
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,2.07083,-2.16557,1.31445,0.927321,2.26683,-0.317658,1.57823,3.26217,12,s104729_S_b008,8
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.59457,1.07315,-0.782617,0.709913,0.55418,0.338076,-0.206022,-1.00371,2,s104729_S_b008,8
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.1315,-0.607602,0.209865,-1.39688,-0.0180209,0.829724,0.135037,0.324923,82,s104729_S_b008,8
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.314048,0.11176,0.128078,0.828074,-0.548868,-0.739991,-0.908106,-0.49129,216,s104729_S_b008,8
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.145506,0.0890545,-0.303633,-0.773916,-0.965888,-0.274969,-0.643071,-0.529002,184,s104729_S_b008,8
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.69575,-1.4489,0.935835,-2.39738,0.760666,0.917844,0.453202,0.404282,11,s104729_S_b008,8
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.354082,-1.03861,0.55212,-1.06566,0.522199,0.866741,0.0887706,0.2169,34,s104729_S_b008,8
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.347126,-1.09385,0.673588,-0.231409,0.885145,0.516344,-0.140198,1.69173,27,s104729_S_b008,8
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.824905,-1.47245,0.783938,-1.32778,1.08829,1.26521,0.551021,0.762623,25,s104729_S_b008,8
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.575231,-0.842542,0.372325,-0.378816,0.367966,0.997096,0.755665,-0.569029,14,s104729_S_b008,8
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.825514,-0.869302,1.54115,0.652373,-1.20634,-2.97419,1.70459,-2.77251,137,s104729_S_b008,8
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-0.0509512,-0.418666,0.342812,0.273604,0.392882,-1.35859,-0.891556,-0.0601925,9,s104729_S_b008,8
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-0.623952,-0.854507,0.559494,-0.0410607,1.23428,-0.485913,-0.446872,0.565115,96,s104729_S_b008,8
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.437344,-0.632996,0.836249,-0.0565189,0.35383,-1.40686,-0.456366,0.241793,9,s104729_S_b008,8
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.20791,0.698033,-0.471902,-0.442643,-1.02696,-1.66262,-0.624583,-0.185682,462,s104729_S_b008,8
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.327708,1.86375,-0.634688,-0.42635,-0.396257,-1.20507,-0.100486,-0.261743,2,s104729_S_b008,8
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.171968,0.579709,-0.640579,-0.320905,-0.803931,-0.910673,-0.417922,-0.472249,14,s104729_S_b008,8
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,0.00746907,1.50008,-0.666933,0.440272,0.0998422,-0.574946,0.0104307,-0.431971,2,s104729_S_b008,8
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.196085,0.264937,1.35015,0.798981,0.0375635,-0.323277,1.4184,1.12404,4,s104729_S_b008,8
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.0597392,0.367442,-0.0874057,-0.348225,-0.295749,-0.3368,-0.37906,0.0122756,8,s104729_S_b008,8
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,-0.272486,0.365339,-0.00187317,-0.775203,0.0789193,0.0901012,-0.60566,0.0427101,8,s104729_S_b008,8
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.216941,0.635458,-0.575739,-0.151504,-0.893775,-1.12594,-0.552489,-0.47846,14,s104729_S_b008,8
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.154497,0.779298,-0.291805,-0.522442,-0.170038,-0.400307,-0.288151,-0.135262,14,s104729_S_b008,8
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.300835,0.609834,-0.701427,-0.27983,-0.751372,-0.805961,-0.466333,-0.535794,14,s104729_S_b008,8
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.32533,0.760444,-0.988471,-1.79902,-0.146513,0.744753,-0.619609,-0.0455285,14,s104729_S_b008,8
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.477564,1.16473,-0.663541,-1.68001,-0.918763,0.299568,-0.71096,-0.226882,14,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-1.67163,-1.49654,0.170568,1.3993,1.21341,1.0528,0.555537,0.299936,12,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.119473,-0.415917,0.405838,-1.69685,0.437124,0.681151,0.112471,0.039437,24,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.147771,-0.881937,0.330338,-1.66987,0.415461,0.614719,-0.22209,-0.245124,64,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-1.49384,-0.978169,-0.652318,2.06509,1.26889,1.44059,0.266417,0.930149,35,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.103048,-0.151847,-0.459474,-1.25095,-0.54726,1.07021,0.00703419,-0.22162,10,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.124585,-0.768801,0.390059,-0.144037,0.243997,-1.15157,-0.793031,-0.240144,9,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-1.18026,-0.895788,-0.501658,1.43887,0.741168,0.283458,0.229578,0.265149,10,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-1.33683,-1.09953,-0.0425209,1.95429,0.642686,0.876855,-0.0314132,-0.0275308,34,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-0.998987,-1.20007,2.24698,-0.413639,-0.0250476,1.48617,0.374359,0.441971,4,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,0.848054,0.852597,0.435081,2.11498,-0.00510879,-1.13878,1.09239,1.23434,25,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-0.827241,-0.554972,1.43864,-0.167915,0.0557975,1.7174,1.22161,0.891876,4,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.687032,0.827471,0.558245,1.76801,0.446211,-0.376095,2.33549,2.68101,58,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,0.0749484,0.625551,1.71086,0.166343,0.0243558,-0.00567025,2.0042,1.45388,4,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.771446,-0.276649,0.794125,-0.2666,1.05007,0.939748,1.36035,-0.0940599,4,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,1.56931,-0.534283,1.34329,6.15551,3.13249,3.63798,3.35564,1.93493,4,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.703491,-0.0684482,1.80436,3.55284,2.4196,1.04591,2.18706,2.56908,12,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.12592,0.563974,1.61226,4.71476,2.43888,1.57341,2.27925,2.82776,12,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)CO,0.369866,-0.895559,-1.82744,-0.277022,1.99117,1.21031,-1.06119,0.916385,20,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.0639162,-0.299688,0.401802,-1.91398,0.406624,0.377688,0.0130276,0.00857897,24,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.22796,-0.191073,-0.137012,-1.50675,-0.00184555,-0.258795,-0.274759,-0.159983,24,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.339625,0.637522,-1.10514,0.269089,-0.745682,-1.57971,-0.938584,-0.875854,7,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.781438,1.54329,-0.488617,0.0534525,-0.853078,-0.0820042,-0.126189,-0.241886,6,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.216939,0.262192,-0.356607,-0.530541,-0.810977,-0.733876,-0.427743,-0.544128,3066,s104729_S_b008,8
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,3.18704,0.189468,0.503027,-0.0539093,-1.23987,-2.84581,1.2392,-1.50146,94,s104729_S_b008,8
