extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,n_training_rows,fold_id,fold_ordinal
CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,-2.05517,1.96165,1.08109,-2.56566,-1.78992,-1.69554,-1.54768,-0.0967387,28,s104729_S_b018,18
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,-1.92665,1.63327,0.927659,-2.33857,-1.67111,-0.853708,-0.986714,1.36392,30,s104729_S_b018,18
CCCC(=O)N(CC(C)C)CC(C)C,0.235214,-2.2526,-0.752302,-0.0842682,1.48347,0.951838,0.541476,1.43212,9,s104729_S_b018,18
CCCCC(CC)C(=O)N(CCCC)CCCC,1.23654,-1.84254,0.159599,-0.147979,1.82884,1.58261,-0.0839543,2.33466,61,s104729_S_b018,18
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,-0.887774,0.0266624,-0.599469,0.613244,0.0294358,-0.275725,0.997869,-0.695229,14,s104729_S_b018,18
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.299826,-1.86336,0.406432,-3.47028,0.205399,2.75369,0.863987,-1.646,63,s104729_S_b018,18
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,0.868845,-2.59708,0.0316577,-0.954318,2.03155,0.74388,0.0353481,2.17889,90,s104729_S_b018,18
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,0.87655,-2.49272,0.105953,-1.78727,2.06372,0.78292,-0.381334,1.68314,451,s104729_S_b018,18
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,1.23903,-1.80746,-0.640708,-0.47333,2.05261,1.00091,0.266961,1.57068,25,s104729_S_b018,18
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,1.22149,-2.16532,0.0124508,-0.323274,1.94496,0.467361,-0.149376,1.43092,29,s104729_S_b018,18
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,0.699311,-1.77747,0.0643544,-1.0722,1.3515,1.14808,0.166464,1.81924,447,s104729_S_b018,18
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,3.01091,-0.901703,1.11704,-0.881805,-0.0511431,1.04939,-2.099,-0.441439,4,s104729_S_b018,18
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.353687,-0.469486,0.721837,-3.30276,-0.287491,2.35514,1.46579,-1.62935,24,s104729_S_b018,18
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.140771,-0.359393,0.531305,0.139237,0.113038,-0.181744,0.969306,-0.406983,472,s104729_S_b018,18
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.999303,-1.67909,-1.00517,-0.0956752,1.6279,0.849381,0.430447,1.07262,27,s104729_S_b018,18
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.804363,0.501718,-0.156856,-1.38413,0.413743,-0.736375,0.158705,-0.833135,4,s104729_S_b018,18
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.671761,0.948726,0.59772,0.336163,2.33095,0.705593,0.324608,1.87975,6,s104729_S_b018,18
CCCCCC(=O)N(C(C)CC)C(C)CC,0.464957,-2.0251,-0.393175,-0.559331,1.4804,0.843942,-0.00533186,1.19018,5,s104729_S_b018,18
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.00428,-1.70921,-0.265181,-0.857972,1.5609,0.819521,0.0942734,1.53934,17,s104729_S_b018,18
CCCCCC(=O)N(CCCC)CCCC,0.597165,-1.97038,-0.316689,-0.290104,1.31836,0.946006,-0.18442,1.70792,2,s104729_S_b018,18
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.351507,1.10938,1.16008,1.72681,-0.644544,0.441779,1.1451,-0.0780316,2,s104729_S_b018,18
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,0.730154,-2.23498,-0.0462236,-1.14468,1.89841,1.0193,-0.108278,1.89866,14,s104729_S_b018,18
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,-0.766982,0.389171,-0.663156,1.21209,-0.692022,-0.351272,1.13532,-0.874769,74,s104729_S_b018,18
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,-0.0795171,0.445958,-0.234292,0.349405,-0.102714,-0.552041,0.759234,-0.370144,14,s104729_S_b018,18
CCCCCCCC(=O)N(CCCCCC)CCCCCC,0.877675,-1.63478,-0.654989,-0.360894,1.32201,1.14267,0.137,1.9047,356,s104729_S_b018,18
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.537921,0.881875,-0.422147,-1.06881,-0.0045786,-0.982829,0.536588,-1.10284,63,s104729_S_b018,18
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,-2.40829,0.636959,-0.538715,0.480709,-0.0424071,1.96202,-6.70273,0.707367,6,s104729_S_b018,18
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,-2.36231,0.250674,-0.357159,0.710171,-0.139047,1.28602,-6.2221,1.06533,6,s104729_S_b018,18
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-1.9629,0.642895,-0.172629,0.588617,-0.152945,1.54256,-6.12125,1.40898,6,s104729_S_b018,18
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.990066,1.76456,-2.17059,-0.123615,0.550957,0.333425,1.78249,-0.533865,14,s104729_S_b018,18
CCCCCCCCCC(=O)N(C)C,0.0590084,-1.74245,-0.863428,0.0830292,1.00529,0.158573,0.622893,1.13542,5,s104729_S_b018,18
CCCCCCCCCC(=O)N(CC)CC,0.0844041,-1.81073,-0.832723,-0.151723,1.05921,0.490579,0.446336,1.1087,5,s104729_S_b018,18
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,0.972183,-1.57215,-0.672812,-0.421614,1.25598,0.73014,-0.15971,1.51943,63,s104729_S_b018,18
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.04735,-1.95269,0.0069439,-0.862714,1.26946,0.748059,0.226668,1.529,11,s104729_S_b018,18
CCCCCCCCCCCC(=O)N(CC)CC,0.777934,-1.80334,-0.864423,-0.528368,1.60843,0.817924,-0.00859676,1.74719,47,s104729_S_b018,18
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-0.307106,-1.50894,1.53282,-0.284264,0.123448,0.49203,0.398269,-1.10658,12,s104729_S_b018,18
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,-1.4379,1.21952,-0.520144,0.110363,-0.729549,-0.550819,0.83714,0.301181,105,s104729_S_b018,18
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-0.638968,0.399845,-0.105226,-0.00594479,-0.523133,-0.675955,0.727755,0.0300691,22,s104729_S_b018,18
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,-0.217577,0.143562,-0.714204,0.601474,-0.570858,-1.07828,0.540867,-0.638218,26,s104729_S_b018,18
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.274855,0.329744,-0.785612,0.661719,-0.262364,-0.490446,0.294171,-0.756801,26,s104729_S_b018,18
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.46066,0.171128,-0.460074,1.09078,-0.499521,-0.998733,0.328439,-0.655454,22,s104729_S_b018,18
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.23537,0.89351,-0.602089,0.343765,-0.965414,-1.35415,0.36159,-0.298024,13,s104729_S_b018,18
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.445445,0.622231,-0.0781608,-0.0204045,-0.260893,-1.1526,0.10771,0.451287,14,s104729_S_b018,18
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.286881,0.194938,0.338406,-0.575552,-0.478064,0.91609,-0.200517,0.173405,39,s104729_S_b018,18
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.682251,0.662613,-0.370099,0.0605605,-1.05204,-0.355585,0.419117,-0.413138,368,s104729_S_b018,18
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.389023,1.8067,1.07773,-0.529379,-1.09941,1.57789,0.137777,-2.47601,208,s104729_S_b018,18
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,1.95206,-1.12941,1.03591,-1.47137,1.23185,2.3172,-4.27263,-0.839598,6,s104729_S_b018,18
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,0.63344,-1.04763,1.37481,0.035932,1.74512,-1.14953,-1.49237,1.29625,4,s104729_S_b018,18
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-3.80748,4.5987,1.78894,-0.706623,2.48267,11.659,-5.18628,-4.7297,2,s104729_S_b018,18
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-1.08403,0.914276,-0.119661,-0.757431,-0.0410352,1.12657,-2.57161,0.475239,4,s104729_S_b018,18
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-1.88402,0.158996,-0.0273395,0.487932,0.0188892,1.72881,-6.44786,2.13167,8,s104729_S_b018,18
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-0.350706,1.01431,-0.0464937,-1.51384,0.453758,1.38495,-2.71044,0.974449,12,s104729_S_b018,18
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.93076,0.265258,0.624273,-0.140249,-0.923821,2.2095,-6.0677,2.40836,12,s104729_S_b018,18
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.0122292,1.23394,0.993745,1.68465,-0.693914,0.726169,1.24232,0.115762,2,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.292208,-0.327051,1.48041,-0.0914002,-0.257112,-0.449128,-0.345083,-0.155334,82,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,-0.408052,-0.287444,-1.22941,0.530035,-0.387798,0.148242,0.486606,-0.648967,216,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.231177,0.388872,-0.700279,0.41255,-0.648488,-0.608508,0.222811,-0.288131,184,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.93173,-0.680746,2.09838,-0.273341,0.664337,-0.316065,-0.90652,0.22575,11,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.47373,-0.421137,1.12097,-0.142938,0.31857,0.0682769,-0.606946,-0.0437951,34,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.00169,-0.884921,1.17934,-0.7844,0.110588,0.595307,-0.522564,0.637125,27,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.71792,-0.729964,1.88553,-0.693383,0.506875,0.0518018,-0.851968,0.725784,25,s104729_S_b018,18
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-1.17464,-1.10774,0.40976,0.418737,0.898086,-0.808558,-0.779637,0.0429159,14,s104729_S_b018,18
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.377865,1.54357,-2.1809,-0.454892,0.904441,-0.778348,-0.137541,-1.62861,120,s104729_S_b018,18
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-0.515415,-1.05478,0.558991,0.703142,0.0683938,0.819189,0.664968,-0.768214,9,s104729_S_b018,18
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.149404,-1.44757,1.27041,0.00259505,0.850882,0.701305,-0.0652309,-0.338877,96,s104729_S_b018,18
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.407774,-1.53242,0.471044,0.0946414,0.593364,0.746941,0.263253,-0.803302,9,s104729_S_b018,18
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,-0.518266,0.270295,-1.00156,0.690344,-0.124178,-1.35813,0.793239,-0.829492,462,s104729_S_b018,18
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.748711,1.30498,0.279894,0.526863,-0.236775,-0.469784,1.44295,-0.841686,2,s104729_S_b018,18
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.484544,0.451825,-0.71042,0.65866,-0.387268,-0.791928,0.536656,-0.284501,14,s104729_S_b018,18
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.558879,1.28554,0.599927,0.812138,-0.0920055,0.343688,1.42688,-0.0846965,2,s104729_S_b018,18
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.0838146,-0.770534,-0.616775,-2.70187,-0.353292,0.699076,0.0149125,-0.456081,4,s104729_S_b018,18
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.34353,-0.0708547,-0.178145,0.171275,-0.0483049,-0.251506,0.335637,-0.299389,8,s104729_S_b018,18
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.156476,-0.00573168,0.0256801,0.0555006,-0.0815837,-0.26092,0.385584,-0.373748,8,s104729_S_b018,18
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,-0.761209,0.278654,-0.866113,0.734242,-0.394615,-0.82357,0.596619,-0.387977,14,s104729_S_b018,18
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,-0.361963,-0.117943,-0.384181,0.256386,-0.365187,-0.789153,0.359064,-0.0836524,14,s104729_S_b018,18
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,-0.54789,0.284898,-0.689017,0.807376,-0.476797,-0.827024,0.512083,-0.245807,14,s104729_S_b018,18
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.44783,0.5937,0.437584,0.393309,-0.693901,-1.29767,0.0768802,-0.154441,14,s104729_S_b018,18
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.0525625,0.838955,-0.0633954,0.209069,-0.566906,-1.0626,0.133024,-0.423944,14,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,1.07475,-1.69133,-0.221765,-0.709684,1.65092,0.791548,-0.407796,1.74294,12,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.938734,0.0194667,1.39686,0.089331,0.122105,-0.336567,-0.547496,0.0576895,24,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,1.08836,-0.321624,1.10156,0.370847,0.429075,-0.66844,-0.677241,-0.176386,64,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,0.236919,-1.79732,-0.500289,-1.40289,0.974986,0.871664,-0.00123405,2.10691,35,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.15301,0.429978,0.282489,-0.250661,-0.337335,-0.973985,-0.756188,0.066989,10,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.188425,-0.938933,0.452501,0.436558,-0.346953,0.595028,0.203116,-0.825073,9,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CCC,0.509293,-1.02276,-0.635897,-0.574457,0.953319,0.325808,0.0472448,1.77936,10,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,0.768485,-1.02135,-0.904258,-0.774484,1.06797,1.00409,-0.0661939,1.79618,34,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,2.76302,-0.528875,0.362385,-0.638712,-0.567496,0.971012,-2.73225,0.231922,4,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-1.24461,-0.610672,-0.971532,-2.4052,-1.27274,0.76996,0.782482,-0.95864,25,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,1.6345,-0.0816983,0.655026,-1.38458,-1.3528,1.68062,-2.03837,0.248663,4,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-1.51987,0.0356762,0.209124,-3.58697,-1.47036,1.99494,0.611216,0.0693431,58,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,0.159858,-0.536757,0.454971,-2.91519,-0.359734,0.526947,-0.0075289,-0.583905,4,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,1.10385,-0.472971,0.17782,-2.64073,0.522105,0.625051,-0.0215315,-0.0181317,4,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,0.0360229,2.17377,0.385903,-1.77449,0.119974,4.36013,-1.30355,-2.61095,4,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.156834,2.00891,0.679565,-1.97239,-1.86484,6.05498,-0.664108,-0.200415,12,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.265948,2.67591,0.221625,-1.54848,-2.10663,5.92197,0.0221045,-1.4772,12,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CO,-1.18492,-0.659315,1.33993,0.688834,0.00148599,0.000548631,-0.325257,1.93909,20,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,1.07956,0.0806869,1.42582,0.232583,0.0774406,-0.693704,-0.436213,-0.0264257,24,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.58605,-0.155047,0.460439,0.516961,-0.0897248,-1.15697,-0.0709444,-0.479501,24,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,-0.932342,0.48304,-1.11647,1.27306,-0.612377,-0.917971,0.982055,-0.77454,7,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.656951,0.959319,0.119245,-0.0300952,-0.544538,-0.0404486,0.615166,-0.989198,6,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.0845906,0.476661,-0.711901,0.517106,-0.461274,-0.83954,0.0904277,-0.435252,2946,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-1.87358,1.30058,-1.17893,-0.384626,1.46958,-2.48774,0.727145,-1.3978,88,s104729_S_b018,18
