extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,-1.82842,-0.388932,2.25025,4.46972,-2.67058,3.35183,1.2421,2.26003,1.66618,1.88207,0.61738,-0.524954,2.43366,-0.523775,1.08295,-2.4868,5,s104729_S_b026,26
C1COCCOCCOCCOCCOCCO1,-1.97085,-0.253136,2.30497,4.13591,-3.22343,3.54498,1.41494,3.02617,1.64014,1.23363,0.457025,-0.980627,2.17101,-0.612424,1.11915,-3.18198,5,s104729_S_b026,26
CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,0.363947,0.06373,1.071,0.0015626,-1.4123,1.28095,1.93936,0.534621,-0.00257045,-0.160725,0.665525,0.9938,1.05263,1.33003,-0.620037,1.02443,7,s104729_S_b026,26
CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,-0.0233646,1.23564,0.836399,1.32874,0.756768,1.6625,-0.709428,-1.50102,-1.19768,0.799334,-0.461867,0.713271,0.530395,1.10485,1.7473,-1.05594,46,s104729_S_b026,26
CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1,0.906524,3.02873,0.791151,-3.45311,1.42998,1.48865,0.551266,0.286587,-3.46458,-0.0471041,-0.27915,-1.78256,3.72741,0.686244,-0.71905,-1.52715,6,s104729_S_b026,26
CC(C)(C)c1ccc(NC(=O)c2cnccn2)cc1,0.265071,-0.697992,-1.31181,-1.02626,-0.292851,1.85131,0.663624,0.45034,-1.83114,-0.242463,-0.578233,-0.895714,0.451618,0.91948,-0.54166,0.961651,2,s104729_S_b026,26
CC(C)(C)c1ccc(NCC(=O)c2cccc(C(=O)CNc3ccc(C(C)(C)C)cc3)n2)cc1,1.32811,2.84328,3.41116,-3.69894,1.73394,0.571922,2.66151,-1.58877,-5.21605,2.39326,-1.70762,0.258425,3.89283,-1.18396,0.618856,-3.32573,2,s104729_S_b026,26
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,-0.904264,0.646253,0.501232,0.19166,0.192599,-0.440837,0.146726,0.437721,0.416369,0.177764,0.191301,0.365438,-0.968461,0.193265,-0.0561831,0.199745,14,s104729_S_b026,26
CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,-0.644907,-0.373107,1.28155,-0.571401,-1.74842,-1.06319,0.970901,0.301524,1.03915,0.847371,-0.94947,-0.235666,-0.634034,2.07904,-0.217125,0.174343,6,s104729_S_b026,26
CC(C)CCN(CCC(C)C)C(=O)COCC(=O)N(CCC(C)C)CCC(C)C,-1.03776,0.649269,0.532943,-0.0402121,-0.663153,-0.132512,-0.314544,0.176019,-0.221256,-0.120887,0.479299,-0.0397358,-0.999322,-0.104702,0.210339,-0.292929,52,s104729_S_b026,26
CC(C)CCN(CCC(C)C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCC(C)C)CCC(C)C)c1,-1.28992,0.634637,0.739841,0.192938,-0.119278,-0.739886,-0.3441,0.606624,-0.29297,0.494962,0.930146,-0.115369,0.082358,-0.798811,-0.45698,0.221561,2,s104729_S_b026,26
CC(C)CN(CC(C)C)C(=O)C(C)C,-0.520107,-0.719587,-1.08619,-1.14786,-0.732466,0.127299,1.93469,1.26928,-1.81035,0.409387,-1.56975,-1.06975,0.66284,2.73363,-0.606518,-0.012386,7,s104729_S_b026,26
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,-1.18369,0.864896,0.458138,0.122931,-0.455602,-0.161558,-0.435634,0.126952,-0.199937,-0.238348,0.217247,-0.125771,-1.14679,0.271785,0.0220174,-0.032887,60,s104729_S_b026,26
CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,-0.611802,2.6379,1.77024,2.83142,-0.0642084,2.12213,-2.3934,-2.65099,0.507588,0.15303,1.44187,1.10008,-0.368673,-0.869271,1.1303,-1.1147,12,s104729_S_b026,26
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,0.908189,0.962538,0.93485,0.868681,-0.782504,1.88789,-1.10203,-1.19013,-0.350656,1.17421,-0.246946,0.289563,0.441,1.03468,2.44031,-2.79949,22,s104729_S_b026,26
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCC(Br)C(=O)O,2.62666,0.05198,0.125841,1.32998,-2.06783,2.10423,0.948093,0.0290638,-0.776415,-1.45796,0.967485,1.32164,2.9965,1.70477,0.640933,1.09481,12,s104729_S_b026,26
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,2.82646,-0.770103,2.8961,0.352485,-0.83767,0.274951,-2.25478,-0.500943,-2.16043,1.56669,0.0473137,-0.724211,1.01074,-0.757633,-0.514183,-0.819135,24,s104729_S_b026,26
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21,1.52469,-0.106155,0.470301,-0.122572,-1.00306,1.28605,-0.210572,-0.390749,-0.307625,0.583507,-0.170658,-0.0196128,0.323922,1.62103,1.57571,-1.23143,4,s104729_S_b026,26
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21|CCCCCCCCC(Br)C(=O)O,2.79697,0.319512,0.264627,1.01666,-1.99341,2.30902,0.990123,-0.200534,-1.03499,-1.21606,0.721586,0.990198,3.08967,2.09829,1.39168,0.301553,12,s104729_S_b026,26
