extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,n_training_rows,fold_id,fold_ordinal
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.516734,-0.419555,-0.46674,-0.492079,-0.258202,-0.294479,1.05833,-0.283642,77,s104729_S_b016,16
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.612194,1.62434,-0.876342,-0.221904,1.68933,-0.303007,-1.42458,2.73538,6,s104729_S_b016,16
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,1.90355,1.30725,-0.329644,0.0818701,1.49569,-0.544423,-0.986561,3.07426,6,s104729_S_b016,16
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.88058,1.49162,-0.663689,-0.318456,1.78434,-0.488237,-1.01534,2.82797,6,s104729_S_b016,16
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,1.03394,-4.2366,0.257252,1.38931,-0.629027,0.470329,0.138404,-0.465227,14,s104729_S_b016,16
CCCCCCCCCC(=O)N(C)C,1.17917,-0.0264345,0.13854,-0.821494,0.729873,-0.330868,-0.261177,0.582206,5,s104729_S_b016,16
CCCCCCCCCC(=O)N(CC)CC,1.23514,0.346812,0.26097,-0.937773,0.69983,-0.0122713,-0.285755,0.85115,5,s104729_S_b016,16
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,1.79928,1.03709,0.47871,-1.6722,1.1689,0.505428,-0.70665,0.887209,63,s104729_S_b016,16
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,2.0062,0.927374,1.0861,-0.771776,0.62119,0.804855,-0.858189,0.910715,11,s104729_S_b016,16
CCCCCCCCCCCC(=O)N(CC)CC,1.93746,1.19387,0.401235,-1.53369,1.10682,0.538868,-0.855662,0.913738,47,s104729_S_b016,16
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-0.138475,-1.60182,1.4828,1.05849,0.618395,-1.53775,-1.857,-0.460364,12,s104729_S_b016,16
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,-0.92942,-0.288229,-1.09183,0.315616,-0.245234,-0.535501,1.71148,-0.65878,105,s104729_S_b016,16
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-0.525582,-0.714032,-1.68784,0.60059,-0.451715,-0.935422,-0.10362,-1.21832,22,s104729_S_b016,16
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,-0.64898,-0.644618,-1.28249,0.65315,-0.606867,-0.792582,-0.0171987,-1.10906,26,s104729_S_b016,16
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,-0.578524,-0.550196,-0.521866,0.664586,-0.676871,-0.64317,0.183817,-0.899062,26,s104729_S_b016,16
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,-0.632642,-0.486518,-0.430659,0.47481,-0.485675,-0.562846,0.0668296,-0.904092,22,s104729_S_b016,16
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,-0.53865,-0.388344,-1.27285,0.0236205,-0.456129,-0.575536,0.62309,-1.33462,13,s104729_S_b016,16
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.202024,-0.47816,-1.16224,-0.10613,0.184804,-0.449227,0.659748,-0.748872,14,s104729_S_b016,16
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.316574,0.624138,-0.145385,0.667617,-0.552059,0.358516,0.604395,0.144333,39,s104729_S_b016,16
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.632205,0.0997581,-0.601465,0.925135,-0.66322,-0.0154273,-0.174235,-1.17698,368,s104729_S_b016,16
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.176191,1.02073,-0.149649,1.24528,-0.708461,1.83574,-0.820048,-0.389804,208,s104729_S_b016,16
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-0.706286,0.548135,0.180835,-1.65558,-0.323215,1.58164,-2.80974,3.17416,6,s104729_S_b016,16
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,0.6508,1.24318,0.430484,-1.41929,1.35926,1.0604,-1.23522,0.304601,4,s104729_S_b016,16
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,4.35011,-3.7089,-3.83155,3.38052,-2.90585,-1.36541,-8.22046,16.6559,2,s104729_S_b016,16
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,0.619194,1.28793,-0.0712809,1.06324,0.0883566,1.21799,-0.230009,2.2633,4,s104729_S_b016,16
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,2.04682,1.55637,-0.49662,-0.466271,1.8775,-0.43654,-1.39298,3.02635,8,s104729_S_b016,16
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,1.34703,1.87015,0.667885,0.649305,0.365415,1.89013,-0.624051,2.22409,12,s104729_S_b016,16
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,2.29494,1.03856,-1.28587,0.0927887,1.50127,-0.951966,-0.680827,3.40332,12,s104729_S_b016,16
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.970803,-0.749567,0.25505,0.652187,-0.95251,-0.143983,0.493777,-1.02917,2,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.71837,0.4925,-0.0897626,-0.30877,0.414204,0.215387,0.278915,-0.301448,82,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,-0.509493,-0.455722,0.727971,1.46117,-0.831773,-0.450665,0.749196,-0.514812,216,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.45037,-0.223484,-0.440513,0.630654,-0.47059,-0.224026,0.0042505,-0.969074,184,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.176745,1.15508,0.978158,-1.04898,1.29975,1.02486,-0.981839,0.364009,11,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.257078,1.04867,0.438414,-0.867666,1.01042,0.87121,-0.361748,0.310885,34,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.312193,1.17045,0.782074,-1.03365,1.45645,1.0961,-0.84829,0.849678,27,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.28581,1.49795,0.751025,-1.6391,1.76685,1.36079,-1.01877,0.92593,25,s104729_S_b016,16
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.0471472,0.503638,-0.279984,0.327071,0.724246,0.797842,-0.381043,0.05154,14,s104729_S_b016,16
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.78158,-0.830716,1.91911,0.468451,-0.651355,-0.528953,0.711685,-1.7945,137,s104729_S_b016,16
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.341151,-1.05783,1.99787,1.10744,0.383691,-1.04059,-1.38946,-0.403476,9,s104729_S_b016,16
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.723195,-0.559551,2.69197,0.906304,0.545081,-0.628564,-2.16772,-0.1843,96,s104729_S_b016,16
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.64661,-0.783635,2.25164,1.03612,0.349157,-0.767785,-1.99998,-0.233686,9,s104729_S_b016,16
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,-0.47452,-1.10182,-0.615516,0.632569,-0.564734,-1.13942,-0.00614315,-0.897657,462,s104729_S_b016,16
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,-1.26925,-1.01811,-0.749469,0.48402,-0.960777,-0.782352,-0.037921,-1.18081,2,s104729_S_b016,16
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.561745,-0.745779,-0.477214,0.511529,-0.568105,-0.813578,0.49504,-0.755955,14,s104729_S_b016,16
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.848425,-0.836738,-0.304362,0.95234,-0.982513,-0.46555,0.515091,-0.99128,2,s104729_S_b016,16
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.0665475,0.921168,0.135237,0.189039,0.768959,1.02793,1.44948,3.02837,4,s104729_S_b016,16
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.262505,-0.0291654,0.103781,0.303982,-0.538617,-0.564985,0.448449,-0.286354,8,s104729_S_b016,16
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,-0.192754,-0.478835,0.0530339,0.256682,-0.341545,-0.207571,0.215958,-0.345135,8,s104729_S_b016,16
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,-0.707736,-0.954191,-0.355438,0.710736,-0.793914,-0.974425,0.480291,-0.748029,14,s104729_S_b016,16
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,-0.375897,-0.54854,-0.192876,-0.0305598,-0.575684,-0.532577,0.236536,-0.54249,14,s104729_S_b016,16
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,-0.641532,-0.862038,-0.374848,0.470176,-0.696122,-0.951373,0.438641,-0.746898,14,s104729_S_b016,16
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,-0.201808,-0.479249,-0.833951,-0.28109,-0.0508724,-0.31773,-0.22583,-0.918862,14,s104729_S_b016,16
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.476311,0.174857,-0.774494,-0.209895,-0.677898,-0.663817,0.796642,-0.926139,14,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,2.00542,1.42751,1.34897,-0.961736,1.19248,0.880389,-1.103,0.979449,12,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.554736,0.526476,0.111557,-1.1168,1.19613,0.591667,-0.285635,-0.54947,24,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.507642,0.491863,0.440585,-0.733787,0.782907,0.315107,-0.106201,-0.0208949,64,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,2.45046,1.08908,1.09936,-0.262704,0.454032,0.812041,-0.528623,1.02107,35,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,-0.962211,0.422665,-0.564318,-0.325001,0.467211,0.315931,0.761276,-0.165812,10,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.296223,-0.757813,1.86558,1.07881,0.154014,-0.744338,-1.55627,-0.686758,9,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CCC,1.78967,0.409532,0.585236,-0.342117,0.338238,0.116466,-0.398917,0.263027,10,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,1.98876,1.17933,0.4816,-0.86594,0.605903,0.601847,-0.386588,0.781785,34,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,0.285431,1.03421,0.589185,-2.39246,0.220695,1.95032,-0.953014,0.550577,4,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.913065,-0.699009,-1.06642,0.29024,0.331629,-0.594302,2.37481,2.03981,25,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,0.807342,0.918583,0.388137,-1.71437,-0.14876,1.63997,0.132914,1.72504,4,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-1.0387,0.289453,-0.768385,0.981938,0.0472553,0.91444,2.93879,2.36727,36,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,0.327089,1.01888,-0.458991,-0.349263,1.20838,1.19489,1.438,3.08606,4,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,1.086,1.11938,0.143577,-0.739582,1.33617,0.341912,0.164389,1.25966,4,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,2.90379,-1.67796,-2.16687,0.929008,-0.306042,-0.819165,-0.707826,6.66463,4,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,6.63936,-1.65606,-1.23418,1.37445,1.04256,1.56893,-0.19706,3.59476,12,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,6.25192,-1.87542,-1.4399,2.07106,0.649507,1.37559,0.402948,3.69596,12,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CO,3.92839,0.275829,-0.707952,-0.0392204,0.109059,-0.823979,0.0484296,0.976752,20,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.39486,0.307403,0.107555,-0.928489,0.9608,0.448351,-0.49078,-0.735932,24,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.765433,-0.21527,-0.257299,-0.483392,0.320226,-0.281806,-0.368493,-0.873965,24,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,-0.852121,-1.44784,-0.413776,1.0544,-1.01863,-1.4278,0.264415,-1.16464,7,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.6602,-0.0801068,0.0173843,0.53175,-1.29849,-0.00938559,-0.0885617,-0.833541,6,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.450915,-0.519003,-0.279257,0.409499,-0.550958,-0.575887,0.18134,-0.935851,2988,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-1.18527,-0.124482,-0.67564,-1.73211,-1.43803,-2.046,-0.367969,-0.555021,94,s104729_S_b016,16
