extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-3.03177,-1.01414,-0.73811,-0.733954,4,s104729_S_b007,7
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,2.3131,1.89379,-1.72249,-2.89063,6,s104729_S_b007,7
CCCCCC(=O)N(C(C)CC)C(C)CC,-1.92883,-0.502473,0.474821,2.14466,5,s104729_S_b007,7
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-2.0105,-0.3206,0.778354,1.73479,17,s104729_S_b007,7
CCCCCC(=O)N(CCCC)CCCC,-1.94449,-0.189641,0.831484,1.39427,2,s104729_S_b007,7
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.0359765,-0.280925,-0.68001,-1.40288,2,s104729_S_b007,7
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,-2.37124,0.0359559,0.894365,2.23902,14,s104729_S_b007,7
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.982949,-1.44954,-0.967588,-0.779912,134,s104729_S_b007,7
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.397211,-0.702709,-0.344725,-0.510121,14,s104729_S_b007,7
CCCCCCCC(=O)N(CCCCCC)CCCCCC,-2.404,0.108598,0.616375,1.30144,404,s104729_S_b007,7
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-3.14227,-1.16818,-0.724385,-1.29227,46,s104729_S_b007,7
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,-2.64947,3.46373,0.695547,-0.541489,6,s104729_S_b007,7
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,-2.57405,2.93032,1.0206,-0.992858,6,s104729_S_b007,7
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.45354,3.26487,0.748946,-1.7917,6,s104729_S_b007,7
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,-0.225462,-0.78499,-1.16851,-0.324052,14,s104729_S_b007,7
CCCCCCCCCC(=O)N(C)C,-1.36923,-0.658944,0.344548,1.10466,5,s104729_S_b007,7
CCCCCCCCCC(=O)N(CC)CC,-1.53614,-0.475497,0.186402,1.27391,5,s104729_S_b007,7
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-1.99666,-0.272709,0.603594,1.4482,63,s104729_S_b007,7
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.93597,-0.148767,0.76655,1.69344,11,s104729_S_b007,7
CCCCCCCCCCCC(=O)N(CC)CC,-2.5481,0.0830463,0.748038,1.76462,47,s104729_S_b007,7
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,1.76409,-1.65981,0.199176,0.289054,12,s104729_S_b007,7
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.292131,0.114596,-0.561043,-2.52877,105,s104729_S_b007,7
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.684416,-0.433332,0.0471519,-1.77116,22,s104729_S_b007,7
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.659687,-0.512293,-0.281673,-0.488929,26,s104729_S_b007,7
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.565316,-0.140424,-0.431946,-0.0376127,26,s104729_S_b007,7
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.593359,-0.456203,-0.147868,0.0539729,22,s104729_S_b007,7
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.0600442,-0.930934,-0.340396,-1.20902,13,s104729_S_b007,7
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.0698352,-0.497535,0.258441,-1.18343,14,s104729_S_b007,7
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.260326,0.964094,-0.744917,0.504633,39,s104729_S_b007,7
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.854821,-0.498558,-0.237733,-0.702224,368,s104729_S_b007,7
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.0754197,0.262919,-0.501174,1.10376,208,s104729_S_b007,7
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-2.11969,1.65086,3.11251,-1.80715,6,s104729_S_b007,7
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-1.28723,0.739813,1.92377,0.3796,4,s104729_S_b007,7
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-3.21859,3.02477,2.43772,0.875089,2,s104729_S_b007,7
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.615198,1.80057,-0.489225,0.0641947,4,s104729_S_b007,7
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-3.49309,4.19275,1.25834,-1.1167,8,s104729_S_b007,7
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-1.03357,1.37921,0.248627,1.61707,12,s104729_S_b007,7
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.51936,5.18715,0.516964,-1.34327,12,s104729_S_b007,7
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.231215,-0.325051,-0.587952,-1.44082,2,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.68662,0.557915,1.09208,0.111389,82,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.432395,-0.253883,-1.10083,-0.0124981,216,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.503833,-0.30015,-0.410262,-0.649942,184,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0921946,-0.188378,2.00591,0.954405,11,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.0903044,0.0633377,1.31986,0.552073,34,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.999886,1.09509,1.63162,0.0908327,27,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.304596,1.04271,2.00914,0.898594,25,s104729_S_b007,7
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.226547,0.208376,1.04765,0.650471,14,s104729_S_b007,7
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.079686,-1.73814,-0.719133,1.35139,120,s104729_S_b007,7
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,1.33656,-0.761955,-0.0478476,0.759548,9,s104729_S_b007,7
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.541714,-0.169642,0.749307,1.52692,96,s104729_S_b007,7
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.955742,0.0299159,0.551214,1.33575,9,s104729_S_b007,7
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.825733,-0.857447,-0.722917,-0.994534,462,s104729_S_b007,7
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.834646,-0.573129,-0.643308,-1.31326,2,s104729_S_b007,7
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.676316,-0.642712,-0.545807,-0.851874,14,s104729_S_b007,7
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.022004,-0.302105,-0.339377,-1.2848,2,s104729_S_b007,7
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.98863,2.8548,-1.22894,0.293796,4,s104729_S_b007,7
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.540358,-0.352083,-0.313411,-0.297287,8,s104729_S_b007,7
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.531142,-0.3885,0.0704387,-0.219041,8,s104729_S_b007,7
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.87249,-0.701952,-0.75584,-0.939538,14,s104729_S_b007,7
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.34415,-0.383718,-0.288328,-0.475567,14,s104729_S_b007,7
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.817383,-0.697479,-0.580885,-0.933204,14,s104729_S_b007,7
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.792395,-0.693963,0.324642,-0.77237,14,s104729_S_b007,7
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.290696,-0.744824,-0.165246,-0.781551,14,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-1.69692,0.0259262,0.676545,2.06266,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.208163,0.118073,0.915861,0.223946,24,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.107078,-0.305249,1.01704,0.206862,64,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-1.82812,1.26644,0.74859,1.03816,35,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.221366,0.459706,0.233972,-0.728149,10,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,1.134,-0.376813,0.126423,0.769911,9,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-1.60071,0.708977,0.532657,0.501322,10,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-2.25849,0.192179,0.149844,0.966389,34,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-1.1395,0.598659,2.37888,-0.582838,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.628765,3.43368,-2.38229,-1.27011,25,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-0.482106,1.57648,0.971949,0.827241,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.811133,4.36485,-1.83846,-1.43676,58,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,-0.784793,3.36843,-0.55973,0.223316,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.58818,2.39931,-0.0378389,-0.0954175,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-0.900127,2.44802,-0.461004,0.756145,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,-1.41407,2.36375,0.5614,3.59138,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-0.734087,1.09604,0.210322,3.22616,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CO,0.236733,-0.394596,1.08395,0.604765,20,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.472654,-0.12071,0.935381,0.114382,24,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.531722,-0.558231,0.227553,-0.172284,24,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1.37818,-1.18236,-0.96512,-1.43324,7,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.38575,-0.0284947,-0.862731,-0.375739,6,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.499504,-0.521989,-0.397425,-0.694984,2398,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,0.569446,-0.5674,-1.32048,-0.116316,61,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,-0.177812,-0.861773,0.3844,1.01409,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,0.186876,-1.67673,0.537868,1.01313,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,0.38971,-1.61297,-0.667825,0.942218,5,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,-0.806762,-0.0848988,0.87861,1.55497,1,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,0.0586719,-0.953506,-0.206334,0.725874,1,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,1.37403,0.428215,-0.821161,-0.306942,6,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,1.93059,-0.537421,-1.7467,-0.936095,16,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,1.32252,-0.775775,-1.01738,-1.43131,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.502774,-0.711165,-0.778831,-1.09202,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.200784,-0.31333,-0.260675,-1.19476,22,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.129747,-0.287973,-0.509451,-1.27503,2,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.563278,0.172211,0.0404298,-0.938066,2,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.4376,-0.638356,-0.386314,-1.40819,47,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.356496,0.216237,-1.34864,-2.3362,71,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.412033,-0.507428,-0.342854,-1.80062,6,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.263876,-0.618508,-0.505672,-3.62555,70,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.481347,0.191308,-0.460497,-1.27675,2,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.729136,-1.21517,-0.668138,-3.62689,71,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,0.912141,-0.801208,-0.814851,-1.27322,18,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.442536,-0.594737,-0.272469,-0.92254,75,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,1.02468,1.54064,-0.485127,0.662982,70,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,-0.248083,0.856453,-1.14112,0.456356,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,-0.520251,0.456165,-0.0356561,0.283745,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.0763379,-0.0746932,0.0820158,-0.0834003,16,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,-0.354667,0.00044401,1.16633,0.632789,32,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.42623,0.186019,0.0762658,0.556497,16,s104729_S_b007,7
