extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,0.522176,-0.715253,-1.48511,1.97944,30,s104729_S_b003,3
CCCC(=O)N(CC(C)C)CC(C)C,-0.973767,-0.806039,-0.671383,-1.30157,9,s104729_S_b003,3
CCCCC(CC)C(=O)N(CCCC)CCCC,-1.26365,-0.915961,-1.31083,-1.49749,61,s104729_S_b003,3
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.464643,0.770207,0.619945,0.240715,14,s104729_S_b003,3
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.75882,-0.0232605,-1.86717,-2.602,63,s104729_S_b003,3
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,-1.61996,-0.737583,-1.72809,-0.975005,90,s104729_S_b003,3
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,-1.20982,-1.03202,-2.20588,-1.03303,451,s104729_S_b003,3
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,-1.07942,-0.337577,-1.73048,-1.67895,25,s104729_S_b003,3
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,-1.41939,-0.849608,-1.07563,-1.38362,29,s104729_S_b003,3
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,-0.934525,-0.758054,-1.31047,-1.29048,447,s104729_S_b003,3
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.70274,-1.58933,-0.340439,0.0810108,4,s104729_S_b003,3
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.16193,0.0553886,-1.67412,-1.57323,24,s104729_S_b003,3
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.0809874,0.0954318,0.0465896,0.0548192,472,s104729_S_b003,3
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,-0.815393,0.178822,-1.33301,-1.6472,27,s104729_S_b003,3
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.236695,-0.212559,0.296822,1.7592,4,s104729_S_b003,3
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,-0.30964,1.07617,-2.05329,0.132326,6,s104729_S_b003,3
CCCCCC(=O)N(C(C)CC)C(C)CC,-0.743727,-0.554791,-0.84346,-1.39163,5,s104729_S_b003,3
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.06115,-0.622763,-1.05187,-1.33166,17,s104729_S_b003,3
CCCCCC(=O)N(CCCC)CCCC,-1.03899,-0.753594,-0.917534,-1.06613,2,s104729_S_b003,3
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.0295366,0.511079,0.304735,0.723076,2,s104729_S_b003,3
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,-1.14793,-0.849485,-1.35729,-1.28713,14,s104729_S_b003,3
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.557512,0.529118,0.871774,0.143224,134,s104729_S_b003,3
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,-0.0699338,0.621578,0.492818,0.808335,14,s104729_S_b003,3
CCCCCCCC(=O)N(CCCCCC)CCCCCC,-1.03434,-0.549908,-0.929545,-0.96631,419,s104729_S_b003,3
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.115585,-0.0500391,0.651402,1.73602,63,s104729_S_b003,3
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.348278,-2.47174,-0.285037,-5.4756,6,s104729_S_b003,3
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.575295,-2.10546,-0.403033,-5.32305,6,s104729_S_b003,3
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.398842,-2.13429,-0.0983501,-4.59805,6,s104729_S_b003,3
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,-0.049606,1.43972,0.5388,0.622928,14,s104729_S_b003,3
CCCCCCCCCC(=O)N(C)C,-0.617307,-0.514299,-0.305422,-1.08395,5,s104729_S_b003,3
CCCCCCCCCC(=O)N(CC)CC,-0.673075,-0.595789,-0.494412,-1.22364,5,s104729_S_b003,3
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-1.21149,-0.395793,-0.692224,-1.53405,63,s104729_S_b003,3
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.04354,-0.487646,-1.0886,-1.03518,11,s104729_S_b003,3
CCCCCCCCCCCC(=O)N(CC)CC,-1.11805,-0.630545,-0.881467,-1.29616,47,s104729_S_b003,3
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,0.741975,-1.15265,0.547401,-1.28672,12,s104729_S_b003,3
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.941657,0.506453,0.530795,1.14033,105,s104729_S_b003,3
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-0.0214869,-0.0989113,0.328826,-0.0514706,22,s104729_S_b003,3
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.523374,0.394392,0.797521,0.625741,26,s104729_S_b003,3
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.460061,0.846762,0.474892,0.746883,26,s104729_S_b003,3
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.286267,0.496592,0.935943,0.937335,22,s104729_S_b003,3
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.341825,0.500214,0.879112,1.77561,13,s104729_S_b003,3
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.159265,0.0785852,0.695036,1.33332,14,s104729_S_b003,3
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.176154,0.50077,-0.102261,0.888005,39,s104729_S_b003,3
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.307378,0.446455,0.650389,0.455901,368,s104729_S_b003,3
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.978121,0.975417,-1.18941,-0.928857,208,s104729_S_b003,3
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-1.69722,-1.78381,-0.502534,-0.965731,6,s104729_S_b003,3
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-1.75452,-1.3623,-0.41467,-0.0356385,4,s104729_S_b003,3
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,4.40863,-2.65574,-1.69347,-15.4575,2,s104729_S_b003,3
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,0.355695,-0.894652,-0.239429,-1.53387,4,s104729_S_b003,3
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.0943356,-2.49613,-0.483041,-5.13804,8,s104729_S_b003,3
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,0.0966286,-0.861602,-0.720738,-2.01892,12,s104729_S_b003,3
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.01516,-2.4145,-0.164214,-4.328,12,s104729_S_b003,3
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.242795,0.650522,0.210854,0.570583,2,s104729_S_b003,3
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.09396,-1.22879,0.175809,-0.357117,82,s104729_S_b003,3
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.739056,0.620694,0.535298,-0.423734,216,s104729_S_b003,3
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.284043,0.369956,0.512429,0.591778,184,s104729_S_b003,3
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.807563,-1.61065,-0.425938,-0.601868,11,s104729_S_b003,3
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.555146,-1.24887,0.00839908,-0.375234,34,s104729_S_b003,3
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.81494,-1.58069,0.0400637,-0.947703,27,s104729_S_b003,3
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.837013,-1.87487,-0.584309,-0.703873,25,s104729_S_b003,3
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.182697,-0.190815,-0.233327,-0.021295,14,s104729_S_b003,3
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.0163891,2.49499,0.0787697,0.0999129,137,s104729_S_b003,3
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.953037,-0.661279,0.77364,-1.02277,9,s104729_S_b003,3
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.113324,-1.42459,0.0879249,-0.916694,96,s104729_S_b003,3
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.796841,-0.621379,0.307432,-1.23863,9,s104729_S_b003,3
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.124702,0.702677,1.10931,0.714569,462,s104729_S_b003,3
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.837153,0.875905,0.852921,1.09016,2,s104729_S_b003,3
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.30835,0.575953,0.766897,0.889399,14,s104729_S_b003,3
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.0137669,1.12388,0.211835,0.961481,2,s104729_S_b003,3
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.140499,-0.463963,-0.89803,-0.735995,4,s104729_S_b003,3
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.173149,0.111211,0.230124,-0.0316417,8,s104729_S_b003,3
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.136617,0.146066,0.113437,0.0919035,8,s104729_S_b003,3
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.630061,0.559749,0.851642,0.791991,14,s104729_S_b003,3
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.130601,0.598249,0.150466,0.955389,14,s104729_S_b003,3
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.532471,0.551032,0.788711,0.931988,14,s104729_S_b003,3
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,-0.164015,0.0399463,0.466339,1.33222,14,s104729_S_b003,3
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.295439,0.399645,0.504916,1.3413,14,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-1.08684,-0.84708,-1.08563,-1.27991,12,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.581836,-1.24649,0.333326,0.375164,24,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.617359,-1.14996,0.566808,-0.0945668,64,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-0.799594,-0.383863,-1.50238,-0.701141,35,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.133288,-0.706309,0.391692,0.602287,10,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,1.02881,-0.705712,0.538057,-0.979787,9,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-0.681205,-0.0469331,-0.929897,-0.276528,10,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-0.85594,0.0177065,-1.03056,-1.05158,34,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-1.4776,-1.4427,-0.354681,-0.0168002,4,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,1.67289,0.910335,0.401108,-0.788718,25,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-0.771563,-1.15013,-0.928472,0.0873974,4,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1.01356,-0.123243,-2.48422,-0.682381,58,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,-0.0316909,-0.901953,-1.01513,-0.121416,4,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.724079,-0.826896,-0.849785,-0.135073,4,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,2.28012,-0.587985,-1.93097,-7.33009,4,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,1.04426,-0.750239,-1.96462,-4.3477,12,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,1.42769,-0.170636,-1.8868,-4.41553,12,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)CO,0.173669,-0.560674,-0.177461,-1.2579,20,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.631076,-1.15468,0.332182,0.738773,24,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.00173039,-0.460435,0.608224,0.590763,24,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.615891,0.849795,1.21881,0.745549,7,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.08448,0.794593,0.0207939,1.12165,6,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.240385,0.420359,0.710824,0.726246,2999,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,1.04155,1.23237,1.10577,1.07093,88,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,0.327212,-0.457131,0.82281,-0.453754,24,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,0.65981,-0.0933449,0.79855,-0.427818,8,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,1.22878,0.612534,1.14951,-0.00234634,10,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,-0.43046,-0.767042,0.183016,-1.20869,2,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,0.327006,-0.108144,0.726047,-0.449876,2,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,1.08422,0.737452,0.0123539,1.18224,6,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,1.00967,0.850608,0.97361,-0.817249,16,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.821154,1.08765,1.23612,1.31523,12,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.801518,0.884019,0.568291,1.49377,12,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.233073,0.90362,0.337277,1.1965,22,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.0889644,1.22295,0.144207,0.951749,2,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.387994,0.676791,-0.363802,0.589864,2,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.486237,0.786118,0.596597,0.905348,47,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.357506,1.70562,0.751501,2.89209,71,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.0193576,0.912138,0.287046,1.2837,6,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.676839,2.83413,-0.224843,2.48941,70,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.330402,0.77714,-0.338982,0.701642,2,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,1.19887,3.26876,0.0154347,2.8302,71,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,0.972299,0.924355,0.811447,1.11217,18,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.195813,0.712577,0.48273,1.50042,75,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,0.775912,0.294233,-0.948278,-1.7111,70,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,-0.604118,1.05247,-0.299406,2.94799,12,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,-1.21171,0.0202762,-0.942967,1.70508,12,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.227636,-0.447238,0.69109,-0.181151,16,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,-0.648787,-1.22048,0.0396397,-0.453525,32,s104729_S_b003,3
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.181763,-0.578757,0.418579,-0.798205,16,s104729_S_b003,3
