extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CC(C)CCN(CCC(C)C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCC(C)C)CCC(C)C)c1,-1.02264,-0.820821,1.74426,1.81974,-0.142938,0.18643,-1.43114,0.509968,0.243695,0.0936586,0.208486,-0.207042,1.20702,1.04805,1.20373,-0.288045,2,s104729_S_b009,9
CC(C)CN(CC(C)C)C(=O)C(C)C,0.5403,1.62975,-1.9681,-1.15259,1.9303,1.27038,0.15131,-0.853687,2.65808,2.27705,-0.603274,-0.254086,-0.569534,-0.759075,-2.03552,1.05881,7,s104729_S_b009,9
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,-0.0724742,-1.08554,0.598454,1.31882,0.18538,-0.268367,-0.421733,1.40344,0.260157,-0.0115498,0.241751,-0.271805,1.12947,0.93375,-0.342415,-0.327771,60,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,-2.6618,-1.88914,0.547222,-0.764612,-0.873454,-1.9214,0.232412,-1.78233,0.0114253,-0.52009,1.22016,-2.68393,1.21802,0.507811,-0.493836,-4.65715,12,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,-1.64005,0.485879,-0.0346139,-1.68665,0.109065,-0.985565,1.31291,-1.43295,1.01978,0.800556,-0.0228309,0.183482,-0.360623,0.0329172,-1.93181,-2.55745,22,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCC(Br)C(=O)O,2.21571,2.83417,-2.4146,-4.97797,0.662652,-0.411459,2.0397,-0.386996,2.64879,0.40889,2.15939,-0.428744,0.314924,-1.18794,-3.04113,-2.16791,12,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,-0.427084,-0.581158,-1.16816,-0.407731,-0.696009,-0.744434,1.60001,-1.02487,1.26906,1.39342,1.76661,0.9807,1.55246,2.25806,-0.607973,-0.696143,24,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21,-0.647674,0.493999,-1.22518,-1.0626,0.238197,-0.0683972,1.68799,0.694029,0.706301,0.565604,0.197574,0.628694,-0.943802,-0.936293,-1.36316,-1.27165,4,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21|CCCCCCCCC(Br)C(=O)O,1.98848,2.26586,-2.16617,-4.95651,1.27478,-0.367828,2.66514,-1.11013,2.91925,-0.143979,1.43141,0.501891,-0.293435,-1.47159,-3.0297,-1.77269,12,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,-2.74631,0.126085,0.026617,-1.54661,-0.640209,-2.31079,0.687199,-1.47358,0.495369,0.619439,1.22375,-0.531718,0.0890228,0.472995,-1.41391,-3.51663,24,s104729_S_b009,9
CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,-0.93312,0.740504,-0.748261,-0.121998,-0.212357,-0.679593,1.36018,-0.571446,0.56048,1.42084,-0.344956,0.639909,0.0161312,0.422491,-2.24534,-2.01134,10,s104729_S_b009,9
CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,0.6455,0.783352,-1.67252,2.09132,0.301284,-4.33821,2.457,-1.92075,1.19058,-1.17004,0.666581,-0.782094,2.36997,0.725058,0.261116,-2.70269,22,s104729_S_b009,9
CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,-3.03802,0.0707002,-0.148123,-1.32502,-0.570063,-3.32031,0.766521,-1.66602,-0.0191149,-0.0247232,1.27089,-1.47838,0.422455,0.749083,-2.2846,-3.82743,28,s104729_S_b009,9
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,-1.88901,1.68336,-0.856619,-1.08468,-0.442193,-0.931535,0.242246,-1.62563,0.547759,0.863978,1.08064,-2.00127,0.471951,0.500421,-2.42341,-3.27166,30,s104729_S_b009,9
CCCC(=O)N(CC(C)C)CC(C)C,0.339098,1.33798,-1.60002,-0.576269,1.14088,0.511101,-0.342625,-0.974943,2.00974,1.58019,-0.0458803,-0.342208,-0.125351,-0.169776,-1.27932,0.374844,9,s104729_S_b009,9
CCCCC(CC)C(=O)N(CCCC)CCCC,0.236354,2.08786,-2.65682,-0.98832,0.614611,0.68766,-0.283014,-1.52051,1.72233,2.35313,-0.769197,0.899569,-0.976277,0.661271,-1.09668,1.25339,61,s104729_S_b009,9
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.352719,-0.327485,0.673918,0.424155,-0.79588,-0.0181242,-0.460907,1.18528,-0.518982,-0.190706,0.858799,-0.130096,0.331762,0.537731,0.739633,-0.310925,14,s104729_S_b009,9
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-2.94239,0.590191,-0.534071,-0.403273,-0.623949,-2.71996,1.4873,1.11252,0.0958264,-1.21213,3.90611,2.25744,-2.36325,-1.326,0.700953,0.915335,63,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,0.0931147,1.67782,-1.14312,-1.93352,0.460529,1.60442,-0.228997,-1.44601,2.5872,1.781,0.0349531,0.857975,-1.34894,-1.10968,0.199616,1.51845,90,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,0.0577647,1.29092,-1.31009,-1.34364,1.3785,1.17221,0.0847968,-0.420353,2.91107,1.66596,0.368909,1.59816,-1.35735,-1.21988,-0.147226,1.27651,451,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,-0.0476255,2.18822,-2.13543,-0.833418,0.816517,0.988131,-0.368304,-0.879694,1.61154,1.78875,-0.260714,0.157453,-1.44464,0.116624,-1.12124,1.03178,25,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,0.185113,0.729591,-0.129284,-1.3593,0.621814,1.12069,0.579562,-0.759875,1.64731,1.60348,-0.690898,0.916768,-1.14115,-0.298822,-0.249849,1.4738,29,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,0.172911,1.92027,-1.87367,-0.797433,0.651907,0.924696,0.0562172,-0.177892,1.46978,1.45502,-0.0268567,0.701825,-1.01475,-1.32745,-0.394751,1.09659,447,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.59946,-0.470269,-1.95237,-0.513044,2.29593,-1.31836,1.00498,0.561619,0.18783,0.446364,-0.702521,-0.60746,-2.55449,-1.66979,-0.884736,1.97387,4,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-3.59683,2.65494,-0.486958,-0.278426,-0.862859,-0.512349,0.676626,-0.622732,-0.291492,-1.49405,4.36295,1.7067,-2.80592,-2.12113,0.882258,0.691279,24,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.945184,0.28222,0.96389,0.481594,-0.898212,0.704564,0.241091,0.846293,-0.860722,-0.207453,-0.369496,0.790447,-0.571885,0.244975,0.525064,0.922758,520,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,-0.579521,1.60462,-0.867032,-1.03764,0.577559,0.555131,-0.424609,-1.70904,1.66572,1.44824,0.0849911,0.642219,-0.760176,0.508442,-1.12284,0.396598,27,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.670115,-1.21638,-1.3475,0.860046,-0.670895,2.24843,0.223315,-0.486009,1.2657,-0.969296,1.26358,1.4293,-0.342744,2.61284,-0.648551,-0.394111,4,s104729_S_b009,9
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,-0.239235,1.98151,-0.162069,1.24644,1.13688,-1.03973,-1.56791,-2.50956,3.46927,-0.393831,0.64052,3.63341,0.42217,1.61468,0.27771,0.678206,6,s104729_S_b009,9
CCCCCC(=O)N(C(C)CC)C(C)CC,0.301996,0.974305,-1.76616,-0.858875,0.851282,0.35642,-0.0928202,-0.255565,1.70736,1.43946,-0.0396972,0.241301,-0.545236,-0.258931,-0.89676,0.655886,5,s104729_S_b009,9
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.0718809,1.70116,-1.41305,-0.805272,0.778797,1.06693,-0.140152,-0.733697,1.34773,1.45104,-0.358873,0.500653,-1.09432,-0.385902,-0.790249,1.13331,17,s104729_S_b009,9
CCCCCC(=O)N(CCCC)CCCC,0.529301,1.20182,-1.92899,-0.802607,0.338122,0.659627,-0.381002,-0.366933,1.57725,1.53843,-0.023493,0.270168,-0.551922,-0.0640166,-0.747926,0.619852,2,s104729_S_b009,9
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-1.30774,-0.575996,0.166631,1.85541,-1.87934,0.255922,-1.2095,-0.0950121,-0.97283,0.553387,-0.392051,-0.366208,0.993355,1.11763,1.66732,-0.0683388,2,s104729_S_b009,9
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,0.275005,1.6452,-2.12193,-1.16286,1.50037,1.09824,-0.0303247,-0.499593,2.7296,1.79852,0.308113,0.594796,-0.730778,-1.74142,-0.439696,1.07433,14,s104729_S_b009,9
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.356929,-1.38282,0.52837,1.14417,-0.921841,0.305237,-0.686352,1.32674,-0.848611,-0.29186,-0.229728,-0.191289,0.821613,1.5981,0.643195,0.108303,134,s104729_S_b009,9
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,-0.0421784,0.118694,0.92275,0.620579,-0.353559,0.751676,-0.645043,0.58002,-0.816864,-0.497704,0.240232,-0.0377251,-0.0162973,0.804877,0.568729,0.394607,14,s104729_S_b009,9
CCCCCCCC(=O)N(CCCCCC)CCCCCC,0.508571,1.91793,-1.95351,-0.740552,1.01981,0.989063,-0.27402,-1.20708,1.46199,1.19889,-0.205381,-0.223229,-0.889832,-0.322538,-0.755835,0.802414,446,s104729_S_b009,9
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.687667,-1.40445,-1.21918,1.12461,-0.899782,2.67559,-0.0128683,-0.498774,0.986556,-1.31638,1.06957,0.958178,-0.00563999,2.95607,-0.456133,-0.714032,77,s104729_S_b009,9
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,1.28311,-0.237935,-2.34075,-4.34139,1.52311,0.332587,3.28611,1.04613,3.06534,-1.37526,1.36677,3.07086,-1.50079,-0.438714,-1.78394,-1.06745,6,s104729_S_b009,9
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,1.44334,0.214879,-1.917,-4.29657,1.95111,0.639273,2.97875,0.449361,3.61088,-0.904095,1.30807,2.66732,-1.65477,-0.307507,-1.98243,-0.79695,6,s104729_S_b009,9
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.13949,0.172079,-1.7898,-3.99674,1.62735,0.0366832,2.98332,1.06604,3.22092,-0.312093,1.19109,3.05183,-1.27212,0.184551,-1.75589,-0.76572,6,s104729_S_b009,9
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,2.20009,0.501068,-0.67889,3.78913,-0.00849459,-2.20479,0.433605,-1.85252,0.1521,-2.09929,1.21294,-0.632407,2.5613,1.91029,4.0491,-0.175896,14,s104729_S_b009,9
CCCCCCCCCC(=O)N(C)C,0.524615,0.848468,-1.35278,-0.457168,0.590246,0.042132,-0.501027,-0.0890913,1.11945,1.10361,-0.376302,-0.212932,-0.0673442,0.354261,-1.01598,0.10466,5,s104729_S_b009,9
CCCCCCCCCC(=O)N(CC)CC,0.524734,0.973079,-1.49625,-0.611429,0.713259,0.147435,-0.25528,-0.0970108,1.20329,1.05774,-0.140912,-0.158677,-0.296308,-0.214309,-0.988919,0.244559,5,s104729_S_b009,9
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,0.727149,1.60066,-1.73281,-0.822019,1.03316,0.740395,-0.272267,-0.602035,1.50708,1.23377,0.123341,0.259005,-0.854066,-0.416923,-0.821632,0.603675,63,s104729_S_b009,9
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.0906066,1.22468,-0.69935,-0.826524,1.23665,1.07089,0.445032,-0.646797,1.44594,1.50648,-0.552844,0.700932,-1.01792,-1.39601,-0.426513,1.21237,11,s104729_S_b009,9
CCCCCCCCCCCC(=O)N(CC)CC,0.711704,1.91953,-1.84111,-1.03334,1.17651,0.85664,-0.0626947,-0.917528,1.55061,1.4885,0.00728378,-0.0339578,-0.827407,-0.884494,-1.02435,0.451561,47,s104729_S_b009,9
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-1.66709,-0.250412,-1.81941,0.304236,0.927756,-1.90426,1.05694,0.686669,-4.70281e-05,1.25309,-0.835073,-0.260117,1.50029,-2.00611,-1.27093,1.09384,12,s104729_S_b009,9
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.0589184,0.228742,0.124399,1.58046,-0.592734,0.0377353,-0.641663,-0.864534,-1.12848,-0.28923,1.23111,-0.745494,1.41592,0.56623,0.508165,-1.29835,105,s104729_S_b009,9
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.73166,-0.109454,0.706097,-0.180796,-0.0770786,0.754227,-0.217921,0.532256,-0.951503,-0.309281,0.239705,-1.45181,0.764891,-0.720603,0.380872,-0.630379,22,s104729_S_b009,9
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.885485,-0.330365,0.948181,0.145342,0.0530916,-0.386952,-0.404607,0.506311,-0.681629,-0.506713,-0.129906,-0.763211,0.403375,0.51816,0.0420352,-0.714279,26,s104729_S_b009,9
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.353277,-0.227067,0.947127,0.582458,-0.189426,-0.747435,-0.540533,0.268928,-0.426432,-0.510903,0.213703,0.569645,0.35509,0.69025,0.231018,-0.673448,26,s104729_S_b009,9
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.200673,-0.44234,0.73721,0.526202,-0.372042,-0.554823,-0.267444,0.222012,-0.647553,-0.256033,-0.574393,0.0934605,0.355071,0.790301,-0.0206422,-0.313438,22,s104729_S_b009,9
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.94396,-0.00129524,1.24382,0.700688,0.18741,1.13212,-0.49786,-0.0360582,-1.04657,-0.752146,-0.478537,-0.519799,0.70696,0.271062,-0.0186821,-0.490245,13,s104729_S_b009,9
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.281186,0.413629,0.0946421,0.782244,0.394633,1.35558,-0.618682,-0.403168,-0.842917,-0.240982,-0.977652,-0.760267,0.549817,0.667577,-0.0903112,-0.413447,14,s104729_S_b009,9
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.501301,-0.250288,0.956606,0.749472,0.793151,-0.359573,0.266768,-0.206996,0.122816,-0.0246618,1.41361,0.722228,0.63122,-1.10981,0.67517,-0.989398,39,s104729_S_b009,9
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.634451,-0.0240252,1.67477,0.486017,0.860732,0.15234,-0.123682,-0.436627,-1.06837,-0.68624,-0.727275,0.236995,0.531059,-0.74043,0.458831,-0.508805,368,s104729_S_b009,9
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-2.09487,-0.550914,0.291042,0.523727,-0.301678,-1.69498,0.645186,-0.714677,-0.885611,-2.22633,2.09356,1.11531,1.61176,-1.33721,1.62473,-1.30472,208,s104729_S_b009,9
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-1.38508,-1.34932,-2.33804,-0.642127,5.31006,-4.16633,2.38759,1.87894,2.36404,-0.300675,-2.79078,-0.681662,-3.32164,-1.23077,-0.378585,1.75032,6,s104729_S_b009,9
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-1.06404,0.399239,-1.41157,-1.06838,0.533039,-0.224224,0.725193,-1.23792,0.620897,1.73048,-1.40476,0.622189,-0.113958,0.492976,-1.3738,1.46196,4,s104729_S_b009,9
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-4.9394,-0.0555873,0.460771,-8.03236,5.04102,-2.8426,3.22237,-1.51403,10.6815,-5.21815,-1.15594,3.92393,-13.2229,-9.97595,6.64583,-5.96809,2,s104729_S_b009,9
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-1.05169,-0.217099,-1.04041,-0.0738318,0.40639,-0.069382,1.46124,-0.101368,1.01501,0.0374607,0.473277,1.07498,-0.839947,-0.857882,0.0375006,-0.331548,4,s104729_S_b009,9
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,2.43584,1.23894,-2.23623,-4.23266,1.44847,0.74634,3.33536,0.87358,2.47597,-1.05416,0.974138,2.20429,-1.51849,0.160967,-2.23137,-0.843781,8,s104729_S_b009,9
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-1.02315,0.744043,-1.5499,-0.991803,0.853694,-0.231165,1.98427,0.0215487,1.89611,1.39549,0.139783,1.48988,-1.55448,-1.9638,-0.035831,0.386507,12,s104729_S_b009,9
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.60658,0.745633,-2.16553,-4.32398,0.985724,0.513319,3.4506,0.772613,1.91949,-1.61221,1.69685,1.4599,-1.04202,-1.0683,-2.06397,-1.69102,12,s104729_S_b009,9
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-1.14815,-0.178803,0.105204,2.02879,-1.59756,0.476538,-1.27237,-0.419484,-0.985692,0.877011,-0.532677,-0.158848,0.98832,0.825361,1.88662,0.113312,2,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.703805,-0.603344,0.190077,0.193546,0.352519,-0.402012,0.330699,-0.721278,-0.387726,0.279676,-0.911448,0.470027,0.644799,0.569275,-0.734242,-0.0810342,82,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.663201,-0.827791,0.862412,0.587263,-0.138979,0.0993777,-0.263307,1.22048,-0.715213,-0.89256,0.835788,0.189051,0.181199,-0.374285,1.28001,0.554442,216,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.859827,-0.465577,1.11756,0.585987,0.581111,0.280074,-0.239946,-0.302597,-0.635001,-0.580175,-0.422731,0.108501,0.819319,0.0666612,0.346189,-0.298694,184,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.72678,-0.185617,-0.643157,0.0488762,1.08714,-0.790569,1.34158,-0.453269,-0.131362,1.10351,-3.07318,1.32974,-0.117042,-0.457503,-0.631336,1.11766,11,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.80782,-0.202852,-0.701,0.344862,0.655442,-0.608513,0.936457,-0.391022,-0.0858369,0.990092,-0.935944,0.775722,0.131827,-0.562915,-1.07579,0.680586,34,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.78058,0.521287,-1.14708,-0.522458,0.869609,-0.22511,1.3163,-1.19051,-0.0287237,0.936862,-0.534118,0.358412,-0.278993,-1.61874,-2.053,0.40585,27,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.50535,0.375236,-1.16399,-0.404487,1.31375,-1.13458,1.65669,-1.59091,0.378198,1.17908,-1.36505,0.973716,-0.500069,-1.13347,-1.02924,1.04821,25,s104729_S_b009,9
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.423964,-1.89471,-0.368185,-1.04895,0.716414,0.217843,0.568925,-0.583585,1.13571,-0.248698,-0.233107,-0.20491,-0.233938,-0.524663,-0.442022,0.930892,14,s104729_S_b009,9
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.13639,-1.88842,-1.99273,2.01718,0.227813,-0.345919,-0.1654,1.6486,1.28369,0.671582,-0.465147,-0.740833,-0.450406,0.871031,1.31141,-0.622611,137,s104729_S_b009,9
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-0.209135,-0.407625,-1.34619,0.920269,0.870232,-1.51492,0.596125,1.23421,0.0391469,0.982838,0.276618,-0.174097,1.63584,-1.72838,0.162355,1.23389,9,s104729_S_b009,9
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-0.783573,-0.0182135,-1.91327,1.13181,1.20565,-1.76549,1.01262,0.727674,0.217445,1.68795,-0.562623,0.197681,1.49115,-1.84418,0.155752,2.12012,96,s104729_S_b009,9
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.562807,-0.219256,-1.58257,0.204298,1.26635,-2.38269,0.809912,1.06072,0.47739,0.915583,-0.104846,0.156394,1.10122,-1.70302,-0.0742046,1.19822,9,s104729_S_b009,9
