extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,-1.05091,2.23852,1.19469,-2.29775,-0.872317,-1.94886,-0.300844,-0.373264,1.40939,-2.50302,2.0497,1.80804,-0.0559758,0.608079,-1.51474,-1.26496,28,s104729_S_b021,21
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,-0.810462,1.75322,0.939672,-2.40047,-0.039492,-2.07467,-1.23404,-0.537406,0.897348,-1.9568,1.04814,1.44617,-0.118129,-1.63465,-1.88258,-2.09626,30,s104729_S_b021,21
CCCC(=O)N(CC(C)C)CC(C)C,-0.454953,-0.582283,-0.404702,1.51349,0.811022,0.293909,0.175977,-0.991894,-0.548314,1.41628,0.497068,0.527075,-0.4742,-0.476674,-0.251619,0.483378,9,s104729_S_b021,21
CCCCC(CC)C(=O)N(CCCC)CCCC,-0.269797,-0.852355,-0.0462726,2.06289,1.46068,0.166275,-1.43848,-0.105727,-1.1087,1.41334,-0.0915053,1.62903,-0.930219,-0.159428,-0.389446,0.747798,61,s104729_S_b021,21
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.983763,0.0351369,-0.88491,-0.317322,-0.712345,0.0771883,-0.0874488,0.527976,0.599633,-0.380181,-0.44003,-0.432302,0.248672,0.573969,0.225478,-0.641233,14,s104729_S_b021,21
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.08793,2.07965,1.25256,-0.426821,-0.439475,2.8114,-2.3326,0.0102612,-1.59044,1.49262,-1.69283,0.558962,-0.0347244,-1.41065,-1.91337,1.77935,63,s104729_S_b021,21
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,-0.269975,0.273837,-0.0661248,1.85652,0.780912,1.07305,-0.795364,0.417098,-1.27235,1.07723,-1.51379,0.519211,-0.75594,0.989337,0.650356,1.15486,90,s104729_S_b021,21
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,0.260804,0.10782,0.666919,1.67868,0.625252,1.20547,-2.008,0.0307103,-1.17771,1.12347,-0.106071,1.58722,-0.558958,0.930692,-0.594942,0.689149,451,s104729_S_b021,21
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,0.138749,-0.523516,-0.377746,1.61622,1.34326,-0.155198,-0.467576,-0.445672,-0.691395,1.69449,-0.503935,0.898,-0.500835,0.286169,-0.986034,0.745678,25,s104729_S_b021,21
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,0.0152747,-0.334487,0.331429,1.80427,1.20787,0.798192,-0.377991,-0.707953,-0.947875,0.64187,-1.07218,0.836113,-0.660675,0.706892,-0.201536,0.850127,29,s104729_S_b021,21
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,-0.382133,-0.0305833,0.113978,1.28194,0.835338,0.995641,-0.627724,-0.100394,-1.12596,2.12427,-0.448863,0.530992,-0.470767,0.411704,-0.652432,0.555787,447,s104729_S_b021,21
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.148517,0.338058,1.44639,-2.06535,-0.625048,-0.50104,0.664115,-0.0889766,-2.10836,0.953273,0.550508,1.59059,-2.65097,-1.91932,-2.69126,2.51737,4,s104729_S_b021,21
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.899876,3.25284,1.13789,-1.5015,-1.27764,1.72725,-2.40235,0.888129,-2.00805,1.18764,-1.47917,0.837099,0.173045,-2.05353,-2.14187,1.62544,24,s104729_S_b021,21
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.821334,-0.384753,-0.535992,-0.572922,-0.491792,1.32102,0.516295,0.129383,0.0168984,-0.0911509,-0.497926,0.353377,0.125778,0.421005,-0.923399,0.169892,520,s104729_S_b021,21
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.239473,-0.542612,0.140003,1.10751,1.0912,-0.0270377,-0.672011,-1.40396,-0.479973,0.837774,-0.799996,0.795977,-0.27062,-0.142571,-0.79429,0.516261,27,s104729_S_b021,21
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.52586,1.0211,0.495706,-0.232571,-1.47734,-0.804374,0.0258448,-0.634562,-1.83227,-0.726017,0.19392,0.782369,-0.639801,-0.436907,0.111198,-2.24957,4,s104729_S_b021,21
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,-0.159166,1.24513,-1.32263,1.4268,-0.270414,0.164731,-2.22115,-1.49056,-1.3499,0.190093,-0.105628,0.298634,1.19705,0.547962,-0.962941,-1.25185,6,s104729_S_b021,21
CCCCCC(=O)N(C(C)CC)C(C)CC,-0.397128,-0.384235,0.0458368,1.39331,0.863642,0.382734,-0.254117,-1.00421,-0.806818,1.19288,0.254716,0.563739,-0.516517,-0.0244223,-0.180191,0.244486,5,s104729_S_b021,21
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.0847639,-0.375322,0.166051,1.44196,1.02617,0.606106,-0.487348,-0.434253,-0.803039,1.44217,-0.501531,0.973256,-0.458602,0.333419,-0.672698,0.613458,17,s104729_S_b021,21
CCCCCC(=O)N(CCCC)CCCC,-0.675835,-0.24947,0.13815,1.43471,0.888126,0.323131,-0.563519,-0.277998,-0.811397,1.17388,0.20248,0.903474,-0.595084,0.299808,0.0956043,0.662965,2,s104729_S_b021,21
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.17901,-0.9867,-1.54706,-1.18732,-1.15577,0.685171,-1.40028,0.567485,-0.0188739,-1.21325,0.470004,-0.733583,0.26304,-0.590856,0.913254,0.281755,2,s104729_S_b021,21
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,-0.0851993,-0.240931,0.0856164,1.76732,0.763949,0.730849,-1.20087,-0.341226,-1.09755,1.63973,-0.0114222,0.868301,-0.655554,0.513053,-0.329956,0.711,14,s104729_S_b021,21
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.762502,-0.872627,-1.27299,-0.446906,-0.747203,0.152018,0.412124,0.777553,0.792231,0.67035,-0.102701,-0.433068,0.174084,0.453346,0.633795,-0.145094,134,s104729_S_b021,21
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.803886,-0.550241,-0.329106,-0.40689,-0.379402,0.114811,-0.0166515,0.527586,0.65914,0.258733,-0.182021,-0.0414212,0.384148,-0.0675225,-0.2904,-0.485591,14,s104729_S_b021,21
CCCCCCCC(=O)N(CCCCCC)CCCCCC,-0.400921,-0.680399,0.240025,1.4537,1.17236,0.244722,-0.618725,-0.240584,-0.789596,1.78302,-0.0728116,0.554805,-0.302886,-0.344463,-0.0637951,0.253008,425,s104729_S_b021,21
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.62853,0.952483,0.515128,-0.365843,-1.62996,-0.600332,0.230211,-0.770943,-1.72832,-0.851922,0.426486,0.758027,-0.670131,-0.195127,0.092227,-2.40884,63,s104729_S_b021,21
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,-4.2501,1.44946,2.53765,1.9382,0.35507,-3.12452,-1.80494,0.407022,-1.95934,-0.63352,-2.33313,2.19478,-0.759896,-5.28484,-1.37851,1.71376,6,s104729_S_b021,21
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,-4.06578,1.25412,2.72758,1.45317,0.297744,-2.52444,-2.21311,0.817562,-1.79399,-1.15008,-2.92378,2.12187,-0.167685,-4.95754,-1.18282,0.994567,6,s104729_S_b021,21
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-4.55267,0.742678,2.70311,1.58191,0.426258,-2.31995,-1.61108,0.669386,-1.64645,-1.28562,-2.72173,2.21835,-0.38484,-4.97327,-1.54957,0.918492,6,s104729_S_b021,21
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.404633,-1.35975,-2.36665,-0.310557,0.337772,-0.148399,-0.0543223,0.394615,-1.65003,-0.564635,-1.63345,0.174205,2.24535,-0.0740376,1.06739,-0.683334,14,s104729_S_b021,21
CCCCCCCCCC(=O)N(C)C,-0.440438,-0.487027,-0.123629,1.12788,0.540603,-0.0152731,0.307611,-1.07026,-0.201265,0.950131,0.634919,-0.0129749,-0.212516,-0.0934235,0.197152,-0.491988,5,s104729_S_b021,21
CCCCCCCCCC(=O)N(CC)CC,-0.490687,-0.283049,0.017476,1.15759,0.562319,0.108987,0.295866,-0.99537,-0.484774,1.2313,0.466642,0.166072,-0.245173,-0.228076,0.0720765,-0.373275,5,s104729_S_b021,21
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-0.329367,-0.561232,0.378663,1.4639,1.17181,0.033007,-0.347826,-0.652723,-0.626634,1.34958,-0.0989856,0.590675,-0.462541,0.229613,-0.104693,0.230394,63,s104729_S_b021,21
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.23439,-0.0695722,0.162015,1.33111,0.65989,0.759084,-0.713967,-0.146385,-1.03065,1.47859,-0.567283,0.762307,-0.229364,0.634215,-0.470183,0.496526,11,s104729_S_b021,21
CCCCCCCCCCCC(=O)N(CC)CC,-0.182784,-0.786051,0.29333,1.82454,1.22742,-0.343078,-0.675446,-0.666362,-0.926225,1.70542,-0.0455191,0.638932,-0.614767,0.0102885,-0.456738,-0.11376,47,s104729_S_b021,21
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-0.208472,1.60807,-0.469694,0.29802,0.169879,1.42419,1.529,-1.62325,-1.01757,-0.507619,0.302644,-0.409702,-0.866138,1.03535,0.803126,-0.932961,12,s104729_S_b021,21
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.70534,0.524729,-0.674844,-0.274822,-0.444213,-1.103,-0.308284,1.26531,0.220356,0.287509,1.29003,-0.53284,-0.372844,0.673211,0.195166,-1.34635,105,s104729_S_b021,21
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.749402,-0.382963,0.0209166,0.095632,-0.353478,0.802737,0.16678,0.465091,0.823927,-0.131708,0.0512356,-0.784421,0.246326,0.315822,0.323207,-1.61843,22,s104729_S_b021,21
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.857884,-0.237164,-0.405072,-0.539924,-0.386037,-1.51021,1.1028,0.297681,0.937884,-0.858449,-0.0649269,-0.803751,0.438339,0.38575,0.287263,-1.30009,26,s104729_S_b021,21
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.640125,-0.00652798,-0.594911,-0.521549,-0.216502,-1.6501,0.921275,-0.0266046,0.369614,-0.507001,-0.267411,-0.770644,0.443019,0.17174,0.250373,-0.420576,26,s104729_S_b021,21
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.276967,-0.413186,-0.611539,-0.34157,-0.112826,-1.04264,1.349,-0.190583,0.370431,-0.892533,-0.0374284,-0.682135,0.199771,0.364116,0.351853,0.050453,22,s104729_S_b021,21
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.511722,-0.680529,-0.192353,-0.51518,0.0979028,-0.753772,1.08452,0.391804,0.570095,-0.160831,0.231417,-0.602997,0.407228,-0.459282,0.0729466,-1.14955,13,s104729_S_b021,21
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.394566,-0.440193,-0.117511,-0.282853,0.16783,-0.834707,0.675421,0.483747,0.386271,-0.082155,0.770829,-0.277079,0.104191,-0.679791,-0.00774343,-0.96015,14,s104729_S_b021,21
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.156545,0.48438,0.174701,-0.0758207,-0.656341,-0.410663,0.105259,0.493545,-0.0516405,-0.365217,-0.44726,-0.463798,0.140409,-0.0531511,-0.130713,-0.122914,39,s104729_S_b021,21
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.568646,-0.166305,0.258308,-0.347624,-0.241407,-0.0905783,1.18695,0.142447,0.163163,-0.226432,-0.237919,-1.03383,0.485059,0.336061,0.10677,-1.13847,368,s104729_S_b021,21
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.404152,2.21109,0.786548,0.535573,0.278168,-2.46809,0.296509,-0.0716649,0.311012,0.0543812,0.425661,-0.877531,1.24072,1.96199,0.717747,0.708402,208,s104729_S_b021,21
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-3.35171,0.293983,1.6496,-1.40655,-1.20778,-4.87132,1.81836,-1.36491,-1.70224,1.26105,1.70543,0.551152,-2.52772,-3.78566,-1.92055,1.94948,6,s104729_S_b021,21
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-0.784365,-0.25447,0.730558,1.23811,1.09094,0.659303,-0.362888,-0.48429,-0.0776456,-0.494194,0.83266,0.967674,-1.03908,0.0142385,-0.706284,-0.0925487,4,s104729_S_b021,21
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-8.71838,2.64054,3.04588,0.0285002,-3.55094,-3.49968,-1.69931,1.10841,-8.94414,5.80509,-2.97859,4.41477,-2.65146,-6.16653,-1.60534,1.16485,2,s104729_S_b021,21
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-1.27071,1.44631,-0.030691,-0.63182,0.0788543,-0.99727,-1.02839,0.268275,-0.127911,0.594814,-0.761455,0.615999,-0.781013,-0.712221,-1.23532,0.487163,4,s104729_S_b021,21
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-4.43922,0.376283,2.36192,1.99445,0.600111,-2.45706,-0.175731,0.481783,-1.00164,-1.22817,-1.88089,1.93547,-0.619144,-5.12537,-1.37818,1.20964,8,s104729_S_b021,21
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-2.7393,1.49743,0.205674,-0.00959748,0.378375,-0.190712,-1.18638,0.520409,-1.1701,1.874,-0.00177472,1.32966,-1.42725,-1.51915,-1.51124,0.833478,12,s104729_S_b021,21
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-4.39065,1.12901,2.61684,1.25063,-0.151883,-1.97861,-1.04521,1.38236,-0.076005,-1.85474,-1.24495,2.25031,-0.0247082,-5.09132,-0.884286,0.354835,12,s104729_S_b021,21
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.0274824,-1.12859,-1.45514,-1.04023,-1.00926,0.597286,-1.31494,0.657399,-0.289899,-0.811984,0.171839,-1.04788,0.264267,-0.751962,0.82529,-0.0023258,2,s104729_S_b021,21
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.178462,0.754567,0.0727849,-0.247695,-0.160642,-0.355534,0.668745,-0.544735,-0.472949,-1.01633,0.868591,-0.346566,-0.495442,1.53095,-0.224313,0.0880001,82,s104729_S_b021,21
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.230607,0.82066,-0.280839,-0.198479,-0.157948,0.316101,0.34285,0.782045,0.534232,1.06572,-0.923586,-0.755509,0.338182,0.132333,0.643849,0.344693,216,s104729_S_b021,21
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.481934,-0.0940216,-0.092047,-0.112955,-0.17281,-0.296515,0.99956,0.280096,0.540118,-0.115927,-0.0747402,-0.911221,0.259868,0.10924,0.297445,-0.358441,184,s104729_S_b021,21
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.293431,-1.48851,0.611462,0.556696,0.252964,1.10845,1.16995,-1.10389,-1.05431,-0.0985195,1.23724,0.0453021,-1.18814,1.78467,-0.661599,0.396562,11,s104729_S_b021,21
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.215046,-0.18958,0.583143,0.154678,0.143558,0.5166,0.512533,-0.91777,-0.93873,-0.0944887,1.03909,-0.139575,-0.966695,0.772171,-0.641092,0.206021,34,s104729_S_b021,21
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.73352,-0.19361,0.841558,0.0269659,0.141135,0.748328,-0.0472618,-0.514467,-1.23045,0.510682,2.32132,0.300566,-1.11327,0.288398,-1.10919,0.321798,27,s104729_S_b021,21
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.615199,-0.631738,1.17336,0.571631,0.225993,1.09211,0.374877,-0.954944,-1.33348,0.079931,1.68784,0.641632,-1.30618,1.23764,-0.928287,0.14542,25,s104729_S_b021,21
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.554295,0.72053,0.923357,1.61085,0.441601,-0.618403,-0.339602,0.161155,0.20415,-0.0587615,0.0810744,1.16548,0.0292765,-0.898762,0.10758,1.107,14,s104729_S_b021,21
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.6655,0.122093,-0.905327,0.328894,-1.29844,-0.572063,1.36591,-0.763304,-2.08023,-1.89087,-2.71074,0.23384,-0.485556,-0.899746,2.42137,-0.731832,116,s104729_S_b021,21
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.322406,1.95774,-0.465939,0.174959,-0.200049,0.823907,0.544777,-0.676571,-0.790117,0.380487,-0.472277,-0.442733,-0.418044,0.970481,1.00839,-0.316992,9,s104729_S_b021,21
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-0.0500217,1.37102,-0.273233,0.481357,0.45274,1.58,1.01275,-1.4879,-1.20504,0.187649,-0.260803,-0.344375,-0.81848,0.859213,1.06371,-0.725161,96,s104729_S_b021,21
