extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,n_training_rows,fold_id,fold_ordinal
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,-1.33409,-1.58687,1.54537,1.94575,0.873326,1.01788,-0.837325,2.28238,14,s104729_S_b017,17
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.74396,0.611338,-0.249468,-0.425359,0.703772,-1.00379,0.898244,0.272437,119,s104729_S_b017,17
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.172068,0.599887,-0.198241,-0.133795,0.629705,-0.69679,0.602525,-0.652214,14,s104729_S_b017,17
CCCCCCCC(=O)N(CCCCCC)CCCCCC,-0.715086,-0.892143,1.5217,0.620065,0.651585,1.49907,0.118325,2.55336,446,s104729_S_b017,17
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.0523988,2.20168,-1.72099,0.0591529,-0.0327743,1.41803,0.0595446,0.0830155,77,s104729_S_b017,17
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,1.75056,-2.55405,-0.437252,-1.54221,-0.866738,3.57019,-7.14,2.61453,6,s104729_S_b017,17
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,1.21617,-3.6325,-0.333778,-1.10496,-0.0611627,4.41717,-7.02164,2.94017,6,s104729_S_b017,17
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.5205,-3.07625,-0.165383,-0.846894,-0.739037,4.57517,-6.12896,3.01905,6,s104729_S_b017,17
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.374612,1.00545,-1.18482,-1.50494,-0.512005,-0.5327,1.07053,-0.0238853,14,s104729_S_b017,17
CCCCCCCCCC(=O)N(C)C,0.191916,-0.883561,1.11025,0.848993,0.804468,0.82255,0.33486,1.70144,5,s104729_S_b017,17
CCCCCCCCCC(=O)N(CC)CC,-0.176566,-0.909624,1.04382,1.12282,0.762725,0.672238,-0.00392048,1.8378,5,s104729_S_b017,17
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-0.953756,-1.02471,1.32651,0.435051,0.510836,1.02049,-0.329937,1.93659,63,s104729_S_b017,17
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.898895,-0.612236,1.43224,1.2319,0.936729,0.922112,-0.0931033,1.82574,11,s104729_S_b017,17
CCCCCCCCCCCC(=O)N(CC)CC,-1.00546,-1.40067,1.53334,0.611928,0.569465,0.756113,-0.0811204,2.43596,47,s104729_S_b017,17
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,1.09745,-1.67988,0.0732216,0.392905,-1.45881,-0.696997,-0.251438,0.407348,12,s104729_S_b017,17
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,1.57443,0.176063,-0.114669,-0.483406,1.48639,-0.623575,0.510082,-0.897164,105,s104729_S_b017,17
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,1.17132,-0.352998,0.464036,-1.3984,-0.0200281,-0.926799,2.14368,-0.585584,22,s104729_S_b017,17
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.540627,0.108919,-0.482769,-0.801127,0.851902,-0.785725,1.34149,-0.54218,26,s104729_S_b017,17
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.282014,0.100055,-0.663697,-0.870726,0.833833,-0.69592,0.775604,-0.169886,26,s104729_S_b017,17
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.213499,0.312377,-0.442562,-0.657129,0.472987,-0.332554,0.597728,0.195686,22,s104729_S_b017,17
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.308203,0.109119,-0.245926,-1.09979,0.965535,-0.223837,1.66875,-1.40363,13,s104729_S_b017,17
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.205516,-0.55361,0.722661,-0.329983,0.355015,0.352805,1.08339,-1.49653,14,s104729_S_b017,17
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.599161,-0.364099,-0.314812,0.0151458,0.693653,-0.627379,-0.0716757,0.197051,39,s104729_S_b017,17
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.209718,-0.295349,-0.153568,-0.870661,0.497702,-0.676147,1.0545,-0.604849,368,s104729_S_b017,17
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.412442,-1.2279,-1.26985,1.39014,-1.10118,-2.98566,-0.786978,-0.56934,208,s104729_S_b017,17
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-1.99027,1.05682,0.314641,1.44409,-3.98445,1.86448,-7.71387,1.39682,6,s104729_S_b017,17
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-1.23939,-1.28094,2.50456,0.487858,-0.737633,1.40895,-1.95421,-0.423423,4,s104729_S_b017,17
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-0.339915,-5.4966,-0.0217466,2.47968,4.89655,2.27069,-16.4683,7.11517,2,s104729_S_b017,17
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,0.477873,0.454506,1.11236,0.147693,0.0661405,0.0612317,-2.49254,-0.448106,4,s104729_S_b017,17
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.32456,-3.7496,0.471026,-1.42418,-1.48327,4.6969,-6.98501,2.7106,8,s104729_S_b017,17
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-0.266736,0.505208,1.69654,1.69284,-0.117766,1.02664,-3.08734,1.13437,12,s104729_S_b017,17
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,2.65392,-2.98558,-0.453827,-1.02101,0.0161314,4.5945,-7.61224,1.62296,12,s104729_S_b017,17
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.0968475,2.86934,0.527544,-0.335089,0.0153244,-1.22325,0.197059,-0.127101,2,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.104597,-0.254108,0.269471,0.528927,-0.843404,0.0663516,0.312282,-1.36174,82,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.349259,0.0984781,-1.04279,-1.02959,0.12188,-0.971439,0.637355,1.24892,216,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.264846,-0.746775,-0.178783,-0.8033,0.473327,-0.777408,1.1357,-0.379707,184,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.3921,-0.841102,1.66125,1.05006,-2.42141,0.79467,0.0315126,-0.0117962,11,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.449546,-0.74796,1.00715,1.00349,-1.2423,0.498468,-0.347373,-0.104131,34,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.363333,-1.18823,0.787899,1.94661,-1.10733,1.40299,-1.10258,0.213632,27,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.12636,-1.20472,1.58006,1.47674,-1.46693,1.63697,-0.736336,-0.097218,25,s104729_S_b017,17
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.800429,-1.50365,1.03659,-1.44975,-0.820085,0.404807,-1.40459,-1.7581,14,s104729_S_b017,17
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.338451,2.23006,-1.66934,-2.21819,-0.171124,0.606769,0.00633305,1.67347,127,s104729_S_b017,17
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.820845,-0.437925,-0.12891,0.458525,-0.0791396,-0.836482,-0.121538,0.913252,9,s104729_S_b017,17
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.529685,-0.657604,1.00811,1.13591,-0.945882,-0.371652,-0.675643,0.913989,96,s104729_S_b017,17
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.385175,-0.951284,-0.224801,0.400322,-0.360847,-0.656459,-0.504704,0.968029,9,s104729_S_b017,17
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.698546,-0.284464,-0.0845294,-1.51955,0.321223,-0.915299,1.18905,-0.925375,431,s104729_S_b017,17
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.477244,0.793111,-0.413242,-1.09806,0.367321,-1.15189,0.93568,-1.58285,2,s104729_S_b017,17
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.394556,0.249699,-0.315925,-0.862211,0.735716,-0.512126,0.9605,-0.558522,14,s104729_S_b017,17
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,0.29051,1.19998,0.233211,-0.8438,0.448454,-1.2685,0.348703,-0.854749,2,s104729_S_b017,17
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.00757205,0.289162,-2.92366,3.22612,-0.063307,2.04361,-0.211265,1.74805,4,s104729_S_b017,17
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.0582222,-0.24458,-0.879865,-0.41814,0.395777,-1.15789,0.598005,-0.376138,8,s104729_S_b017,17
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,-0.237598,0.433135,-0.478881,0.418551,0.148741,-0.517364,0.635957,-0.362102,8,s104729_S_b017,17
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.551324,0.509549,-0.465093,-0.883684,0.790542,-0.727988,1.11923,-0.231601,14,s104729_S_b017,17
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,-0.074895,0.718124,-0.893835,0.0505975,0.610287,-0.379586,0.400564,-0.620147,14,s104729_S_b017,17
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.480643,0.5324,-0.52732,-0.845133,0.737736,-0.487785,1.07583,-0.430459,14,s104729_S_b017,17
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.39014,0.613624,0.088888,-0.187877,-0.548131,0.0226229,1.26305,-1.98413,14,s104729_S_b017,17
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.333341,-0.168492,-0.710459,-0.571254,0.721098,-1.31542,1.01613,-1.38257,14,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-1.48646,-1.52173,1.27137,0.719816,0.45949,1.16512,-0.184602,1.8083,12,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.238947,-0.388662,0.7748,0.758429,-1.12251,0.980632,0.273767,-0.689476,24,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.604631,-0.372772,0.806443,0.542388,-1.57277,0.494429,0.398075,-0.558068,64,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-0.712691,-0.682377,0.960795,1.8615,1.39274,1.14951,-0.839412,1.89911,35,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.136958,-0.781772,0.0534797,-0.0837002,0.292812,0.725099,0.0074895,-1.21767,10,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.668665,-0.510113,-0.581034,0.145043,-0.535517,-0.689608,0.222814,0.741749,9,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-0.661567,-0.910906,0.677292,0.646122,1.28212,0.675697,-0.119648,1.47372,10,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-1.03822,-1.07372,0.647594,0.188056,1.1047,0.505489,-0.38761,2.11776,34,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-1.72667,0.978152,-0.846561,-0.0100072,-1.76208,2.54159,-4.00434,0.85725,4,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,2.47141,0.785399,-3.72033,2.03599,0.478931,1.49854,-1.12163,2.16527,25,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-1.78155,1.4504,-1.7621,0.522177,-0.811183,2.65467,-4.28431,-0.39692,4,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1.42557,0.457523,-3.79566,2.07401,1.31233,2.29879,-2.45544,1.77083,58,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,-0.00526965,0.20512,-2.46638,4.26776,0.191774,3.27245,-0.846105,1.46931,4,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.450841,-0.533709,-1.2185,1.68327,-0.0151857,3.05799,-0.44387,1.31735,4,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-0.187309,-3.52718,-2.25624,2.42219,5.00008,3.82598,-5.82834,4.89185,4,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,2.82632,-0.727929,0.24165,1.76045,2.2591,1.48079,-6.97075,3.67275,12,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,1.98131,-0.783348,-0.225095,2.5012,2.98665,-0.37087,-7.59933,3.84385,12,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CO,2.26005,-1.18636,0.12874,2.70111,0.145348,2.04973,2.14633,1.62668,20,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.0777886,-0.117751,0.890502,0.647771,-1.24986,1.10598,0.623498,-0.804817,24,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.0567549,-0.0986383,0.179858,0.18614,-0.749577,-0.105734,0.88755,-0.921384,24,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.920259,0.446361,-0.106823,-1.24936,0.959076,-0.920117,1.63388,0.18802,7,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.280421,1.04657,-1.4837,-1.09181,-0.154194,-1.79139,0.69409,-1.39173,6,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.153248,-0.0225803,-0.634557,-0.993903,0.12556,-0.360923,1.11109,-0.504364,2947,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,1.87035,3.19555,-0.562993,-1.30911,-1.09784,-0.639105,0.562875,-0.59831,94,s104729_S_b017,17
