extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.0984535,0.248757,-0.379267,0.574594,4,s104729_S_b027,27
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,-0.778429,-2.01581,1.39171,1.75237,6,s104729_S_b027,27
CCCCCC(=O)N(C(C)CC)C(C)CC,0.165452,-1.24658,-0.797735,-1.34273,5,s104729_S_b027,27
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.825969,-1.28862,-1.06331,-1.53743,17,s104729_S_b027,27
CCCCCC(=O)N(CCCC)CCCC,0.536536,-1.00693,-0.348132,-1.4281,2,s104729_S_b027,27
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.853157,0.261871,0.9423,0.835477,2,s104729_S_b027,27
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,0.801319,-1.45828,-0.160224,-1.4112,14,s104729_S_b027,27
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,-0.674185,0.817323,1.0128,-0.24109,134,s104729_S_b027,27
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,-0.49666,0.618558,0.0448364,0.423038,14,s104729_S_b027,27
CCCCCCCC(=O)N(CCCCCC)CCCCCC,0.080147,-1.08421,-0.491241,-1.64323,446,s104729_S_b027,27
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.298175,0.708951,-0.185897,0.680695,77,s104729_S_b027,27
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.25708,-4.6024,-1.2962,-1.0134,6,s104729_S_b027,27
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.0361548,-4.17039,-1.4074,-0.937661,6,s104729_S_b027,27
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.0528302,-4.59057,-1.42656,-1.06893,6,s104729_S_b027,27
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,-0.807058,0.586883,0.711532,0.0404834,14,s104729_S_b027,27
CCCCCCCCCC(=O)N(C)C,-0.195495,-0.407657,-1.17023,-1.04137,5,s104729_S_b027,27
CCCCCCCCCC(=O)N(CC)CC,-0.143238,-0.610707,-1.12131,-1.13191,5,s104729_S_b027,27
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,0.159025,-1.04235,-0.625227,-1.40938,63,s104729_S_b027,27
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.772059,-1.0572,-0.467415,-1.40407,11,s104729_S_b027,27
CCCCCCCCCCCC(=O)N(CC)CC,0.16289,-0.803705,-0.46576,-2.04807,47,s104729_S_b027,27
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,1.27795,0.515474,-0.939059,0.210642,12,s104729_S_b027,27
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,-1.25682,0.586644,0.458602,1.26878,105,s104729_S_b027,27
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-0.792868,0.78627,0.173212,1.05142,22,s104729_S_b027,27
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,-0.303452,1.42497,0.211949,0.332179,26,s104729_S_b027,27
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,-0.279984,0.51128,0.354755,0.258766,26,s104729_S_b027,27
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,-0.043128,0.888795,0.21146,-0.212081,22,s104729_S_b027,27
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,-0.84004,1.23231,-0.275716,0.436856,13,s104729_S_b027,27
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.505833,0.68559,-0.720977,0.170773,14,s104729_S_b027,27
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.573821,0.207741,0.197006,0.100755,39,s104729_S_b027,27
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.0916673,1.10279,0.0611627,0.381166,368,s104729_S_b027,27
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.502772,-0.384978,0.824947,0.228268,208,s104729_S_b027,27
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-0.920984,-2.22046,-2.95172,-1.11851,6,s104729_S_b027,27
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,0.851692,-0.738098,-1.42122,-1.34497,4,s104729_S_b027,27
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,0.46346,-3.35624,-1.1805,-1.70465,2,s104729_S_b027,27
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,0.302202,-1.85405,-0.543365,-0.269043,4,s104729_S_b027,27
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.283043,-6.43952,-1.24497,-0.921797,8,s104729_S_b027,27
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,0.633537,-2.13879,-0.715361,-0.96485,12,s104729_S_b027,27
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.78747,-6.89998,-0.577678,-0.00836432,12,s104729_S_b027,27
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.933267,0.160315,0.989427,0.452387,2,s104729_S_b027,27
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.909961,0.41791,-0.305288,0.360212,82,s104729_S_b027,27
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,-0.0679555,0.587275,1.27288,-0.505566,216,s104729_S_b027,27
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.265801,0.928832,0.223175,0.224447,184,s104729_S_b027,27
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.51442,0.260625,-1.3439,-0.709204,11,s104729_S_b027,27
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.04484,0.13921,-1.14466,-0.343666,34,s104729_S_b027,27
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.00493,-0.853783,-2.09882,-0.013802,27,s104729_S_b027,27
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.54111,-0.391407,-1.68381,-0.454687,25,s104729_S_b027,27
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.0354173,-0.0680507,-0.568104,-0.209132,14,s104729_S_b027,27
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.47834,0.501022,0.965029,-0.991696,137,s104729_S_b027,27
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.988993,0.662165,0.476255,0.505432,9,s104729_S_b027,27
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,1.49623,0.1429,0.194779,-0.0174162,96,s104729_S_b027,27
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,1.49066,0.386901,0.433503,0.0850582,9,s104729_S_b027,27
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,-0.666472,1.23674,0.466329,0.0627278,462,s104729_S_b027,27
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.720879,0.835775,0.85907,1.32181,2,s104729_S_b027,27
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.538131,1.01165,0.301593,0.547055,14,s104729_S_b027,27
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.736116,0.370218,0.710619,0.709186,2,s104729_S_b027,27
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.59965,-1.34416,-0.481599,0.0242758,4,s104729_S_b027,27
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.0222746,0.503247,0.152287,-0.218241,8,s104729_S_b027,27
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,-0.0834266,0.417701,-0.0707687,-0.175548,8,s104729_S_b027,27
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,-0.469074,1.1731,0.496957,0.564594,14,s104729_S_b027,27
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,-0.267499,0.650203,-0.0852563,0.695269,14,s104729_S_b027,27
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,-0.538935,1.07927,0.31612,0.641921,14,s104729_S_b027,27
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,-0.128979,0.862662,-0.649812,0.999479,14,s104729_S_b027,27
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.60226,0.807826,-0.2788,0.836532,14,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,0.508362,-1.26922,-0.187856,-1.54643,12,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.796313,0.287937,-0.938382,-0.131584,24,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.802012,0.570986,-0.765236,-0.475862,64,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,0.392953,-1.29307,0.35561,-0.875349,35,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,-0.424694,0.0580857,-0.802128,0.501107,10,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.986121,0.592358,0.330376,0.258045,9,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CCC,0.106279,-0.522033,0.327345,-0.859964,10,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-0.171758,-1.19733,-0.234354,-1.29928,34,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-0.206554,-1.54479,-1.65622,-0.76516,4,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-1.11406,0.0587002,1.08392,0.208999,25,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-0.0805262,-1.77555,-1.4893,0.0228049,4,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.475032,-2.68202,0.533142,1.54902,58,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,1.24694,-1.19114,-0.806465,0.317403,4,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,1.08201,-1.06994,-0.581818,-0.737592,4,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,2.3337,-0.405797,0.523191,-0.731489,4,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.573646,-2.61427,0.193147,0.35492,12,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-0.135448,-2.33623,0.196424,0.53173,12,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)CO,1.80513,0.0486411,0.437346,-0.640733,20,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.866803,0.593126,-0.851225,-0.000760108,24,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.192476,0.962964,-0.616384,0.114261,24,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,-0.748053,1.48459,0.923147,0.621152,7,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.415453,0.793117,0.387951,0.990814,6,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.388562,0.902672,0.179196,0.268352,3066,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-0.791303,1.20151,0.35922,0.812275,94,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,0.138717,1.60757,-0.848836,0.358817,24,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,-0.101596,1.59293,-0.836634,0.627753,8,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,-1.35578,1.43038,-0.00127375,1.00255,10,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,0.330041,0.809948,-0.963318,-0.664975,2,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,-0.18491,1.25768,-0.104943,0.132927,2,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,-0.583913,0.650179,0.529061,1.05312,6,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,-0.497898,1.00672,1.57598,-0.0821991,16,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,-0.832524,1.23092,0.914578,0.829038,12,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,-0.624019,0.815778,0.841976,0.561418,12,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.616187,0.448871,0.315677,0.843097,22,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.910436,0.352071,0.548867,0.617195,2,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.721313,-0.122315,0.0350617,0.278313,2,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.564587,0.688115,0.491474,0.968153,47,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-1.96654,-0.820724,1.79761,2.44699,71,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.665775,0.469,-0.384457,0.304541,6,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-2.82897,0.120456,1.14743,2.29706,70,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.904642,-0.137107,0.361414,0.530348,2,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,-2.86029,0.675478,1.30059,2.41509,71,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,-0.687892,0.747913,1.14282,1.46546,18,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-0.43567,0.593944,0.356503,0.912392,75,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,1.35887,0.10638,0.703029,-0.282295,70,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,-2.11857,-0.536739,-0.900627,1.08508,12,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,-1.14901,-0.927046,-1.22438,0.178255,12,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.240986,0.391101,0.258039,-0.387128,16,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,0.738106,-0.164234,-1.04341,-0.615478,32,s104729_S_b027,27
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.546094,-0.0683009,0.0431111,-0.69476,16,s104729_S_b027,27
