extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,n_training_rows,fold_id,fold_ordinal
CC(C)CCN(CCC(C)C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCC(C)C)CCC(C)C)c1,-0.778173,-0.860591,-0.788525,1.68184,0.688204,1.30269,0.159782,-0.114537,2,s104729_S_b024,24
CC(C)CN(CC(C)C)C(=O)C(C)C,-0.361014,1.08803,-1.07139,-1.68339,-1.98894,0.58849,-1.93933,-2.44448,7,s104729_S_b024,24
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.451338,-0.689913,-0.294171,0.914168,-0.349527,-0.0485362,0.908074,0.30631,60,s104729_S_b024,24
CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,0.451247,-0.585556,3.80768,1.01016,1.81414,-1.42466,2.21549,2.93458,12,s104729_S_b024,24
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,-0.612244,2.03902,2.264,-1.29616,1.09026,-0.643943,0.330341,1.36902,22,s104729_S_b024,24
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCC(Br)C(=O)O,0.433363,0.997162,3.51425,-1.51624,-0.0216643,3.73475,2.44512,-3.58102,12,s104729_S_b024,24
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,-2.00122,2.61069,0.7389,0.631628,0.788755,1.24734,1.168,0.909265,24,s104729_S_b024,24
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21,-0.446017,1.7253,1.1671,-2.20499,0.284901,0.597183,-0.19681,-0.0767657,4,s104729_S_b024,24
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21|CCCCCCCCC(Br)C(=O)O,-0.0110499,0.913501,3.54183,-2.37544,-0.413251,3.29376,3.08203,-2.50662,12,s104729_S_b024,24
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,-0.258618,0.829844,3.48768,-0.962483,1.38238,-0.406127,1.8168,1.90344,24,s104729_S_b024,24
CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,-1.18304,2.03519,1.1111,-1.6589,0.323218,-1.83826,-0.371057,1.04666,10,s104729_S_b024,24
CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,1.72166,1.01998,1.61809,-1.13895,-0.286719,-2.06194,0.428763,3.74574,22,s104729_S_b024,24
CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,-0.0119513,1.15509,4.58611,0.318118,1.79229,-1.39448,1.4183,2.52321,28,s104729_S_b024,24
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,0.531538,1.625,2.89214,0.631767,1.61138,0.70356,-0.0456029,1.87264,30,s104729_S_b024,24
CCCC(=O)N(CC(C)C)CC(C)C,0.251725,0.13992,-0.950205,-0.863526,-1.01063,0.184992,-1.07244,-1.43301,9,s104729_S_b024,24
CCCCC(CC)C(=O)N(CCCC)CCCC,-0.106889,0.589104,-0.775218,-0.990911,-0.888299,1.50762,-2.29181,-1.90621,61,s104729_S_b024,24
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.529074,-1.2148,-0.363729,0.993815,0.542709,-0.400819,0.414612,0.132835,14,s104729_S_b024,24
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.99895,-3.21024,2.98187,-1.27884,-0.428341,3.2508,-0.679233,-2.72934,63,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,-1.17559,0.582559,-0.342938,-0.751382,-1.21645,0.551964,-2.65794,-2.33267,90,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,-0.755919,0.75822,0.234487,-1.05911,-1.61274,1.44157,-2.17483,-2.6046,451,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,0.142975,0.120713,-1.18784,-0.793996,-1.28788,1.06964,-2.00714,-1.83716,25,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,-1.06358,0.393318,-0.809573,-1.20151,-1.71201,0.0701187,-2.50147,-2.21272,29,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,0.102542,0.4618,0.49393,-0.789851,-1.22517,1.08563,-1.80438,-2.17759,447,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-2.84565,1.12298,-0.0680307,-1.23371,-0.293047,-0.749063,-0.39179,-2.29428,4,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-2.98667,-2.83739,3.38641,-0.189652,-0.556955,3.49191,-1.69291,-3.10814,24,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.783588,-1.17192,0.0215019,1.20866,-0.378186,-0.0451645,-0.522654,-0.560231,520,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.119309,-0.128554,-1.05823,-0.711248,-0.962251,0.731608,-1.65309,-1.40253,27,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.0781,-0.0951017,0.380369,-0.470022,-0.252377,1.99138,-0.535334,2.88448,4,s104729_S_b024,24
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,-0.6033,-0.0547078,1.54625,-0.749989,1.02777,0.519991,-0.241737,1.82592,6,s104729_S_b024,24
CCCCCC(=O)N(C(C)CC)C(C)CC,0.160133,0.232381,-0.329711,-1.07775,-0.935124,0.484227,-1.1022,-1.5051,5,s104729_S_b024,24
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.803188,0.487803,0.273078,-0.937353,-1.58775,0.722933,-1.98077,-2.06483,17,s104729_S_b024,24
CCCCCC(=O)N(CCCC)CCCC,0.113525,0.691057,-0.277808,-0.935229,-0.9496,0.686063,-1.62814,-1.39555,2,s104729_S_b024,24
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-1.1755,-0.859365,-0.796416,1.36746,1.69146,0.588623,-0.569075,0.353492,2,s104729_S_b024,24
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,-0.667709,1.00855,0.226626,-1.03348,-1.45901,1.17866,-1.92091,-2.07651,14,s104729_S_b024,24
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.357047,-0.966765,-0.824394,0.666346,0.36037,-0.405514,0.586913,0.504069,134,s104729_S_b024,24
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.1904,-0.503923,-0.631477,1.14425,0.145345,-0.142511,0.250286,0.575415,14,s104729_S_b024,24
CCCCCCCC(=O)N(CCCCCC)CCCCCC,0.283841,0.825943,-0.828317,-0.871778,-0.736476,0.961565,-1.5278,-1.23753,446,s104729_S_b024,24
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.610922,-0.488992,0.0440029,-0.01643,0.218209,1.31,-0.143668,3.37772,77,s104729_S_b024,24
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,-0.846988,1.68615,1.70574,-3.24418,-1.04497,2.1421,1.71264,-1.41134,6,s104729_S_b024,24
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.0330117,0.872374,1.31073,-2.32331,-0.770969,1.95924,2.25624,-1.04618,6,s104729_S_b024,24
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.27139,1.43324,1.39929,-2.35287,-0.990982,1.92741,2.27728,-1.10309,6,s104729_S_b024,24
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,2.12306,-0.90058,-0.970021,0.0515965,-0.270347,0.167508,-0.625785,2.01887,14,s104729_S_b024,24
CCCCCCCCCC(=O)N(C)C,0.640329,-0.0678931,-0.668552,-0.831522,-0.240818,-0.696836,-0.661609,-1.07304,5,s104729_S_b024,24
CCCCCCCCCC(=O)N(CC)CC,0.675332,-0.0511327,-0.485702,-0.916571,-0.421116,-0.405773,-0.663645,-1.17586,5,s104729_S_b024,24
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,0.212659,0.88117,-0.223174,-1.06566,-1.15038,0.541412,-1.32585,-1.27295,63,s104729_S_b024,24
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.4838,0.527054,-0.161739,-0.653487,-1.52672,0.207191,-1.71294,-1.89958,11,s104729_S_b024,24
CCCCCCCCCCCC(=O)N(CC)CC,0.778089,0.683626,-0.762812,-1.31035,-0.894108,0.755883,-1.51911,-1.93629,47,s104729_S_b024,24
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-1.24195,0.126468,1.61377,-2.36878,1.23677,-2.38369,-0.130964,-1.27574,12,s104729_S_b024,24
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,1.18263,-0.150072,0.197835,0.96664,1.70326,0.223247,0.429049,0.0725903,105,s104729_S_b024,24
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,1.00963,0.080498,-0.486478,0.591282,0.602322,-0.864119,0.894316,0.298202,22,s104729_S_b024,24
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,1.0158,-0.389674,-0.70579,0.436136,0.285138,-1.4514,0.941697,0.306544,26,s104729_S_b024,24
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.760469,-0.417699,-0.48504,0.473132,0.256187,-0.74224,0.66535,0.369456,26,s104729_S_b024,24
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.344651,-0.326734,-0.896978,0.125732,-0.01155,-0.983366,0.572206,0.255591,22,s104729_S_b024,24
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.867024,0.287741,-0.968993,0.967151,0.49291,-0.973696,0.605326,0.800443,13,s104729_S_b024,24
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.484388,0.685601,-0.341284,0.828918,0.193129,-0.475832,-0.129413,0.226106,14,s104729_S_b024,24
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.512969,0.132053,0.08031,0.00410071,1.11375,0.554393,1.02537,0.301479,39,s104729_S_b024,24
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.827322,0.289582,-0.361361,0.332531,0.222676,-0.652589,1.1566,0.371013,368,s104729_S_b024,24
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.328123,0.165203,0.776643,-0.0522904,-0.121935,1.59379,3.25169,-0.336719,208,s104729_S_b024,24
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-3.09039,2.43666,0.739412,-5.09021,1.24876,-1.10009,-1.1129,-3.04979,6,s104729_S_b024,24
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-0.771212,1.62522,0.750807,-1.6361,-0.806881,-1.29356,-1.58239,-1.69942,4,s104729_S_b024,24
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-3.7321,4.62304,3.22674,-7.60048,1.86942,6.76208,-2.58889,-1.1047,2,s104729_S_b024,24
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.188061,0.64845,1.21667,-1.5693,0.740366,0.990432,-0.357115,0.0878663,4,s104729_S_b024,24
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.0428762,1.08265,1.84617,-3.07989,-1.09928,2.41481,2.54485,-2.43931,8,s104729_S_b024,24
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-0.829509,1.43306,0.599845,-1.91591,0.361861,1.49863,-1.49668,-0.439121,12,s104729_S_b024,24
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.00863894,1.0937,3.02994,-1.93162,-0.458121,3.02611,2.83533,-2.72598,12,s104729_S_b024,24
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.862347,-0.651442,-1.1321,1.14061,1.8261,0.62213,-0.598316,0.10477,2,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.11131,0.541531,0.737861,0.102061,-0.264525,-0.652121,0.383957,-0.098296,82,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1.01917,-0.922228,-0.5526,0.124801,0.37629,0.304452,0.768388,0.189474,216,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.752947,0.0276877,-0.467439,0.37936,0.146005,-0.570364,0.799791,0.487025,184,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.50071,1.59824,0.603706,-0.653235,-1.11684,-0.477371,-0.421687,-0.8889,11,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.14671,0.938578,0.985715,-0.568843,-0.604508,-0.389857,0.116683,-0.423368,34,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.2195,0.73565,1.53863,-1.49898,-0.859838,0.252299,0.114583,-0.621985,27,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.67395,1.59318,1.72095,-0.967806,-1.14375,-0.133711,-0.431521,-0.839299,25,s104729_S_b024,24
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.266925,0.00975999,0.730412,-0.133152,-0.428248,-1.50273,-0.390985,-0.430923,14,s104729_S_b024,24
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.807976,-0.762398,-2.18757,-1.11843,0.274694,-0.0755255,-1.47907,2.42225,137,s104729_S_b024,24
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-0.0500205,-0.383052,0.774722,-2.03552,1.77018,-0.832153,0.532743,-0.723378,9,s104729_S_b024,24
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-1.10197,0.660707,0.857191,-2.31923,1.26474,-1.46241,-0.721893,-1.16331,96,s104729_S_b024,24
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.144155,-0.205186,1.3288,-2.38075,1.40743,-0.805211,0.539314,-1.11227,9,s104729_S_b024,24
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.992759,-0.351206,-0.835824,0.761325,0.434892,-0.93357,0.955234,0.585244,462,s104729_S_b024,24
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.170363,-0.462143,-0.638764,1.28609,1.17838,-0.245777,0.732841,0.483297,2,s104729_S_b024,24
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.787503,-0.291755,-0.500781,0.748234,0.516479,-0.590402,0.562441,0.686492,14,s104729_S_b024,24
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.093708,-0.188449,-0.851662,1.1393,1.49412,0.37221,-0.0649171,-0.0211766,2,s104729_S_b024,24
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-1.15314,-1.10485,1.64949,-1.03081,-0.0462958,0.940737,0.0945889,-0.624468,4,s104729_S_b024,24
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.311038,-0.306231,-0.255586,0.524183,-0.262199,-0.228329,0.478706,0.314781,8,s104729_S_b024,24
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,-0.0959638,-0.512883,0.0122329,0.709875,-0.301042,-0.190904,-0.0526387,0.0595551,8,s104729_S_b024,24
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.979431,-0.604827,-0.505548,0.823321,0.480186,-0.801149,0.686846,0.607423,14,s104729_S_b024,24
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,-0.314571,-0.47845,-0.770369,0.826887,0.440107,-0.276651,-0.145102,0.701125,14,s104729_S_b024,24
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.73433,-0.568533,-0.642354,0.895138,0.359812,-0.758155,0.524573,0.771046,14,s104729_S_b024,24
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,-0.278846,-0.14494,-0.200401,1.41386,-0.189656,-0.823726,0.234027,0.985706,14,s104729_S_b024,24
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.050313,-0.214727,-0.824399,1.59147,-0.30487,-0.0897962,0.748138,1.18451,14,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-0.0349989,1.14686,-0.425182,-1.24968,-1.23772,0.728759,-1.6547,-1.75848,12,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.25725,0.859012,0.355819,0.0121702,-0.470728,-0.465952,0.233393,0.0624399,24,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-1.08847,0.650422,0.736716,-0.327672,-0.843991,-0.713983,0.20323,0.0199031,44,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,0.516837,1.01689,1.38733,-0.784143,-0.663396,2.04956,-1.62447,-1.4905,35,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.183518,0.333985,0.985215,-0.0304793,0.0234674,-0.552417,0.404322,0.439338,10,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.17226,-0.292496,0.696864,-2.10583,1.35761,-0.860359,0.456709,-0.371978,9,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CCC,0.85333,0.893542,0.176797,-0.274504,-0.212764,1.09002,-1.1636,-0.943116,10,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,0.748953,0.726491,-0.455512,-0.689929,-0.407973,1.59616,-1.18426,-1.21276,34,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-1.77307,2.11795,-0.352372,-2.19915,0.339605,-0.561134,0.22031,-1.63651,4,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.0116646,-2.17049,1.84372,-0.942677,1.46315,1.65274,0.400224,-0.956978,25,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-1.57956,1.95271,0.74758,-1.53419,0.869359,0.11089,0.266446,-1.68434,4,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.890922,-0.802912,3.10235,-0.127069,1.03913,3.06799,-0.503326,-2.02811,58,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,-2.01685,-0.603824,2.26737,-0.680717,-0.109997,1.04742,0.361783,-0.415351,4,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.53306,0.486791,1.00924,-0.684762,-0.780301,1.19133,0.266336,-0.535445,4,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-3.26603,2.36501,1.25898,-1.38052,-0.863189,4.81738,-0.2848,0.70704,4,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,-1.61359,0.436288,1.73744,-1.74837,2.27181,3.2637,-2.31513,-0.460222,12,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-1.66441,0.0525773,1.39676,-1.23252,2.46164,3.68009,-2.5234,0.872026,12,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CO,-0.117058,0.754425,1.0581,0.819065,-0.509917,0.0580556,-1.48649,-1.29121,20,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.1862,0.798085,0.405739,0.31307,-0.541002,-0.551099,0.415482,0.202129,24,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.427536,0.202011,-0.163014,0.526785,-0.209485,-1.26641,0.394583,0.399415,24,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1.1547,-0.915709,-1.0201,1.10276,0.651681,-1.18954,1.01055,0.738958,7,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.0114847,-0.449635,0.111086,0.893877,0.212207,0.117975,0.806598,0.813623,6,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.509241,-0.133286,-0.488431,0.471296,0.114753,-0.652688,0.651146,0.802064,2997,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-0.627701,-1.14307,-0.845569,0.694874,1.41556,-0.607218,0.557953,1.93285,94,s104729_S_b024,24
