extractant,target,cell_mean_of_donor_means,cell_pairpooled,n_donors,n_pairs
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,e492acad0936b2a0,0.36587086848423905,0.38326462162158687,40.0,178.0
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,e72207fd3b60a738,0.3712153792386343,0.27014039889846797,27.0,57.0
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,e7db5fe739b82aaa,0.16195379936418414,0.16195379936418414,28.0,28.0
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,eca00c5272e79ac3,0.08978909220189378,0.08978909220189378,21.0,21.0
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,ee5f0a21fa37baaf,0.17404893663866433,0.17404893663866433,28.0,28.0
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,ef0fb6c09176b30a,0.22694739293518373,0.22694739293518373,12.0,12.0
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,ef98d769b40a6680,0.18101067632659437,0.20189709244673024,43.0,119.0
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,f1cc02a92c08ce5a,0.3302651678707407,0.25291757919374147,31.0,57.0
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,f76d16dc48d41e27,0.30903314564591117,0.36197626427045754,73.0,1191.0
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,fb395fc20ad441b8,0.22993590080569998,0.14118251911043636,27.0,77.0
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,fc3b90c2ca040eec,1.056675671417952,1.056675671417952,25.0,25.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,01ee039385fc7c75,0.1597123955532259,0.1673946189594667,115.0,1263.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,029b985df55ed873,0.6300543304446091,0.8515022772294824,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,04eecc879c91a669,0.12030105422524937,0.12030105422524937,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0656e632ce1a7169,0.42363249536584785,0.5085325907545626,162.0,2863.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,06bdf21af7ecb9fc,0.09964518359151713,0.09964518359151713,54.0,54.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,07308b2583d8c4cd,0.1527786081829732,0.16678671187582178,61.0,151.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,07f266b8e7152849,0.5930516587823127,0.5995851380333538,60.0,130.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,084576c4c03d3466,0.40248799984695544,0.5133431367571787,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,08c04f254321daed,0.3507249025580594,0.4437479070532661,123.0,1489.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,097373dc643a54b1,0.2020985149570819,0.334622504918435,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0a152227108b8080,0.16045671780542223,0.1680469958211306,115.0,1263.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0c8dfe9e52efea32,0.583601853339676,0.583601853339676,28.0,28.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0e9aecd4edb08739,0.3310581986555092,0.3715420266061161,80.0,648.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0ecd4ac4bf29bfb9,1.2889475204462812,1.2889475204462812,49.0,49.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0f38fd2187cd586a,0.09609927774835664,0.09609927774835664,48.0,48.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12aa9245de21a311,0.1254954753040636,0.1398023677211931,60.0,154.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,0.25253929799168456,0.36093062398771397,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14c81e86e596e17b,0.36695007811907104,0.36695007811907104,54.0,54.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,152fe9af83f615b7,0.21492198224253903,0.21492198224253903,44.0,44.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1531b6ddd3ece892,0.5095942744231114,0.5095942744231114,26.0,26.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,15d9f57efc2109b2,0.30375532381522763,0.3062731454889359,65.0,165.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ae066ee87478b63,0.14107291318556645,0.1964988443693131,115.0,1263.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1d1d29abd9feee01,0.46081945481438463,0.4756837836261426,56.0,102.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,0.2201385003940789,0.33947240369579895,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,22146f154f5452a4,0.27889066461123246,0.3658305650373782,54.0,86.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,22e6722fa25f0f33,0.09899884517202452,0.09899884517202452,54.0,54.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2395ee06cb8f62e4,0.12895561927315885,0.1429971978848278,63.0,143.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23c2e4b4e083bf41,0.2758408439263056,0.2758408439263056,58.0,58.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,24bf78605a7f0d14,0.08795232546230464,0.08795232546230464,43.0,43.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,258319f8cf1775bd,0.30424228953671,0.37607836303973063,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,260b9aefd9095405,0.4615082129658785,0.6632412311080964,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,27ba9ec8c5c1679d,0.08630196108475163,0.0965324570588134,55.0,141.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,27dac1aeb58ec2cb,0.215714130779887,0.34880586701755717,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,29a2dce9745c7f69,0.08263169764104882,0.10227378052691768,63.0,285.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2c1daccff16e80f6,0.254266341527004,0.3676732242019856,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2e2178a0708ace3c,0.3261604300565332,0.34171028939937625,68.0,310.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2ff88a5f6fb6d0e9,0.38828129714384935,0.4149829147896393,80.0,648.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3069581a1411c359,0.18566894313651952,0.18566894313651952,36.0,36.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32442e4168bf1ab2,0.1914680136376192,0.1914680136376192,30.0,30.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,0.37709203137601455,0.42390512302427713,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,33dd4fb571535d39,0.37815419375715126,0.4272875568260216,80.0,648.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,354fe634113a078e,0.11833278354383808,0.1759806789764781,115.0,1263.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,37eb96b580471a48,0.3257462461476389,0.4740356500714656,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,38f978381235fa0f,0.21337526313284758,0.21337526313284758,54.0,54.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,39d3ae4f08f0d5ec,0.10661486983575724,0.10661486983575724,54.0,54.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3ab42c60b155d54b,0.08205485434545577,0.08205485434545577,42.0,42.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3f970389a16936b0,0.2817904649925392,0.28422424648046296,65.0,165.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,405c419d213255a8,0.6184305722363729,0.5988129955546646,61.0,296.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,430134a653758ce5,0.32680079797960543,0.40144250615747423,87.0,707.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4348c0181a7fb6a9,0.20101319350874058,0.22038480419472833,52.0,114.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4530a24acedc122d,0.05692362414783424,0.05692362414783424,52.0,52.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,478c3b52611a0cbd,0.07053779538581537,0.08216337831309423,66.0,297.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,0.3064059669784696,0.3874775417978282,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,48baeebc441c0964,0.4224056733855741,0.6337512882556943,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,491a11bbcf7316ac,0.31806719885820156,0.31806719885820156,58.0,58.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,497c56cf4bb6611a,0.9579735490563273,0.9579735490563273,34.0,34.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,49d8fec581f11a1b,0.06415846763559635,0.06415846763559635,52.0,52.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4b954c190b025231,0.12882267390450625,0.12882267390450625,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4c356ac82685bc22,0.3996639356601813,0.3933011326945043,77.0,406.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5481e24299d25612,0.08231734944456102,0.08231734944456102,45.0,45.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,55bd7b92214b4418,0.4479148742134622,0.6914764524852397,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,566a8c43ddcbece4,0.12413041880318658,0.12413041880318658,42.0,42.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,590ee18b85260498,0.17137728214532919,0.17137728214532919,52.0,52.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5c3c61f9e9a49367,0.13020223694153815,0.1514260712024155,72.0,477.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5df28757679cae26,0.4382438877717485,0.5286070026605911,110.0,1150.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5ecd5d29fae16278,0.3952707560016982,0.3952707560016982,52.0,52.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,0.4560023776591205,0.46874874515801085,80.0,648.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60eaef2e90387f04,0.1076973001338402,0.1076973001338402,54.0,54.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,62607940a098ba04,0.2665240448145759,0.41732891935374766,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6284e51a92450ff1,0.12456539294764049,0.13300865185526195,64.0,140.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,63e05c745b39b25c,0.3447529846818769,0.3447529846818769,54.0,54.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6488e219e288487a,0.4223786042608089,0.4522523245555939,137.0,1787.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,64c611b30ca8ba77,0.40641609645117893,0.5095331471421901,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6514717fd97a63b2,0.26593435717271147,0.26593435717271147,54.0,54.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,69e195a80b7d4973,0.10582577196173816,0.11251852582136383,60.0,140.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6cee88301287bd45,0.6311454192697349,0.6748319835455863,72.0,314.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,75aae14ed0f55590,0.22353053237303416,0.3603669206574483,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,79d8f74457709963,0.2832004165970528,0.2832004165970528,44.0,44.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7a309c8298db1979,0.5165591172173006,0.5165591172173006,49.0,49.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7bb5ec1010ef08b4,1.2402936580812802,1.2402936580812802,34.0,34.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7bcc49d3346d5a47,0.33257949031572265,0.384059831162926,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7f5406552bbba735,0.33469748140915545,0.3641774166584546,65.0,143.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,80726b41095fe6a4,0.5980968167574111,0.6217614357810797,58.0,152.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8277f2b9e9f965fa,0.25436775607273454,0.338286638522463,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,89a2a9e8ba87e99e,0.10184383486689798,0.09897236866250662,71.0,137.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8a5480f4c0ec7738,0.11986502968526941,0.11986502968526941,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8af48925d3a43351,0.5045571491271331,0.5630927225356025,56.0,102.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8d45ecdd34fd5e01,0.07989055999751891,0.07989055999751891,42.0,42.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8dcd9e7787055e69,0.10756968961167107,0.10756968961167107,52.0,52.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8f1b939eaa272815,0.2104681600018722,0.3483293034257105,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,8fb7e7e0342b2039,0.07302618859170114,0.07302618859170114,44.0,44.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,94001676fbdcec6a,0.11818453257558556,0.11818453257558556,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,94b61f812fd04ae1,0.3967987316365514,0.3967987316365514,58.0,58.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9581b7e59a4fde6b,0.3450735051497748,0.34692270245568185,65.0,165.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,96048bf491b8182c,0.12395820056266575,0.12395820056266575,48.0,48.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,96867429887d5f2b,0.09048090128854537,0.1119601583398641,67.0,280.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,969dd6704f8fe61e,0.311205586421887,0.3325451829706786,114.0,1468.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,99b0e9e1b01ed092,0.1696942472552197,0.1696942472552197,39.0,39.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9c6851ce5dc22a05,0.30937495727936465,0.30937495727936465,42.0,42.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9f79dc8e188218c9,0.2589462991648165,0.2589462991648165,42.0,42.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,9fa143d673f003c5,0.1773150398064761,0.1773150398064761,39.0,39.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a05f6146165f6248,0.05976676332141258,0.05976676332141258,50.0,50.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a5aca35a0cadf96f,0.08582658944215267,0.08582658944215267,44.0,44.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a5f895ea5f21c7c6,0.059737369961949276,0.059737369961949276,52.0,52.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a978e980884d447d,0.14037803577990246,0.14037803577990246,42.0,42.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,a9cb3ebbf14bf055,0.27535511753373443,0.43922080394206076,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,aaa0149134925bf9,0.1275417448777721,0.14347328499763634,70.0,493.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ab8854b327c314cc,0.36361888704263967,0.4282660651372911,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ad437829e7500cdc,0.19682337266186348,0.2149489529438743,62.0,146.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,adbb998b58b05ba5,0.19207301550516845,0.19207301550516845,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,af1d270486f91d93,0.31367171419214135,0.4425121414052772,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b0550b120cab19f8,0.22631636627130378,0.26374144195665844,60.0,130.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b0cdf84d11493940,0.400510598530969,0.49331776996266347,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b140586b970b08e2,0.09453732922690915,0.09453732922690915,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b1583a60dbdcf380,0.5605708459944525,0.5605708459944525,28.0,28.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b4fc1c58dae55cf7,0.31601191091078484,0.37395969638846704,87.0,707.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,b8ff7dd7bbffc321,0.10972991663428175,0.10972991663428175,54.0,54.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ba23ebfd4dec23af,0.10594342521719306,0.1280420354173958,69.0,286.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,baac592a9be0ecbc,0.37634713576370815,0.37634713576370815,58.0,58.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bad44c25ba1e0e47,0.10794850972135497,0.14301493318982797,115.0,1263.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bbf8561763b5fe90,0.2935534965606726,0.2935534965606726,58.0,58.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bc71259110d506f1,0.07304771422830728,0.08634753436486342,64.0,281.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bce6d77fae97e9e6,0.7066516556509145,0.7626072158607089,57.0,133.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,bd881878983afa89,0.41423493254259647,0.44632753537811864,80.0,648.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,be97fe183683ad4a,0.2933405375789779,0.3691441851674086,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c06060f01ef3c33c,0.0987252199162509,0.11695977387905766,70.0,493.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c093459038ad6cd5,0.1282403977452376,0.1282403977452376,54.0,54.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c0e9076f69d33056,0.32170567616433243,0.38350382834169133,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c1531bb6a4c0d5dd,0.3102659920898656,0.3102659920898656,58.0,58.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c41d53a5c2625ad2,0.5986610855190294,0.6939564601918228,94.0,883.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c45da4f8ae11b5f9,0.17135300309816645,0.17135300309816645,44.0,44.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,c65334e8d3752fcf,0.24765406147917965,0.2729953296275225,47.0,107.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,caae8f09ae6fe8a6,0.48344416197924556,0.49129946280912545,56.0,102.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,cb88f30f510766d7,0.11914169970785164,0.13835958631246306,115.0,1263.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,cd3067ece810d420,0.3582013051189693,0.41199823964330806,80.0,648.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d294b06ac73b17a1,0.6284213131012492,0.8377014814867342,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d39be844f6c19a24,0.11459837393705576,0.11459837393705576,48.0,48.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d4b5d2329ee89d8e,0.13813304522545555,0.1515119040068832,67.0,284.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d52651311f410143,0.37510717971099083,0.41473897142882327,69.0,277.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,d53530d6840d94f0,0.1408189168375965,0.15608368497300598,79.0,716.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,da1466fd10c76caa,0.3429738344277253,0.33163708887989884,72.0,259.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,dea5592aab4c6cf0,0.455004056926721,0.46801175004244755,80.0,648.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,dfe8526ff61dd220,0.11552810587707152,0.11552810587707152,42.0,42.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e0e5be665a068d70,0.4004943643621534,0.4728700930803192,165.0,3072.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e3d66fb2c7ee2b84,0.1367247824784839,0.1367247824784839,47.0,47.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e43827453c7e2411,0.10813117290333463,0.1274405730977422,68.0,303.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e44232cadf8273f0,0.3720990090973203,0.5539867609801471,170.0,3366.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e4e934e4aa6ddbdc,0.1403799461306695,0.15048861968902127,60.0,152.0
