design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
BQ,P3_TREE_TOPO_vs_G14,mae_all,G14,P3_TREE_TOPO,0.007424582453394776,-0.03358620508019104,0.03980280471082136,-0.03243168695479558,0.040485235399151054,0.7034,0.01877185474223189,0.05256119327824929,0.006290776445334527,90,51,4,5,-0.003911999485395713,0.015013932388668307,False,0.02,False,False
BQ,G14_vs_FLAT,mae_all,FLAT,G14,0.09796304800020958,0.0081206991492857,0.160134671080308,0.02964464952081456,0.18017700812336004,0.0286,0.0401138003030729,0.1123186408486041,0.06597502093160555,90,58,5,5,0.05266406714696611,0.10761972321334966,True,0.02,True,True
A,P3_DIR_ALL_vs_G14,mae_all,G14,P3_DIR_ALL,-0.12148562467712654,-0.1631653747509871,-0.06275688653201954,-0.17283317967081674,-0.07329449450462351,0.0,0.0262059589250884,0.07337668499024752,-0.1070977924938746,90,12,0,5,-0.1271361188481557,-0.09764208604256724,True,0.02,False,False
A,P3_DIR_PHYS_vs_G14,mae_all,G14,P3_DIR_PHYS,-0.15023712878123247,-0.21090515401008725,-0.06573677924414029,-0.22967934000690995,-0.08373866838431793,0.0,0.03868906321900771,0.10832937701322158,-0.12438315813157795,90,11,0,5,-0.15864510831366394,-0.10718258701585308,True,0.02,False,False
A,P3_DIR_TOPO_vs_G14,mae_all,G14,P3_DIR_TOPO,-0.04724626427675545,-0.07479534845236585,-0.021844908790259132,-0.07694111618217732,-0.02350471083289966,0.0014,0.013182589881466613,0.036911251668106514,-0.050099073105452974,90,10,0,5,-0.05220651219508894,-0.041568356855269176,True,0.02,False,False
A,P3_MAG_ALL_vs_G14,mae_all,G14,P3_MAG_ALL,-0.025856015528754515,-0.07524966260999116,0.012008904963801019,-0.07919474388429396,0.009958622827032344,0.2016,0.02252012929676044,0.06305636203092922,-0.012873247890598,90,41,0,5,-0.0387753905838876,-0.0119269014560705,True,0.02,False,False
A,P3_MAG_TOPO_vs_G14,mae_all,G14,P3_MAG_TOPO,-0.06867609292187601,-0.15097007371568544,-0.016127871831030243,-0.13772885915227676,-0.008630939292729818,0.0048,0.03467612329615744,0.09709314522924083,-0.09091737053319932,90,28,0,5,-0.09850397750532439,-0.05367706459066844,True,0.02,False,False
A,TOPO_MAG_vs_G14,mae_all,G14,TOPO_MAG,-0.03450650069148102,-0.0896333374316783,0.007860297464442872,-0.09746659875185032,0.003794932328297725,0.111,0.024387790008657307,0.06828581202424046,-0.05747754161480163,90,36,0,5,-0.04230846273338197,-0.021886122615089716,True,0.02,False,False
A,P3_MAG_1D_vs_G14,mae_all,G14,P3_MAG_1D,-0.005020064356580648,-0.01991287122799715,0.006327205411610104,-0.019485552497567952,0.006618478388647097,0.3964,0.006674254932194402,0.018687913810144324,-0.004189894744118561,90,39,1,5,-0.0087331531026023,-0.003021865373751735,True,0.02,False,False
A,P3_CURV_ALL_vs_G14,mae_all,G14,P3_CURV_ALL,-0.009176875789226617,-0.03309819199520132,0.019043884067587783,-0.02984624833670001,0.024356287057806646,0.4602,0.013070821602594039,0.036598300487263306,-0.014995242881328153,90,41,0,5,-0.017869391364771087,-0.005634392609273593,True,0.02,False,False
