regime,split_seed,group,arm,n_rows,mae,bias,r2,baseline_mae,delta_mae_baseline_minus_arm
unseen_chemotype,104729,00a9d26cc3ac5a1b,A_metal,14,1.1373277353839426,0.9774775861468656,-2.1963408417087886,2.100009625943038,0.9626818905590953
unseen_chemotype,104729,03cdc88fe84d6143,A_metal,17,0.6562079117321304,0.6562079117321304,,0.5192979756845821,-0.1369099360475483
unseen_chemotype,104729,068fc78348c7e1cf,A_metal,84,1.2399163789551384,-0.058324514706454486,-0.06119586242228037,0.8886334118748407,-0.3512829670802977
unseen_chemotype,104729,0863928e75705685,A_metal,10,0.5312834800440777,0.317557608891134,0.3610659956422291,0.9064125310508853,0.3751290510068076
unseen_chemotype,104729,0a4a6a2d0e94d646,A_metal,14,1.036610639918279,0.06147247827411827,0.13324231985902102,1.0116620081096313,-0.024948631808647814
unseen_chemotype,104729,0c2911b45694a976,A_metal,15,1.5461473865578326,1.5281052408152378,-1.775587488362695,1.0722665762146548,-0.47388081034317775
unseen_chemotype,104729,0fc67840f95a5de5,A_metal,14,0.3341350838289031,0.24060262978972302,,0.44175706278921023,0.10762197896030712
unseen_chemotype,104729,147b811837cb1d33,A_metal,442,1.7182201437575264,1.6218554314281364,-1.4549279468912855,0.8666886377795404,-0.851531505977986
unseen_chemotype,104729,14c50966d69a7484,A_metal,14,0.7740740629254704,-0.7688431811894397,,1.5917659346431399,0.8176918717176694
unseen_chemotype,104729,17bd471af35fc8f5,A_metal,11,2.373138454308341,-2.373138454308341,,0.4245136710525545,-1.9486247832557866
unseen_chemotype,104729,1ab11555fbc914cb,A_metal,30,2.0771528252778286,2.0741936161974324,-3.7179474492606426,1.0317222878494356,-1.045430537428393
unseen_chemotype,104729,1ca0025ec529bdb0,A_metal,12,1.7918151909009838,-0.7697999345303691,-0.16629931164499578,0.8331507201347277,-0.9586644707662562
unseen_chemotype,104729,1f9aa4765b18ecda,A_metal,12,1.4092172022824372,1.1519874533704673,-0.5439084480770089,0.8980095408305449,-0.5112076614518923
unseen_chemotype,104729,29817709b44575a3,A_metal,14,0.19775241684056494,0.06980005452484601,,0.17763095382119684,-0.020121463019368097
unseen_chemotype,104729,2c57793c900b6e56,A_metal,26,1.1032303691553396,-0.7919322545996473,-0.888078294082008,1.3290296165649638,0.2257992474096242
unseen_chemotype,104729,31a51aa8ed19ccbd,A_metal,14,1.016340696914979,0.8890566160201308,-0.8746411440329069,0.35028568788718006,-0.666055009027799
unseen_chemotype,104729,3a9b6362bd1ed5ab,A_metal,14,0.33432764879950433,0.22440767857543722,,0.34389410562679734,0.009566456827293013
unseen_chemotype,104729,43bdbb089e7620a7,A_metal,12,1.764273614704293,-1.764273614704293,-8.932365535470321,0.4853626542518307,-1.2789109604524622
unseen_chemotype,104729,453a336276f80835,A_metal,14,0.5787887947077375,0.37415808080792656,0.3964945319756372,0.6464217522248265,0.06763295751708898
unseen_chemotype,104729,49ddbfd15e6903d3,A_metal,78,1.3117659530677952,-0.39105693805414316,-0.01948017441075911,1.2063440751884478,-0.10542187787934743
unseen_chemotype,104729,4fdf7b59230b8c11,A_metal,14,0.7440851914229653,0.7440851914229653,-1.2569688594625914,0.7444380187378475,0.0003528273148822869
unseen_chemotype,104729,556b2b279c5c95c8,A_metal,16,0.9728895929851586,-0.0688854256574135,-0.00458304852942959,0.9370131720084598,-0.03587642097669885
unseen_chemotype,104729,5ba4ad363617d4ee,A_metal,11,2.4179872228400696,2.2846367849376934,-3.2310442317304275,1.0080606320261338,-1.4099265908139358
unseen_chemotype,104729,5f0151fca007cf9a,A_metal,230,2.658886506567989,-2.6378466352112415,-5.083417285586508,1.3725583686109994,-1.2863281379569897
unseen_chemotype,104729,645d2c36a4f35ced,A_metal,12,3.5269261495581534,-3.5269261495581534,-15.528262851605938,3.9111257694619987,0.3841996199038453
unseen_chemotype,104729,66af2d26ba3e353c,A_metal,35,2.651892865875425,-2.651892865875425,-10.09842553463822,2.950220422965671,0.2983275570902464
unseen_chemotype,104729,690782a8b84aa453,A_metal,37,2.4403788200990615,2.3487910685932927,-2.8217248686628134,1.1033299257342883,-1.3370488943647731
unseen_chemotype,104729,6e9d73f2166a4e49,A_metal,14,0.22668786713135655,0.09674939532375013,,0.24963267798210081,0.022944810850744263
unseen_chemotype,104729,72a9f62fea190bb3,A_metal,14,1.206135530660038,0.9860435419167243,-0.7383303949339592,0.1820275170358772,-1.024108013624161
unseen_chemotype,104729,76b0a5c476bfbb0b,A_metal,14,1.369958954484637,1.369958954484637,-3.8058483196988364,0.4522744034237615,-0.9176845510608753
unseen_chemotype,104729,78390597da293c11,A_metal,12,1.0125716407387864,-1.0125716407387864,,0.7664833080236143,-0.24608833271517205
unseen_chemotype,104729,7c4a84aa320ec0b1,A_metal,14,0.3601567132574744,0.27253749993258014,,0.4393058633008217,0.07914915004334733
unseen_chemotype,104729,7da6c7e75e56b512,A_metal,14,1.244479022747727,-1.244479022747727,,1.5150704898874146,0.2705914671396876
unseen_chemotype,104729,7f0ccf2c5e30118a,A_metal,35,1.2524578170497325,0.599949901924743,-0.10404612550899084,0.8355264715552628,-0.41693134549446964
unseen_chemotype,104729,8446d46b88c7a233,A_metal,14,1.3118508234470396,1.0765136725978353,-0.7566191265744997,0.37385181693005165,-0.937999006516988
unseen_chemotype,104729,850eb86941766b0f,A_metal,14,1.5657852340807825,-1.5657852340807825,-5.677947400380346,0.41062025995339957,-1.1551649741273828
unseen_chemotype,104729,87b1b413a752cff2,A_metal,52,1.1243768309380249,0.3046606367820618,0.0340337818320412,1.0569924389288103,-0.06738439200921453
unseen_chemotype,104729,87cd348db44d4653,A_metal,14,1.5084517518629872,1.4072799704881527,-1.2491986991069783,1.1045837942359438,-0.4038679576270434
unseen_chemotype,104729,8a7c9af3c808a9c3,A_metal,14,1.8025477546547062,-1.8025477546547062,,2.0088557997702567,0.20630804511555056
unseen_chemotype,104729,8b1c9eb4b09e62f3,A_metal,61,1.5773521289626025,0.9483213787876736,-0.32028731214482176,0.921215812632149,-0.6561363163304534
unseen_chemotype,104729,95374efd581fccdf,A_metal,12,2.0867507771769573,0.2580459456443088,-0.012800625801278498,1.6098507811258074,-0.47689999605114997
unseen_chemotype,104729,9db9de2b3a1d3dfe,A_metal,15,1.927745540717457,1.8416718715176366,-2.0217077261988377,1.0415694197386585,-0.8861761209787986
unseen_chemotype,104729,9eea8a5fe2a08c27,A_metal,14,1.0955469459162306,-0.8790606393689954,-0.22469220501911202,0.8298217106713165,-0.2657252352449141
unseen_chemotype,104729,9f0b108d64f0bb67,A_metal,88,0.6167384854042572,-0.0018518091587021572,-0.4333180702176902,1.2639645350729263,0.647226049668669
unseen_chemotype,104729,a2423ccda6c74069,A_metal,103,1.1127892158120507,1.0481257272787101,-1.4301077619887477,0.7962950707817964,-0.3164941450302543
unseen_chemotype,104729,a4fef34dbbd5b945,A_metal,14,1.6524288752607037,1.6470774066630458,-2.650982410906771,0.5761397588909879,-1.0762891163697157
unseen_chemotype,104729,a6aa006499d7e600,A_metal,14,0.601913211287371,-0.4155769244245628,,0.26716298667651595,-0.334750224610855
unseen_chemotype,104729,a830edf8a8a5b379,A_metal,27,0.30018846833546703,-0.22171676078872904,,0.444095252966099,0.14390678463063195
unseen_chemotype,104729,a896e83733c18f7a,A_metal,12,2.1373903437827586,1.9794450141271989,-1.5566645820302467,1.0694935229302969,-1.0678968208524617
unseen_chemotype,104729,a983f341ca863049,A_metal,23,3.0445609938819715,2.9918829351912986,-7.580314769446584,1.3640884779178493,-1.6804725159641223
unseen_chemotype,104729,ad741247d79782da,A_metal,16,1.677890669531108,-1.677890669531108,-10.487674873357875,0.3161049909226022,-1.3617856786085059
unseen_chemotype,104729,b714c3a1d06e1a36,A_metal,14,0.25914741870326885,0.03809123560946442,,0.10220097711196577,-0.15694644159130308
unseen_chemotype,104729,bbeeed679cc5b5f3,A_metal,14,0.893358737226275,0.7755181102182945,-0.07373559595917145,0.20181165256380432,-0.6915470846624707
unseen_chemotype,104729,bf56a39ea17aa901,A_metal,12,1.728307809537209,-1.391662950153405,-0.8100082401073738,0.8147649888806482,-0.9135428206565609
unseen_chemotype,104729,c1479f335999a236,A_metal,10,1.5282310018763274,0.2862099544365814,-0.03069979303788295,1.6396561115252368,0.11142510964890939
unseen_chemotype,104729,c2b6202e58d01533,A_metal,44,1.334038294143121,1.2552611099398905,-1.098838199747314,1.7085705077298514,0.3745322135867304
unseen_chemotype,104729,c79e97649edc8fe4,A_metal,1992,1.3689468004834742,0.9760575152773902,-0.5384307144425893,0.9719411441740725,-0.39700565630940166
unseen_chemotype,104729,cc4b1937be58b7f0,A_metal,15,1.9115317616134344,1.9115317616134344,-3.7062393609246724,1.1411737936725372,-0.7703579679408972
unseen_chemotype,104729,cd544bd74adb8879,A_metal,35,1.356368769072611,0.585581197257623,-0.07467137618003061,0.9086186801982624,-0.44775008887434853
unseen_chemotype,104729,d0b5d18d93408dd8,A_metal,14,1.4261577798191556,-1.4261577798191556,,1.4094378613232963,-0.0167199184958593
unseen_chemotype,104729,d2686f132d536208,A_metal,140,1.1399415814537195,-0.507150149130511,-0.12393763071252639,1.380916505662645,0.2409749242089254
unseen_chemotype,104729,d584949bb6ef77a4,A_metal,184,1.2795011832053338,0.5629501931100654,-0.0538248711861371,1.1769696563549956,-0.10253152685033817
unseen_chemotype,104729,d7634eac70a7fe53,A_metal,28,1.676436059512415,-0.7756988448191559,-0.7368833382443545,1.4251653622357112,-0.2512706972767038
unseen_chemotype,104729,db04e144e1ea83eb,A_metal,27,2.607071141027219,-2.607071141027219,,2.921752542424608,0.31468140139738887
unseen_chemotype,104729,e8ce17d1189cc844,A_metal,28,1.454249124582297,-1.454249124582297,,1.3627649882184685,-0.09148413636382857
unseen_chemotype,104729,ee70e20143c1770c,A_metal,28,0.9471596161783233,0.92971120582375,,2.391675469950148,1.4445158537718246
unseen_chemotype,104729,ef6f9e16f9fb42d1,A_metal,14,0.6476940025493628,-0.47335246467629843,,0.514504209296888,-0.13318979325247482
