regime,arm,macro_mae,macro_mae_sd,pooled_mae,pooled_r2,within_lig_r2,within_lig_r2_shape,dispersion,within_0_5,within_1_0,n_rows,n_groups
unseen_chemotype,MC_donors,1.0302579823664746,0.03949648055556203,1.1432120365622718,0.2359880597663146,-0.4422163454243465,0.12276961006253126,0.5626394523410356,0.28621184183568943,0.5098135627945093,4881,74
unseen_chemotype,MC_lig2d_ext,1.0373061685414737,0.049335351770963175,1.1306879505435277,0.2661785411528953,-0.3852261291213939,0.17048871159044007,0.5539223671796809,0.2742061053062897,0.5237041589838147,4881,74
unseen_chemotype,MC_ecfp,1.056656916020635,0.05290200364270369,1.1031256668375555,0.31517250831984234,-0.29274079407055403,0.22519689986102492,0.5156894949470516,0.27559926244622,0.5056340913747184,4881,74
unseen_chemotype,MC_all2d,1.067956528926666,0.05307554759243395,1.1378881865337074,0.27028836933628025,-0.37746805484162493,0.20122625780577857,0.5297609571135936,0.2690842040565458,0.5038721573448064,4881,74
unseen_chemotype,MC_ecfp@hgb,1.0686211003076491,0.03806104112949006,1.126739602992082,0.2678690956968921,-0.3820348892103556,0.18921866559652317,0.6477078167168371,0.27789387420610534,0.5096086867445195,4881,74
unseen_chemotype,MC_everything,1.0712799288700234,0.04321612670795382,1.1691918193232735,0.22547321774270807,-0.4620650889287501,0.1908309282504556,0.5711414072244743,0.26527350952673634,0.49440688383527964,4881,74
unseen_chemotype,MC_physchem,1.090073360147202,0.02733011456709563,1.1397506878625565,0.2525708917582097,-0.4109131286908204,0.18814483895721915,0.5201858829703596,0.2736734275763163,0.50919893464454,4881,74
unseen_chemotype,MC_all2d@hgb,1.0929101733891584,0.036738126746606335,1.1104936707410336,0.25883277262450016,-0.3990926498960758,0.2030439860489138,0.6790314727389353,0.2961278426551936,0.5355869698832206,4881,74
unseen_chemotype,MC_all3d,1.1082807243754442,0.04411535832445254,1.2024868248557787,0.16027543065116584,-0.5851381840955068,0.0600717551440445,0.5217340833174863,0.2686744519565663,0.48608891620569555,4881,74
unseen_chemotype,MC_lig2d_ext@hgb,1.1128212973139444,0.04873712747682735,1.1361500494825496,0.22513984491409705,-0.46269439289276415,0.17053336227173033,0.685671754505339,0.28719524687564024,0.5259577955337021,4881,74
unseen_chemotype,MC_polyhedron,1.1138834939979947,0.027955293566842038,1.230816113584587,0.11989789925285202,-0.6613583747809054,0.05214984926531008,0.44532324793230493,0.2654783855767261,0.4880147510755992,4881,74
unseen_chemotype,MC_complex_phys,1.1221762748508695,0.03416068099164839,1.2191193124634165,0.12217632135084174,-0.6570574242087301,0.06042300989259923,0.48071218769623425,0.27650071706617496,0.4917434951854128,4881,74
unseen_chemotype,A_donors,1.1386700341689118,0.02419194943470071,1.1553290310931463,0.2362224226169778,-0.4417739414301325,0.03926837875950513,0.40381667073914984,0.2751485351362426,0.4964556443351772,4881,74
unseen_chemotype,MC,1.1470232660021438,0.04479379375924629,1.3004605370440934,0.015603071621112075,-0.8582344931144789,0.07809698355348697,0.5159887551543149,0.26306084818684694,0.4597418561770129,4881,74
unseen_chemotype,MC_donors_SHUF,1.1671282922177941,0.03917497265823067,1.3141758664868601,-0.001837505048540189,-0.8911568643786054,0.07498402535706365,0.4889331451049282,0.2577340708871133,0.45757017004712147,4881,74
unseen_chemotype,MC@hgb,1.1692631774067386,0.04228712458499316,1.2613927511068517,0.054861536953455484,-0.7841267502678647,0.1344632221717079,0.6458137944041897,0.2701085843064946,0.4792050809260397,4881,74
unseen_chemotype,A_lig2d_ext,1.174817562360193,0.034372971843364825,1.2190078608396533,0.1737066368169058,-0.5597842543322237,0.0,0.4280459250650662,0.2545380045072731,0.46494570784675276,4881,74
unseen_chemotype,MC_ecfp_SHUF,1.1874481062680802,0.056031320565261854,1.3276083267402106,-0.026625862628446063,-0.9379495551669574,0.06026723991729192,0.4872888042351461,0.2523663183773817,0.45601311206719936,4881,74
unseen_chemotype,A_ecfp,1.1874772742347475,0.04291721657059758,1.1998480747717484,0.20934954093406732,-0.4925015638281458,0.0,0.415770572099455,0.25392337635730383,0.46629788977668507,4881,74
unseen_chemotype,A_complex_phys,1.1878756173371794,0.02772843272379641,1.2558532180875481,0.08665482735147048,-0.724110930262728,-0.07976198152959948,0.4339347033265197,0.2626101208768695,0.4767055931161647,4881,74
unseen_chemotype,A_cond,1.18995194348046,0.03671097201064341,1.3313458329191212,-0.03152544475975052,-0.9471984386770174,0.005659662076212735,0.49563206010779426,0.2550706822372465,0.45150583896742474,4881,74
unseen_chemotype,MC_lig2d_ext_SHUF,1.1902082326330663,0.053117166926071366,1.3334490153395047,-0.03291366676915199,-0.9498189690216405,0.06076793554200124,0.4655533884957789,0.25236631837738166,0.4534316738373284,4881,74
unseen_chemotype,A_polyhedron,1.1962267691230568,0.03140865304502169,1.267204709390549,0.08920590824883408,-0.7192952848847878,-0.0176198764337979,0.3211147761108263,0.2452366318377382,0.47191149354640444,4881,74
unseen_chemotype,MC_ecfp@ridge,1.2038168596280214,0.049845026154618,1.1844559909680723,0.19496606577260894,-0.519653080564279,0.08458507506535014,0.5594941083833771,0.246220036877689,0.4880147510755992,4881,74
unseen_chemotype,A_physchem,1.232302328423756,0.018484904040165253,1.270756086200747,0.09647389584496772,-0.7055755902602778,0.0,0.46696583157963645,0.23741036672812948,0.44425322679778734,4881,74
unseen_chemotype,MC@ridge,1.2851532307017923,0.03897141841269958,1.458159046147276,-0.25290437217642137,-1.3650928338289794,-0.27090331875880524,0.6089371169567251,0.2390083999180496,0.42220856381888955,4881,74
unseen_chemotype,A_metal,1.369864397856341,0.03165662667829178,1.4515740523044651,-0.1797853704875799,-1.2270669551175772,0.008002457308638133,0.21186202886128477,0.2183978692890801,0.4133579184593321,4881,74
unseen_chemotype,MC_all2d@ridge,1.4274548204881647,0.07146493672427046,1.2503456825917727,0.018045242452810806,-0.8536244359853754,0.11116806845908953,0.7393091597821803,0.25302192173734894,0.4797377586560131,4881,74
unseen_chemotype,NULL_global_mean,1.4541525748118582,0.08036490950379446,1.5644881000640969,-0.3686453505009552,-1.5835757160781643,0.0,0.23643027599639188,0.2066379840196681,0.3872157344806392,4881,74
unseen_chemotype,NULL_extractant_mean,1.4541525748118582,0.08036490950379446,1.5644881000640969,-0.3686453505009552,-1.5835757160781643,0.0,0.23643027599639188,0.2066379840196681,0.3872157344806392,4881,74
unseen_chemotype,NULL_nearest_condition,1.4541525748118582,0.08036490950379446,1.5644881000640969,-0.3686453505009552,-1.5835757160781643,0.0,0.23643027599639188,0.2066379840196681,0.3872157344806392,4881,74
unseen_chemotype,NULL_metal_mean,1.4702453706809842,0.08638546158593745,1.5701727405323473,-0.3682251072169568,-1.5827824277781777,0.02740561754800146,0.3336791298638052,0.2020897357098955,0.3789387420610531,4881,74
unseen_chemotype,MC_lig2d_ext@ridge,1.506735297258139,0.0705790537286895,1.253817932428499,-0.04818563873616495,-0.9786476907179946,0.08206996407169886,0.8612778682120862,0.2563818889571809,0.49096496619545177,4881,74
unseen_chemotype,MC_cond_SHUF,1.5185911090807285,0.0679986835918364,1.544090851814806,-0.33076046188180597,-1.5120608578229313,-0.13352566967932492,0.40899615500694797,0.20106535545994672,0.38623232944068836,4881,74
unseen_conditions,MC_everything,0.7648818976656999,0.021381706323145493,0.59494534721244,0.7276034867279906,0.4858003086217068,0.6124707893930019,0.8766214025624329,0.5755377996312231,0.8152018029092399,4881,74
unseen_conditions,MC_physchem,0.7854372456239217,0.012550952487807325,0.5984272819671235,0.7396457075670465,0.5085322671353187,0.6466032426747736,0.8302719709926711,0.5572218807621389,0.8221675886088915,4881,74
unseen_conditions,MC_lig2d_ext,0.7912887996522238,0.027201996285164846,0.5936943665320634,0.7345874649963812,0.4989838821816706,0.6414327833156158,0.8521470753770016,0.5720958819913953,0.8207334562589633,4881,74
unseen_conditions,MC_all2d,0.7953413966545476,0.02707900518688213,0.6063652009850752,0.7211930126051193,0.4736993320857944,0.6219723908422747,0.85332922194461,0.5677115345216144,0.8111452571194426,4881,74
unseen_conditions,MC_ecfp,0.7995752031142024,0.029759767044901277,0.5920458443632888,0.7340991157832033,0.4980620311209335,0.6495725165077876,0.8559894353534849,0.5734890391313255,0.8172095881991396,4881,74
unseen_conditions,MC_complex_phys,0.802554785253667,0.008910553205921991,0.6447058949313249,0.7018610571452847,0.43720662734526233,0.580696821136318,0.8097764474004846,0.5314484736734275,0.7898381479205081,4881,74
unseen_conditions,MC_all3d,0.8044415246077724,0.013175977596374244,0.6351159495765344,0.7010056973641134,0.4355919747558718,0.5875481773140871,0.8409826136779746,0.5399713173530014,0.8012292562999385,4881,74
unseen_conditions,MC_all2d@hgb,0.8047074586715472,0.028573985931775406,0.7692475289557287,0.609617611753706,0.26307976139431666,0.44446462891377375,0.7925587499059469,0.4372874410981356,0.7057160417947141,4881,74
unseen_conditions,MC_lig2d_ext@hgb,0.8071332188437716,0.04227025899029136,0.7637840919118031,0.6180704767561964,0.27903613515010955,0.4515513371730944,0.792308858702118,0.44163081335791843,0.7073960254046302,4881,74
unseen_conditions,MC_polyhedron,0.8368580082985864,0.009339850967952264,0.6739364767964858,0.6811009809529719,0.398018075910254,0.5415132525720888,0.7989453894635796,0.5071091989346446,0.7717680803114116,4881,74
unseen_conditions,MC_ecfp@hgb,0.8641082855037838,0.040669411988927345,0.7799782009633598,0.6012137749697767,0.24721593762952834,0.4651661907169603,0.7942709510533814,0.4261831591886908,0.7059209178447039,4881,74
