regime,comparison,reference,candidate,point_delta_mae,ci95_low,ci95_high,p_worse_one_sided,groups_improved,groups_total,bootstrap_unit,bootstrap_resample_unit,bootstrap_blocks,bootstrap_replicates
unseen_chemotype,A_metal_vs_MC@hgb,A_metal,MC@hgb,0.20060122044960238,0.03936849677586619,0.3420684773934366,0.008798240351929614,49,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_MC@ridge,A_metal,MC@ridge,0.08471116715454888,-0.04448602589507756,0.2376186777490383,0.09238152369526095,44,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_MC_ecfp@hgb,A_metal,MC_ecfp@hgb,0.30124329754869184,0.05369585048023134,0.4567781608873884,0.007998400319936013,53,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_MC_ecfp@ridge,A_metal,MC_ecfp@ridge,0.1660475382283196,-0.06068849891032364,0.3202713303827596,0.07118576284743051,50,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_MC_lig2d_ext@hgb,A_metal,MC_lig2d_ext@hgb,0.25704310054239654,0.11032482114375843,0.4261294526046685,0.0011997600479904018,52,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_MC_lig2d_ext@ridge,A_metal,MC_lig2d_ext@ridge,-0.13687089940179792,-0.39550417150934236,0.14123119621520272,0.8416316736652669,44,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_MC_all2d@hgb,A_metal,MC_all2d@hgb,0.2769542244671827,0.13717094469507357,0.43412898479523243,0.0005998800239952009,54,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_MC_all2d@ridge,A_metal,MC_all2d@ridge,-0.05759042263182377,-0.24753153053804813,0.23912993538674635,0.6422715456908619,48,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_MC_ecfp_SHUF,A_metal,MC_ecfp_SHUF,0.1824162915882609,0.05683534240490416,0.316394965178634,0.003599280143971206,47,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_MC_lig2d_ext_SHUF,A_metal,MC_lig2d_ext_SHUF,0.1796561652232748,0.058564470043505595,0.30429724873839653,0.0027994401119776045,45,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_MC_donors_SHUF,A_metal,MC_donors_SHUF,0.20273610563854694,0.061605019151877626,0.3324526175379435,0.0023995200959808036,49,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_MC_cond_SHUF,A_metal,MC_cond_SHUF,-0.14872671122438744,-0.24717125216644364,-0.0796769788577067,1.0,13,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_NULL_metal_mean,A_metal,NULL_metal_mean,-0.10038097282464319,-0.166943204488111,-0.03810708430838809,0.9982003599280144,21,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_NULL_global_mean,A_metal,NULL_global_mean,-0.08428817695551717,-0.1684477554271919,-0.01815435034192347,0.9924015196960608,26,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_NULL_extractant_mean,A_metal,NULL_extractant_mean,-0.08428817695551717,-0.1684477554271919,-0.01815435034192347,0.9924015196960608,26,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,A_metal_vs_NULL_nearest_condition,A_metal,NULL_nearest_condition,-0.08428817695551717,-0.1684477554271919,-0.01815435034192347,0.9924015196960608,26,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_A_metal,MC_lig2d_ext,A_metal,-0.3325582293148674,-0.47690668720770274,-0.18157454083482644,1.0,15,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_A_cond,MC_lig2d_ext,A_cond,-0.1526457749389863,-0.24356951581694714,-0.024286223131245614,0.9856028794241152,22,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_A_physchem,MC_lig2d_ext,A_physchem,-0.19499615988228217,-0.3006788953993662,-0.04032929767220257,0.997000599880024,17,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_A_ecfp,MC_lig2d_ext,A_ecfp,-0.15017110569327374,-0.28499693328226583,-0.06427128622040405,0.9996000799840032,24,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_A_lig2d_ext,MC_lig2d_ext,A_lig2d_ext,-0.1375113938187192,-0.19743929344342923,-0.057211486736154234,1.0,20,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_A_donors,MC_lig2d_ext,A_donors,-0.1013638656274382,-0.25833642361334874,0.012404472843128463,0.9574085182963408,26,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_A_complex_phys,MC_lig2d_ext,A_complex_phys,-0.15056944879570566,-0.2829672269972763,-0.05632529045918519,0.9988002399520096,20,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_A_polyhedron,MC_lig2d_ext,A_polyhedron,-0.15892060058158336,-0.30387312334970207,-0.05082424649214072,0.998000399920016,24,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC,MC_lig2d_ext,MC,-0.10971709746067015,-0.2268932105054666,-0.005714117299661218,0.9794041191761648,27,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_physchem,MC_lig2d_ext,MC_physchem,-0.05276719160572848,-0.09804756259497217,0.013221945289409133,0.9416116776644671,35,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_ecfp,MC_lig2d_ext,MC_ecfp,-0.019350747479161122,-0.1537317698235636,0.07063540932902712,0.6580683863227355,35,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_donors,MC_lig2d_ext,MC_donors,0.007048186174999095,-0.10067176691333814,0.08977524227099862,0.4521095780843831,35,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_complex_phys,MC_lig2d_ext,MC_complex_phys,-0.08487010630939582,-0.15166455743856455,-0.009979524767381027,0.9850029994001199,26,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_polyhedron,MC_lig2d_ext,MC_polyhedron,-0.07657732545652123,-0.16314822086902706,-0.009312481189679363,0.9844031193761248,26,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_all2d,MC_lig2d_ext,MC_all2d,-0.030650360385192036,-0.08103283744963805,0.0017655927025297903,0.9664067186562687,32,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_all3d,MC_lig2d_ext,MC_all3d,-0.07097455583397036,-0.15525653172725792,-0.004245279153283426,0.9806038792241552,28,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_everything,MC_lig2d_ext,MC_everything,-0.033973760328549686,-0.08675159178992825,0.0006405116297476921,0.9722055588882224,28,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC@hgb,MC_lig2d_ext,MC@hgb,-0.131957008865265,-0.28903777721857304,-0.013441824148424753,0.9872025594881024,31,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC@ridge,MC_lig2d_ext,MC@ridge,-0.24784706216031852,-0.3277028998737135,-0.13782890984723556,1.0,14,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_ecfp@hgb,MC_lig2d_ext,MC_ecfp@hgb,-0.031314931766175474,-0.18712503920870582,0.06918629784986471,0.7178564287142571,37,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_ecfp@ridge,MC_lig2d_ext,MC_ecfp@ridge,-0.16651069108654773,-0.32625344760417935,-0.06427901828699262,0.9998000399920016,21,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_lig2d_ext@hgb,MC_lig2d_ext,MC_lig2d_ext@hgb,-0.07551512877247082,-0.13039117307789855,0.007446334311311622,0.9612077584483103,35,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_lig2d_ext@ridge,MC_lig2d_ext,MC_lig2d_ext@ridge,-0.46942912871666537,-0.6385857662890633,-0.27400999104713913,1.0,16,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_all2d@hgb,MC_lig2d_ext,MC_all2d@hgb,-0.055604004847684685,-0.10879954465958155,0.015294883845053757,0.9296140771845631,40,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_all2d@ridge,MC_lig2d_ext,MC_all2d@ridge,-0.3901486519466912,-0.5484666732923265,-0.16902308661982612,1.0,23,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_ecfp_SHUF,MC_lig2d_ext,MC_ecfp_SHUF,-0.1501419377266065,-0.2475506357860368,-0.05387508358339932,0.9962007598480304,22,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_lig2d_ext_SHUF,MC_lig2d_ext,MC_lig2d_ext_SHUF,-0.15290206409159254,-0.2510363635283875,-0.05902931254738266,0.997000599880024,26,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_donors_SHUF,MC_lig2d_ext,MC_donors_SHUF,-0.12982212367632043,-0.2394303319382476,-0.04065920613015772,0.9952009598080384,24,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_MC_cond_SHUF,MC_lig2d_ext,MC_cond_SHUF,-0.48128494053925475,-0.6776706038777632,-0.34438227285611667,1.0,10,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_NULL_metal_mean,MC_lig2d_ext,NULL_metal_mean,-0.4329392021395106,-0.6084864372678693,-0.26202040301528,1.0,12,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_NULL_global_mean,MC_lig2d_ext,NULL_global_mean,-0.41684640627038455,-0.6105891654885062,-0.2373006432636814,1.0,19,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_NULL_extractant_mean,MC_lig2d_ext,NULL_extractant_mean,-0.41684640627038455,-0.6105891654885062,-0.2373006432636814,1.0,19,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_chemotype,MC_lig2d_ext_vs_NULL_nearest_condition,MC_lig2d_ext,NULL_nearest_condition,-0.41684640627038455,-0.6105891654885062,-0.2373006432636814,1.0,19,74,ecfp_cluster,tanimoto_cluster,40,5000
unseen_conditions,MC_ecfp_vs_A_metal,MC_ecfp,A_metal,-0.5210305178838631,-0.6923092351145919,-0.3520227245594117,1.0,18,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_A_cond,MC_ecfp,A_cond,-0.23772224141981474,-0.3539960394223954,-0.11761015816628657,1.0,23,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_A_physchem,MC_ecfp,A_physchem,-0.2713504214630434,-0.40293149398031786,-0.1358709456445476,0.9998000399920016,18,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_A_ecfp,MC_ecfp,A_ecfp,-0.31553580268262466,-0.4086994798840449,-0.22366859509367207,1.0,18,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_A_lig2d_ext,MC_ecfp,A_lig2d_ext,-0.27789693200297316,-0.4104834661206214,-0.14544858113569262,1.0,16,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_A_donors,MC_ecfp,A_donors,-0.2917576325897652,-0.42371834369792105,-0.1617254490639581,1.0,17,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_A_complex_phys,MC_ecfp,A_complex_phys,-0.19032353810303523,-0.30095501395636265,-0.07713428605709038,1.0,22,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_A_polyhedron,MC_ecfp,A_polyhedron,-0.22490999789729846,-0.3349306767253871,-0.11700033881669188,1.0,22,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC,MC_ecfp,MC,-0.2249954711591905,-0.3412936040923508,-0.10565021244156163,1.0,23,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_physchem,MC_ecfp,MC_physchem,0.014137957490280635,-0.06377728873967758,0.10217483832242509,0.3859228154369126,39,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_lig2d_ext,MC_ecfp,MC_lig2d_ext,0.008286403461978578,-0.09281117856452871,0.11274364770974489,0.4423115376924615,31,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_donors,MC_ecfp,MC_donors,-0.10229916929043585,-0.20498253471496655,-0.0020548231286064713,0.9782043591281744,31,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_complex_phys,MC_ecfp,MC_complex_phys,-0.00297958213946466,-0.07918899803169571,0.08041092290983458,0.5392921415716857,26,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_polyhedron,MC_ecfp,MC_polyhedron,-0.03728280518438406,-0.11436388234747401,0.04251438436141604,0.8164367126574685,26,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_all2d,MC_ecfp,MC_all2d,0.004233806459654727,-0.08001340054718967,0.09097230251226389,0.47110577884423116,28,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_all3d,MC_ecfp,MC_all3d,-0.0048663214935701195,-0.08538824188865976,0.08406891717204641,0.5592881423715257,32,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_everything,MC_ecfp,MC_everything,0.034693305448502375,-0.04242113375997728,0.11741202807648603,0.20455908818236354,38,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC@hgb,MC_ecfp,MC@hgb,-0.13273627555293924,-0.24657545407125198,-0.02250865616945696,0.9908018396320736,34,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC@ridge,MC_ecfp,MC@ridge,-0.3952310668247824,-0.5184106589758561,-0.273719035868586,1.0,17,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_ecfp@hgb,MC_ecfp,MC_ecfp@hgb,-0.06453308238958164,-0.1494898902792611,0.02119627081793556,0.9242151569686062,36,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_ecfp@ridge,MC_ecfp,MC_ecfp@ridge,-0.31817275447170207,-0.4284592874467012,-0.20998293547438932,1.0,14,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_lig2d_ext@hgb,MC_ecfp,MC_lig2d_ext@hgb,-0.007558015729569366,-0.10139461908787867,0.08981286562228308,0.5666866626674665,39,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_lig2d_ext@ridge,MC_ecfp,MC_lig2d_ext@ridge,-0.3274159333378661,-0.4713514433925653,-0.19214276140948872,1.0,13,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_all2d@hgb,MC_ecfp,MC_all2d@hgb,-0.005132255557345032,-0.09508273372636364,0.08299728069194212,0.5404919016196761,38,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_all2d@ridge,MC_ecfp,MC_all2d@ridge,-0.2742828148606989,-0.3852243852345792,-0.17044562836606186,1.0,15,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_ecfp_SHUF,MC_ecfp,MC_ecfp_SHUF,-0.2561546550720214,-0.3644301660687975,-0.14620826160874884,1.0,18,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_lig2d_ext_SHUF,MC_ecfp,MC_lig2d_ext_SHUF,-0.26456405348785056,-0.3723309313119359,-0.1569335142141729,1.0,14,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_donors_SHUF,MC_ecfp,MC_donors_SHUF,-0.2364355333547049,-0.3434040325848478,-0.12713861297851123,1.0,19,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_MC_cond_SHUF,MC_ecfp,MC_cond_SHUF,-0.638069836838755,-0.812619221773777,-0.46959279261617815,1.0,15,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_NULL_metal_mean,MC_ecfp,NULL_metal_mean,-0.520180044184861,-0.7093210052803397,-0.3407391772118482,1.0,16,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_NULL_global_mean,MC_ecfp,NULL_global_mean,-0.5413944967886652,-0.7349977341427155,-0.3606020719669122,1.0,18,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_NULL_extractant_mean,MC_ecfp,NULL_extractant_mean,-0.25173139100065617,-0.38169585781504384,-0.11740004252516248,0.9996000799840032,19,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_ecfp_vs_NULL_nearest_condition,MC_ecfp,NULL_nearest_condition,-0.0685841458587259,-0.2014925445869827,0.06031741436222074,0.8530293941211757,34,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_A_metal,MC,A_metal,-0.2960350467246726,-0.47449074185388873,-0.11949886508371527,1.0,28,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_A_cond,MC,A_cond,-0.012726770260624265,-0.04242511085637615,0.01760675175342985,0.7890421915616876,35,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_A_physchem,MC,A_physchem,-0.046354950303852935,-0.1788701876885948,0.09310421208686205,0.7520495900819836,28,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_A_ecfp,MC,A_ecfp,-0.0905403315234342,-0.22193080022789996,0.04369606899690377,0.905618876224755,28,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_A_lig2d_ext,MC,A_lig2d_ext,-0.05290146084378271,-0.1868726848376727,0.08530472280506449,0.7770445910817837,30,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_A_donors,MC,A_donors,-0.06676216143057472,-0.2048721686685903,0.072995875039648,0.8220355928814237,32,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_A_complex_phys,MC,A_complex_phys,0.034671933056155235,-0.09291161503231794,0.164268739735025,0.3089382123575285,35,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_A_polyhedron,MC,A_polyhedron,8.54732618919829e-05,-0.12256876777154313,0.12574911257030738,0.5022995400919816,36,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_physchem,MC,MC_physchem,0.23913342864947112,0.12210856707453037,0.35304224666517553,0.0001999600079984003,51,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_ecfp,MC,MC_ecfp,0.2249954711591905,0.10565021244156153,0.34129360409235077,0.0001999600079984003,51,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_lig2d_ext,MC,MC_lig2d_ext,0.23328187462116903,0.12323812013434289,0.34569545881407504,0.0001999600079984003,51,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_donors,MC,MC_donors,0.12269630186875462,0.037298875486483495,0.21265612169523931,0.0021995600879824036,50,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_complex_phys,MC,MC_complex_phys,0.2220158890197258,0.12228081460453281,0.32659105919990705,0.0001999600079984003,49,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_polyhedron,MC,MC_polyhedron,0.18771266597480638,0.09473373509782249,0.28280942877413245,0.0001999600079984003,48,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_all2d,MC,MC_all2d,0.22922927761884523,0.11842475146673205,0.3413450391237434,0.0001999600079984003,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_all3d,MC,MC_all3d,0.2201291496656203,0.11372299243891408,0.3318479815181203,0.0001999600079984003,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_everything,MC,MC_everything,0.2596887766076928,0.14657248156056096,0.37357179128267803,0.0001999600079984003,48,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC@hgb,MC,MC@hgb,0.0922591956062512,0.0244743413458782,0.16104203386438573,0.004799040191961607,44,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC@ridge,MC,MC@ridge,-0.17023559566559202,-0.27740434922163326,-0.06260354869188067,0.9982003599280144,19,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_ecfp@hgb,MC,MC_ecfp@hgb,0.16046238876960883,0.04787959345585611,0.2759797745952824,0.002999400119976005,49,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_ecfp@ridge,MC,MC_ecfp@ridge,-0.09317728331251159,-0.22445397366453815,0.03293757236644004,0.9232153569286142,26,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_lig2d_ext@hgb,MC,MC_lig2d_ext@hgb,0.21743745542962106,0.09660780922689903,0.3414897311858111,0.0003999200159968006,56,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_lig2d_ext@ridge,MC,MC_lig2d_ext@ridge,-0.10242046217867569,-0.2686868275851472,0.051827355125774986,0.8984203159368126,31,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_all2d@hgb,MC,MC_all2d@hgb,0.21986321560184546,0.09783737395402468,0.3421705603906897,0.0003999200159968006,53,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_all2d@ridge,MC,MC_all2d@ridge,-0.049287343701508404,-0.18841990801192393,0.08571078458362173,0.7516496700659868,32,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_ecfp_SHUF,MC,MC_ecfp_SHUF,-0.0311591839128309,-0.06789970178415312,0.005956056757651991,0.9500099980003999,29,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_lig2d_ext_SHUF,MC,MC_lig2d_ext_SHUF,-0.03956858232866003,-0.08624848146252292,0.0074885729838054275,0.9486102779444111,26,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_donors_SHUF,MC,MC_donors_SHUF,-0.01144006219551442,-0.03552949596612013,0.01264936440530004,0.825634873025395,30,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_MC_cond_SHUF,MC,MC_cond_SHUF,-0.4130743656795645,-0.5889207100493987,-0.24231539547419065,1.0,26,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_NULL_metal_mean,MC,NULL_metal_mean,-0.2951845730256706,-0.49256922495745326,-0.10507450532305504,0.999000199960008,29,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_NULL_global_mean,MC,NULL_global_mean,-0.3163990256294748,-0.5085491468376966,-0.12915228661276645,0.9996000799840032,28,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_NULL_extractant_mean,MC,NULL_extractant_mean,-0.02673591984146566,-0.16759027763157922,0.10998383730995412,0.6514697060587883,30,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_vs_NULL_nearest_condition,MC,NULL_nearest_condition,0.15641132530046462,0.022511095945482267,0.28428410003212246,0.013197360527894421,49,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_A_metal,MC_all2d,A_metal,-0.5252643243435177,-0.6937215872519418,-0.36186961253280814,1.0,18,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_A_cond,MC_all2d,A_cond,-0.24195604787946942,-0.35229476789578074,-0.12934183965793938,1.0,23,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_A_physchem,MC_all2d,A_physchem,-0.2755842279226981,-0.3716166660416325,-0.17745026345494488,1.0,15,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_A_ecfp,MC_all2d,A_ecfp,-0.31976960914227937,-0.43374378069762687,-0.20422539579396864,1.0,18,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_A_lig2d_ext,MC_all2d,A_lig2d_ext,-0.2821307384626279,-0.3670118096495131,-0.19818591955509848,1.0,12,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_A_donors,MC_all2d,A_donors,-0.2959914390494199,-0.4147205989256349,-0.17658441486609694,1.0,17,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_A_complex_phys,MC_all2d,A_complex_phys,-0.19455734456268994,-0.2936357906581665,-0.09812423959476857,1.0,19,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_A_polyhedron,MC_all2d,A_polyhedron,-0.22914380435695322,-0.3315297009910692,-0.12642111709825177,1.0,20,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC,MC_all2d,MC,-0.22922927761884523,-0.3413450391237434,-0.11842475146673213,1.0,28,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_physchem,MC_all2d,MC_physchem,0.009904151030625913,-0.05376021004282194,0.07965251936230516,0.40191961607678467,40,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_ecfp,MC_all2d,MC_ecfp,-0.004233806459654727,-0.09097230251226399,0.0800134005471896,0.5290941811637673,46,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_lig2d_ext,MC_all2d,MC_lig2d_ext,0.004052597002323845,-0.020217871016524686,0.031123674379620398,0.3903219356128774,34,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_donors,MC_all2d,MC_donors,-0.10653297575009057,-0.20308416123700962,-0.01258688699859972,0.9894021195760848,36,74,ecfp_cluster,ecfp_cluster,74,5000
unseen_conditions,MC_all2d_vs_MC_complex_phys,MC_all2d,MC_complex_phys,-0.007213388599119378,-0.0629661300763574,0.05565288576824858,0.6042791441711658,34,74,ecfp_cluster,ecfp_cluster,74,5000
