band,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
far,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,-0.017782533313392683,-0.07967274766512106,0.0611787608748508,-0.0725082850433373,0.07596338329109441,0.626,0.03689280462439331,0.10329985294830125,-0.014254797153396854,20,8,1,5,-0.04705661603086126,-0.004318518994118255,True,0.02,False,False
far,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.14435739032248734,0.05018148927449447,0.24084219615459757,0.038981251522556055,0.23659833941052627,0.005,0.049217066506412235,0.13780778621795425,0.14789834482673458,20,14,5,5,0.12623757778841088,0.17037209869949413,True,0.02,True,True
mid,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,-0.03687460284178686,-0.09085708051022716,0.028034077342419167,-0.08864479870214198,0.02939507915719466,0.277,0.030578259886353706,0.08561912768179038,-0.058400716343326074,36,12,2,5,-0.052412304187198284,-0.01698398149469801,True,0.02,False,False
mid,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.0648424449103708,-0.0024415168432603144,0.10400539918945026,0.005802845724491577,0.10896680766881368,0.062,0.02836899859464066,0.07943319606499384,0.03155722405125024,36,19,5,5,0.03789119671172472,0.07727902652889028,True,0.02,False,False
near,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,-0.03485352991277961,-0.06591611276127353,0.019387110244872125,-0.07520997264204014,0.008628767736439426,0.202,0.022231065581907974,0.06224698362934233,-0.008034761533321062,55,13,0,5,-0.042927256504102104,-0.013060402298478687,True,0.02,False,False
near,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.08908415858218173,0.011188772512094136,0.1624769500503885,-0.023780859824852844,0.1419133881645465,0.027,0.03682871550027815,0.10312040340077881,0.11305059499231919,55,36,5,5,0.07859196959986119,0.12154469955268528,True,0.02,False,False
