split_seed,fold,arm,policy,budget_per_ligand,family,replicate,checkpoint,step,n_train_rows,n_acquired,n_train_ligands,macro_mae,macro_mae_ligand,pooled_mae,offset_mae,shape_mae,shape_r2,median_ligand_mae,worst_quartile_ligand_mae,frac_within_1_log,n_test_rows,n_test_ligands,n_test_rows_revealed,hard_nn0.4__n_rows,hard_nn0.4__n_ligands,hard_nn0.4__macro_mae,hard_nn0.4__offset_mae,hard_nn0.4__shape_mae,hard_nn0.4__macro_mae_ligand,hard_nn0.6__n_rows,hard_nn0.6__n_ligands,hard_nn0.6__macro_mae,hard_nn0.6__offset_mae,hard_nn0.6__shape_mae,hard_nn0.6__macro_mae_ligand,n_train_chemotypes,n_train_ecfp_clusters,n_acquired_ligands,mean_nn_test_to_train,median_nn_test_to_train,frac_test_ligands_nn_below_0_4,mean_nn_test_to_start
104729,0,maxmin,maxmin,3,primary,0,1,1,2931,1,11,1.7399948246164396,1.7595037216400682,1.3624584735131926,1.6603676115134596,0.472108560862649,-0.006571038912935867,1.5015035218643167,3.1939811007688075,0.387434554973822,382,22,0,170,17,1.6965705156363233,1.6514455315055745,0.3992364047722181,1.7243716946657324,356,21,1.7532665116261685,1.6830327664395766,0.44770541152164967,1.7730724186504592,2,7,11,0.25585979218320415,0.24401913875598086,0.7727272727272727,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,0,2,2,2934,2,12,1.783170162694227,1.7394847472631236,1.274872548082378,1.6245730760756332,0.46760664964296766,0.06159799760128404,1.644268232382608,3.255016874455358,0.45287958115183247,382,22,0,170,17,1.7504154084562533,1.6148843419001633,0.3940943024391308,1.6958080916770597,356,21,1.7816825130815954,1.6275635977837961,0.4389599524042972,1.735987680230565,3,8,12,0.332044962964322,0.2818035426731079,0.6363636363636364,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,0,3,3,2937,3,13,1.8526161507881052,1.8065413996079267,1.2860518274145787,1.6858609491843546,0.46824507732990367,0.03719667159965767,1.5721887393540426,3.49619608247524,0.4581151832460733,382,22,0,170,17,1.8047666598653958,1.6750053622389347,0.39148162862470187,1.7479551872159134,356,21,1.8477684005982897,1.690609217618597,0.4340811459032042,1.799730458894761,4,9,13,0.332531975951335,0.2818035426731079,0.6363636363636364,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,0,5,5,2943,5,15,1.7841576093240623,1.7341922603901663,1.2636936209945346,1.6416848424135133,0.4683706764457293,-0.006354013327795949,1.2027373142699582,3.3531786470828133,0.4712041884816754,382,22,0,170,17,1.755793696001478,1.6533548233208017,0.3871636116984246,1.692801121694235,356,21,1.770784102935765,1.6399531184130098,0.43222967969050974,1.7190762853092214,6,11,15,0.34029132565772807,0.2818035426731079,0.6363636363636364,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,0,8,8,2952,8,18,1.5874583524886001,1.549283055222425,1.2153574118559913,1.4517039555821196,0.48247869870492094,0.037321606075235936,1.3683917248512496,2.7490313115212643,0.47643979057591623,382,22,0,170,17,1.5119006571101183,1.4100732342333746,0.4119651084029967,1.4669419015526262,356,21,1.576799932715216,1.4534040965884827,0.4506444213116731,1.5373143079493845,9,14,18,0.3912651690690558,0.40826330532212884,0.4090909090909091,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,0,12,12,2964,12,22,1.5428998669230618,1.5168703262614107,1.27910920423068,1.4121843761800354,0.47650619774264485,-0.08136476032979112,1.5075034647300836,2.642513487844035,0.4397905759162304,382,22,0,170,17,1.452136693200491,1.3671818881171898,0.3857456548821072,1.4237904155043883,356,21,1.53362956761925,1.4116441840677385,0.44794362467774573,1.5068019678453208,13,18,22,0.4332050865129679,0.4365079365079365,0.3181818181818182,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,0,16,16,2976,16,26,1.4790999297178093,1.465730842215816,1.2525093686229571,1.3808366542534471,0.4841224683476033,-0.11787173856144939,1.4005113537237555,2.523878355370986,0.4397905759162304,382,22,0,170,17,1.3767749561111295,1.331754339809848,0.3948764463944542,1.3654929001442369,356,21,1.463337195374617,1.3776336963990892,0.4519904502333195,1.4500820910555374,17,22,26,0.43610747557834517,0.4365079365079365,0.3181818181818182,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,0,20,20,2988,20,30,1.5709680198560636,1.5461037721844817,1.235064566017406,1.4250509812331371,0.4729644509997762,-0.006382009145647238,1.4388776853983314,2.83204343537126,0.4293193717277487,382,22,0,170,17,1.4767617890674283,1.3794007803205477,0.39176157529158434,1.4501260703623602,356,21,1.566267057646323,1.4298245618676588,0.44465500594971336,1.5404426535241778,21,26,30,0.45756466905566245,0.46862745098039216,0.22727272727272727,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,0,25,25,3003,25,35,1.4798382427233512,1.4623456466056959,1.1841579569695195,1.3580600491483674,0.4664456392028788,0.08329346534595128,1.3365980295496738,2.661415873683097,0.44502617801047123,382,22,0,170,17,1.4191967790553157,1.3438184661518693,0.39818280064882633,1.4001264466482348,356,21,1.4715167706355068,1.3599402843440458,0.4386546370572228,1.4535874543259562,26,31,35,0.4913086678925376,0.5085697399527187,0.18181818181818182,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,0,30,30,3018,30,40,1.6554665766383652,1.6228705571025357,1.2235517204790303,1.5529004021782484,0.4520505897178235,0.06343816420637216,1.4622562550035545,2.9559651904878046,0.4790575916230366,382,22,0,170,17,1.5889796524135327,1.533316308685044,0.37907484164365773,1.550707563850979,356,21,1.6443589790155229,1.5453582327168396,0.42386603306543574,1.610739701293361,31,36,40,0.4950965466804163,0.5085697399527187,0.18181818181818182,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,1,0,0,2928,0,10,1.9283146709443268,1.9473243846749981,1.4298561373974676,1.8191276661459268,0.4880287547015103,-0.00773701261334403,1.6487516527186,3.6028487326506227,0.36910994764397903,382,22,0,170,17,1.9223723072046326,1.858446495212105,0.4189405202642156,1.947322664017248,356,21,1.933979518587168,1.8312454011861357,0.45982963078848643,1.9536247021315458,1,6,10,0.24651424955844073,0.24401913875598086,0.7727272727272727,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,1,1,1,2931,1,11,1.7133681572299426,1.7343124962434344,1.3462746331851763,1.6306531786443288,0.46766748108015244,0.019555719941021787,1.5116139574610399,3.1193313877046944,0.4031413612565445,382,22,0,170,17,1.6707813463406818,1.6221980574097457,0.3946299444345288,1.7003908915869217,356,21,1.7233568541116742,1.6505320008463211,0.4419903851736227,1.744822890369535,2,7,11,0.25585979218320415,0.24401913875598086,0.7727272727272727,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,1,2,2,2934,2,12,1.7891451858543979,1.7587271531031847,1.3033451097263675,1.6221731936855002,0.4697394551261187,0.023023951862313097,1.562102809849176,3.2791069569396942,0.4293193717277487,382,22,0,170,17,1.743533036437555,1.6099206511352835,0.3942221286310607,1.706851591078152,356,21,1.7845330561518087,1.6211627673246205,0.44014278628438114,1.7528861708744703,3,8,12,0.3360898098247389,0.2818035426731079,0.6363636363636364,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,1,3,3,2937,3,13,1.8554132440361262,1.8223270487429424,1.3099689275530069,1.6862207237392142,0.4856436396405536,0.0019920332453366996,1.5875155687328513,3.5241700494680774,0.45287958115183247,382,22,0,170,17,1.806095076444612,1.6798749010191871,0.4125057475541905,1.7661787159235212,356,21,1.8526904130231148,1.692816576817664,0.45368842715643637,1.8181583432403987,4,9,13,0.3360898098247389,0.2818035426731079,0.6363636363636364,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,1,5,5,2943,5,15,1.7957077240098926,1.7591190744903558,1.2728767392174467,1.6359159486187005,0.4581044010935185,0.04026800972389777,1.2716000193089778,3.530562330081455,0.47643979057591623,382,22,0,170,17,1.787113655090815,1.6689265328667862,0.3835407421136678,1.7402691715313605,356,21,1.793234189392518,1.6424841232112541,0.42554624492298965,1.755021010591926,6,11,15,0.34445211647357116,0.2818035426731079,0.6363636363636364,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,1,8,8,2952,8,18,1.6505643380923756,1.6264006846629613,1.322960542375841,1.5051903165014802,0.4705203232897146,0.07109843841686447,1.6062755851942465,2.888444313137256,0.4476439790575916,382,22,0,170,17,1.602975665548505,1.514886979522173,0.4070806679895825,1.5745043889071375,356,21,1.658148407095009,1.5261399900722479,0.4436333262300308,1.6324729573593064,9,14,18,0.3953146426307245,0.4201680672268907,0.4090909090909091,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,1,12,12,2964,12,22,1.7487687533735305,1.7155931749921998,1.3417043033008982,1.6206221287686053,0.4502685688169396,0.08608610464855748,1.5053170621929057,3.134731913774335,0.45549738219895286,382,22,0,170,17,1.6949358420447103,1.6247177405068416,0.37416320562558747,1.655169382452919,356,21,1.7530003310639988,1.634361072898449,0.42113123352892917,1.7180434595363923,13,18,22,0.43863285919487116,0.45555555555555555,0.3181818181818182,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,1,16,16,2976,16,26,1.706840502598866,1.6726775035875754,1.2837542027502424,1.5711499981862092,0.45708920466270514,0.07343312453071549,1.6637883911063296,2.8829822359035426,0.4869109947643979,382,22,0,170,17,1.6775211336728826,1.5987743916013475,0.37986487067613317,1.6350348625362698,356,21,1.7051906684174505,1.580247016178719,0.4263222681171658,1.6694794234618802,17,22,26,0.44149666205867405,0.45555555555555555,0.3181818181818182,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,1,20,20,2988,20,30,1.703171016636857,1.6731832409210674,1.3782220851547464,1.574393167987788,0.45533174535944404,0.11218848639276946,1.5618752491773886,3.065114034325752,0.4607329842931937,382,22,0,170,17,1.6054142215346578,1.5257936479979772,0.3858896836004122,1.572356911496707,356,21,1.702452634321725,1.5793020274584237,0.4279984353162647,1.6710710779678088,21,26,30,0.45340142396343597,0.4696969696969697,0.2727272727272727,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,1,25,25,3003,25,35,1.6219346927431413,1.597322847140134,1.2942702829871986,1.4910779391317694,0.46391771384983005,0.08714916996625377,1.5168771289636243,2.951081931266453,0.4581151832460733,382,22,0,170,17,1.516464028111665,1.4367315984064728,0.39435050510633907,1.490817561133155,356,21,1.6156860804456898,1.4919063379496988,0.43510083401429317,1.5901997951614655,26,31,35,0.46325731651660257,0.4716577540106952,0.22727272727272727,0.24651424955844073
104729,0,maxmin,maxmin,3,primary,1,30,30,3018,30,40,1.672187496060413,1.6443891255666805,1.2454344562454627,1.571364792535841,0.4536768182292239,0.11152387903360073,1.5660042978653534,2.9170467882581588,0.46335078534031415,382,22,0,170,17,1.6015564849989263,1.5501655893006363,0.38931997463701185,1.5697368885400653,356,21,1.6604980566532563,1.5610884467514183,0.4265323439629912,1.6319325942030205,31,36,40,0.49315404473791435,0.5085697399527187,0.18181818181818182,0.24651424955844073
104729,0,uncertainty,uncertainty,3,primary,0,0,0,2928,0,10,1.9400688321402517,1.9613329915596915,1.4473734517420622,1.8346550363999918,0.4894065665836452,-0.01611828244416702,1.7113284521138061,3.638826976646616,0.39267015706806285,382,22,0,170,17,1.9376363855207193,1.8770876286083955,0.41845877682431637,1.9652977945705548,356,21,1.9469309154335093,1.8483778367837194,0.4613225261828851,1.9688808880018147,1,6,10,0.24651424955844073,0.24401913875598086,0.7727272727272727,0.24651424955844073
104729,0,uncertainty,uncertainty,3,primary,0,1,1,2931,1,11,1.943808961848996,1.964301172706345,1.5030666184264743,1.8446509464363452,0.5025650202065921,-0.01912828104185249,1.6512505081104811,3.6410931642637103,0.38219895287958117,382,22,0,170,17,1.9205712755338014,1.8663236797945792,0.4340752897131287,1.9484575299559699,356,21,1.9526243691087313,1.8639605725189057,0.47402216078036197,1.9736726182326332,2,7,11,0.24977441568093262,0.24848484848484848,0.7727272727272727,0.24651424955844073
104729,0,uncertainty,uncertainty,3,primary,0,2,2,2934,2,12,1.9130229650472472,1.9388497526238042,1.4681067497069453,1.817729794544103,0.4986946968275197,-0.01201201100279814,1.5792703389218228,3.6430311077281012,0.3481675392670157,382,22,0,170,17,1.87762759080193,1.8254557968431673,0.4304617290896495,1.9131325732095514,356,21,1.9233155787829534,1.8371611625297786,0.4722342537587756,1.9498820889233606,3,8,12,0.298087508232955,0.27565180824222035,0.7727272727272727,0.24651424955844073
104729,0,uncertainty,uncertainty,3,primary,0,3,3,2937,3,13,1.882657712948446,1.9089652404565849,1.4850270297794748,1.7917927562024376,0.4846909499555753,0.020542625254189817,1.5674184349570028,3.6265360530178334,0.3481675392670157,382,22,0,170,17,1.8432057041319114,1.7930503834654163,0.42136959603003044,1.8795714461316515,356,21,1.8936904944732071,1.81185596729154,0.4580866154693344,1.9207253908376973,4,9,13,0.298087508232955,0.27565180824222035,0.7727272727272727,0.24651424955844073
104729,0,uncertainty,uncertainty,3,primary,0,5,5,2943,5,15,1.9666120244765561,1.9076068190339364,1.5168285818938505,1.7843475617872189,0.44911927468886464,0.04980531153687473,1.5581232152645923,3.6975559238355333,0.35340314136125656,382,22,0,170,17,1.9425030397505425,1.7760348193623121,0.37013644913835425,1.8675615376910357,356,21,1.9823138674943315,1.8051694057690606,0.4204534117226071,1.9197511835535979,6,11,15,0.3093313998169024,0.27565180824222035,0.7727272727272727,0.24651424955844073
104729,0,uncertainty,uncertainty,3,primary,0,8,8,2952,8,18,1.8139999706363565,1.761501895237879,1.43526234642913,1.6669721737407086,0.43382662656274823,0.06728752007085415,1.2589256397549535,3.521253511073103,0.39528795811518325,382,22,0,170,17,1.8168164093267247,1.6870125516693428,0.3528371509764403,1.748712050652791,356,21,1.8234130116936176,1.6849063970785016,0.4045018592757986,1.7679667878924863,9,14,18,0.31904650672476864,0.28736710444027513,0.7727272727272727,0.24651424955844073
104729,0,uncertainty,uncertainty,3,primary,0,12,12,2964,12,22,1.7849043667033047,1.7613269544842134,1.4588302561096007,1.664877873038035,0.4472799272723854,0.08006600719695833,1.5966056747617117,3.2643269190708075,0.36387434554973824,382,22,0,170,17,1.7348087214125671,1.6332611439794822,0.3767198948805334,1.7072435788520224,356,21,1.771698230321102,1.6511828593362676,0.41893044071764923,1.7476269478240636,12,18,22,0.3220130736195035,0.29196903725205614,0.7727272727272727,0.24651424955844073
104729,0,uncertainty,uncertainty,3,primary,0,16,16,2976,16,26,1.4859556606608297,1.4770122134025363,1.3819433265427585,1.405400933670804,0.44640286212483,0.13270344091259345,1.6122327565474843,2.421082829905689,0.36387434554973824,382,22,0,170,17,1.405191093368452,1.3421532642060763,0.3847317750853723,1.3983680773455065,356,21,1.4614603436484743,1.3809908956175263,0.42045309800614317,1.453257461616565,16,22,26,0.39151550306488897,0.37421052631578944,0.5909090909090909,0.24651424955844073
104729,0,uncertainty,uncertainty,3,primary,0,20,20,2988,20,30,1.516943747775498,1.5032865142210512,1.2792878434693078,1.3875444751307124,0.42871957921219406,0.17865644038714734,1.5958375649311898,2.5422423594263006,0.40575916230366493,382,22,0,170,17,1.5124551031857285,1.429796571118975,0.37412863188575224,1.4950450741499604,356,21,1.5373751349869296,1.4236170347732842,0.40862718428452055,1.522094633776965,19,26,30,0.4480809330324451,0.4476190476190476,0.36363636363636365,0.24651424955844073
104729,0,uncertainty,uncertainty,3,primary,0,25,25,3003,25,35,1.3568390659254543,1.3533329900822118,1.234188244641855,1.2216236847966746,0.4662466980597268,0.027773751569928673,1.3527505768248613,2.18402715950538,0.4109947643979058,382,22,0,170,17,1.4095668655678983,1.3251276006521788,0.418351128199692,1.4019279556741464,356,21,1.3647439958538006,1.244856999260804,0.44875607051296756,1.3606945387833396,24,31,35,0.45132768627919834,0.4696969696969697,0.36363636363636365,0.24651424955844073
104729,0,uncertainty,uncertainty,3,primary,0,30,30,3018,30,40,1.2960104028954722,1.292799425564619,1.1856582543854512,1.1833395216877867,0.4579611502660532,0.06508744887495166,1.3923533603877116,1.9928415200329532,0.4319371727748691,382,22,0,170,17,1.304420931229409,1.220260406935905,0.40908171795496723,1.299770811840426,356,21,1.30588066298,1.20802735853456,0.4415595647412516,1.3020467695817475,28,36,40,0.4598975477902363,0.4716577540106952,0.3181818181818182,0.24651424955844073
