n_folds,checkpoint,endpoint,n_rows,comparison,reference,candidate,statistic,point_delta,ci95_low,ci95_high,p_worse_one_sided,units_improved,units_total,bootstrap_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration
15,12,hard_nn<0.4,13946,offset_uncertainty_vs_random,random,offset_uncertainty,mae,-0.11618838296203933,-0.22030069209852707,0.04652947593118568,0.9230153969206158,39,119,69,5000,0.02315479473453865,33,0.23529411764705882,0.06692686277088399,-0.24973885829940695,0.017362092375328306,0.08708413405412462,-0.2446189837860725,0.011950735770003931,-0.07074588669704919,-0.08188865016615393
15,12,hard_nn<0.4,13946,offset_uncertainty_vs_random,random,offset_uncertainty,offset_mae,-0.06791566786800893,-0.18083295610559802,0.10448834534851244,0.7898420315936813,51,119,69,5000,0.07680804640173454,39,0.23529411764705882,0.07028995459055956,-0.20817708844508503,0.07234575270906718,0.3373572260163378,-0.2026218941800034,0.07272972397316466,-0.059693184547680134,-0.07153681336639559
15,12,hard_nn<0.4,13946,offset_uncertainty_vs_random,random,offset_uncertainty,shape_mae,-0.09063554041288048,-0.156824987780745,-0.004345536124309578,0.981003799240152,44,119,69,5000,-0.048271549618777033,33,0.23529411764705882,0.0379515026239387,-0.1663665848000283,-0.014904496025732641,0.019714326577114808,-0.17224279026617456,-0.017700711528263927,-0.06471615494550698,-0.06517538202629972
15,12,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.5057985540263742,-0.7215059702080552,-0.35076901349352557,1.0,31,119,69,5000,-0.5736488105341273,17,0.23529411764705882,0.08957942697816774,-0.6845515174565963,-0.3270455905961521,3.4873916460957803e-07,-0.697357566420206,-0.3363398302109191,0.0005013256759256267,0.05141834433161301
15,12,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.5928095152494605,-0.8018471038975762,-0.4262772724007606,1.0,31,119,69,5000,-0.6179724434902841,19,0.23529411764705882,0.08825558781483607,-0.7689207987590441,-0.41669823173987686,4.5714297226950704e-09,-0.7948769989482808,-0.42305647364284443,-0.012533469508069276,0.01996766518486829
15,12,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,-0.044755019413029604,-0.13059691978981233,0.016539255852326067,0.911617676464707,57,119,69,5000,-0.09182895738254855,25,0.23529411764705882,0.0396727088481447,-0.1239206773451642,0.03441063851910499,0.2632397423801403,-0.11481870812382872,0.03105587346080614,0.07878957024029087,0.10450231480740234
15,12,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,mae,0.05267377886351755,-0.018439957241396535,0.16204849171790273,0.09238152369526095,64,127,76,5000,0.11856037839070284,40,0.2204724409448819,0.04560829099206631,-0.038182595862138784,0.14353015358917387,0.25179096823883856,-0.029449415371719793,0.14735829267813036,-0.028579452399323923,-0.06767785235605134
15,12,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,offset_mae,0.03944971211428495,-0.042600724576490195,0.16452658438614515,0.20375924815036991,60,127,76,5000,0.11477705237868248,35,0.2204724409448819,0.05121326894492998,-0.06257235126440619,0.14147177549297607,0.4435401187429417,-0.05047442333563183,0.15065113720188542,-0.02356448643428617,-0.04895166355706653
15,12,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,shape_mae,0.0023775105945050027,-0.03685748598765117,0.040888486463583486,0.4511097780443911,79,127,76,5000,-0.003372250650640521,47,0.2204724409448819,0.018677486420918647,-0.03482995033595466,0.03958497152496466,0.8990492893831391,-0.0373993700022209,0.04070650003554863,0.003007958465459176,-0.00822677802978653
15,12,hard_nn<0.6,15105,uncertainty_vs_random,random,uncertainty,mae,-0.06845136504723535,-0.18763619143590934,0.10296631648270924,0.7644471105778844,47,127,76,5000,0.07799988190623752,37,0.2204724409448819,0.07571096825592578,-0.21927534799146048,0.08237261789698976,0.3688298079223535,-0.2209290387019454,0.06688228241610304,-0.07175108618433766,-0.10730247992469386
15,12,hard_nn<0.6,15105,uncertainty_vs_random,random,uncertainty,offset_mae,-0.032766403273158294,-0.16299489986091506,0.1476952384247821,0.6160767846430714,58,127,76,5000,0.10938955747051714,42,0.2204724409448819,0.08130278045191405,-0.19472984733778764,0.12919704079147104,0.6880822771598986,-0.20085747213839514,0.11130089162354158,-0.07677819172498321,-0.10643443088679447
15,12,hard_nn<0.6,15105,uncertainty_vs_random,random,uncertainty,shape_mae,-0.09229088680909171,-0.13626501084962528,-0.03368039856655872,0.9998000399920016,38,127,76,5000,-0.05890886816401886,33,0.2204724409448819,0.025614717282438727,-0.14331802028159635,-0.04126375333658708,0.0005629271983945239,-0.1434169066958269,-0.04083401270586638,-0.019051527317045184,-0.06189718406068259
15,12,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.09327609897576024,0.02539363351553814,0.18351566569442407,0.003999200159968006,74,127,76,5000,0.12587929923271587,46,0.2204724409448819,0.03678231008775954,0.020001979820756077,0.1665502181307644,0.01329695357283675,0.027013176170143992,0.1855301869012766,0.012533469508069276,0.0019915259340760687
15,12,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.10926805541293112,0.011729036007447995,0.19580615851736602,0.014197160567886422,71,127,76,5000,0.1259015167048984,42,0.2204724409448819,0.04568465372828986,0.018259558315958352,0.2002765525099039,0.019273003179292376,0.011252621901385158,0.19542367422729262,-0.018048703440788155,0.005837702732470715
15,12,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,shape_mae,-0.006586718498390814,-0.06430850921528707,0.06087104929259785,0.5300939812037593,66,127,76,5000,0.02082924265208097,46,0.2204724409448819,0.035516809620498344,-0.07733983144667311,0.06416639444989147,0.8533739386625775,-0.08316314895317578,0.046774427502147366,-0.10849884079382761,-0.13172664634882902
15,12,hard_nn<0.6,15105,offset_uncertainty_vs_random,random,offset_uncertainty,mae,-0.11809447117533037,-0.21162658268574935,0.019936811648409578,0.9522095580883824,43,127,76,5000,-0.002749050467152244,35,0.2204724409448819,0.0590156061920505,-0.23565958739026222,-0.0005293549603985342,0.04900316120152307,-0.23514295284672598,-0.010576610484975676,-0.07828669604532612,-0.09175329473832784
15,12,hard_nn<0.6,15105,offset_uncertainty_vs_random,random,offset_uncertainty,offset_mae,-0.06924292264521091,-0.1668317997847866,0.07946592889553286,0.829634073185363,55,127,76,5000,0.04635699581962716,41,0.2204724409448819,0.06152012752880041,-0.1917973012098268,0.05331145591940499,0.2639522279712662,-0.18918702269806045,0.050671889813275334,-0.050655546368613115,-0.08072838267670449
15,12,hard_nn<0.6,15105,offset_uncertainty_vs_random,random,offset_uncertainty,shape_mae,-0.10239428792384113,-0.16606756798882863,-0.024255607218993835,0.9958008398320336,47,127,76,5000,-0.06958882964454183,34,0.2204724409448819,0.03560562441633699,-0.17332432901822087,-0.031464246829461404,0.005243460911675358,-0.17790587895409277,-0.03419217537301687,-0.045134628481421316,-0.04888411035735328
15,12,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.5041716816011164,-0.695654105638681,-0.3702540097954791,1.0,31,127,76,5000,-0.5650720603638765,15,0.2204724409448819,0.08199313123436647,-0.6675103749464862,-0.3408329882557465,3.4801195428051125e-08,-0.6766826077762349,-0.35556656706608464,0.020555799371180145,0.05137414052292471
15,12,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.5784813118636601,-0.7680648109031663,-0.42840109335937054,1.0,33,127,76,5000,-0.6077913031001666,18,0.2204724409448819,0.08035003447654505,-0.73854678861854,-0.41841583510878033,3.917787704438072e-10,-0.7593369951589979,-0.421829553065264,0.019552946376962338,0.015340062234229367
15,12,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,-0.06609122553019235,-0.16147653158446906,0.0010074073739239138,0.9724055188962207,58,127,76,5000,-0.11140236366083146,26,0.2204724409448819,0.04285493008479178,-0.1514626240617215,0.019280173001336817,0.12723202827303437,-0.14333398014219248,0.016203210268907267,0.06521853970954372,0.10418083568617129
15,16,all,15744,maxmin_vs_random,random,maxmin,mae,0.05608846239552129,-0.008241982857231222,0.14832522201189655,0.04579084183163367,71,131,79,5000,0.1190106231680045,43,0.21374045801526717,0.038672460889059464,-0.020902493009197498,0.13307941780024007,0.15097145828057065,-0.011473506646124967,0.14310536566287205,-0.0005013256759256267,-0.02721250791234349
15,16,all,15744,maxmin_vs_random,random,maxmin,offset_mae,0.028488106203984738,-0.050000058132075434,0.13726605129298627,0.2535492901419716,65,131,79,5000,0.10284290251554787,37,0.21374045801526717,0.04507023024071497,-0.061239829561410684,0.11821604196938015,0.5291813253146515,-0.053309791008773914,0.13313881355397408,-0.005013277548926657,-0.014535765669149176
15,16,all,15744,maxmin_vs_random,random,maxmin,shape_mae,-0.0005467473310151387,-0.03875929968140432,0.027335115272718584,0.509498100379924,74,131,79,5000,-0.013697914252228632,42,0.21374045801526717,0.016369499068041773,-0.033135916568541805,0.03204242190651153,0.973440638216001,-0.037374800847177064,0.02789118101546911,-0.007018616792533281,0.019480555898206867
15,16,all,15744,uncertainty_vs_random,random,uncertainty,mae,-0.017419092955277677,-0.15215070985814266,0.1679030354086964,0.5364927014597081,52,131,79,5000,0.14895789201005172,42,0.21374045801526717,0.0862759943831866,-0.18918140348185863,0.15434321757130326,0.840520822686253,-0.2063858821575232,0.12491830262339979,-0.09489276913113866,-0.12868550331520995
15,16,all,15744,uncertainty_vs_random,random,uncertainty,offset_mae,0.0056479851758857915,-0.12821215654792392,0.1894829727741226,0.43951209758048393,61,131,79,5000,0.16664660541977527,45,0.21374045801526717,0.08513141991979883,-0.1638356526352229,0.1751316229869945,0.9472734662262928,-0.17775991410637684,0.14884433040430234,-0.0843225298018661,-0.12149139463383442
15,16,all,15744,uncertainty_vs_random,random,uncertainty,shape_mae,-0.09788308651465909,-0.14637015093094846,-0.03267491522927802,0.9998000399920016,40,131,79,5000,-0.05132013790781836,34,0.21374045801526717,0.030158735461324433,-0.15792451660690404,-0.03784165642241415,0.0017278263126376272,-0.16165287238105316,-0.047923770678255054,-0.09589999317755758,-0.11051770987370353
15,16,all,15744,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.10853523636319742,0.0320899285310346,0.22883862356545576,0.0015996800639872025,64,131,79,5000,0.19761580766998899,42,0.21374045801526717,0.04820722257641425,0.012562028601390343,0.20450844412500452,0.027172354551855408,0.023281606725201038,0.2139917011537905,-0.02306302451252785,-0.051203953552554554
15,16,all,15744,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.12220084850082734,0.03530546583840889,0.2262132881317053,0.0033993201359728054,70,131,79,5000,0.19747243301939923,43,0.21374045801526717,0.044934451617805675,0.03274322720885817,0.2116584697927965,0.008055324306871867,0.03579232672360745,0.22653841163742755,-0.003007958465459176,0.0030429230664912755
15,16,all,15744,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,shape_mae,-0.026727060013832092,-0.0843191511169081,0.034786280579789726,0.6940611877624475,57,131,79,5000,0.005670608825647512,41,0.21374045801526717,0.034881128989494734,-0.09617005341941018,0.04271593339174599,0.445850611686638,-0.10888813537748265,0.024959915177619075,-0.09388564134428469,-0.14246780363687522
15,16,all,15744,offset_uncertainty_vs_random,random,offset_uncertainty,mae,-0.05545097255879746,-0.15008202475129323,0.07266924948907576,0.7770445910817837,49,131,79,5000,0.061855882430624794,40,0.21374045801526717,0.059496582184966625,-0.17389956880605212,0.06299762368845721,0.35421106908401684,-0.1741644882717859,0.04746665145538325,-0.07577261944530014,-0.11135219912316843
15,16,all,15744,offset_uncertainty_vs_random,random,offset_uncertainty,offset_mae,-0.016869816412283297,-0.10074319984328733,0.10196131498608234,0.5934813037392521,61,131,79,5000,0.08029118574593568,46,0.21374045801526717,0.052511341113199904,-0.12141186594686816,0.08767223312230156,0.7488722929393316,-0.11949480550783109,0.07875432218995145,-0.06471615494550698,-0.09089898071746554
15,16,all,15744,offset_uncertainty_vs_random,random,offset_uncertainty,shape_mae,-0.11482405724110235,-0.1596164444997927,-0.05452596698482887,1.0,40,131,79,5000,-0.0766092903580163,30,0.21374045801526717,0.027305454835268528,-0.1691850419624667,-0.060463072519737995,6.899737341970591e-05,-0.16826560921348313,-0.06309254019505414,-0.0421238092207306,-0.06222131138627842
15,16,all,15744,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.5364847504718937,-0.6818832287731149,-0.40665063094726883,1.0,22,131,79,5000,-0.5852052112324723,15,0.21374045801526717,0.06431247401049325,-0.6645210508437123,-0.40844845010007513,2.0452869335955657e-12,-0.6818897726346274,-0.4066524259889555,0.0010026514778481883,-0.0005391789117454538
15,16,all,15744,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.5983250414050078,-0.7567700133750704,-0.4450311548121404,1.0,25,131,79,5000,-0.6328084835328998,16,0.21374045801526717,0.07447941475121045,-0.7466021659492653,-0.4500479168607502,8.107012097381892e-12,-0.7558817504003859,-0.4442428259315416,0.0005013256759256267,0.0035719187861184987
15,16,all,15744,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,-0.1450818241477018,-0.19223427325005474,-0.0860701135367642,1.0,44,131,79,5000,-0.14130421834648577,28,0.21374045801526717,0.026915160321081537,-0.19866579217952368,-0.09149785611587989,7.261887432029662e-07,-0.19576564981101185,-0.09110176022688132,-0.02506890825871106,-0.024921436998207733
15,16,hard_nn<0.4,13946,maxmin_vs_random,random,maxmin,mae,0.111580944701499,0.03685683760695724,0.2312749245767745,0.0007998400319936012,69,119,69,5000,0.19706602369858356,42,0.23529411764705882,0.048919615406048035,0.013963372021233433,0.20919851738176456,0.025692278446012243,0.023577593186099522,0.2090714395510429,-0.03309353280602721,-0.07796132440005257
15,16,hard_nn<0.4,13946,maxmin_vs_random,random,maxmin,offset_mae,0.1055756663715629,0.019028842217211833,0.24238854766038828,0.0065986802639472104,68,119,69,5000,0.20166340711081668,40,0.23529411764705882,0.055177498180808526,-0.004529316962267202,0.21568064970539302,0.05991005882313168,0.00529807059971963,0.21706912307621837,-0.032591936696663076,-0.07227226976517906
15,16,hard_nn<0.4,13946,maxmin_vs_random,random,maxmin,shape_mae,0.011600861279259144,-0.02589980034829419,0.038918568027486486,0.23535292941411717,73,119,69,5000,-0.004120326633286461,40,0.23529411764705882,0.015014115604708562,-0.018359339942832786,0.041561062501351075,0.44239886987789906,-0.026000750921561778,0.03885990546614379,-0.014538956187067702,0.00615986288815505
15,16,hard_nn<0.4,13946,uncertainty_vs_random,random,uncertainty,mae,-0.0833789367663316,-0.22122650580869568,0.1235634985180407,0.7772445510897821,44,119,69,5000,0.10638165033917406,35,0.23529411764705882,0.08848363528028304,-0.25994528190810595,0.09318740837544279,0.3493702061766067,-0.2563413766537839,0.08118511374888251,-0.06722824465557493,-0.10168275915577178
15,16,hard_nn<0.4,13946,uncertainty_vs_random,random,uncertainty,offset_mae,-0.07471303605441773,-0.21513593238814943,0.13361006797380817,0.7594481103779244,54,119,69,5000,0.12094676817406577,39,0.23529411764705882,0.0883318964781399,-0.25097659113082305,0.10155051902198761,0.4006187775508542,-0.24539215818166138,0.09899586802403394,-0.045134628481421316,-0.08515699935400578
15,16,hard_nn<0.4,13946,uncertainty_vs_random,random,uncertainty,shape_mae,-0.07415477777236461,-0.13025887169496528,-0.0007635976317701826,0.977004599080184,40,119,69,5000,-0.029498054982102687,31,0.23529411764705882,0.03620328777523126,-0.14639731374345244,-0.0019122418012767761,0.044395064907582577,-0.15061093890491464,-0.016824488632254633,-0.11455228714160766,-0.1359184149359412
15,16,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.09851103035325844,0.013890999331029885,0.23003898221813252,0.011397720455908818,61,119,69,5000,0.19098604354292023,40,0.23529411764705882,0.052537828564337266,-0.006326574271663943,0.20334863497818081,0.06508066140213822,0.005247610466336818,0.2160646302768092,-0.020555799371180145,-0.0459923125930351
15,16,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.12870781089536923,0.03301766392414035,0.2437392186751507,0.004999000199960008,70,119,69,5000,0.20248924223438555,40,0.23529411764705882,0.04937001942647096,0.030191470985758626,0.22722415080497982,0.011215784406290313,0.03177448297146634,0.24347730272252133,-0.0035092867873360934,-0.0007847225615127677
15,16,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,shape_mae,-0.03261284817738839,-0.09116750185664906,0.036317893993571534,0.7166566686662668,53,119,69,5000,0.005089672617487441,39,0.23529411764705882,0.03710282898387024,-0.10665039068285614,0.041424694328079374,0.382504694678477,-0.11208376791672837,0.023551010887537752,-0.11152505312308657,-0.1417412161386274
15,16,hard_nn<0.4,13946,offset_uncertainty_vs_random,random,offset_uncertainty,mae,-0.09649016143173601,-0.19960240600727155,0.06127334327740021,0.8824235152969406,45,119,69,5000,0.05908129152200942,39,0.23529411764705882,0.06583067025294906,-0.22785321865669866,0.034872895793226624,0.14733012769000156,-0.21902033999388,0.03177401216017504,-0.057684425107984175,-0.07761501089515749
15,16,hard_nn<0.4,13946,offset_uncertainty_vs_random,random,offset_uncertainty,offset_mae,-0.05988770200112172,-0.1684758767762077,0.09722552303735485,0.7880423915216956,58,119,69,5000,0.09082414318096038,45,0.23529411764705882,0.06502874429637925,-0.18965054089444217,0.06987513689219871,0.36033648741375934,-0.18801933002619658,0.07471010411434073,-0.051659510595032654,-0.05385497207728882
15,16,hard_nn<0.4,13946,offset_uncertainty_vs_random,random,offset_uncertainty,shape_mae,-0.1002891703415434,-0.15126177655517825,-0.02692344176923659,0.9986002799440112,38,119,69,5000,-0.06118772875281789,28,0.23529411764705882,0.03136886200780041,-0.1628847598924191,-0.0376935807906677,0.002107488806609473,-0.16367325602874827,-0.04272445492918425,-0.08231025472694921,-0.08384583955000965
15,16,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.544308788904123,-0.7115019564425727,-0.3958543964348792,1.0,25,119,69,5000,-0.612176333548752,17,0.23529411764705882,0.07328843589339623,-0.6905535857624829,-0.3980639920457631,2.401972566316416e-10,-0.7219600709681799,-0.4020304384889877,-0.04112028899854673,0.001846418534588532
15,16,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.6203459179274246,-0.8032616433797549,-0.44380097901761656,1.0,27,119,69,5000,-0.6654898921045934,19,0.23529411764705882,0.08338595065508134,-0.7867399917773814,-0.45395184407746775,2.2798191409948533e-10,-0.8066926086778021,-0.44952071046758824,-0.03008407662018911,0.004128074655674993
15,16,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,-0.11493552014287592,-0.16629653431358898,-0.04797315762320127,0.9998000399920016,42,119,69,5000,-0.10829503458446448,24,0.23529411764705882,0.03003018834802064,-0.1748598279963376,-0.055011212289414246,0.00028440126788111577,-0.17686436898828667,-0.059198381658305106,-0.05567589840481434,-0.0747308305241304
15,16,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,mae,0.06921395487973744,0.0031326363189456636,0.17034072194911326,0.017996400719856028,71,127,76,5000,0.13971962640609242,43,0.2204724409448819,0.04109041889152275,-0.01264235710291943,0.15107026686239433,0.09625599693613103,-0.0023175402834891947,0.16217884392711782,-0.00852263930681318,-0.04001612656515571
15,16,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,offset_mae,0.0529163419567079,-0.029421550011200684,0.16691720199738844,0.11457708458308338,66,127,76,5000,0.13589480041585913,39,0.2204724409448819,0.0478556086815511,-0.04241691917889842,0.14824960309231422,0.27236912216049053,-0.03299648044908487,0.1605414797420371,-0.008021296494625931,-0.031575677927825764
15,16,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,shape_mae,0.0060948468086495676,-0.030663292303989335,0.03265935031882881,0.35332933413317336,76,127,76,5000,-0.008546649725979983,42,0.2204724409448819,0.015368129200576203,-0.024520036474803032,0.03670973009210217,0.6927959979387592,-0.029872728739045666,0.03340033606321161,-0.0020053039636734648,0.01159645706794595
15,16,hard_nn<0.6,15105,uncertainty_vs_random,random,uncertainty,mae,-0.04499861079295117,-0.1825535219207804,0.15306660950667592,0.648870225954809,50,127,76,5000,0.13495110022134807,40,0.2204724409448819,0.08799733217164624,-0.2202982857585384,0.13030106417263607,0.6105988763775047,-0.22621473654826846,0.10841282249712239,-0.073761703698656,-0.11424552898372549
15,16,hard_nn<0.6,15105,uncertainty_vs_random,random,uncertainty,offset_mae,-0.02682865593604378,-0.16842852936812575,0.17734728674192188,0.5866826634673066,58,127,76,5000,0.15647316552778365,43,0.2204724409448819,0.0883778835072797,-0.20288642803705484,0.14922911616496728,0.7622979299532535,-0.2052045228525881,0.13512636696241917,-0.054671719780786665,-0.10236073266670201
15,16,hard_nn<0.6,15105,uncertainty_vs_random,random,uncertainty,shape_mae,-0.08791974248174055,-0.139525197505628,-0.02043616955150067,0.998000399920016,43,127,76,5000,-0.04774499349965621,35,0.2204724409448819,0.032714849121439654,-0.15309106388441884,-0.02274842107906226,0.008863966196630602,-0.15532185013075897,-0.03350259204369609,-0.08583195976617665,-0.11867478017781422
15,16,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.10205359900769524,0.0228746209325191,0.22952702436390934,0.0033993201359728054,63,127,76,5000,0.1923507832327474,41,0.2204724409448819,0.050031098385627526,0.002386540146588567,0.20172065786880192,0.04489188244251786,0.01678595410867184,0.21541370126631157,-0.012032106029748954,-0.046102056661448614
15,16,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.12712645739085834,0.03632611425271895,0.23887937107584162,0.003599280143971206,71,127,76,5000,0.20344485635968987,42,0.2204724409448819,0.04704651232687416,0.033404998846199324,0.22084791593551736,0.008515449212746638,0.0375147642355565,0.23984161783195573,0.010528033237178323,-0.0008399083669228908
15,16,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,shape_mae,-0.026669759159232392,-0.08448953044401122,0.03791978889041114,0.6840631873625275,57,127,76,5000,0.00671537505021489,41,0.2204724409448819,0.03594881533865628,-0.09828347162919839,0.0449439533107336,0.46047614964577116,-0.1078561148371257,0.026597208725917212,-0.09892225328197578,-0.1430989350298935
15,16,hard_nn<0.6,15105,offset_uncertainty_vs_random,random,offset_uncertainty,mae,-0.08134456430875929,-0.17942285263037827,0.0641409253980989,0.8622275544891022,48,127,76,5000,0.053059418949192326,40,0.2204724409448819,0.061422006619205716,-0.20370347599801894,0.04101434738050036,0.18940675000911741,-0.20529640418886946,0.03435763807183663,-0.06974075868817967,-0.09105025876213758
15,16,hard_nn<0.6,15105,offset_uncertainty_vs_random,random,offset_uncertainty,offset_mae,-0.04020825051913107,-0.13917564938051327,0.10445870362340766,0.7224555088982204,62,127,76,5000,0.08287408718242427,47,0.2204724409448819,0.05928995050194275,-0.1583198886247375,0.07790338758647537,0.4997553825888528,-0.16192039712906242,0.07914250099418367,-0.04814585694552706,-0.06975746170409189
15,16,hard_nn<0.6,15105,offset_uncertainty_vs_random,random,offset_uncertainty,shape_mae,-0.10828302851118247,-0.15705825920882951,-0.04260967929457948,1.0,42,127,76,5000,-0.07642525744843731,30,0.2204724409448819,0.029078878713422723,-0.16621112543216182,-0.050354931590203135,0.0003775481730490372,-0.16682678566429865,-0.053444588373304666,-0.0551738021383168,-0.06892828267623605
15,16,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.5423517965414578,-0.7024147502082366,-0.4087141658927684,1.0,24,127,76,5000,-0.592490982496964,16,0.2204724409448819,0.06728929461078534,-0.6763989452768947,-0.40830464780602094,9.174301150006715e-12,-0.7030252295468044,-0.4090240056578001,-0.003007958465459176,7.091302757122928e-05
15,16,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.6228435956383398,-0.7918684902644836,-0.46253409525616157,1.0,24,127,76,5000,-0.6539856847664274,17,0.2204724409448819,0.07698427681166592,-0.7762041392991643,-0.4694830519775153,8.025460239174537e-12,-0.7900735214009008,-0.4595642842025673,0.004010615991203968,0.0030965729462478545
15,16,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,-0.12485444014657368,-0.17326789177393984,-0.06287997037846928,1.0,46,127,76,5000,-0.11898839858924729,28,0.2204724409448819,0.028222442188193076,-0.18107642802087684,-0.06863245227227052,3.231404041863278e-05,-0.1790965389187651,-0.07036475047034164,-0.017547298372150792,-0.053503382440247826
15,20,all,15744,maxmin_vs_random,random,maxmin,mae,0.06976477416132888,-0.00175786044271491,0.17334924431173623,0.027994401119776045,72,131,79,5000,0.13499058682786103,43,0.21374045801526717,0.041907512000418895,-0.013666673265895837,0.15319622158855362,0.09997850771857811,-0.0028309031706374253,0.1700331691925403,0.003007958465459176,-0.010713579332823539
15,20,all,15744,maxmin_vs_random,random,maxmin,offset_mae,0.07225447094237612,-0.015304595073548578,0.18044960689320363,0.05118976204759048,75,131,79,5000,0.13738502195717175,47,0.21374045801526717,0.04680522307778015,-0.02092757022709979,0.16543651211185204,0.1267022377814342,-0.01554182214329184,0.17951033618767154,0.0005013256759256267,-0.0035374809649571302
15,20,all,15744,maxmin_vs_random,random,maxmin,shape_mae,-0.02501437907193976,-0.0546177062082904,0.012025276220116269,0.9152169566086783,58,131,79,5000,-0.020559263617868216,39,0.21374045801526717,0.017162676272131683,-0.05918264282127708,0.00915388467739756,0.14899642760883422,-0.05754574362901947,0.008256292882438142,-0.03058563299422953,-0.03154396588599877
15,20,all,15744,uncertainty_vs_random,random,uncertainty,mae,0.01928447642174592,-0.13280264141004006,0.22103429807675004,0.382123575284943,52,131,79,5000,0.19328904401800298,42,0.21374045801526717,0.09702218323494284,-0.17387185268125083,0.21244080552474265,0.8429648689920026,-0.1925853272397671,0.17323899065364654,-0.10396137589283386,-0.13520565123879874
15,20,all,15744,uncertainty_vs_random,random,uncertainty,offset_mae,0.04043861039462079,-0.11688073662920284,0.252071250514104,0.3061387722455509,61,131,79,5000,0.2211665614780383,45,0.21374045801526717,0.09986405395690748,-0.158375448705141,0.2392526694943826,0.6866325302202878,-0.17832589948551228,0.2021697446343093,-0.09237512787644483,-0.1334155356584935
15,20,all,15744,uncertainty_vs_random,random,uncertainty,shape_mae,-0.058580616236712346,-0.09522253568523222,-0.010414980144916321,0.9928014397120576,46,131,79,5000,-0.03713881555941737,32,0.21374045801526717,0.021956520273109376,-0.10229269026373661,-0.014868542209688078,0.009276250112618192,-0.09986291562156016,-0.015857111035328896,-0.02356448643428617,-0.06576440544889114
15,20,all,15744,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.157432946849553,0.07347088501943826,0.29033106120687885,0.0001999600079984003,70,131,79,5000,0.2551935869458396,49,0.21374045801526717,0.053458970438224354,0.05100431225092321,0.2638615814481828,0.0042556233940320275,0.06301684010845165,0.2756836811469325,-0.007519955698540524,-0.05253485659748181
15,20,all,15744,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.203659862174187,0.11438171231382037,0.3216935754213401,0.0001999600079984003,71,131,79,5000,0.2962379872604057,44,0.21374045801526717,0.04983128045410837,0.10445340354699205,0.3028663208013819,0.00010524951107415554,0.11365660197952558,0.3213876434026531,0.0020053039636734648,-0.003857300383706016
