extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,n_training_rows,fold_id,fold_ordinal
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,-1.33937,-1.04085,4.38534,0.0566587,1.64064,-0.868549,-1.48675,-1.06655,24,s104729_S_b024,24
CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,-2.40959,0.340185,4.24252,-0.767211,0.816743,-3.30226,-1.85623,-0.247035,10,s104729_S_b024,24
CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,-0.203466,-1.64149,4.53856,-0.0621382,0.0443078,-4.30576,1.46035,2.7969,22,s104729_S_b024,24
CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,-0.915936,-1.3449,3.45478,0.708497,1.98775,-1.87128,-1.08374,-0.193438,28,s104729_S_b024,24
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,-0.483573,-1.07811,2.80327,0.0947241,1.47031,-1.30017,-1.89895,0.146529,30,s104729_S_b024,24
CCCC(=O)N(CC(C)C)CC(C)C,0.0910619,0.171211,-0.199332,-1.95016,-1.46996,0.910197,-1.50272,-1.84365,9,s104729_S_b024,24
CCCCC(CC)C(=O)N(CCCC)CCCC,-0.378951,0.847535,-0.0662168,-2.424,-1.46365,1.67421,-1.73856,-2.3426,61,s104729_S_b024,24
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.603515,-0.954615,-0.904719,0.815249,0.53141,-0.0929812,0.573231,0.321134,14,s104729_S_b024,24
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-2.00584,-1.14559,1.71036,0.664545,1.04587,4.33932,-0.53261,-3.15588,63,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,-1.06118,1.17221,0.0483478,-2.08965,-1.58276,1.587,-2.37073,-2.50335,90,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,-0.757958,0.800339,0.844799,-2.09162,-1.87324,1.73703,-1.73913,-2.96706,451,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,-0.33897,0.611031,-0.329624,-1.94112,-1.5914,1.68049,-0.990874,-2.52847,25,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,-0.658206,0.966441,-0.259505,-2.17284,-1.95319,0.8623,-1.51569,-3.48035,29,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,-0.315505,0.528224,-0.0732633,-1.66094,-1.53726,1.67485,-1.46933,-2.53629,447,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.22301,3.66063,0.931819,0.518495,-0.538857,-0.45562,-0.167455,-1.10313,4,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-3.40977,-0.607898,2.53433,0.518594,0.112293,4.56161,-1.12403,-3.87896,24,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.611891,-0.145759,-0.889795,1.28117,-0.327981,0.584928,0.191957,-0.471548,520,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.0124062,0.223503,-0.363507,-1.65851,-0.989043,1.15202,-0.821732,-2.39568,27,s104729_S_b024,24
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-3.08089,0.613355,0.0222875,-1.61434,1.6756,1.06571,0.879887,2.1088,4,s104729_S_b024,24
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,-1.5014,2.69643,2.46637,0.865364,1.34739,0.967842,-0.114157,-0.661766,6,s104729_S_b024,24
CCCCCC(=O)N(C(C)CC)C(C)CC,0.172996,0.207831,-0.0199856,-2.00285,-1.20945,1.19346,-0.758526,-1.84711,5,s104729_S_b024,24
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.287487,0.744547,-0.404428,-2.01275,-1.88613,1.81435,-1.20386,-2.72659,17,s104729_S_b024,24
CCCCCC(=O)N(CCCC)CCCC,-0.287031,0.628848,-0.256222,-1.98411,-1.20209,1.05271,-1.50484,-1.57162,2,s104729_S_b024,24
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.0824311,-0.298043,-0.948204,1.50279,1.55433,0.928762,-0.974519,0.769456,2,s104729_S_b024,24
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,-0.508372,0.685402,0.30245,-2.42805,-1.84376,1.69573,-2.03681,-2.28067,14,s104729_S_b024,24
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.790439,-0.834245,-1.01941,0.616298,0.463482,-0.162127,0.624242,0.780068,134,s104729_S_b024,24
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.313546,-0.124953,-0.965168,1.08072,0.114342,-0.105084,0.4982,0.845768,14,s104729_S_b024,24
CCCCCCCC(=O)N(CCCCCC)CCCCCC,-0.054245,0.933568,-0.414858,-2.10737,-1.29948,1.17366,-1.44444,-1.50947,446,s104729_S_b024,24
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-2.64798,0.224469,-0.472277,-1.27944,2.30142,0.618005,1.29496,2.49264,77,s104729_S_b024,24
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.00146848,1.2359,2.18055,2.17462,-0.609292,-0.454468,-1.91125,-3.80923,6,s104729_S_b024,24
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.626818,0.363968,0.970824,2.38608,-0.388935,-0.330857,-0.832437,-3.28184,6,s104729_S_b024,24
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.0471076,1.05511,1.90561,2.54329,-0.55263,-0.251321,-1.67994,-3.46021,6,s104729_S_b024,24
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,1.86554,-1.5006,1.20042,0.681083,-0.235229,-0.530365,2.52193,3.25387,14,s104729_S_b024,24
CCCCCCCCCC(=O)N(C)C,0.48585,0.196538,-0.557258,-1.8767,-0.689507,0.261718,-1.22419,-1.52156,5,s104729_S_b024,24
CCCCCCCCCC(=O)N(CC)CC,0.318602,0.180036,-0.553843,-1.94947,-0.836487,0.344576,-1.20044,-1.63564,5,s104729_S_b024,24
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,0.0087488,0.757038,0.0699173,-2.00875,-1.36883,0.832941,-1.00855,-1.68129,63,s104729_S_b024,24
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.149689,0.812541,-0.0348191,-1.63988,-1.32757,0.886852,-1.06332,-2.40455,11,s104729_S_b024,24
CCCCCCCCCCCC(=O)N(CC)CC,0.177732,0.548336,0.267468,-2.27192,-1.26163,0.841571,-1.11724,-1.9805,47,s104729_S_b024,24
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,0.861493,0.106861,-1.18648,-2.85028,-0.604927,-1.83508,0.219524,-3.26561,12,s104729_S_b024,24
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,1.3231,-0.499565,0.993133,0.53837,0.994099,-0.312325,0.255413,0.651344,105,s104729_S_b024,24
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,1.00314,-0.265239,0.140869,-0.108578,0.209455,-1.06065,0.642527,-0.149276,22,s104729_S_b024,24
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.888204,-0.438682,-0.673864,0.52518,0.117666,-1.11977,1.00358,1.1185,26,s104729_S_b024,24
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.638913,-0.44126,-0.48764,0.563105,0.25409,-0.22821,0.748764,1.03398,26,s104729_S_b024,24
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.457203,-0.30762,-0.780807,0.680104,0.127606,-0.412957,0.647833,1.17339,22,s104729_S_b024,24
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.67366,-0.118575,-0.373691,1.32001,0.75039,-1.45602,0.600155,1.61639,13,s104729_S_b024,24
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.530862,0.510231,0.108908,0.790244,-0.000171006,-1.03722,-0.104373,1.00245,14,s104729_S_b024,24
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.525653,-0.0854774,0.656112,0.0864769,0.178277,0.845827,0.560583,0.713678,39,s104729_S_b024,24
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.971027,0.120838,0.41525,0.733659,0.236177,-0.407201,1.02874,1.17824,368,s104729_S_b024,24
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.547437,-0.441283,2.05373,0.24743,0.443864,1.35107,2.72777,-1.22549,208,s104729_S_b024,24
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,0.774424,5.39172,3.60963,0.229305,-0.620653,-1.40481,-2.8226,-2.88419,6,s104729_S_b024,24
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-0.686073,1.73611,1.28453,-1.41149,-0.800783,-2.206,-0.794141,-1.1811,4,s104729_S_b024,24
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,0.633189,7.90911,9.42866,1.03265,-0.955557,3.27392,-2.69107,-6.74124,2,s104729_S_b024,24
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.191428,0.696198,0.826966,-0.94537,0.416398,0.497617,-0.533223,-0.993437,4,s104729_S_b024,24
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.516705,0.825641,2.70459,2.35437,-0.792529,-0.0962334,-1.34808,-4.17714,8,s104729_S_b024,24
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-0.618692,1.57084,1.28477,-1.86128,-0.289957,1.2288,-1.29961,-1.801,12,s104729_S_b024,24
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.636348,0.355122,3.17489,3.42463,-0.0605715,0.665936,-2.34185,-4.07392,12,s104729_S_b024,24
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.181603,0.0732784,-0.807541,1.33222,1.63521,1.16805,-0.938069,0.692845,2,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.0596226,0.584159,1.08701,0.17965,-0.584419,-0.834584,0.0458665,-0.0366189,82,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.852859,-0.878142,-0.60684,0.388752,0.325231,0.624917,0.759044,0.697745,216,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.70917,-0.122568,-0.0545099,0.617093,0.175111,-0.355234,0.66932,1.00138,184,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.795914,1.71298,1.91584,-0.561628,-1.48221,-0.914857,-0.43018,-0.364164,11,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.221281,1.2965,0.942044,-0.319494,-0.940049,-0.399045,-0.335595,-0.226304,34,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.736941,1.38512,1.08972,-0.608326,-1.31492,-0.0709218,-0.985071,-0.951943,27,s104729_S_b024,24
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.86154,1.75648,1.76916,-0.757398,-1.57064,-0.245174,-0.901599,-0.711764,25,s104729_S_b024,24
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.407918,0.243043,0.201219,-0.784071,-1.2007,-2.23832,0.811363,-1.10669,14,s104729_S_b024,24
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.21887,0.44686,-2.13804,-1.32499,2.43355,0.390569,0.66419,0.177384,137,s104729_S_b024,24
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.843114,-0.270719,-0.40768,-2.14927,0.861866,-1.01521,0.421357,-1.84341,9,s104729_S_b024,24
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.0567983,0.499107,0.169209,-2.68141,0.328983,-1.3722,-0.483997,-2.26424,96,s104729_S_b024,24
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.582793,-0.281989,-0.20086,-2.5137,0.531492,-0.829203,0.228533,-2.1191,9,s104729_S_b024,24
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1.00594,-0.650969,-0.874372,0.61652,0.443833,-1.19544,0.904472,1.13991,462,s104729_S_b024,24
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.636591,-0.905077,-0.491824,1.40494,1.10222,-0.704496,0.466972,1.01623,2,s104729_S_b024,24
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.734951,-0.552502,-0.591234,0.696727,0.590661,-0.664072,0.556202,1.16074,14,s104729_S_b024,24
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,0.70497,-0.0902387,-0.494876,0.958762,1.25972,0.498649,-0.303813,0.69668,2,s104729_S_b024,24
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-1.66079,0.0993049,0.892766,-0.651579,0.612096,1.48407,0.0387769,-0.956744,4,s104729_S_b024,24
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.213192,-0.567829,-0.00201914,0.436646,-0.245047,-0.301697,0.343109,0.828587,8,s104729_S_b024,24
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,-0.29494,0.0638919,-0.241744,0.874347,-0.380791,-0.113104,0.138156,0.504133,8,s104729_S_b024,24
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.738554,-0.941141,-0.713984,0.72897,0.633195,-0.736447,0.690437,1.03598,14,s104729_S_b024,24
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,-0.115302,-0.589845,-0.269489,0.62298,0.603376,0.0323087,-0.011199,1.16258,14,s104729_S_b024,24
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.520376,-0.832216,-0.81197,0.765184,0.529295,-0.58349,0.549846,1.17724,14,s104729_S_b024,24
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,-0.149266,0.276195,-0.745204,1.47467,-0.191312,-0.532809,0.240715,1.06647,14,s104729_S_b024,24
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.183753,-0.468235,-0.322565,1.47478,-0.156805,-0.578292,0.585558,1.55277,14,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-0.0809184,0.773692,0.472537,-2.29706,-1.60328,1.15515,-1.20301,-2.11325,12,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.810922,1.26924,0.53404,0.359517,-0.501058,-0.83557,-0.229287,0.244058,24,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.537144,0.931844,0.823459,-0.0654242,-0.842272,-1.27894,-0.15962,0.0243082,44,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,0.0561954,0.603388,1.0022,-1.797,-0.954485,2.33971,-1.80328,-1.26917,35,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.245836,0.181496,0.826922,0.276462,-0.00399429,-1.14067,0.100233,0.460516,10,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.47871,-0.225352,-0.207873,-1.93542,0.593058,-0.748358,0.46733,-1.50344,9,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CCC,0.162001,0.407702,0.284178,-1.49082,-0.634454,0.87538,-1.05433,-0.911533,10,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,0.135083,0.477351,0.264085,-1.75828,-0.8229,1.98926,-0.818183,-1.21576,34,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-0.273812,3.48797,1.71545,-0.51084,-0.0680353,-0.422953,-0.280653,-0.143895,4,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.529886,-1.6802,1.29335,0.000371099,1.86917,2.17704,-0.259036,-0.930712,25,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,0.0137205,2.75933,2.48771,-0.270853,0.631225,0.28765,-0.733046,-0.543809,4,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-1.59078,-0.73542,2.46614,0.073128,1.23033,3.64417,-1.71074,-1.70222,58,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,-2.72307,0.473216,1.35769,-0.243331,0.672719,1.3682,-0.0592458,-0.864697,4,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-2.09229,0.885824,0.349016,-0.67893,-0.35392,1.44128,-0.308069,-0.740989,4,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-2.32689,2.39536,4.47081,-1.56508,-0.0860178,5.04145,1.25984,-1.35859,4,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,-0.446618,0.654624,2.45841,-1.20405,0.744855,3.46323,-2.48226,-1.70025,12,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-0.434053,0.654808,1.44961,-2.11137,0.629889,4.30051,-2.64404,-1.22502,12,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)CO,0.43161,0.312747,0.794932,-0.243169,0.00702486,0.618488,-0.198971,-1.78138,20,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.02795,1.15845,0.324194,0.594512,-0.442514,-0.890424,-0.177842,0.479441,24,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.057701,0.299101,-0.296899,0.6517,-0.329802,-1.17104,0.0230281,0.731755,24,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1.15544,-1.28647,-1.29818,1.09377,0.863495,-1.09076,0.972628,0.841821,7,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.249018,-0.981053,0.467862,1.59432,0.781376,0.279848,0.290689,1.47637,6,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.538172,-0.219657,-0.529492,0.593254,0.151428,-0.484678,0.635289,1.31556,2997,s104729_S_b024,24
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-1.70696,-0.836167,-2.02735,0.328542,3.01358,0.0216161,0.559585,2.22859,94,s104729_S_b024,24
