extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.225486,0.197248,-0.935895,-0.528761,0.520994,2.21747,0.506541,-4.8283,-1.57999,-0.0790129,0.136785,-1.86564,3.96212,-2.17555,-2.33186,-0.373379,6,s104729_S_b023,23
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,-0.383123,1.03535,0.770559,-0.997588,-0.351829,-0.0643555,0.186134,-0.192913,0.676332,1.10676,1.12997,2.58724,-0.598581,1.34162,1.66787,-1.1983,14,s104729_S_b023,23
CCCCCCCCCC(=O)N(C)C,0.818878,2.5918,0.353856,0.647316,-0.821075,0.476572,-0.986303,-1.02098,1.49641,0.00646502,0.733953,-1.66433,0.299442,-0.601284,0.558459,-0.312833,5,s104729_S_b023,23
CCCCCCCCCC(=O)N(CC)CC,0.628151,2.74065,0.3755,0.598671,-0.0503277,0.557221,-1.5673,-0.818204,1.47206,-0.232976,0.589013,-1.85038,0.436932,-0.640881,0.428246,0.0298048,5,s104729_S_b023,23
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-0.333145,2.02309,-0.142998,1.20078,0.294989,0.777365,-1.51365,-0.936907,2.04449,-0.711865,0.470913,-1.63491,1.26403,-1.51975,-0.743221,0.8079,63,s104729_S_b023,23
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.411769,2.48649,0.362756,1.0455,0.956503,0.726218,-1.58664,-0.657168,1.21554,-1.51965,0.0609579,-1.54857,0.739403,-0.332442,-0.681861,1.42495,11,s104729_S_b023,23
CCCCCCCCCCCC(=O)N(CC)CC,-0.244325,2.68511,-0.105224,1.11102,0.200182,1.04272,-2.03169,-1.1125,1.7702,-0.771315,-0.139595,-1.92262,1.34001,-1.12933,-0.315491,0.668425,47,s104729_S_b023,23
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-0.830975,1.64875,0.359915,0.587977,4.38536,0.712733,-0.338923,0.92391,-1.21787,0.796973,0.917898,-1.14019,-2.2013,-0.302191,1.76275,0.388877,12,s104729_S_b023,23
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,2.22089,-0.587181,0.166772,-0.667089,-1.91039,-0.302741,0.431488,-0.5889,0.60356,-0.100228,0.631746,-0.0439472,-0.83427,0.995863,0.69297,-1.0417,105,s104729_S_b023,23
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,1.13299,0.680725,0.062413,-1.27623,0.650298,-0.270238,0.455007,-0.651034,-1.31794,-0.00671174,-0.0109909,-1.00247,-1.41225,0.321885,0.706087,-1.04894,22,s104729_S_b023,23
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.759924,0.236444,0.477812,-0.73038,0.435591,-0.793253,0.158524,1.3223,-2.13618,0.299371,-0.0748876,0.90834,-0.987404,0.786153,0.297468,-0.703751,26,s104729_S_b023,23
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.433894,-0.713164,0.744874,-0.0856105,-0.286918,-1.08778,0.514433,0.795688,-0.845696,0.621561,0.214656,1.93359,-0.996481,1.13536,-0.107255,-0.576031,26,s104729_S_b023,23
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.57901,-0.462653,0.444618,-0.379889,-0.525827,-0.719334,1.1967,1.99187,-0.783264,0.381542,-0.0933473,0.969264,-0.858211,0.558971,-0.339942,-0.373946,22,s104729_S_b023,23
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.888755,1.11175,0.0598739,-0.628384,-0.734192,-1.24512,1.67364,0.298251,-1.17255,-0.0500225,0.208785,1.14901,-0.644802,0.53758,-0.471922,-0.600387,13,s104729_S_b023,23
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.241218,1.45089,0.106121,0.157687,-0.262843,-0.35749,1.37754,0.547097,-0.588051,-0.256826,-0.403974,-0.0146185,-0.23467,-0.180388,0.00658849,-0.100182,14,s104729_S_b023,23
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.665162,0.734757,0.0370177,0.204596,1.5475,-0.70729,0.668225,-0.49564,0.440056,0.0427287,-0.566641,-0.100298,-0.320711,0.334928,-0.950372,-0.0653889,39,s104729_S_b023,23
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.655751,0.158159,0.0382354,-0.493422,0.0230144,-1.15313,1.73819,0.0897379,-0.928767,0.0266662,-0.974343,1.02088,-0.482389,0.825226,-1.17564,-0.140132,368,s104729_S_b023,23
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1.36229,-4.25894,0.396805,1.39014,1.89272,-1.66813,0.479751,-1.47994,-0.342406,0.894339,-2.59371,2.82064,0.0720679,-0.614915,0.333751,0.787427,208,s104729_S_b023,23
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-1.23244,1.7713,-3.85169,-1.90024,-0.749664,3.42787,0.689891,-0.916639,1.52292,-0.588978,-3.50222,-1.90135,-0.549088,-2.83421,-0.73767,1.22113,6,s104729_S_b023,23
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-0.998464,1.72349,-0.780734,0.556739,-1.55399,1.64445,-1.68733,-0.703551,-1.29862,-0.787629,-2.16083,-1.94213,0.98069,-0.629762,-0.204886,1.08001,4,s104729_S_b023,23
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,1.98479,-7.91072,-0.578023,-7.93207,4.13679,8.33413,-1.6565,-9.66158,-1.06111,-0.702197,-10.6252,-6.40671,-0.516413,-0.377783,1.28067,-0.733983,2,s104729_S_b023,23
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.196673,-1.08044,-0.213154,-0.97242,0.606773,0.600115,-0.18624,-1.61096,0.976966,-0.129412,-1.37317,-1.20158,1.19703,-1.14376,-0.659501,-0.364245,4,s104729_S_b023,23
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.0799776,0.869714,-1.75783,-1.06963,1.16982,2.19172,0.367404,-5.72854,-1.67044,-0.234166,0.867593,-3.2813,4.45465,-2.30957,-1.98822,-0.559134,8,s104729_S_b023,23
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-0.811224,-0.517664,-0.700857,-1.23489,0.617254,1.11005,-0.800143,-2.8742,0.916983,-0.21076,-2.45344,-1.73578,1.37313,-2.02033,-1.87843,0.00803873,12,s104729_S_b023,23
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.728766,0.256675,-1.00079,-1.71496,1.77901,1.69452,0.900196,-6.81223,-0.818714,0.259708,1.56436,-2.9254,4.16503,-1.58272,-0.8754,-1.22145,12,s104729_S_b023,23
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.475584,-0.54786,0.233292,-0.309093,-2.87705,0.42263,2.18422,-0.150907,0.880789,1.25777,-0.910906,0.898683,-2.10826,1.00616,0.844217,-0.64637,2,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.255238,0.342921,-0.209805,-0.485381,0.112904,0.226932,1.15113,1.38401,0.0404708,-1.10344,-0.769976,-0.429005,-0.285896,-0.0474869,-0.768209,0.651949,82,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.395092,-0.585982,0.745031,-0.471688,1.67311,-0.706086,0.523421,0.640143,-0.232506,0.846756,0.328477,0.641335,-1.11597,0.443138,0.452422,-0.557874,216,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.599337,0.785163,0.344046,-0.240635,0.38801,-1.23094,1.39021,0.226365,-1.07281,0.205517,-0.199844,1.14501,-0.548176,0.610726,-1.03102,-0.288097,184,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-3.09646,1.66576,-0.471177,0.626837,0.245041,1.22454,0.619762,0.988663,-0.188195,-1.65741,-1.3945,-0.950661,-0.228046,-0.752564,-1.22744,1.6679,11,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.912042,1.259,-0.184022,-0.0909105,0.257688,0.418804,0.412727,0.805338,0.519702,-1.21574,-0.854168,-0.623972,0.280317,-0.0957207,-1.29449,1.09361,34,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.170646,1.51396,-0.695359,0.05994,1.16815,0.575295,0.426961,0.19925,1.22508,-1.71268,-0.712645,-1.29381,0.208257,-0.668637,-1.39708,1.13047,27,s104729_S_b023,23
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.40173,1.44085,-1.34081,0.659384,0.83279,1.3104,-0.0703433,-0.0193487,0.681363,-1.99168,-1.54762,-0.887309,0.995994,-0.650443,-1.577,1.85601,25,s104729_S_b023,23
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.5097,-0.817988,0.480381,0.0317048,0.956031,1.08962,-1.93487,0.968521,-1.19691,-0.066253,-1.4505,-0.288286,0.401892,-0.689239,0.970304,0.690328,14,s104729_S_b023,23
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.38306,0.56786,1.16421,0.635602,2.00102,0.0396259,0.966461,1.12252,-0.778012,4.26427,-0.138196,4.38792,0.0835643,0.469693,-0.758047,0.499394,127,s104729_S_b023,23
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-0.530327,-0.765515,-0.226247,0.543852,3.81251,-0.0277213,-0.750189,0.41703,-0.478508,0.957352,1.50632,-0.743332,-1.17458,0.383467,1.30974,-0.0719509,9,s104729_S_b023,23
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-1.66569,-0.818039,-1.40758,1.27492,2.71628,1.07146,-1.33562,0.263869,-0.709794,0.241178,0.274197,-1.20352,-0.633355,-0.428307,0.947926,0.478382,96,s104729_S_b023,23
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.452588,-1.46646,-0.265145,1.05764,4.12734,0.418075,-1.27855,-0.564056,-0.302516,0.940887,0.922794,-0.877806,-1.15136,-0.228902,1.71878,0.0602256,9,s104729_S_b023,23
