extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,n_training_rows,fold_id,fold_ordinal
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-1.05985,0.865638,-0.484611,1.87414,0.597742,0.610637,0.342278,-0.760815,2,s104729_S_b018,18
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,1.47589,-1.2168,1.34811,-3.07704,0.944666,-1.16756,-0.423952,2.34584,14,s104729_S_b018,18
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,-0.338958,0.53773,-0.511007,1.02302,-0.845119,0.660822,1.10113,-0.815478,74,s104729_S_b018,18
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.0674129,0.822592,0.0653446,0.468736,-0.415612,0.197721,0.598631,-0.972,14,s104729_S_b018,18
CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.43562,-0.623927,1.19539,-3.21737,0.253652,-1.23211,-0.205143,1.66875,356,s104729_S_b018,18
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.0494542,1.51935,-0.891334,-1.05262,-0.808039,-1.11343,0.250176,-0.416308,63,s104729_S_b018,18
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,-2.31217,-1.08185,-0.905931,-0.646753,-0.964348,1.16102,-4.98545,3.95125,6,s104729_S_b018,18
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,-2.15488,-1.16713,-0.529876,-0.85348,-0.644135,0.943101,-4.24475,4.24295,6,s104729_S_b018,18
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.21271,-0.539993,-0.188232,-0.508687,-1.00393,1.0042,-4.39377,3.88932,6,s104729_S_b018,18
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.656182,0.9812,-1.74399,-0.618414,-0.514374,1.2073,1.01221,-1.60349,14,s104729_S_b018,18
CCCCCCCCCC(=O)N(C)C,0.865151,-0.33678,0.755778,-2.29125,-0.0938884,-0.87442,0.43662,1.25777,5,s104729_S_b018,18
CCCCCCCCCC(=O)N(CC)CC,0.868153,-0.65556,0.944344,-2.49474,0.0937835,-0.610569,0.429433,1.47341,5,s104729_S_b018,18
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,1.16821,-0.597714,1.05525,-2.67434,0.354177,-1.37731,-0.182963,1.63676,63,s104729_S_b018,18
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.5089,-1.14029,1.41404,-2.53283,0.576689,-1.08847,-0.0210056,1.84458,11,s104729_S_b018,18
CCCCCCCCCCCC(=O)N(CC)CC,0.998783,-0.721388,1.22369,-2.9264,0.478201,-1.1865,-0.131681,1.93209,47,s104729_S_b018,18
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,0.0195645,-1.84778,1.65996,1.92436,0.108968,-0.617673,1.1444,0.17627,12,s104729_S_b018,18
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,-2.03606,1.3371,-1.01708,0.240602,-0.700953,0.100344,0.498888,0.306469,105,s104729_S_b018,18
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-0.625656,0.141001,0.0759297,0.671729,-0.377798,-0.0862802,0.577083,0.165657,22,s104729_S_b018,18
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,-0.315693,1.26735,-0.557095,0.99076,-0.708343,-0.0104491,0.667652,-0.783265,26,s104729_S_b018,18
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,-0.153997,1.57891,-0.538781,0.779392,-0.149087,0.379601,0.640955,-1.1776,26,s104729_S_b018,18
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,-0.0189291,1.37371,-0.437432,1.05482,-0.40378,-0.145096,0.3228,-1.05319,22,s104729_S_b018,18
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,-0.527209,1.65654,-0.53185,0.694828,-0.773991,-0.642187,0.526292,-0.412242,13,s104729_S_b018,18
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.105944,1.17798,0.011842,0.253232,-0.534052,-1.04353,-0.0149857,0.290157,14,s104729_S_b018,18
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.53826,0.249166,-0.234869,-0.337381,0.271214,0.966932,0.128732,0.755035,39,s104729_S_b018,18
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.325868,1.41833,-0.49324,0.805391,-0.053483,0.0882342,0.547712,0.128325,368,s104729_S_b018,18
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.311058,0.234691,-1.89875,1.82652,2.47119,1.41083,1.25883,0.491705,208,s104729_S_b018,18
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,0.911566,-0.270414,0.126753,1.57416,2.10075,0.330168,-5.11254,4.1129,6,s104729_S_b018,18
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,0.333038,-0.424917,1.0198,-0.35387,1.54828,-1.73854,-1.68039,1.17929,4,s104729_S_b018,18
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-5.39739,-4.43971,-1.3414,-6.38599,-0.265932,4.26398,-10.1964,3.4778,2,s104729_S_b018,18
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-1.20505,-0.540505,-1.32107,-0.453506,0.104042,1.59119,-2.32378,1.66483,4,s104729_S_b018,18
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.02485,-0.888766,0.486044,-0.401325,-0.846447,0.64289,-4.81548,4.69363,8,s104729_S_b018,18
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-0.794404,-0.785233,-0.515033,-1.70844,0.470929,1.73934,-2.75052,2.19886,12,s104729_S_b018,18
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.91835,-1.07814,0.197411,0.101753,-1.78395,1.12687,-4.36252,4.54389,12,s104729_S_b018,18
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.924204,1.17367,-0.279576,1.88795,0.778732,0.860483,0.297234,-0.492855,2,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.00564931,0.207501,0.0713415,0.835721,0.742304,-0.403126,-0.483635,0.596676,82,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,-0.232594,0.0507586,-0.501615,0.9595,-0.353701,0.762701,0.838509,-0.486029,216,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.176674,1.18569,-0.292992,0.617914,-0.274752,0.101464,0.551887,-0.142492,184,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.0918,0.25644,1.2452,0.585915,1.37342,-1.034,-1.35358,0.699535,11,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.761886,0.366032,0.805893,0.497361,0.977644,-0.548807,-0.735816,0.666052,34,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.789522,-0.362496,0.918487,-0.177501,0.844961,-1.50148,-0.379226,1.42545,27,s104729_S_b018,18
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.985117,-0.344674,1.11221,-0.064205,1.23864,-1.33779,-1.3616,1.16953,25,s104729_S_b018,18
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.436733,-1.93816,-0.508077,1.29832,0.893995,-0.254176,-0.216001,0.270545,14,s104729_S_b018,18
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.00734851,0.469824,-1.01352,-0.00213445,-0.522798,2.20253,-0.614666,-3.19529,120,s104729_S_b018,18
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-0.393464,-1.15079,1.58873,1.78616,0.262451,0.792667,0.838135,-0.328909,9,s104729_S_b018,18
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.0275248,-1.3842,1.84381,1.30775,1.14176,0.275692,0.221035,0.208009,96,s104729_S_b018,18
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.0569862,-1.91552,1.8167,1.76528,0.748944,0.708635,0.862507,-0.129481,9,s104729_S_b018,18
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,-0.651665,0.721413,-0.438907,0.688398,-0.543743,-0.173009,1.04706,-0.932137,462,s104729_S_b018,18
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,-1.71781,0.748095,-0.300588,1.41209,0.239326,-0.0113555,1.41248,-1.26059,2,s104729_S_b018,18
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.569005,0.869508,-0.411289,0.627262,-0.614967,0.242048,0.52865,-0.706748,14,s104729_S_b018,18
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-1.238,1.01172,-0.100709,1.43631,0.754843,0.665723,0.952571,-0.778259,2,s104729_S_b018,18
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.503144,-1.54973,-0.380321,-2.51969,-0.735421,0.42068,0.622932,0.0720176,4,s104729_S_b018,18
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.135418,0.234686,-0.36975,0.637176,-0.050061,0.531904,0.34569,-0.196348,8,s104729_S_b018,18
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.309404,0.189761,0.0956117,0.469904,0.00462753,0.329098,0.342667,-0.623256,8,s104729_S_b018,18
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,-0.634852,0.611232,-0.493568,0.65533,-0.80141,0.445691,0.600902,-0.824284,14,s104729_S_b018,18
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,-0.65017,0.512683,-0.262726,0.0695396,-0.144527,0.40266,0.0978992,-0.563438,14,s104729_S_b018,18
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,-0.461212,0.643642,-0.477595,0.617076,-0.784717,0.259358,0.477949,-0.840959,14,s104729_S_b018,18
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.52961,1.2678,-0.0357669,0.575582,-0.588642,-0.496897,-0.210582,-0.875085,14,s104729_S_b018,18
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.0351265,1.22225,-0.74893,0.749646,-0.542251,-0.221635,0.048373,-0.36821,14,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,1.26481,-0.951435,1.06807,-2.83887,0.806802,-1.23675,-0.700002,2.09214,12,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.23357,0.349218,0.914622,0.842804,0.384961,-0.920107,-0.938956,0.125685,24,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.619561,0.532179,0.618989,0.922239,0.627613,-0.978624,-1.04322,0.0292035,64,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,1.04871,-0.616979,1.40931,-2.65429,0.479598,0.229415,-0.380119,1.87334,35,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,-0.260893,0.62955,-0.357714,0.224493,-0.217804,-0.585592,-0.550974,0.170051,10,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.0209799,-1.23422,1.25834,1.74977,0.334337,0.650899,0.578165,-0.362238,9,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CCC,0.873087,0.23439,1.0034,-1.91219,0.271564,-0.186299,-0.185778,1.2143,10,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,0.852974,-0.220129,0.825168,-3.01583,0.416688,-0.843885,-0.308553,1.77959,34,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,0.973546,-0.172341,1.29454,0.372419,0.718314,0.138602,-2.38923,1.8426,4,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.265652,-1.91116,-0.767847,-2.07228,-1.69629,1.1273,1.394,-0.192269,25,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,0.0139779,-0.712233,1.31259,0.111689,0.195243,0.619743,-1.58166,1.70332,4,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.802657,-2.41614,-0.326422,-2.61998,-1.37351,2.01893,0.829713,0.467685,58,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,0.6367,-1.9073,0.195267,-2.25793,-0.601337,0.31668,0.327291,-0.0722083,4,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.725786,-0.64124,0.781988,-3.02987,0.0500492,-0.154136,0.514445,0.274431,4,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-1.88655,-1.80728,0.259814,-7.19103,-0.552339,1.73564,-1.80301,-0.931403,4,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,-0.239612,-1.81109,0.306963,-4.65799,-1.13849,4.31496,-2.8816,0.20782,12,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.176588,-1.31947,0.114469,-5.09877,0.0451024,4.32203,-1.98592,-0.385923,12,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)CO,0.184727,-0.988016,-0.893139,-2.2217,-1.19019,-1.75433,0.273371,0.957639,20,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.331248,0.413534,0.949456,0.946905,0.281041,-1.15626,-0.727845,-0.14184,24,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.328787,0.870782,0.202815,0.777649,-0.00489229,-0.517227,-0.130066,-0.349764,24,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,-0.971722,0.710878,-0.726783,0.906205,-1.2151,0.298977,0.867469,-0.933238,7,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.13915,0.508529,-0.424112,0.93,0.465389,0.82752,0.789526,-0.980368,6,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.25385,0.981521,-0.370186,0.635831,-0.473591,0.270515,0.218994,-0.707224,2946,s104729_S_b018,18
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-2.34457,1.43319,-0.802191,-0.70022,-0.179483,-0.734297,0.705398,-2.05945,88,s104729_S_b018,18
