extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,n_training_rows,fold_id,fold_ordinal
CCCCCCCC(=O)N(CCCCCC)CCCCCC,-1.71212,-1.9984,1.38333,1.17504,0.694628,1.05136,-1.36416,-1.46404,446,s104729_S_b017,17
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.151542,3.67128,0.572569,-1.23584,1.50887,1.58775,-0.597271,-1.26748,77,s104729_S_b017,17
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,-1.19301,0.778744,1.97877,-3.90524,-0.419744,3.47078,-6.41743,-0.127341,6,s104729_S_b017,17
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,-0.757849,0.513327,1.39354,-5.07998,-0.442479,3.11219,-5.68451,-0.528197,6,s104729_S_b017,17
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.69208,1.18172,1.74246,-4.51653,-0.537727,3.73514,-5.41734,-0.352729,6,s104729_S_b017,17
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,1.16091,0.673514,-1.96934,-0.434169,0.0495516,0.360548,1.04034,0.0204225,14,s104729_S_b017,17
CCCCCCCCCC(=O)N(C)C,-1.4132,-1.82907,1.2476,0.796079,1.14357,-0.157084,-0.879356,-0.554499,5,s104729_S_b017,17
CCCCCCCCCC(=O)N(CC)CC,-1.45947,-1.9741,1.44076,0.998158,0.880268,-0.307601,-1.11254,-0.523634,5,s104729_S_b017,17
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-1.56826,-2.13667,1.44899,1.10027,0.0555951,0.644427,-1.21957,-1.12211,63,s104729_S_b017,17
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.71002,-2.09053,2.0154,1.73703,0.0580067,0.0228943,-1.48011,-1.06805,11,s104729_S_b017,17
CCCCCCCCCCCC(=O)N(CC)CC,-2.07348,-2.47713,2.02782,1.24972,0.525727,0.167412,-1.68137,-1.03029,47,s104729_S_b017,17
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,0.364942,-2.32857,1.05235,0.503494,-1.41079,-1.17813,1.39328,1.37468,12,s104729_S_b017,17
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.189155,0.532647,-0.0509099,-0.689843,1.69819,-0.312804,0.0061443,1.50846,105,s104729_S_b017,17
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.109497,0.794328,-0.167159,-1.23261,-0.8019,-0.562126,1.80685,0.435775,22,s104729_S_b017,17
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,-0.0686787,0.858527,-0.496892,-0.9886,1.17784,-0.672377,1.47377,0.770483,26,s104729_S_b017,17
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.116273,0.602822,-0.788016,-0.646857,1.06864,-0.567969,0.729651,0.808188,26,s104729_S_b017,17
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.151514,0.585198,-0.652707,-0.705778,1.18812,-0.218925,0.751639,0.714184,22,s104729_S_b017,17
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,-0.207674,1.1136,-0.525246,-1.40583,0.935274,-0.0166278,1.41579,0.582708,13,s104729_S_b017,17
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.226567,0.589847,0.260644,-0.912227,0.169411,0.532021,0.922745,0.545771,14,s104729_S_b017,17
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.422606,0.369464,-0.849695,-0.821701,0.932556,-0.631052,0.216315,0.406941,39,s104729_S_b017,17
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.607033,0.661351,-0.314213,-1.40259,0.354287,-0.674089,0.825179,1.00042,368,s104729_S_b017,17
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.237096,0.459108,-1.41166,-0.950878,-1.51645,-1.92674,-1.34934,0.268938,208,s104729_S_b017,17
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-1.67018,0.0471934,3.27948,1.81402,-2.68393,3.28603,-1.13558,0.847825,6,s104729_S_b017,17
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-1.87192,-0.481483,2.10826,1.03905,-0.75057,1.21546,-0.2253,-0.777182,4,s104729_S_b017,17
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-6.19053,-7.06582,3.59448,-5.41507,0.146787,2.40169,-5.74495,2.55089,2,s104729_S_b017,17
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.408677,0.787557,1.25609,0.491223,0.891276,-0.0175821,-1.13433,0.510449,4,s104729_S_b017,17
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-1.09321,0.677495,2.11433,-3.72277,-0.0513447,4.25961,-5.73967,-0.193939,8,s104729_S_b017,17
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-1.16323,-0.153093,3.07181,2.04122,0.901825,0.629667,-2.20446,0.230777,12,s104729_S_b017,17
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.382893,0.921916,1.45291,-3.96324,0.47639,3.44254,-6.48729,0.462823,12,s104729_S_b017,17
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.814228,1.98347,-1.07522,0.608748,-0.890447,0.426401,-0.20224,0.522292,2,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.728377,-0.222894,0.16552,-0.617163,-0.101805,0.231082,-0.0316559,0.780078,82,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.453517,0.276731,-1.17032,-0.599552,0.41504,-1.0824,0.437427,0.702039,216,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.242819,0.557539,-0.761443,-0.956777,0.221716,-0.484826,1.06028,0.466429,184,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.38453,-0.286609,1.05215,0.331967,-1.94701,1.59348,-0.073281,0.128887,11,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.22562,-0.182862,0.563478,-0.103651,-0.396195,1.10031,-0.163242,-0.0174471,34,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.30238,-0.826239,1.32746,-0.14368,0.0992675,1.17237,-0.735975,-0.568347,27,s104729_S_b017,17
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.41024,-0.624045,1.25667,0.484352,-1.24554,1.52645,-0.726304,0.109517,25,s104729_S_b017,17
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.619101,-1.30113,0.34162,-0.442891,-0.92658,-0.262908,0.706055,-1.25106,14,s104729_S_b017,17
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.418659,2.75249,-3.06343,0.251001,-1.04447,1.13947,-0.117563,1.5232,127,s104729_S_b017,17
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.435921,-1.4162,0.396426,1.01072,-1.01423,-1.39192,0.688072,1.77594,9,s104729_S_b017,17
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-0.272323,-1.54796,1.07518,1.61012,-1.31297,-0.171927,0.428524,0.800901,96,s104729_S_b017,17
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.0322133,-1.87076,0.25323,1.25339,-1.67155,-1.40431,0.419395,1.37245,9,s104729_S_b017,17
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.678847,0.65573,-0.880303,-0.993116,0.477395,-0.771196,1.18317,0.633919,431,s104729_S_b017,17
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,1.46876,1.36626,-1.27672,-0.647889,-0.488264,-0.84782,0.889002,0.172218,2,s104729_S_b017,17
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.471391,0.756267,-0.823368,-0.652827,0.611123,-0.225255,0.991874,0.671426,14,s104729_S_b017,17
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,0.625643,1.48402,-1.18816,0.266981,-1.023,-0.291419,0.222829,0.407235,2,s104729_S_b017,17
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.890489,0.717263,-0.276748,0.33562,-0.448349,0.546157,-2.53884,0.853447,4,s104729_S_b017,17
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.102579,0.359502,-0.930181,-0.694293,0.367866,-0.318622,0.871003,0.535697,8,s104729_S_b017,17
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.380361,0.696601,-0.167155,0.114824,-0.155007,-0.329142,1.06007,0.29709,8,s104729_S_b017,17
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.631177,0.793257,-0.812275,-0.629104,0.741145,-0.550995,1.05567,0.912841,14,s104729_S_b017,17
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.278183,1.10205,-1.2114,0.157453,1.03651,0.680216,0.483999,-0.154285,14,s104729_S_b017,17
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.678035,0.743353,-0.848023,-0.584291,0.716639,-0.187714,1.10577,0.64072,14,s104729_S_b017,17
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.360443,1.06486,-0.416118,-0.0130776,0.206865,0.578051,1.64643,-0.526487,14,s104729_S_b017,17
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.127779,0.788628,-1.09786,-1.02811,1.00187,0.339484,1.45563,-0.0934259,14,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-2.03187,-2.65783,1.51824,1.05324,0.0630177,0.457229,-1.87976,-1.68691,12,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.151357,0.102844,0.680345,-0.162311,-0.722637,1.09427,0.124288,-0.233097,24,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.661951,0.034122,0.336686,-0.2871,-1.28499,1.24254,0.362816,-0.150698,64,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-1.80561,-2.12512,1.6987,1.42096,0.780514,0.947172,-1.79317,-0.28077,35,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,-0.287034,-0.0194533,-0.435854,-0.608142,0.0632209,0.130814,0.344773,-0.634102,10,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.0292664,-1.4993,-0.131459,0.466125,-1.08601,-1.2684,0.817226,1.15075,9,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-1.55481,-1.42017,0.924244,0.623386,0.64213,0.616804,-0.727789,-0.687803,10,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-1.71625,-2.41003,1.55082,0.564363,0.774222,0.142114,-1.69257,-1.50462,34,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-0.212944,-0.0775163,1.14562,1.37675,-1.09725,2.07907,-0.871643,-0.847915,4,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,0.28712,0.779708,-1.20418,0.201501,1.19583,-0.701265,-2.91067,2.1493,25,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-0.11286,-0.37578,0.596494,1.49048,-0.391849,0.882128,-1.67605,-0.268655,4,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.748697,0.112824,-1.22099,0.9301,0.482552,-0.0407258,-4.54872,1.9737,58,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,-0.378287,0.713391,0.459269,0.561268,-0.723439,0.728688,-2.77553,0.614429,4,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.791941,-0.303008,-0.168818,0.269562,-0.0908768,0.925185,-1.90268,-0.342492,4,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-3.10285,-3.95368,-0.692943,-4.53172,0.686267,0.506894,-3.04373,-0.0245067,4,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,-2.33054,-4.37605,-1.53646,-0.714967,-0.973703,1.4388,-4.36585,1.51672,12,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-1.90094,-4.04098,-1.90989,-1.04564,-1.74315,1.05477,-4.24077,1.35122,12,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)CO,2.12325,-1.42351,0.801648,2.47573,-0.86033,-0.519861,-0.148352,0.618803,20,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.0143998,0.265585,0.784773,-0.116844,-0.68494,1.06233,0.373922,-0.367999,24,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.0532264,0.0799371,-0.0552664,-0.538471,-0.522341,0.628152,0.975986,0.306421,24,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1.06819,0.53516,-0.718787,-0.953879,1.01395,-0.753913,1.24673,1.11799,7,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.528672,1.62541,-2.29899,-0.661044,-0.267676,-1.08464,0.950661,-0.101517,6,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.171956,0.779201,-1.00401,-0.809745,0.333909,0.0236077,1.05636,0.31418,2947,s104729_S_b017,17
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,1.36562,2.90177,-1.90773,-0.984699,0.306607,-0.22037,0.0238767,-1.78797,94,s104729_S_b017,17
