extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.800177,-0.630107,2.52712,1.32826,1.06356,-0.187716,1.8189,-0.786427,0.874371,-1.12153,-1.78031,0.874572,-0.019755,0.892217,-1.01851,2.16894,4,s104729_S_b001,1
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.96228,3.74426,3.42988,0.309471,2.69997,6.6966,2.51485,-2.26037,1.17643,0.660453,-1.1064,0.531115,-0.474306,1.15781,2.38344,0.132174,24,s104729_S_b001,1
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.892833,-0.284374,0.828539,-0.632374,0.792156,-0.370527,0.796068,-0.492562,0.0394432,0.823142,0.214397,-0.592592,-0.346106,-0.0284829,-0.672511,0.221174,520,s104729_S_b001,1
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,1.03802,0.0460261,0.726037,0.0824347,1.60122,1.51351,2.50129,1.59922,1.00842,-0.170579,-0.974117,0.807282,-0.92913,0.646315,0.417709,0.744183,27,s104729_S_b001,1
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.669358,-2.51172,-1.42437,0.380698,0.316704,0.748954,-1.1313,-0.867978,-0.409409,-0.46044,2.05683,-1.13098,3.70126,0.472504,-0.776048,2.41001,4,s104729_S_b001,1
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,2.24797,3.3408,-0.131368,0.567806,1.93186,-0.203753,1.4254,-1.00506,1.01653,-0.59674,-2.65367,-5.08658,0.399611,0.883778,1.49168,-1.46385,6,s104729_S_b001,1
CCCCCC(=O)N(C(C)CC)C(C)CC,1.37502,-0.284892,1.05819,-0.109875,1.38753,1.39295,1.46817,2.07819,0.887668,-0.447861,-0.908072,0.675245,-0.965083,1.56277,0.20904,0.493412,5,s104729_S_b001,1
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.18559,-0.981705,1.19768,0.6407,1.55833,1.43164,1.93474,1.90289,1.14014,-1.05274,-1.36465,0.251769,-0.842207,1.06478,0.334974,0.807957,17,s104729_S_b001,1
CCCCCC(=O)N(CCCC)CCCC,1.85944,-0.775169,0.904307,0.0709702,1.02619,1.12158,1.75303,1.91874,0.848664,-1.07153,-1.13344,0.497904,-0.88461,0.930344,0.548599,0.608408,2,s104729_S_b001,1
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.311248,-0.100923,0.486663,-0.537867,0.035318,-0.538196,-0.267509,-1.45646,-1.27415,0.95894,1.05498,-1.85216,-0.5782,-1.42054,-1.10674,0.439682,2,s104729_S_b001,1
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,1.98279,-0.504805,1.40586,0.466354,1.85322,1.82889,2.39237,2.94587,1.26025,-0.771229,-0.884778,0.940848,-1.24506,0.885716,0.562428,0.582994,14,s104729_S_b001,1
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,-0.432727,0.54901,0.114647,-1.06125,-0.362103,-0.213451,-0.994433,0.0867049,-0.465806,0.889778,0.75375,-0.780247,0.669245,-0.493048,0.585917,-0.685415,134,s104729_S_b001,1
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,-0.536512,0.140323,-0.408718,-0.53101,-0.0743961,-0.590266,-0.705645,0.12284,-0.268958,0.670677,0.257846,-0.719479,0.276088,-0.439631,0.179788,-0.0570575,14,s104729_S_b001,1
CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.73375,-1.36364,0.762382,0.578333,0.839358,1.22562,1.8271,2.09523,0.601675,-1.28086,-1.21082,0.293089,-0.403749,0.380472,0.418608,0.577037,248,s104729_S_b001,1
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.328223,-2.5816,-1.37841,0.331835,0.0239812,0.660916,-1.20379,-1.23232,-0.746449,-0.326237,2.24259,-1.41079,3.89589,0.356716,-0.769609,1.91499,63,s104729_S_b001,1
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.890022,-0.111872,-1.96835,-0.0155763,2.37901,1.64071,-0.00614268,-0.930745,0.993663,-6.76183,-0.909793,-1.53183,0.776228,4.02613,-1.26238,0.350541,6,s104729_S_b001,1
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,1.77439,0.63395,-3.31009,-0.44096,3.29898,1.52865,0.376501,-1.0473,0.689116,-5.93082,-0.290027,-0.848891,0.0150146,4.13531,-0.82401,0.0966166,6,s104729_S_b001,1
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.25902,0.532144,-2.98895,-0.420026,2.95431,0.867173,0.673941,-1.38283,0.212856,-6.21915,-0.410175,-1.03425,0.00813235,3.60092,-1.87976,0.169539,6,s104729_S_b001,1
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,-0.477168,-0.326231,-2.0101,1.39635,0.380927,0.881708,-2.18574,-1.44199,-1.00728,2.6032,2.01331,0.31688,0.929724,-0.538645,0.107827,-0.169158,14,s104729_S_b001,1
CCCCCCCCCC(=O)N(C)C,0.852239,-0.221743,0.337455,-0.0044601,0.744466,0.923402,1.6756,1.68339,0.141016,-0.216346,-0.555824,0.370781,-0.374009,0.25487,0.738481,0.00369754,5,s104729_S_b001,1
CCCCCCCCCC(=O)N(CC)CC,0.856282,-0.368594,0.543531,0.0156412,0.948332,1.18547,1.63355,1.66583,0.328064,-0.339038,-0.784531,0.430948,-0.369088,0.696874,0.677149,0.105888,5,s104729_S_b001,1
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,1.50907,-0.628764,0.569753,0.60267,1.03691,1.09614,1.24832,1.78152,0.910872,-1.0274,-1.20724,0.396043,-0.580133,0.722463,0.232517,0.635551,63,s104729_S_b001,1
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.17153,-0.768853,1.4729,1.01582,2.06029,1.6211,2.01161,1.77439,1.1585,-0.857274,-1.38958,0.576747,-0.906808,0.952334,0.025358,1.00824,11,s104729_S_b001,1
CCCCCCCCCCCC(=O)N(CC)CC,1.29165,-0.741797,1.0305,0.771819,1.44717,1.60127,1.78412,2.26835,0.919479,-0.815696,-1.31614,1.03455,-0.435731,0.907038,0.308355,0.584217,47,s104729_S_b001,1
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-0.981064,0.0197712,2.12168,0.0830194,-0.00370041,-1.18917,-0.831164,0.237007,0.90997,0.277586,-0.844627,1.65876,-0.49371,1.2117,-0.462755,-0.254047,12,s104729_S_b001,1
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,-0.750423,0.29334,-0.178976,0.504048,-0.0490229,1.69049,0.107671,0.469473,-0.134716,0.913966,1.16036,-0.349182,1.53849,-0.973575,2.06349,-0.422735,105,s104729_S_b001,1
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-1.46943,0.144219,0.0816233,0.0153196,-0.517704,-0.372434,-0.625171,0.792347,-0.452526,0.804417,0.494223,0.819445,0.983441,-0.570577,1.00852,-0.713119,22,s104729_S_b001,1
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,-1.16057,0.251364,-0.986929,-0.323384,-0.527009,-1.49316,-0.729485,-0.0210483,-0.479384,1.06776,0.46851,0.291522,0.780315,-0.937692,0.638316,-0.541368,26,s104729_S_b001,1
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,-0.426125,0.515314,-1.53189,-0.268769,-0.262077,-1.1023,-0.676777,-0.573653,-0.595374,1.10889,0.566822,-0.289069,0.467597,-0.773221,-0.0882017,-0.345965,26,s104729_S_b001,1
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,-0.53681,0.0542886,-0.936245,-0.355528,-0.319745,-1.5143,-0.511453,-0.683412,-0.60021,0.804924,0.605507,-0.208346,0.145134,-1.11111,-0.483952,-0.306504,22,s104729_S_b001,1
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,-0.934001,-0.894092,-0.944333,0.365451,-0.533728,-0.545678,-0.836495,-0.25718,-0.673193,0.713974,0.689837,-0.0841455,0.883177,-1.33274,0.651435,-0.653868,13,s104729_S_b001,1
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.5086,-0.905871,0.286403,0.580785,-0.161893,0.173212,-0.00667077,0.673426,0.123254,0.537463,0.573515,-0.306432,0.889575,-0.955607,-0.170287,-0.521256,14,s104729_S_b001,1
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.536571,1.11166,-0.885104,0.411569,0.033957,0.691462,-1.21322,-0.479568,-0.220505,0.351847,0.244319,-0.213461,0.950659,0.318797,0.178872,-0.139585,39,s104729_S_b001,1
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-1.25196,0.191167,-0.713095,0.935664,0.0224171,0.0969445,-1.04288,-0.558524,-0.614377,0.829667,0.464302,0.159343,0.573815,-0.991595,0.339614,-0.435533,368,s104729_S_b001,1
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.37247,1.89397,0.665369,1.07364,1.4166,1.01892,-2.32056,-1.94527,0.874652,2.2724,-0.756618,1.56525,2.55783,1.66769,-1.77316,-0.183304,208,s104729_S_b001,1
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,0.117661,-0.103286,2.64126,3.05999,-1.52638,0.772919,0.138128,-0.0186915,0.102696,-2.6737,-4.45407,1.60825,0.703714,-1.36983,-0.895072,2.33166,6,s104729_S_b001,1
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,0.363577,-0.0446031,1.82023,1.19652,0.552194,-0.302189,-0.0264324,0.862735,-0.130877,-1.4766,-0.85215,0.729576,-0.484941,-0.948198,-1.30569,1.35711,4,s104729_S_b001,1
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-0.0645984,5.53827,3.53468,3.07398,0.0675766,6.80648,2.14784,1.9688,4.90399,-13.7284,-1.56124,-1.31375,3.80603,7.67938,-5.39337,-3.30847,2,s104729_S_b001,1
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,0.234571,0.81388,0.682422,-0.00250645,0.222491,1.76304,0.13901,-0.327972,1.07502,-1.13941,-0.604042,-0.691066,-0.0496335,1.10171,-1.23953,0.333822,4,s104729_S_b001,1
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,2.15506,-0.0967739,-1.60847,-0.224275,2.87367,0.816675,1.30093,-0.944082,0.191762,-6.8615,-0.9809,-1.56939,-0.174045,3.9086,-0.899527,-0.0902265,8,s104729_S_b001,1
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,1.26636,0.864366,2.05021,0.989093,0.99672,2.48806,0.930998,0.56388,1.99758,-2.25758,-1.67895,-0.271582,-0.245514,1.68728,-0.826616,0.875324,12,s104729_S_b001,1
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.49137,0.405838,-2.2627,-0.643793,2.52221,1.6138,0.818665,-1.65829,-0.570163,-6.52045,-0.396169,-2.26117,0.310165,4.92908,-0.679466,-1.0636,12,s104729_S_b001,1
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.739107,-0.016444,0.71494,-0.212434,0.287807,-0.760734,-0.52554,-1.34482,-1.39342,1.18201,0.912843,-1.58798,-0.445539,-1.73909,-1.35856,0.578589,2,s104729_S_b001,1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.395186,-0.283562,0.577408,0.604937,0.218254,0.513494,-0.310879,0.266405,0.556521,-0.359331,0.550654,0.841016,-0.509111,-1.35149,0.413535,-0.0258379,82,s104729_S_b001,1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,-0.346815,0.949261,-0.487598,-0.460557,-0.500489,-0.0067187,-1.39409,-0.418233,-0.430476,0.70558,0.296532,0.425905,0.447733,0.13515,0.635098,-0.752769,216,s104729_S_b001,1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.410878,0.339227,-0.790945,0.547546,-0.277579,-0.331553,-1.03358,-0.219389,-0.525253,0.610687,0.310191,0.0379218,0.68281,-0.837657,0.310599,-0.510031,184,s104729_S_b001,1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.247283,-1.23575,1.40354,1.47348,0.778509,-0.803536,-0.361563,1.21799,0.94073,-0.750437,-0.356516,1.08485,-0.474931,-1.92104,-1.1336,1.0542,11,s104729_S_b001,1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.260273,-1.03173,1.05728,1.01996,0.484775,0.259881,-0.281533,0.963243,0.506302,-0.505431,-0.10141,0.692877,-0.284359,-1.23902,0.522151,0.727504,34,s104729_S_b001,1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.198339,-1.65271,1.55042,1.17993,0.746226,1.0786,-0.160736,1.18273,0.643214,-0.888979,-0.354285,0.847054,-0.473781,-0.482971,0.771028,0.522924,27,s104729_S_b001,1
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0947815,-1.07294,1.38919,1.66501,0.952175,0.270356,0.0731331,1.19023,0.943659,-1.01305,-0.448832,0.974742,-0.537861,-1.05548,-0.728142,1.17137,25,s104729_S_b001,1
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.105855,1.3031,0.133582,0.438289,0.185491,-0.158523,-1.1303,-0.26023,0.192046,-1.57083,-0.555907,1.12236,-1.63596,0.735926,-0.977157,0.129927,14,s104729_S_b001,1
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.79105,0.858584,-0.141991,-0.967587,-1.4269,-1.23075,-2.61083,-0.853575,-0.566917,-0.497523,0.557729,-0.323802,2.33648,1.93967,-1.01606,2.76732,137,s104729_S_b001,1
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-0.822838,1.36788,1.19674,-0.173019,-0.233195,-0.269774,-1.14797,-0.335356,0.732213,0.491533,-0.711627,0.407709,-0.125744,1.96423,-0.604954,-0.366945,9,s104729_S_b001,1
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-0.278361,0.825549,1.4524,0.839177,0.254829,-0.19387,-0.294583,0.0400036,0.826502,0.0868513,-1.07327,0.56354,-0.444434,1.7815,-1.47305,0.358923,96,s104729_S_b001,1
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.424153,1.23229,1.10797,-0.053276,0.129224,-0.519859,-0.825695,-0.116425,1.00051,0.538157,-0.968955,1.02156,-0.207999,2.89984,-1.1006,-0.140717,9,s104729_S_b001,1
