extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.594741,0.260628,-1.38788,-0.74829,184,s104729_S_b025,25
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-2.13942,-0.636391,-0.0388109,0.421138,11,s104729_S_b025,25
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.15814,-0.307153,0.57265,0.475648,34,s104729_S_b025,25
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.15218,-0.498977,0.757139,1.97027,27,s104729_S_b025,25
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-2.00678,-1.04964,0.694551,1.24996,25,s104729_S_b025,25
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.807143,0.032539,1.25652,0.361727,14,s104729_S_b025,25
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.112245,-0.303218,-0.794725,-2.46183,137,s104729_S_b025,25
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.0597469,0.832501,1.42698,-0.595812,9,s104729_S_b025,25
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-1.30579,0.125584,1.33131,0.112592,96,s104729_S_b025,25
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.118327,0.388773,1.87905,-0.293217,9,s104729_S_b025,25
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1.03914,0.905139,-1.15089,-0.868405,462,s104729_S_b025,25
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.672542,1.23818,-0.882405,-1.20887,2,s104729_S_b025,25
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.667075,0.741268,-1.23813,-0.972951,14,s104729_S_b025,25
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,0.0279637,0.553273,-0.811659,-1.71637,2,s104729_S_b025,25
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.720182,-0.116972,0.910292,1.66526,4,s104729_S_b025,25
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.53359,0.517241,-0.535933,-0.976099,8,s104729_S_b025,25
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,-0.0506571,0.393734,-0.125001,-1.06808,8,s104729_S_b025,25
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.862682,0.927117,-1.11872,-0.865867,14,s104729_S_b025,25
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.325146,0.281269,-0.921834,-0.955831,14,s104729_S_b025,25
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.66876,0.950813,-1.16447,-0.862146,14,s104729_S_b025,25
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,-0.47884,1.1482,-1.23897,-0.959715,14,s104729_S_b025,25
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.152945,0.976241,-1.32897,-0.969292,14,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-1.12647,-2.01916,1.93892,2.5586,12,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.882992,-0.00760749,-0.487778,0.544201,24,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-1.18734,0.257499,-0.375865,0.0991411,64,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-0.47769,-2.3741,1.02644,3.10783,35,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.0572685,-0.0394478,-0.982674,0.478042,10,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.106881,0.711523,1.26791,-0.369774,9,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-0.271512,-1.77722,0.0754554,2.35332,10,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-0.375793,-1.82237,1.14257,2.60928,34,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-1.85191,0.452243,1.1523,1.17249,4,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,2.55707,0.470195,0.775328,0.982099,25,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-0.787299,0.200805,1.51323,1.37836,4,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2.18588,-0.318298,2.47924,1.27424,58,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,0.634235,-0.330824,0.604492,2.00796,4,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.335071,-1.22296,0.503916,1.15166,4,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,0.674622,-3.35707,-1.0971,1.88169,4,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.034681,-6.95797,1.52404,1.2214,12,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.0865379,-6.91453,0.22735,0.80262,12,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)CO,-0.438812,1.77203,2.03383,1.5886,20,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.898524,0.256381,-0.925597,0.548822,24,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.37247,0.483512,-0.917529,-0.282504,24,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1.20753,1.57773,-1.48596,-0.505902,7,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.00779,1.44993,-0.456668,-1.52232,6,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.451557,0.588219,-1.20695,-1.04444,3047,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,1.39173,-0.0567588,-3.31102,-1.36093,94,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,0.261345,0.26236,-1.86371,0.165856,24,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,0.74461,0.13717,-2.4465,0.352689,8,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,1.56564,0.267495,-2.14537,-0.193896,10,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,-0.472918,-0.431498,-1.07895,0.0346551,2,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,0.512179,0.149695,-1.77373,-0.455444,2,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,0.964706,1.38771,-0.366426,-1.64454,6,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,1.48716,0.921228,-1.06349,-1.55049,16,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.908047,1.33909,-1.96369,-1.53521,12,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.585293,0.829257,-1.71577,-1.89285,12,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.299812,0.619237,-0.520845,-1.41242,22,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.156491,0.527125,-1.02323,-1.87068,2,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.75064,-0.00052011,-0.521374,-1.30088,2,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.427172,0.856418,-0.874577,-1.12804,47,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.0371258,1.44503,-2.89357,-3.32202,71,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.361443,1.14322,-0.450669,-1.41826,6,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-0.101186,1.99888,-0.567348,-4.11019,70,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.628959,0.0372705,-0.864403,-1.51366,2,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.177501,2.67478,-0.364279,-3.49851,71,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,0.569483,1.2061,-0.781685,-1.01039,18,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.14122,0.917364,-0.513024,-1.40276,75,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,0.816866,0.0587302,1.72312,-0.470815,70,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,0.731655,-2.316,0.110051,-2.41343,12,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,-0.21995,-2.16017,-0.120275,-1.47855,12,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.886186,0.113702,-1.04876,-0.565514,16,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,-1.08022,-0.595806,0.554416,0.32729,32,s104729_S_b025,25
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-1.08131,-0.375168,-0.0147773,-0.491728,16,s104729_S_b025,25
