extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,-3.92071,1.1963,-2.07089,-1.95775,30,s104729_S_b002,2
CCCC(=O)N(CC(C)C)CC(C)C,-2.35435,0.827691,-1.03149,2.13195,9,s104729_S_b002,2
CCCCC(CC)C(=O)N(CCCC)CCCC,-3.17447,0.678521,-1.94671,2.90079,61,s104729_S_b002,2
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,1.19848,-1.49336,0.404363,-0.750903,14,s104729_S_b002,2
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.767139,-0.58701,-4.36292,0.988788,63,s104729_S_b002,2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,-2.42813,2.23998,-2.68179,2.32151,90,s104729_S_b002,2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,-2.30932,1.80293,-3.21503,2.65073,451,s104729_S_b002,2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,-1.92306,0.524015,-2.13219,2.2958,25,s104729_S_b002,2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,-2.48062,1.20161,-2.12967,3.08963,29,s104729_S_b002,2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,-1.94172,0.794166,-2.22621,2.65296,447,s104729_S_b002,2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.20116,3.84736,-0.179432,1.50557,4,s104729_S_b002,2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.654588,0.919066,-5.89564,0.214173,24,s104729_S_b002,2
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.2931,-0.169,-0.504003,0.265492,520,s104729_S_b002,2
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,-1.62127,-0.2858,-1.07334,2.06814,27,s104729_S_b002,2
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.387015,0.442551,-0.575133,-0.242127,4,s104729_S_b002,2
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.635963,-3.76521,0.151742,-2.58807,6,s104729_S_b002,2
CCCCCC(=O)N(C(C)CC)C(C)CC,-1.79637,0.379185,-1.60677,2.13668,5,s104729_S_b002,2
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.99578,0.721482,-2.07264,2.65753,17,s104729_S_b002,2
CCCCCC(=O)N(CCCC)CCCC,-2.60524,0.435849,-1.09534,2.01565,2,s104729_S_b002,2
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.0445312,-1.38149,0.641122,-0.274906,2,s104729_S_b002,2
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,-2.79859,1.35938,-2.01317,2.7606,14,s104729_S_b002,2
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,1.22048,-1.50298,1.08311,-0.77287,134,s104729_S_b002,2
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,1.46224,-0.292106,0.632039,-0.853952,14,s104729_S_b002,2
CCCCCCCC(=O)N(CCCCCC)CCCCCC,-2.60014,0.426875,-1.04583,1.93449,446,s104729_S_b002,2
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.33004,-0.492769,0.408298,-1.03732,77,s104729_S_b002,2
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,-6.71271,0.0782258,-0.159926,0.00464666,6,s104729_S_b002,2
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,-6.5389,-0.454609,-0.501029,1.18552,6,s104729_S_b002,2
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-6.86267,-0.18888,-0.694121,1.42629,6,s104729_S_b002,2
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,4.70467,-0.815138,0.0171841,-0.393015,14,s104729_S_b002,2
CCCCCCCCCC(=O)N(C)C,-1.63255,0.0584301,-0.17796,2.01188,5,s104729_S_b002,2
CCCCCCCCCC(=O)N(CC)CC,-1.52943,0.0328478,-0.41041,2.01182,5,s104729_S_b002,2
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-2.18562,0.560664,-1.0749,2.00491,63,s104729_S_b002,2
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.63125,0.998685,-2.01507,1.98129,11,s104729_S_b002,2
CCCCCCCCCCCC(=O)N(CC)CC,-2.01311,0.722795,-1.3953,2.39994,47,s104729_S_b002,2
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,0.310448,-0.0139239,1.41934,-0.369159,12,s104729_S_b002,2
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,2.20798,-0.848922,-0.510422,-2.12755,105,s104729_S_b002,2
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,1.38217,-0.264802,0.728872,0.445151,22,s104729_S_b002,2
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,1.32012,-0.400287,1.6341,-0.982995,26,s104729_S_b002,2
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,1.20369,-0.536586,0.807848,-1.84346,26,s104729_S_b002,2
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.831573,-0.0734779,1.48862,-1.74996,22,s104729_S_b002,2
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,1.86984,0.308798,1.82317,-1.87919,13,s104729_S_b002,2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.39334,0.452141,0.773007,-1.17159,14,s104729_S_b002,2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.18094,0.408458,-0.921943,-0.723181,39,s104729_S_b002,2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2.22846,0.192889,0.830614,-1.28021,368,s104729_S_b002,2
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1.75301,-1.77642,-1.51722,-1.19492,208,s104729_S_b002,2
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-3.74154,3.65835,0.659082,2.25828,6,s104729_S_b002,2
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-2.09016,2.66721,-1.36789,3.55135,4,s104729_S_b002,2
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,0.129552,1.85643,-1.53561,3.22737,2,s104729_S_b002,2
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-1.90204,-0.224675,-0.381579,0.895392,4,s104729_S_b002,2
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-7.1494,-0.328652,-1.07025,2.45064,8,s104729_S_b002,2
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-3.07806,0.405773,-1.44078,2.08765,12,s104729_S_b002,2
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-6.94801,-1.36416,-2.64034,1.72167,12,s104729_S_b002,2
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.496244,-1.42704,0.288918,0.222928,2,s104729_S_b002,2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.107242,1.35393,0.749933,-0.633619,82,s104729_S_b002,2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1.04343,-1.44453,0.745365,-0.416565,216,s104729_S_b002,2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.15263,-0.126563,0.942759,-0.991247,184,s104729_S_b002,2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.035027,3.21604,-0.49575,1.00414,11,s104729_S_b002,2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.280496,2.15912,0.173085,0.747446,34,s104729_S_b002,2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.836293,1.90763,-0.0243993,1.42861,27,s104729_S_b002,2
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.871468,2.95547,-0.906044,1.37068,25,s104729_S_b002,2
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-1.02684,1.80201,-0.83846,2.0187,14,s104729_S_b002,2
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.4886,0.238677,0.155032,1.20575,137,s104729_S_b002,2
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,1.00708,-1.17821,-0.648164,0.658924,9,s104729_S_b002,2
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.149726,1.3481,-1.26682,1.06968,96,s104729_S_b002,2
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.459341,-0.483484,-1.48751,0.907302,9,s104729_S_b002,2
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1.48077,-0.793276,1.68931,-0.896474,462,s104729_S_b002,2
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.867737,-0.403556,0.899306,-0.949672,2,s104729_S_b002,2
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.05792,-0.588977,1.23089,-1.12272,14,s104729_S_b002,2
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,1.10164,-0.942669,0.00331191,-0.176156,2,s104729_S_b002,2
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.674264,0.949377,-2.06355,-0.0886227,4,s104729_S_b002,2
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.663954,-0.435386,0.348922,0.0363744,8,s104729_S_b002,2
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.911381,-0.191911,-0.00502104,-0.0134132,8,s104729_S_b002,2
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.919164,-1.08468,1.38871,-1.0132,14,s104729_S_b002,2
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.387791,-0.105204,0.895627,-0.91513,14,s104729_S_b002,2
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.726705,-0.768136,1.45377,-1.08448,14,s104729_S_b002,2
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.696469,0.943829,1.78617,-1.19329,14,s104729_S_b002,2
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,1.36384,0.519968,1.35726,-1.51477,14,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-2.01444,1.20245,-1.88238,2.52902,12,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.0464096,1.85299,0.391941,0.246931,24,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.00122666,1.91964,1.13193,0.680062,64,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-2.13683,1.03176,-2.41637,1.09343,35,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.171765,0.958184,0.58897,-1.00457,10,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.721098,-0.516238,-0.849386,0.162383,9,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-1.50495,0.275162,-1.29501,0.657211,10,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-1.71661,0.20593,-1.86265,1.16708,34,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-1.86168,3.30094,0.372677,0.965762,4,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,1.04577,-2.3246,-1.76452,-0.489138,25,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-1.59815,1.74496,-1.38035,0.89235,4,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.118352,-0.900542,-5.69248,-0.0612551,58,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,-1.08838,1.38149,-2.73574,-0.16057,4,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.27164,1.46729,-1.7904,0.979765,4,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,1.00974,1.32297,-2.74526,1.02503,4,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,-1.29742,-1.38367,-2.8301,2.11864,12,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-0.714866,-1.66237,-2.11583,1.99826,12,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)CO,-0.0291799,0.120443,-1.45126,0.969584,20,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.15144,1.77288,0.539179,0.0791353,24,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.668695,0.90157,1.36813,-0.25517,24,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.36042,-1.82698,2.46862,-1.21398,7,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.60444,-1.38949,0.580685,-1.5579,6,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.994517,-0.247479,1.18558,-0.960789,2986,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,1.67098,0.208794,1.75916,-1.62153,94,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,-0.551376,-0.351101,0.392871,-0.238936,24,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,-0.221754,-0.808329,-0.0985434,-0.912832,8,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,0.00838044,-2.10774,1.2098,-2.28178,10,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,-0.948029,0.956859,0.297142,1.48311,2,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,0.14696,-0.817586,0.602422,-0.512244,2,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,1.47967,-1.2327,0.145989,-1.61406,6,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,1.09552,-1.93673,0.654323,-1.36005,16,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,1.74255,-1.7989,2.16828,-2.30541,12,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,1.68266,-1.18465,0.905448,-1.37497,12,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.20348,-0.110738,0.292242,-0.93303,22,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.45933,-0.858096,0.041576,-0.465508,2,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.797367,-1.26221,-0.969238,-0.0771192,2,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.787973,-0.493203,1.08634,-0.979182,47,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,1.90537,-2.51232,-0.372411,-2.07305,55,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.589796,-0.168417,0.711704,-0.805671,6,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,2.16602,-2.88916,-1.93444,-3.54484,70,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.993463,-1.50229,-0.82619,-0.340179,2,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,2.74306,-2.7161,0.00539876,-4.48843,71,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,0.133887,-0.251221,1.5408,-1.29387,18,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,1.16722,0.0409013,0.677231,-1.02079,75,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,-0.496239,-1.90681,-1.79215,-0.0422617,70,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,-2.81076,-1.64528,0.466916,-0.137566,12,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,-3.1094,-0.488852,1.20478,0.507688,12,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.823981,1.20153,1.23648,0.0174183,16,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,-0.293448,1.76912,0.302267,0.879851,32,s104729_S_b002,2
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.0692757,0.884223,0.324545,0.578397,16,s104729_S_b002,2
