extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCC(Br)C(=O)O,0.103428,0.629978,1.45636,2.02789,-3.97572,2.03275,-1.24263,4.87501,-2.3183,-0.632364,2.22327,0.556198,1.22574,-7.96657,-0.475995,0.895296,12,s104729_S_b022,22
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.504619,-0.10565,0.0614108,2.0949,-1.73187,-0.363011,4.42627,0.951671,1.1598,-2.49545,5.17505,4.5345,3.69088,1.14617,-1.61938,0.261362,24,s104729_S_b022,22
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21,0.211029,1.08424,-0.165701,-0.593849,-0.636949,2.71751,-0.201423,2.94419,-2.08718,0.0301772,1.76886,1.06019,1.57396,-0.601067,-1.07768,-0.0466779,4,s104729_S_b022,22
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21|CCCCCCCCC(Br)C(=O)O,0.709773,0.714328,1.13791,1.64963,-3.41243,2.24029,-0.399678,4.81874,-2.6325,-0.054436,2.40236,0.79746,1.9605,-8.02854,-0.97994,0.675728,12,s104729_S_b022,22
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,-0.691994,2.35215,-2.82928,0.0264097,-1.69923,2.34122,1.20335,3.71463,-1.83754,-0.500392,1.84835,0.660574,3.12731,1.16725,-0.288818,0.460524,24,s104729_S_b022,22
CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,0.632393,2.0448,-2.37891,-1.27428,-0.417543,2.27966,0.637876,2.92892,-1.9399,-1.59088,1.80236,1.88608,2.88149,0.488894,-1.89441,0.0285745,10,s104729_S_b022,22
CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,3.46381,-0.298939,-2.33256,1.28657,-2.03022,0.093,2.60314,3.7173,1.95674,-1.23202,2.23639,3.08242,4.01944,2.63902,0.00684696,-0.969877,22,s104729_S_b022,22
CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,-0.602096,1.6738,-2.78396,0.230704,-1.96611,1.75126,2.00709,2.55777,-0.663422,0.166465,1.31682,-0.152856,3.04886,1.01683,0.218365,0.830928,28,s104729_S_b022,22
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,-0.169833,1.62684,-2.1036,0.247956,-1.86463,2.02915,0.710003,3.19635,-0.119047,2.12403,1.82721,0.262981,1.62619,0.832476,-0.175594,0.333411,30,s104729_S_b022,22
CCCC(=O)N(CC(C)C)CC(C)C,1.09021,0.444251,0.724934,-0.544239,1.26367,2.02326,-2.02855,0.546662,1.81284,2.17598,1.61893,0.0414704,0.565318,-1.2452,-1.12161,-0.783835,9,s104729_S_b022,22
CCCCC(CC)C(=O)N(CCCC)CCCC,1.39365,0.414625,2.58196,-0.27895,0.971972,1.87192,-2.97473,0.434683,0.472281,2.05063,2.54411,1.33031,0.527841,-2.10024,-1.75666,-1.13334,61,s104729_S_b022,22
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,-0.892704,-0.907081,-1.03664,0.92788,-0.145618,-0.559576,0.770399,-0.933724,0.861768,-0.0926977,-0.6107,-0.964424,-0.18066,0.473305,0.572335,-0.242523,14,s104729_S_b022,22
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.82301,2.0475,1.97086,3.67812,0.685818,-0.00441611,-2.154,3.29376,0.464335,-5.13039,0.544153,0.480124,3.623,0.173572,-0.0279565,-3.64536,63,s104729_S_b022,22
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,1.56324,2.77095,0.115369,-0.89176,1.08187,2.56589,-2.48514,1.30217,0.403704,0.657762,2.02086,1.36755,0.0514015,-2.17948,-1.42496,-1.92291,77,s104729_S_b022,22
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1.27791,0.931878,0.534112,0.0972038,2.08239,2.32986,-2.07992,1.54026,0.639861,1.75778,2.12614,1.52735,2.62597,-2.35831,-1.18166,-1.78244,451,s104729_S_b022,22
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,1.54031,0.580163,1.05368,-0.59989,1.04024,2.38494,-1.88518,0.407092,1.01285,2.74947,1.92703,0.800299,0.816698,-1.47619,-1.51157,-1.7892,25,s104729_S_b022,22
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,1.68186,0.636369,0.321434,-1.25782,1.24422,2.35215,-2.65324,0.858381,0.624794,0.612727,1.75754,1.27647,0.626161,-2.02605,-1.63003,-2.20426,29,s104729_S_b022,22
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,1.40489,0.612937,2.16021,-0.343041,1.49986,1.70076,-2.0639,0.827458,1.0033,1.03091,1.54568,0.394874,0.729417,-1.76905,-1.20125,-1.91216,447,s104729_S_b022,22
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.57678,0.677226,0.914112,-0.682658,0.993199,1.55951,-1.31922,0.0870491,-0.700342,-1.71524,-1.16724,0.771055,2.24119,-1.73595,-2.40091,-2.38015,4,s104729_S_b022,22
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.14444,3.47528,2.92885,3.86154,0.22356,-0.537205,-1.43032,3.86315,-1.74491,-2.69813,1.44819,0.385581,3.61773,0.351928,0.951569,-4.51061,24,s104729_S_b022,22
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.538002,-0.272274,-0.707361,0.139523,0.286384,-0.419178,0.540982,-0.532104,1.15124,-0.92882,-0.313644,0.266989,-0.173985,-0.0398376,0.056946,-1.74453,520,s104729_S_b022,22
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,1.03831,0.605716,-0.223975,-0.389716,0.370063,2.29029,-1.68688,-0.213386,1.48218,2.43388,1.60975,0.947687,1.08059,-1.46782,-1.29656,-1.34118,27,s104729_S_b022,22
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.33849,-0.583775,0.867853,0.821561,-1.32044,-0.938637,0.63313,-2.05782,-0.681386,1.16407,2.06139,-0.177786,-0.747026,0.369966,-2.20941,1.01981,4,s104729_S_b022,22
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,1.25434,-3.69842,-2.26144,5.03986,0.0206162,-0.299848,-3.82788,0.0260762,-1.76953,-0.88495,0.385958,0.751554,2.81819,-0.276077,-0.00178526,-0.0951885,6,s104729_S_b022,22
CCCCCC(=O)N(C(C)CC)C(C)CC,1.40099,-0.19423,1.09133,0.029135,1.53402,1.79948,-1.74677,0.846278,0.829696,1.6762,1.68582,0.0310997,1.58708,-1.29493,-1.05012,-0.793347,5,s104729_S_b022,22
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.50206,0.554411,1.67111,-0.689271,0.920867,2.07037,-1.9596,0.668704,0.96111,1.88423,1.54719,0.547753,0.641117,-1.86194,-1.29914,-1.61666,17,s104729_S_b022,22
CCCCCC(=O)N(CCCC)CCCC,1.32797,0.386233,1.77276,-0.505569,0.581102,1.90308,-2.07478,0.393551,0.781493,1.71589,1.93035,0.521912,0.611358,-1.59549,-1.35122,-0.541226,2,s104729_S_b022,22
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.743752,-0.030124,-0.560643,1.50832,0.767116,-2.8549,0.825967,-2.33796,0.821439,-1.32473,-0.227739,0.987223,0.276457,0.142339,0.381365,0.809194,2,s104729_S_b022,22
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,1.7151,1.00526,0.839962,-0.37349,2.18073,2.24184,-2.23928,0.997945,1.11748,2.52122,1.96394,0.391599,1.56364,-1.69934,-1.11264,-1.07999,14,s104729_S_b022,22
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,-0.512533,-0.38739,-0.238279,0.667217,-0.0610781,-0.999556,0.798202,-1.61747,1.42812,0.234249,-0.850606,-1.51465,-0.598327,0.660505,0.563159,0.840809,134,s104729_S_b022,22
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,-0.171926,-0.393331,-0.66955,0.259065,-0.18492,-0.727858,0.746535,-0.922822,-0.159468,0.627444,-0.289928,-0.618835,-0.876337,0.0124823,0.591033,-0.748102,14,s104729_S_b022,22
CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.54101,0.439737,1.3847,-0.798094,0.408063,1.65002,-2.35582,0.511381,0.410131,2.30369,1.6427,0.450102,-0.240713,-1.05485,-1.26212,-0.705192,446,s104729_S_b022,22
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.179636,-0.818218,0.814268,1.10287,-1.65952,-1.04847,1.03436,-2.27753,-0.411412,1.36315,1.8804,-0.501697,-0.869591,0.367493,-1.9893,1.25699,77,s104729_S_b022,22
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,1.81492,1.14317,1.46912,2.40804,-2.75609,2.93465,0.413786,2.82941,-3.85538,-0.443892,2.76135,1.75765,1.56309,-7.7671,-1.42606,-0.125039,6,s104729_S_b022,22
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,1.23436,0.544805,1.05992,1.76337,-3.0253,2.36324,1.54823,2.55629,-3.4816,-0.330967,2.62669,2.06054,1.58381,-7.32463,-0.767076,0.13572,6,s104729_S_b022,22
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.15092,1.02662,1.40563,2.13132,-3.31777,2.54221,0.45724,3.08496,-3.084,-0.200594,2.61577,2.31904,0.786027,-7.29985,-1.6587,-0.362344,6,s104729_S_b022,22
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,2.74958,-2.05664,-1.38674,2.50229,-1.36731,-2.88149,1.07073,0.11193,2.60479,0.322678,0.290688,-0.170116,-0.37548,2.56293,2.18178,-1.58028,14,s104729_S_b022,22
CCCCCCCCCC(=O)N(C)C,0.734216,0.0162378,0.271569,-0.454996,0.149922,1.39166,-1.72569,0.233097,0.959057,2.20287,1.04678,-0.491529,-0.704651,-0.550253,-0.811993,-0.525297,5,s104729_S_b022,22
CCCCCCCCCC(=O)N(CC)CC,0.970312,-0.0984863,1.03926,-0.207595,0.448463,1.5222,-1.81641,0.295938,0.942515,2.03274,1.24302,-0.305252,0.0268571,-0.577888,-0.864411,-0.721252,5,s104729_S_b022,22
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,1.44034,-0.176829,1.45343,-0.441055,0.498806,1.63676,-1.95098,0.567507,-0.040487,1.9753,1.63957,0.569403,0.380051,-1.1887,-1.00784,-0.799912,63,s104729_S_b022,22
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.43463,0.945828,0.858538,-0.493694,1.21857,1.97359,-1.94228,0.975235,0.57515,1.30009,1.19446,0.800273,0.805609,-1.32543,-1.32752,-1.90718,11,s104729_S_b022,22
CCCCCCCCCCCC(=O)N(CC)CC,1.28886,0.384768,1.39141,-0.264196,0.71981,2.00182,-2.14159,1.14192,0.430121,1.55417,1.43687,0.0779273,0.884951,-0.931451,-1.23315,-0.949646,47,s104729_S_b022,22
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,0.197301,-1.07939,-1.36359,-2.27968,1.78964,1.95907,1.1624,0.879502,-0.409397,-2.64499,-1.3141,-1.78655,1.15151,-2.02003,0.479256,-0.413267,12,s104729_S_b022,22
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,-0.279592,0.795902,-1.47636,2.11271,-0.033298,0.000656774,-0.330891,-0.223849,-0.0622718,1.92359,-1.05991,-1.61029,-0.2537,1.30422,-0.113224,0.341753,105,s104729_S_b022,22
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-0.107396,0.0897188,-1.57713,-0.203736,-2.06389,-0.207615,0.701902,-0.661602,-0.400031,0.973189,-1.60283,-1.43655,0.212124,0.836183,0.306247,0.966628,22,s104729_S_b022,22
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,-0.613373,-0.811957,-0.85046,0.140326,-0.328961,-0.632639,0.686039,-0.668296,0.397982,0.508546,-1.04717,-0.78523,-1.03688,1.39066,0.575652,0.741861,26,s104729_S_b022,22
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,-1.01592,-0.40126,-0.579401,0.436206,0.382259,-1.02008,0.592576,-0.593324,-0.243545,-0.0601661,-0.714761,-0.195669,-0.69669,1.28247,0.793283,0.453271,26,s104729_S_b022,22
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,-0.762257,-0.438138,-0.875873,0.389865,0.301082,-0.72382,0.345999,-0.695502,0.645846,-0.775914,-0.829665,0.0347062,-1.17659,1.1584,0.326089,0.641347,22,s104729_S_b022,22
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,-0.353553,0.531922,-0.417495,-0.408619,-1.14631,-0.779551,0.401753,-0.135368,0.388545,1.1902,-1.41914,-0.838709,-1.13379,1.05273,0.663162,0.691799,13,s104729_S_b022,22
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.167161,1.07408,-1.24009,-0.410566,-0.743239,0.240587,0.0843752,0.388932,0.152123,1.22015,-0.61898,-0.942728,-0.806774,0.523324,0.271134,0.217779,14,s104729_S_b022,22
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.0304018,-0.327372,1.66999,2.00204,0.240366,-0.228534,-0.800826,1.06665,-0.292892,0.274305,-1.15533,-0.157548,0.897475,0.70608,0.368842,0.918248,39,s104729_S_b022,22
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.415259,0.810067,-0.271747,-0.0220676,0.0259288,-0.73671,-0.0902062,0.56213,-0.335692,0.613845,-1.90786,-0.00437507,-0.566471,1.46193,0.512992,0.594753,368,s104729_S_b022,22
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-1.71925,0.0910387,0.623897,1.45073,2.13374,-2.43831,-1.04577,1.70207,-3.47233,-2.65036,-0.993086,-0.109953,0.676967,2.32286,0.995642,0.492753,208,s104729_S_b022,22
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,2.80839,-0.0145525,2.29774,-1.47142,0.906188,2.0175,-2.20444,-0.208341,-3.51657,-0.994698,-1.66674,1.06262,3.18062,-2.12457,-3.11709,2.01619,6,s104729_S_b022,22
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,0.780649,1.7836,0.758803,-1.35593,1.08326,1.87443,-1.52375,1.33909,-1.71853,-0.067828,0.0840926,1.43808,-0.158892,-1.45457,-1.65447,-1.07801,4,s104729_S_b022,22
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-3.33491,-0.662994,13.0019,2.098,-5.41472,1.47298,-0.695851,5.04805,-16.5765,-8.66142,4.87715,4.2068,12.8339,-0.804723,-0.423342,-0.623986,2,s104729_S_b022,22
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,0.1618,0.832883,1.40547,0.802274,0.0389161,1.72877,0.107952,1.31494,0.0884724,0.787639,0.430662,1.32745,0.461715,-0.932656,0.0327714,0.199323,4,s104729_S_b022,22
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.24098,0.772072,1.25027,2.11118,-3.46753,2.68175,-0.493738,3.27252,-3.49567,-0.449742,2.29687,2.91907,0.918211,-7.99063,-1.89727,-0.638219,8,s104729_S_b022,22
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,0.645643,1.82747,1.93062,0.818331,-0.30496,2.21476,-1.52041,2.56623,-0.508166,1.13836,1.03103,1.72089,0.420865,-1.42661,-0.920892,-0.381368,12,s104729_S_b022,22
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.388264,1.02515,1.56901,3.19725,-4.20151,1.94511,-0.670956,3.31499,-2.31108,-1.46002,0.736028,1.78695,1.15737,-7.67573,-1.20951,0.108681,12,s104729_S_b022,22
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.753686,-0.140951,-0.0507877,1.61349,1.08895,-3.03025,0.337941,-2.21078,0.595279,-1.5359,-0.771419,1.0411,-0.12706,0.188558,0.242854,0.564048,2,s104729_S_b022,22
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.498983,0.642304,-0.740893,-0.850812,1.63089,0.341247,-0.256044,-0.0123104,-0.847136,-0.502872,-1.02563,0.235691,-0.00650277,0.286484,-0.424029,0.144636,82,s104729_S_b022,22
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,-0.641451,-0.619315,0.274462,0.921614,-0.196628,-0.686843,0.598144,-0.286516,0.317363,-0.681012,-0.825358,-0.703519,0.265471,0.424886,0.75814,0.678304,216,s104729_S_b022,22
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.0292641,0.243972,0.17029,-0.289707,-0.314491,-0.87725,0.156778,0.471229,-0.0914184,0.628252,-1.5532,-0.283778,-0.691433,1.30413,0.750641,0.781155,184,s104729_S_b022,22
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.20243,1.19252,0.143875,-2.17891,1.88341,0.245625,-1.40928,0.350359,-1.39957,-2.77332,-0.735523,0.612936,-1.84614,0.0988068,-1.53884,-1.0024,11,s104729_S_b022,22
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.966529,1.01405,0.285771,-0.504053,1.5304,0.529744,-1.02285,0.0515926,-0.0997435,-0.95048,-0.892322,0.0811613,0.190153,0.00884767,-0.958803,-0.296213,34,s104729_S_b022,22
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.47401,1.91181,0.927525,-0.936182,1.4839,0.842857,-1.06032,0.194479,-0.204258,-0.303241,-0.661971,-0.187803,0.87248,-0.432861,-1.20841,-0.651412,27,s104729_S_b022,22
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.54289,1.31682,0.901545,-1.34314,1.80736,1.08779,-1.45866,0.658588,-1.98948,-1.43167,-0.0448964,0.81065,0.55207,-0.385788,-1.58099,-1.08553,25,s104729_S_b022,22
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.606112,1.71717,0.602106,-0.996425,0.280433,1.67647,0.478926,1.01543,-0.219621,0.372865,-0.0512982,1.15795,0.86479,-0.685657,0.304802,-0.488324,14,s104729_S_b022,22
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.405549,-3.08623,1.82475,0.213552,-1.45168,0.584335,0.969686,-0.303964,-0.67947,-1.52854,0.0904671,0.0328391,-2.03137,2.21297,-0.688945,1.74828,137,s104729_S_b022,22
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.0164801,-1.72132,-0.293928,-0.554204,1.1405,0.710798,0.394325,0.535207,-0.659247,-3.0243,-1.18264,-1.95229,0.00417075,-1.37415,0.763033,-0.465668,9,s104729_S_b022,22
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.979944,-1.02889,-0.928922,-1.14822,2.09857,1.17521,-0.267159,1.16805,-1.96363,-3.40076,-0.490455,-1.16748,0.28314,-1.35221,-0.176755,-0.875368,96,s104729_S_b022,22
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.0735063,-1.56109,0.0709344,-1.29139,1.08047,0.942728,0.577351,1.10006,-1.09535,-3.80209,-0.777638,-1.63535,0.515965,-1.30868,0.647882,-0.786084,9,s104729_S_b022,22
