extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CC(C)CCN(CCC(C)C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCC(C)C)CCC(C)C)c1,-0.314274,-0.13171,1.29639,1.45432,-0.425795,0.560811,-1.20401,0.55403,-0.0166074,-0.104331,-0.0415359,-0.89754,0.281347,0.762671,1.20154,-0.821938,2,s104729_S_b009,9
CC(C)CN(CC(C)C)C(=O)C(C)C,0.700341,1.98766,-1.98407,-1.80527,1.92369,0.953706,-0.0992947,-1.21949,2.3523,1.7849,-0.49304,-0.575754,-0.894289,-1.28697,-1.95109,1.08214,7,s104729_S_b009,9
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,-0.32592,-0.258818,0.141239,0.987842,-0.555563,-0.292418,-0.329485,0.148099,-0.618019,-0.0545672,0.359734,-0.881037,0.539317,0.953674,-0.10554,-0.500487,60,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,2.3327,-1.50961,0.644612,-2.76257,1.03091,-0.409396,0.749343,-1.89475,1.04448,-1.18055,0.652218,0.141346,3.36598,3.2692,3.3848,-1.95486,12,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,2.66631,0.325177,-0.974608,-2.94582,1.31773,-0.0297274,2.20636,-2.62946,1.79048,-0.0742252,-1.39611,2.46694,1.79756,0.268835,1.66416,0.266685,22,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCC(Br)C(=O)O,0.622052,-1.67957,-0.0649709,-1.59472,3.44363,0.549536,0.829889,-0.582907,3.06365,-2.53274,-0.172023,3.16255,1.06143,-4.5074,1.0439,3.36779,12,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,2.63312,-2.3813,-1.11626,-0.946753,0.52431,-0.607643,2.21687,0.874076,2.22804,0.482346,-0.0342794,1.75562,0.106477,1.29088,1.0986,0.741543,24,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21,0.908638,-0.218514,-1.98092,-1.3601,1.0184,1.58868,1.7466,-1.56595,0.84329,0.549348,-0.538613,0.978991,0.422697,-1.15847,0.966056,1.11835,4,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21|CCCCCCCCC(Br)C(=O)O,0.473865,-1.30898,-0.452394,-2.37234,4.05265,0.935399,1.3074,-1.58124,3.1719,-3.09869,-0.53319,2.6206,1.25044,-3.38897,1.1215,3.53433,12,s104729_S_b009,9
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,1.36206,-0.21191,-0.571589,-2.60295,1.05064,-0.247178,1.45409,-2.25785,1.69041,-0.193459,-1.04053,2.127,2.01923,1.57405,2.23851,-0.25202,24,s104729_S_b009,9
CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,2.8891,-0.0445961,-1.25696,-1.23073,1.02006,0.778229,1.87717,-1.9966,1.91475,0.745167,-1.8068,2.0792,1.74715,-1.05746,0.70636,0.022241,10,s104729_S_b009,9
CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,4.1561,0.587155,-0.831528,4.34,1.83811,-0.88527,4.05435,-1.83003,3.2956,-1.00448,-0.901294,1.41052,2.68855,-1.06308,1.77042,0.997191,22,s104729_S_b009,9
CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,2.13992,-0.669259,-0.735896,-2.23078,0.940073,-0.110385,1.20638,-1.97093,0.988946,-0.754252,-0.533069,0.661052,2.44522,0.442565,2.02724,-0.55574,28,s104729_S_b009,9
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,2.53565,-0.373562,-0.893425,-2.11191,1.35213,-0.323836,0.806854,-1.39973,1.48092,0.0263923,-0.317034,0.833804,1.85209,-1.04489,1.52506,-0.510982,30,s104729_S_b009,9
CCCC(=O)N(CC(C)C)CC(C)C,0.759395,1.70928,-1.52051,-1.01172,1.37548,0.8873,-0.971821,-0.41906,1.6207,1.19912,-0.170735,-0.584245,-0.456541,-0.729924,-1.63642,0.626778,9,s104729_S_b009,9
CCCCC(CC)C(=O)N(CCCC)CCCC,0.482884,2.24943,-2.05216,-1.76541,1.56039,1.34521,-0.875394,-0.661596,2.58892,1.73754,-0.928149,-0.207704,-1.22579,-1.21481,-1.63358,0.917426,61,s104729_S_b009,9
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,-0.111256,-0.433014,0.40733,0.316643,-0.272294,-0.300739,-0.760762,0.921308,-0.77484,-0.434031,0.849943,-0.629649,0.303689,1.22296,0.591102,-0.495961,14,s104729_S_b009,9
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-3.61915,0.371406,-1.98292,-2.58461,1.1897,-0.724109,0.289306,1.44544,1.32017,-0.334965,0.47117,0.504702,-1.43401,3.50537,4.06529,0.363571,63,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,0.621569,2.45178,-1.01146,-2.2862,2.25449,0.245067,-0.631132,-0.275567,2.23625,1.953,-0.643571,0.718179,-1.54067,0.0549242,-2.62143,1.84414,90,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,-0.934984,2.60553,-2.02929,-1.9356,2.68399,1.29054,-0.291028,-0.526279,2.40867,1.19019,-0.39932,0.221293,-1.01693,-0.301435,-1.89383,1.60281,451,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,1.71263,1.82003,-1.43204,-1.72964,1.90973,0.458426,-0.554589,-0.446991,1.90955,1.05166,-0.117653,0.664334,-0.726979,-0.764739,-1.80123,0.782337,25,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,0.363635,1.96106,-1.33269,-1.51424,1.96861,1.18146,-0.488785,-0.268085,1.81113,1.66424,0.116991,0.31859,-1.34783,-0.438167,-2.09816,1.52463,29,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,0.130309,1.82592,-1.67175,-1.60948,2.19075,0.897569,-0.468071,-0.187315,1.48915,1.07988,0.268784,0.323505,-0.907693,-1.20328,-1.63291,1.1731,447,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.185109,-0.195847,-2.39223,-0.0969761,4.53428,1.56529,0.744006,-1.86012,-0.74965,1.11395,-2.36841,2.35615,-1.78183,-0.0664344,0.296791,1.21458,4,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.91468,1.34984,-1.4055,-2.90853,1.75118,-2.11167,0.660983,1.4615,1.97183,-0.819626,0.375472,2.08388,-1.01299,3.09311,3.39166,0.25809,24,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.0615565,-0.207411,0.326171,-0.117488,0.915037,1.13675,-0.53281,0.553236,-0.65789,-0.202805,0.213302,0.172233,-0.634387,1.95884,0.0228138,0.218277,520,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,1.07435,1.6892,-0.917027,-1.10348,1.67068,0.696208,-1.22546,0.0913299,1.64269,0.935274,0.119828,-0.0683581,-0.323152,0.163578,-2.0107,0.635714,27,s104729_S_b009,9
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.50776,-0.511199,1.30772,0.420844,0.249197,2.28317,1.21697,1.69494,1.48285,-1.09635,-0.413999,1.87212,0.83342,0.0575786,-1.49188,-1.50463,4,s104729_S_b009,9
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,-1.78341,0.264863,-4.43027,3.25458,1.97173,-0.892582,-1.52025,0.43257,2.93819,-1.65121,0.0209262,3.55191,0.276935,-1.86205,1.31154,-0.208055,6,s104729_S_b009,9
CCCCCC(=O)N(C(C)CC)C(C)CC,-0.0725337,1.58295,-1.22497,-0.791133,1.13277,1.55236,-0.575278,-0.105706,1.34622,1.01992,-0.290204,-0.0292315,-0.836139,-1.03389,-2.00773,1.18334,5,s104729_S_b009,9
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.704497,1.74303,-1.49849,-1.36224,2.01182,0.912354,-0.618206,-0.248985,1.39996,1.04973,0.0423933,-0.0290833,-1.0809,-0.999503,-1.93704,1.1537,17,s104729_S_b009,9
CCCCCC(=O)N(CCCC)CCCC,0.399895,1.5594,-1.77364,-1.25182,0.893377,0.808541,-0.461025,-0.435708,1.70508,1.08001,-0.359632,-0.294075,-0.765776,-1.25215,-1.78399,0.82311,2,s104729_S_b009,9
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.597749,-0.593458,0.859499,1.30397,-1.29285,0.930526,-1.24118,0.404748,-0.0373249,0.166184,-1.62199,-0.94398,-0.184196,0.632692,1.60929,-0.8958,2,s104729_S_b009,9
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,-0.470964,2.50867,-1.74332,-1.58344,1.91559,0.288913,-0.367554,-0.584016,2.05098,1.35362,-0.193729,0.116289,-0.892023,-1.59099,-1.78232,1.25246,14,s104729_S_b009,9
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.0738724,0.0200502,0.507992,1.29663,-1.25979,-0.465131,-1.11753,0.899585,-1.06418,-0.451748,0.023928,-0.980783,0.179828,0.91349,-0.00818461,-0.394425,134,s104729_S_b009,9
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.379852,-0.0204729,0.646751,0.312982,-0.239073,-0.354835,-0.45437,0.524713,-1.00895,-0.460747,0.61774,-0.0989452,0.14665,0.289228,-0.0137109,-0.0848097,14,s104729_S_b009,9
CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.21214,1.59502,-1.52044,-1.13228,0.853601,0.628702,-0.25578,-0.934801,1.55526,1.07653,0.00194726,0.192338,-0.919444,-2.01563,-1.2449,0.587453,446,s104729_S_b009,9
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.65956,-0.683235,1.46313,0.459303,0.206485,2.35399,1.28276,1.78631,1.34427,-1.29781,-0.0393985,1.77073,0.678348,0.118138,-1.1277,-1.6608,77,s104729_S_b009,9
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.866442,-1.90277,-1.64502,-0.988552,2.94214,2.63118,1.27834,-1.905,2.8529,-3.62224,-0.794224,3.25014,1.75784,-4.37305,1.3648,3.80809,6,s104729_S_b009,9
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.0797134,-1.80256,-1.37162,-0.910268,2.26316,1.73789,1.44405,-1.56007,2.77079,-3.53128,0.266714,3.12953,1.20593,-3.33722,1.00434,3.5143,6,s104729_S_b009,9
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.611607,-2.09562,-1.76144,-0.922384,2.64856,2.56612,1.31237,-1.12964,2.35582,-3.23064,-0.0380138,3.02966,1.49437,-3.7506,1.18264,3.75129,6,s104729_S_b009,9
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,1.90389,1.47379,1.55333,5.27387,0.757459,-2.16174,1.05777,0.629038,1.40088,-0.993552,1.61823,-0.297248,0.928121,0.471378,2.87533,0.472928,14,s104729_S_b009,9
CCCCCCCCCC(=O)N(C)C,0.740148,0.895276,-0.780946,-0.53182,0.388487,0.186486,-1.16396,-0.0243896,0.552628,1.04658,-0.194549,-0.404683,-0.416282,-0.537852,-1.15549,0.301687,5,s104729_S_b009,9
CCCCCCCCCC(=O)N(CC)CC,0.385694,0.863226,-1.06295,-0.633895,0.74486,0.662212,-0.719618,0.00687438,0.683569,0.884281,-0.124129,-0.538856,-0.556437,-0.762918,-1.41736,0.409151,5,s104729_S_b009,9
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,0.22405,1.4841,-1.36593,-1.22718,1.21136,0.417582,-0.167864,-0.642265,1.28319,0.979224,-0.113572,0.123422,-0.644051,-1.58899,-1.86554,0.861727,63,s104729_S_b009,9
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.129451,2.10572,-1.18603,-1.42149,2.09836,0.537045,-0.791272,0.0181141,1.34286,0.883005,-0.0571451,0.430766,-1.01595,-0.688943,-1.30666,0.824229,11,s104729_S_b009,9
CCCCCCCCCCCC(=O)N(CC)CC,0.876409,1.45376,-1.40536,-1.46186,1.59522,0.45329,-0.206226,-0.601254,1.37622,1.24361,0.221741,-0.0579765,-0.796295,-1.50732,-1.58589,0.731762,47,s104729_S_b009,9
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-2.73929,0.219774,-0.280185,1.31974,0.298413,-0.959823,0.0547131,-0.0864554,-1.22242,1.26247,0.0647517,-2.0441,-0.272485,1.21052,-1.11149,1.91752,12,s104729_S_b009,9
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.820077,0.187135,0.736342,-0.552308,0.557651,-1.35382,-1.22561,0.712623,-0.211548,0.108387,0.214001,-0.101214,0.560948,0.178522,1.73245,-1.23844,105,s104729_S_b009,9
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-0.148233,-0.590813,0.884764,0.298531,-0.193715,0.0988026,-0.170938,-0.326614,-1.2673,0.0740111,0.778096,-0.501496,-0.522157,-0.489547,0.175911,-0.270766,22,s104729_S_b009,9
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,-0.0481043,-0.680158,0.630823,0.433041,-0.305423,-1.62603,-0.152576,0.617255,-1.11209,-0.328018,0.582034,-0.356389,0.355013,0.171443,-0.110282,-0.65933,26,s104729_S_b009,9
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,-0.193127,-0.202473,0.725469,0.417861,-0.184521,-1.42316,-0.485657,1.05313,-0.511189,-0.441334,0.22515,0.141956,0.932162,0.60935,0.0257831,-0.823176,26,s104729_S_b009,9
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.315742,-0.0833349,0.486196,0.359094,-0.336214,-1.58302,-0.760678,1.02643,-0.592433,-0.312364,-0.279848,-0.0413082,0.470693,0.769628,-0.0723296,-0.800783,22,s104729_S_b009,9
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,1.18898,-0.710443,0.868749,0.576499,-0.123839,-1.0252,-0.362299,0.615506,-1.19542,-0.424635,0.743988,-0.22021,0.665201,-0.717792,-0.0791663,-0.94345,13,s104729_S_b009,9
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,1.42458,-0.211953,0.0213071,0.32197,0.315972,-0.548774,-0.787913,0.319568,-1.03041,0.630691,0.585442,-0.357178,-0.395603,-0.725932,-0.436046,-0.464763,14,s104729_S_b009,9
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.17085,0.0129367,1.04896,0.555544,-0.106055,-0.880322,-0.729402,0.910702,-0.453622,-0.529945,0.311954,0.170367,1.48476,-0.497462,0.588229,-1.44667,39,s104729_S_b009,9
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.334132,-0.409639,1.40072,0.631684,0.462211,-1.16532,-0.554816,0.648327,-1.22395,-0.123316,0.241741,0.380572,0.0336156,-0.829648,0.59562,-0.774406,368,s104729_S_b009,9
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-2.54986,0.384572,0.0460553,0.539854,0.200762,-0.127489,0.778222,-0.800325,-0.134163,0.428425,0.587636,2.16786,1.5487,2.22075,3.31159,-1.57921,208,s104729_S_b009,9
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-1.17319,-0.0511973,-1.02526,-0.503457,4.29722,0.324295,0.0458837,-2.6478,-0.416653,2.28904,-4.24554,1.60609,-1.5458,-3.56528,1.27862,-0.217784,6,s104729_S_b009,9
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-0.619332,-0.30871,-0.278149,-0.881623,0.306413,0.574093,0.881429,-0.859231,0.286126,2.00834,-1.80012,1.52175,-1.03384,-1.8747,-0.506874,1.95542,4,s104729_S_b009,9
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-4.87428,-2.35703,1.01646,-7.10531,4.3278,5.89403,4.98093,0.83614,11.5698,-6.128,-2.06508,5.00046,-6.24935,-9.40132,6.36876,-6.52682,2,s104729_S_b009,9
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.611136,0.120569,-1.49054,0.361392,0.743744,1.5499,0.302425,-0.466585,1.10953,-0.00573967,0.0908009,0.0676292,0.122145,-2.35244,1.49209,0.202744,4,s104729_S_b009,9
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.45486,-1.62597,-1.97665,-1.46349,3.42105,2.89878,1.12692,-1.15777,2.40639,-3.24259,0.0223996,2.45079,1.72032,-4.55692,1.05366,4.17816,8,s104729_S_b009,9
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,1.34389,0.308644,-2.68188,0.044044,1.30414,1.80051,0.442613,-0.627349,1.56872,0.981615,0.060458,0.936787,-0.243161,-3.51647,1.56828,0.120006,12,s104729_S_b009,9
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.200092,-1.34867,-1.55087,-1.596,3.08222,2.42054,0.489599,-0.530805,2.56097,-4.10723,0.601678,1.98836,2.45174,-4.26641,1.87807,3.57562,12,s104729_S_b009,9
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.39732,-0.549642,0.89981,1.39714,-0.840004,0.755957,-1.50712,0.741434,-0.126405,0.729831,-1.8233,-0.57907,-0.601845,-0.133168,1.61932,-1.02404,2,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.111927,-0.0810495,0.520354,-0.00402954,0.632111,-0.708306,-0.297274,0.229583,-0.334196,0.0484164,-1.64285,-0.0202986,-0.282956,0.950353,0.170355,0.148038,82,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,-0.908686,0.0102571,0.516748,0.618753,-0.520782,-0.0970676,-0.12874,0.26263,-0.714247,-0.707246,0.946935,-0.687169,0.510861,0.834495,0.612694,-0.683557,216,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.366875,-0.520785,0.655635,0.88849,-0.170641,-0.683644,-0.339452,0.704625,-1.25743,-0.269568,0.506746,0.0281041,0.0387224,-0.712541,-0.058868,-0.858483,184,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.517385,0.243583,-0.0416341,-0.529836,0.980956,-0.256222,0.155176,-0.3661,-0.339179,1.35359,-2.93841,1.05543,-1.95695,0.0570079,-0.733765,0.916919,11,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.0766502,0.433356,-0.0161818,-0.193646,1.03305,-0.115942,-0.243474,-0.0873571,-0.00716477,0.926134,-1.78411,0.108921,-1.15527,-0.47225,-0.540031,0.372176,34,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.292684,1.18755,-0.641494,-0.70286,1.486,-0.268589,0.170761,-0.726797,0.166166,0.940621,-1.10564,-0.497755,-1.18487,-1.18504,-0.607729,0.631693,27,s104729_S_b009,9
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.438373,0.734334,-0.453011,-0.916349,1.62744,-0.144015,0.703748,-0.787478,0.52061,1.30902,-2.35103,1.14087,-1.44118,-0.652914,-0.778168,0.917867,25,s104729_S_b009,9
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-1.99675,-0.742446,0.812584,-0.526878,-0.808073,-0.326206,1.51378,-0.514399,-0.0279762,-0.0821028,-0.582012,0.698239,-0.0996154,-0.240218,-0.712166,1.78822,14,s104729_S_b009,9
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-2.46721,-1.52243,-0.149552,3.0641,-1.14503,0.564969,1.91184,0.703311,0.515421,1.4144,1.31363,-1.02756,1.20926,-0.0426018,-0.642028,-0.952735,137,s104729_S_b009,9
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-3.82699,1.06495,-0.744502,0.726593,0.292157,-0.843365,-0.192166,-0.01889,-0.622583,1.1798,0.46928,-1.3359,0.425559,0.87739,0.0691564,1.22126,9,s104729_S_b009,9
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-3.66621,1.42137,-1.00222,0.527439,0.569903,0.0869161,0.333367,-0.89994,-0.399573,2.40749,-0.490758,-0.717299,-0.192187,0.731505,-0.182278,1.84852,96,s104729_S_b009,9
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-4.72106,0.966292,-0.714238,0.314192,0.278423,-0.102295,0.248922,-0.476544,-0.508613,1.2085,0.355019,-1.04841,-0.0267988,1.5793,-0.0236319,1.60899,9,s104729_S_b009,9
