extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.93137,3.02364,2.10046,-0.326963,8,s104729_S_b019,19
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-0.50038,1.98359,-1.77607,0.345448,12,s104729_S_b019,19
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.29566,3.3649,1.3661,-1.87591,12,s104729_S_b019,19
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.427628,-2.18228,-0.18777,0.621728,2,s104729_S_b019,19
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.588087,-0.247974,-0.288459,1.26106,82,s104729_S_b019,19
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.563067,-0.384055,0.431748,-1.35143,216,s104729_S_b019,19
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.22805,-0.495417,0.405497,0.0470884,184,s104729_S_b019,19
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.0766693,0.219053,-1.08194,2.6219,11,s104729_S_b019,19
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.165302,-0.12582,-1.04189,1.46597,34,s104729_S_b019,19
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.989699,0.675804,-1.05579,1.17225,27,s104729_S_b019,19
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.742616,0.708448,-1.72924,2.14108,25,s104729_S_b019,19
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.40181,1.07667,0.70531,0.935783,14,s104729_S_b019,19
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.43567,-2.28488,0.950104,0.311514,137,s104729_S_b019,19
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-1.04986,0.498279,0.742339,-0.633424,9,s104729_S_b019,19
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-1.6955,0.706751,0.345996,0.65125,96,s104729_S_b019,19
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-1.45518,1.05153,0.375756,-0.332335,9,s104729_S_b019,19
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1.41508,-0.400448,0.872456,-0.908358,424,s104729_S_b019,19
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.580393,-1.52794,0.731028,-0.590348,2,s104729_S_b019,19
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.12638,-0.547744,0.793528,-0.292736,14,s104729_S_b019,19
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,0.356901,-1.34705,-0.246,0.0297462,2,s104729_S_b019,19
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.402767,0.233194,-0.728053,-0.882685,4,s104729_S_b019,19
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.408103,-0.407295,0.428165,-0.191807,8,s104729_S_b019,19
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.216171,-0.437209,0.188461,0.236829,8,s104729_S_b019,19
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.934431,-0.489189,1.14622,-0.572629,14,s104729_S_b019,19
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,1.09654,-1.08489,-0.0131593,0.396636,14,s104729_S_b019,19
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.877976,-0.55007,1.09838,-0.301492,14,s104729_S_b019,19
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,1.31218,-0.773503,0.535765,1.05527,14,s104729_S_b019,19
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,1.46608,-1.22426,0.241602,0.582018,14,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-2.16206,1.54835,-1.46649,0.551575,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.263052,-0.276095,-0.0191024,1.29942,24,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.115536,-0.404167,-0.313653,1.48509,64,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-0.932353,1.90605,-1.88731,-0.276439,35,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.965619,-0.0633437,-0.138621,0.307017,10,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-1.23686,0.50072,0.420468,-0.088717,9,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-0.878631,1.20789,-1.24469,-0.25948,10,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-1.66198,1.09609,-1.36872,-0.230353,34,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-1.45879,0.823287,-0.391825,1.73258,4,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,0.681772,0.0522499,0.14149,-2.41943,25,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-1.43479,0.481208,-0.748603,0.681637,4,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.939172,0.459511,-1.66795,-2.62576,45,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,-0.983537,0.32039,-0.322391,-0.600003,4,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.73226,-0.148292,-0.795925,0.230517,4,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-4.19632,-0.4612,-1.91214,-0.783035,4,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,-1.9317,1.04388,-1.27429,-1.84405,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-2.03792,0.0683891,-1.44082,-1.79272,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)CO,-3.50184,-0.00401372,1.60781,-1.58941,20,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.204183,-0.383129,0.431304,1.50559,24,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.757489,-0.786317,0.285178,0.90083,24,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1.07726,-0.762784,1.57672,-1.17053,7,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.132321,-1.81104,0.763659,-0.343972,6,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.02957,-0.589883,0.679732,0.0357378,3039,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-0.84384,-1.63724,2.95442,-0.234341,94,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,-0.327671,-0.895778,0.310275,-0.398346,24,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,-0.201008,-1.29163,0.0489334,-1.33067,8,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,0.199809,-1.47897,0.731362,-1.6423,10,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,-0.781813,-0.409505,-0.25405,0.824798,2,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,0.165097,-1.12058,0.37632,-0.227725,2,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,0.00721449,-2.06242,0.259001,-0.207444,6,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,2.02689,-0.692751,0.37422,-2.18601,16,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,2.01468,-1.01121,0.397248,-0.86002,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,1.29256,-0.943545,0.156673,-0.627009,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.732315,-1.85365,-0.410588,-0.128165,22,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.564192,-1.70457,-0.478406,0.342684,2,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.170291,-1.35487,-0.852159,0.677098,2,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.849465,-1.87046,0.133602,-0.13252,47,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.0419268,-5.30969,-0.556803,0.507387,71,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.747984,-1.50276,-0.26942,0.340972,6,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.195309,-4.77767,-1.71238,-0.954618,70,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.0112365,-1.65207,-0.721142,0.604527,2,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.381285,-4.13978,-0.966675,-1.39347,71,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,0.399886,-1.86343,0.672116,-0.290628,18,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.316595,-2.15292,-0.0733375,-0.00968021,75,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,-0.477712,-0.191686,-0.898045,-1.6748,70,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,1.46235,-1.95736,-1.55191,-0.879542,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,0.847843,-0.86285,-1.32831,0.179496,12,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.811706,-0.251205,-0.420893,0.678202,16,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,-0.122611,-0.00125223,-1.11168,1.43353,32,s104729_S_b019,19
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.0638422,-0.0593275,-0.794728,0.301468,16,s104729_S_b019,19
