extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CCCC(=O)N(CC(C)C)CC(C)C,1.26024,1.80192,1.33958,0.696506,9,s104729_S_b007,7
CCCCC(CC)C(=O)N(CCCC)CCCC,1.62969,2.40009,1.76054,2.0704,61,s104729_S_b007,7
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,-1.29955,-0.94161,-0.444171,-0.603819,14,s104729_S_b007,7
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.0975806,1.81779,-0.884877,2.65477,63,s104729_S_b007,7
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,1.56955,2.03546,2.79825,2.12217,90,s104729_S_b007,7
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1.71016,1.65083,1.94342,3.02576,451,s104729_S_b007,7
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,1.17248,1.99276,1.2336,2.04966,25,s104729_S_b007,7
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,1.91707,1.85522,2.17422,1.67195,29,s104729_S_b007,7
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,1.16497,2.06218,1.53083,1.70059,447,s104729_S_b007,7
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.92214,-0.274107,2.00775,0.703835,4,s104729_S_b007,7
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.155848,0.0269265,-0.442135,3.05085,24,s104729_S_b007,7
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.508395,-1.43291,0.36663,0.553698,477,s104729_S_b007,7
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,0.425382,1.32749,0.755972,1.88708,27,s104729_S_b007,7
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.12847,-1.35879,-3.00133,0.434563,4,s104729_S_b007,7
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,-0.262282,2.54705,-3.27922,-1.3486,6,s104729_S_b007,7
CCCCCC(=O)N(C(C)CC)C(C)CC,0.988896,1.51066,1.22754,1.91103,5,s104729_S_b007,7
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.54551,1.41016,1.82452,1.76662,17,s104729_S_b007,7
CCCCCC(=O)N(CCCC)CCCC,1.07236,2.12439,1.23707,1.21221,2,s104729_S_b007,7
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-1.20795,0.479256,0.0257073,-1.68567,2,s104729_S_b007,7
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,1.42418,2.24802,1.42751,2.08871,14,s104729_S_b007,7
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,-1.67798,-1.45832,-0.471134,-0.76369,134,s104729_S_b007,7
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,-0.543146,-1.14019,-0.240023,-0.539654,14,s104729_S_b007,7
CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.41282,2.51778,1.02011,0.70128,404,s104729_S_b007,7
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.48525,-1.7917,-2.7543,-0.273171,46,s104729_S_b007,7
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,1.54972,2.77144,-0.505145,0.544418,6,s104729_S_b007,7
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,1.81968,2.21048,-0.107615,0.295647,6,s104729_S_b007,7
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.60173,2.57864,-0.320447,0.661884,6,s104729_S_b007,7
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,-1.3168,-1.10728,-0.530586,-0.452325,14,s104729_S_b007,7
CCCCCCCCCC(=O)N(C)C,0.781421,1.1,0.601043,0.348192,5,s104729_S_b007,7
CCCCCCCCCC(=O)N(CC)CC,0.673591,1.27172,0.553689,0.765868,5,s104729_S_b007,7
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,1.31515,1.78829,1.15041,1.4941,63,s104729_S_b007,7
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.92563,1.66603,1.6378,1.28909,11,s104729_S_b007,7
CCCCCCCCCCCC(=O)N(CC)CC,1.27038,1.84516,1.05259,1.34763,47,s104729_S_b007,7
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-0.563379,-1.08298,1.48252,0.0517321,12,s104729_S_b007,7
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,-0.928484,-0.948455,-1.93088,-0.515308,105,s104729_S_b007,7
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.241389,-1.20718,-0.737952,-1.71328,22,s104729_S_b007,7
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,-0.57045,-1.05209,-0.234198,-0.935077,26,s104729_S_b007,7
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,-0.709386,-0.673899,-0.547311,-0.346065,26,s104729_S_b007,7
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,-0.64305,-0.64562,-0.0709696,-0.503113,22,s104729_S_b007,7
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,-0.00357711,-1.43784,-0.67504,-1.13586,13,s104729_S_b007,7
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.954115,-0.921109,-0.635978,-0.420819,14,s104729_S_b007,7
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.57053,0.503964,-0.878396,-0.0797682,39,s104729_S_b007,7
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-0.440194,-1.01926,-0.546592,-0.64151,368,s104729_S_b007,7
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,-1.50342,-0.814487,-0.714047,1.83376,208,s104729_S_b007,7
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,2.91902,2.76297,1.87438,-0.85555,6,s104729_S_b007,7
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,2.38445,0.644708,1.25682,-0.449515,4,s104729_S_b007,7
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,0.857289,1.75103,0.37286,2.41844,2,s104729_S_b007,7
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.186334,1.52808,-0.763404,1.09691,4,s104729_S_b007,7
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.69977,4.36514,-0.34451,0.449022,8,s104729_S_b007,7
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,0.046298,1.45429,0.458041,2.0463,12,s104729_S_b007,7
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.92012,5.43915,-1.32644,1.61405,12,s104729_S_b007,7
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-1.55689,0.708905,0.0563985,-1.50606,2,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.567253,-0.766442,0.398111,-0.140028,82,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,-1.84917,-0.670288,-0.0797404,-0.105303,216,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.385969,-0.674375,-0.602366,-0.797103,184,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,2.07029,-0.701173,1.66684,0.655135,11,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.0471,-0.295467,1.14602,0.382988,34,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.84396,0.784125,0.703283,0.753559,27,s104729_S_b007,7
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,2.04344,0.12596,1.51476,0.979525,25,s104729_S_b007,7
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,1.26424,-0.0625771,0.199358,-0.454977,14,s104729_S_b007,7
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.02955,-0.747424,-1.16526,0.00611266,120,s104729_S_b007,7
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-1.58181,0.100421,-0.113919,0.542668,9,s104729_S_b007,7
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.577138,0.595332,1.12742,1.05418,96,s104729_S_b007,7
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.988739,0.475756,0.127317,1.07418,9,s104729_S_b007,7
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,-1.02999,-1.14587,-0.671985,-0.966844,462,s104729_S_b007,7
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.468561,-0.923058,-0.560968,-1.38665,2,s104729_S_b007,7
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.685165,-1.0499,-0.496364,-0.931633,14,s104729_S_b007,7
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-1.04282,0.217464,-0.360984,-1.20487,2,s104729_S_b007,7
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.169308,1.08659,-0.486531,0.477643,4,s104729_S_b007,7
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.651367,-0.854872,-0.103868,-0.48218,8,s104729_S_b007,7
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,-0.251398,-1.11009,0.0572817,-0.119594,8,s104729_S_b007,7
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,-0.970065,-1.04741,-0.600006,-0.975521,14,s104729_S_b007,7
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,-0.527407,-0.868051,-0.301091,-0.496356,14,s104729_S_b007,7
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,-0.763525,-0.980591,-0.440569,-1.06166,14,s104729_S_b007,7
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.0911775,-1.16986,0.429811,-1.29749,14,s104729_S_b007,7
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.229389,-1.33597,-0.215341,-0.82406,14,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,1.35762,2.56193,1.11229,1.17019,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.702459,-0.588736,0.753082,0.0807309,24,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.550921,-0.676088,1.18511,-0.295761,64,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,0.89452,1.65329,0.959842,1.82705,35,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.555676,-0.374901,-0.292895,-0.530395,10,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-1.1186,0.218771,-0.466173,0.624337,9,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CCC,0.674398,1.67067,0.430722,0.464909,10,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,1.147,2.15787,0.115511,1.33234,34,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,1.55695,0.507922,1.66087,-0.195559,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-1.47247,1.03438,-1.86493,0.25575,25,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,1.11035,0.923764,0.317213,0.550195,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.660437,1.9292,-2.33803,2.5984,58,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,0.726093,1.11419,-0.628815,0.426166,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.42025,1.16993,0.542701,0.375183,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,0.229522,-0.0712462,0.448083,1.73811,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,-0.788206,1.58802,0.174792,3.84268,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-1.21162,0.189872,0.0897521,3.07324,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)CO,0.329742,-0.615426,0.638177,1.35815,20,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.777988,-0.811659,0.656856,-0.0697338,24,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.0656947,-1.0371,0.379959,-0.507288,24,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,-1.30187,-1.36125,-0.811657,-1.66533,7,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.56857,-1.09624,-0.941826,-1.0576,6,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.535168,-0.901655,-0.384678,-0.833355,2398,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-0.179578,-2.20987,-1.77616,0.321128,61,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,0.660002,-1.6755,-0.34553,-0.211697,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,0.592835,-2.06383,-0.875293,0.0195811,4,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,-0.229032,-1.6914,-1.72111,-0.392727,5,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,0.991324,-0.926072,-0.0946131,0.507558,1,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,0.0718271,-1.52516,-0.870914,-0.136202,1,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,-1.48572,-1.29623,-0.998149,-1.03128,6,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,-1.9405,-1.12024,-2.08433,-1.22281,16,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,-1.60363,-1.20975,-1.10279,-1.09212,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,-1.75399,-0.779543,-0.675249,-0.639179,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.559452,0.0472325,-0.12472,-1.3519,22,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.53411,0.314564,-0.5962,-1.1803,2,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.851647,0.950488,0.215053,-0.842122,2,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.532166,-0.306509,-0.132499,-1.62502,47,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-2.07569,0.527378,-0.462127,-1.86426,71,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.73022,0.0820216,-0.340345,-1.62686,6,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-1.15414,1.05205,-0.822818,-4.04078,70,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.32679,0.898327,-0.740855,-0.775784,2,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,-1.20463,-0.346212,-1.19138,-3.44107,71,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,-0.53425,-0.584618,-0.123066,-1.89173,18,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-0.546705,-0.106457,0.151641,-1.56501,75,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,-2.43893,0.869246,0.201418,1.46142,70,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,-0.774962,0.528178,-0.244607,-0.376969,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,-0.094288,0.175244,0.574426,-0.239767,12,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.215077,-0.580684,0.770419,-0.572348,16,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,0.835513,-0.130113,1.35308,0.216356,32,s104729_S_b007,7
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.509855,0.0278082,1.07837,0.211701,16,s104729_S_b007,7
