extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,n_training_rows,fold_id,fold_ordinal
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.40627,-1.68556,0.534727,-2.0857,-1.05797,3.13743,-2.02719,1.61226,24,s104729_S_b016,16
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.316443,0.105527,-0.023916,-0.151796,-0.886694,-0.593239,-0.278035,0.453679,520,s104729_S_b016,16
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,1.18471,0.45143,1.76178,-1.68492,2.13756,0.779536,1.03292,2.16455,27,s104729_S_b016,16
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.915211,0.289181,-0.584399,-1.25595,0.74194,-0.183389,0.970522,0.934716,4,s104729_S_b016,16
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,1.61159,0.361603,1.02926,-2.24588,-3.73444,4.4072,0.0148805,-4.17914,6,s104729_S_b016,16
CCCCCC(=O)N(C(C)CC)C(C)CC,0.69694,0.513559,1.86506,-2.61524,2.10641,0.878175,0.134945,1.79257,5,s104729_S_b016,16
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.911483,0.796334,2.08293,-2.06063,2.13819,0.682441,0.320085,2.15056,17,s104729_S_b016,16
CCCCCC(=O)N(CCCC)CCCC,0.799452,0.546914,2.3196,-2.24438,1.97825,1.08649,0.220258,1.70163,2,s104729_S_b016,16
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.19135,-0.62123,-0.607086,1.39664,-1.88049,-0.126023,-0.509611,-0.394729,2,s104729_S_b016,16
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,1.27685,1.49998,2.19785,-3.02334,2.54418,1.17659,-0.0692371,2.35055,14,s104729_S_b016,16
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,-1.0805,-1.21194,-1.02153,0.815609,-0.786845,-1.13151,0.420557,-0.720905,134,s104729_S_b016,16
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,-1.09749,-0.150455,-0.627682,0.410737,-0.685725,-0.576199,0.68892,-0.609594,14,s104729_S_b016,16
CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.17864,0.608507,2.15522,-2.23974,2.15511,1.1363,1.07809,1.49365,446,s104729_S_b016,16
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.33234,-0.220707,-1.19034,-0.512275,0.236999,-0.780929,1.26707,0.521084,77,s104729_S_b016,16
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.437615,1.87633,-3.52565,-2.12481,2.41724,-2.40113,0.073521,1.99409,6,s104729_S_b016,16
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.263936,1.38686,-3.39758,-2.79341,2.13457,-1.25058,-0.119971,2.4052,6,s104729_S_b016,16
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.864716,1.87451,-2.72837,-3.04006,2.34054,-1.69616,0.00378773,2.50216,6,s104729_S_b016,16
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,-3.44806,-0.330051,-2.46087,0.151303,-0.0440195,-0.0291471,0.760853,-1.02052,14,s104729_S_b016,16
CCCCCCCCCC(=O)N(C)C,0.534574,-0.185092,1.81833,-1.37558,1.55412,0.129161,1.1994,1.28571,5,s104729_S_b016,16
CCCCCCCCCC(=O)N(CC)CC,0.775182,-0.173581,1.76653,-1.69309,1.82182,0.372597,0.854247,1.51536,5,s104729_S_b016,16
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,1.0329,0.607594,2.0275,-2.14276,2.28633,0.860584,0.991572,1.51879,63,s104729_S_b016,16
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.08432,0.993804,1.71898,-2.10083,1.74739,0.824501,0.297545,1.79731,11,s104729_S_b016,16
CCCCCCCCCCCC(=O)N(CC)CC,1.1029,0.713489,1.92101,-2.27141,2.27365,0.997662,0.841487,1.74533,47,s104729_S_b016,16
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-0.463585,-0.0233894,0.808476,0.832697,0.929861,-0.986777,-0.550532,0.292136,12,s104729_S_b016,16
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,-0.320617,-1.29878,-1.41137,-0.156832,-1.2642,-0.516706,1.63279,-0.948705,105,s104729_S_b016,16
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-0.707203,-0.200492,-0.968914,1.84417,-0.346395,-1.05083,1.15177,-0.864577,22,s104729_S_b016,16
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,-0.635991,-0.525685,-0.786004,1.12457,-0.668904,-0.99233,0.647458,-0.846643,26,s104729_S_b016,16
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,-0.420942,-0.697146,-0.580473,0.674456,-0.916081,-0.799203,0.128222,-0.683364,26,s104729_S_b016,16
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,-0.283585,-0.479774,-0.320107,0.983606,-0.899771,-0.715586,0.290792,-0.722943,22,s104729_S_b016,16
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,-0.108387,-0.255804,-0.514564,1.25367,-1.18779,-1.07776,2.0035,-1.05278,13,s104729_S_b016,16
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.377916,0.350508,-0.240081,0.589087,-0.680807,-0.624084,1.40148,-0.679775,14,s104729_S_b016,16
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.0627156,-0.498446,-1.31618,-0.540456,-1.41103,0.504333,-1.39556,-1.36374,39,s104729_S_b016,16
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.307544,-0.0911313,-0.896484,0.89342,-1.24318,-0.491014,0.129017,-1.42688,368,s104729_S_b016,16
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.705398,-0.051761,-2.84703,1.7444,-0.428431,1.27311,-3.6667,-2.46437,208,s104729_S_b016,16
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,1.86443,4.2778,1.80915,0.94937,-0.725007,1.51545,-2.29803,3.27146,6,s104729_S_b016,16
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,0.969051,3.06548,1.27784,-0.993131,1.61336,0.597279,-0.0330796,0.374787,4,s104729_S_b016,16
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-2.88057,2.80762,5.54371,-5.74325,0.710692,-4.97985,-1.45197,9.8841,2,s104729_S_b016,16
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,0.694333,-0.0639969,-0.383192,-0.503218,0.592339,0.53621,-2.49589,1.19066,4,s104729_S_b016,16
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.54175,1.76783,-2.06939,-3.70194,2.66966,-2.02969,-0.0305737,2.81042,8,s104729_S_b016,16
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,1.24153,0.645314,0.921039,-0.948551,1.0019,1.42996,-2.56781,1.94277,12,s104729_S_b016,16
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,1.95014,0.213965,-2.69448,-4.17737,1.94581,-3.63639,0.00394547,2.60841,12,s104729_S_b016,16
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.0461396,-0.56465,-0.42382,1.40644,-2.2349,-0.0626331,-0.784621,-0.738161,2,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0747074,1.20576,0.626347,-0.387283,-0.505715,0.167888,0.545581,-0.957054,82,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,-0.727726,-1.45801,-0.389994,0.823768,-0.537988,-0.845614,-0.567506,-0.637717,216,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.242086,-0.241336,-0.560572,0.812343,-0.790053,-0.606796,0.341477,-1.15735,184,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.558615,2.70927,1.31277,-0.865511,-0.0354269,1.02311,-0.352656,-0.508785,11,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.638391,1.31581,0.767529,-0.844641,0.0493283,0.879049,0.0841504,-0.459959,34,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.69569,0.830542,1.01513,-1.00185,0.864911,0.507414,-0.876123,0.137148,27,s104729_S_b016,16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.40545,2.21879,1.42025,-1.12788,0.68789,1.48823,-0.562275,0.223455,25,s104729_S_b016,16
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.415956,1.49753,-1.17875,0.534877,2.16396,0.448729,-0.664639,0.592582,14,s104729_S_b016,16
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-4.67884,-0.285207,-0.261043,-1.25889,-0.218817,-1.43252,-1.47266,-1.28306,137,s104729_S_b016,16
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-1.13239,-1.15316,-0.266854,0.0345794,0.205398,-0.752212,-1.72418,-0.483942,9,s104729_S_b016,16
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-0.00848406,0.206633,0.591366,-0.614704,1.00305,0.342099,-1.50107,-0.0613068,96,s104729_S_b016,16
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,-0.779467,-0.584589,-0.160124,0.163776,0.657335,-0.431601,-2.27248,-0.054891,9,s104729_S_b016,16
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,-1.38426,-0.474596,-0.941616,1.2408,-0.483777,-1.15558,0.967391,-0.803707,462,s104729_S_b016,16
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.747195,-0.738761,-1.26395,1.37321,-0.938793,-0.867318,0.500949,-0.277211,2,s104729_S_b016,16
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.961033,-0.639169,-0.620533,0.899876,-0.798895,-0.82157,0.782627,-0.792112,14,s104729_S_b016,16
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-0.513005,-0.320149,-1.22805,1.11478,-1.56205,-0.127221,-0.4897,-0.716567,2,s104729_S_b016,16
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1.1146,-1.45138,1.55861,-1.10547,0.223835,2.45326,-0.259893,-0.321055,4,s104729_S_b016,16
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.347574,0.0339868,-0.652792,0.00962859,-0.0882121,-0.371711,-0.157264,-0.240826,8,s104729_S_b016,16
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,-0.203107,0.384587,-0.171316,0.217302,-0.415501,-0.0143846,-0.0964366,-0.224912,8,s104729_S_b016,16
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,-1.07068,-0.913433,-0.765604,1.12225,-0.797577,-1.05998,0.618679,-0.655694,14,s104729_S_b016,16
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,-0.892949,-0.545524,0.249935,-0.287339,-1.3803,-0.761504,1.00453,-0.167556,14,s104729_S_b016,16
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,-0.990346,-0.852466,-0.476342,1.13299,-0.861163,-1.01063,0.722952,-0.60264,14,s104729_S_b016,16
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,-0.631919,0.60035,-0.254561,0.990434,-0.696485,-0.372463,1.22152,-1.07169,14,s104729_S_b016,16
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.813011,0.457268,-1.13911,0.652163,-0.923171,-0.709897,1.66833,-1.30129,14,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,1.15706,1.54499,1.84617,-2.45603,2.43882,1.51274,0.547407,1.30742,12,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.132223,1.52084,0.748217,0.0407219,0.0924268,0.729175,0.798001,-0.734337,24,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.0279111,1.42727,0.556647,-0.267756,0.0808046,0.450796,0.200514,-0.519391,64,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,0.626303,0.35531,2.85823,-3.40592,0.886655,1.54039,-0.118863,1.19122,35,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,-0.220136,0.0844625,-0.461138,-0.0246511,-0.0373064,0.557564,0.917012,-0.691375,10,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.576592,-0.889843,-0.130907,0.252089,-0.00654352,-0.573636,-1.63303,-0.660742,9,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-0.0595328,0.109963,1.49851,-1.80609,0.514801,0.596766,0.0793372,-0.250696,10,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,1.20969,0.283661,1.10035,-2.31235,1.66992,1.55225,0.928162,0.881701,34,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,0.634728,2.16937,2.30662,-0.302194,-0.720041,2.18519,-0.861076,0.921088,4,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,0.939853,-3.54806,0.956212,-0.354552,-0.58259,0.556726,0.39224,-0.6755,25,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,0.978032,0.763058,1.95486,-1.04961,-1.26992,2.12075,-0.974656,1.29897,4,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1.28204,-2.98482,1.76212,-1.93671,-0.911052,1.92283,-1.64749,-0.596093,36,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,1.69011,-1.18142,2.01074,-1.01604,0.494388,2.78159,0.360282,0.0543702,4,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.833609,0.0149867,1.63969,-1.77058,0.819981,1.21692,0.207237,-0.566678,4,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-2.52622,-0.742636,3.3832,-3.9639,0.610222,-0.192477,3.00609,1.72263,4,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.271284,-1.78935,4.72644,-7.27492,0.515366,1.10432,-1.75694,-0.878771,12,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-0.957394,-2.03454,4.34207,-6.79665,0.00480992,2.35671,-1.69564,-0.485109,12,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)CO,1.67742,-1.94527,-4.19191,-3.65844,3.45439,-0.980631,0.566788,1.21097,20,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.0673701,1.44185,0.85141,0.26532,0.05496,0.421708,0.923228,-0.704472,24,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.273047,0.599722,0.249444,0.588969,-0.353024,-0.409091,0.690028,-0.801894,24,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,-1.07784,-1.33949,-0.940166,1.82789,-0.665358,-1.6586,0.793268,-0.491498,7,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.673584,-0.640349,-1.01623,1.03676,-1.82393,-0.433106,-1.05151,-1.07609,6,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.870019,-0.289785,-0.340545,0.879676,-0.832209,-0.651394,0.385758,-1.06823,2988,s104729_S_b016,16
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-0.811062,-0.358397,-1.64528,-0.938298,-1.51439,-2.34176,2.55341,2.02768,94,s104729_S_b016,16
