extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,2.20302,-2.10639,-0.460205,0.202831,8,s104729_S_b006,6
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,0.671299,-1.31503,2.83623,0.482432,12,s104729_S_b006,6
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,3.00993,-1.78233,0.327541,-0.765831,12,s104729_S_b006,6
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-2.83538,0.332269,0.562487,0.0305241,2,s104729_S_b006,6
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.391924,0.726755,0.32612,0.624,82,s104729_S_b006,6
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.323641,0.710415,-1.07929,-1.23113,216,s104729_S_b006,6
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.0679485,0.736105,-1.365,-0.0990611,184,s104729_S_b006,6
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.125569,0.0750228,0.697042,2.34816,11,s104729_S_b006,6
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.0558168,-0.0320886,0.930782,1.39129,34,s104729_S_b006,6
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.516219,-0.811606,1.36531,1.25973,27,s104729_S_b006,6
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.567145,-0.377586,1.49043,2.12902,25,s104729_S_b006,6
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-0.336087,-2.15323,-1.62354,0.747919,14,s104729_S_b006,6
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.27172,-0.324923,0.453037,-1.78216,137,s104729_S_b006,6
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.0559164,-0.743199,-0.198196,-0.935229,9,s104729_S_b006,6
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.458423,-1.98899,0.701492,0.0983769,96,s104729_S_b006,6
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.507476,-0.999433,-0.195416,-0.49948,9,s104729_S_b006,6
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,-0.577271,1.16503,-1.37635,-0.526715,428,s104729_S_b006,6
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,-1.44261,0.391969,-1.19361,-0.496498,2,s104729_S_b006,6
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.729995,1.01156,-1.14118,-0.304649,14,s104729_S_b006,6
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,-1.59145,0.507676,0.577003,-0.0782868,2,s104729_S_b006,6
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.31473,-0.936962,1.06177,-0.175172,4,s104729_S_b006,6
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,-0.366215,0.691125,-0.603381,-0.0902824,8,s104729_S_b006,6
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,-0.334136,0.686881,-0.200035,0.107701,8,s104729_S_b006,6
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,-0.697659,0.849835,-1.29863,-0.55564,14,s104729_S_b006,6
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,-0.725327,0.998665,-0.506659,-0.0312347,14,s104729_S_b006,6
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,-0.725707,0.740525,-1.29785,-0.387022,14,s104729_S_b006,6
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,-0.743691,0.746067,-1.30976,0.581727,14,s104729_S_b006,6
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,-0.828231,1.01376,-1.33955,0.233373,14,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,2.13842,-1.3864,2.16497,0.726868,12,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.538283,-0.478774,0.452057,0.946739,24,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.656287,-0.219487,0.259559,1.24988,64,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,2.16125,0.277948,2.17659,0.72112,35,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.0932176,0.124997,-0.532895,0.0296744,10,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.4141,-0.833268,-0.958227,-0.549478,9,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CCC,1.05961,-0.133923,1.53283,0.523252,10,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,1.43167,-0.810467,1.86978,0.355967,34,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,0.0565035,-0.781221,1.03259,1.92464,4,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.0420332,0.244681,0.545385,-1.82192,25,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,0.52575,-0.793469,1.23397,0.866489,4,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1.23637,-0.367864,1.84216,-1.51041,58,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,0.181255,-1.79049,1.18751,-0.323844,4,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.494597,-0.764001,1.2777,0.761936,4,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-0.600313,-1.35888,2.97646,-0.0688948,4,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,1.82042,0.118078,3.5557,-0.0981446,12,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,1.00892,0.60766,3.46465,-0.0321267,12,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)CO,0.297406,-0.0751242,2.06767,-0.370032,20,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.568572,-0.550227,-0.0695669,0.984293,24,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.824384,0.484867,-0.571033,0.683824,24,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,-1.13995,0.944206,-1.65046,-1.02454,7,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.06468,0.818656,-1.83622,-0.647455,6,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.324205,0.963538,-1.27643,-0.0224474,3066,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-2.59967,-0.528695,-1.33002,-0.931224,94,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,-0.155654,-0.207951,-0.899217,-0.295002,24,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,-0.290445,-0.207926,-0.815995,-0.772674,8,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,-0.490325,0.321245,-0.778066,-1.42804,10,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,0.123133,-0.490143,-0.221315,0.505664,2,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,-0.660525,0.154059,-0.914956,-0.408163,2,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,-1.19342,0.992536,-1.43335,-0.669033,6,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,-0.69773,1.80117,-1.01625,-1.32724,16,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,-1.28685,1.84715,-1.41322,-0.464251,12,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,-1.64368,1.21222,-0.59796,-0.119841,12,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.08674,0.697358,0.139687,-0.0688747,22,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.38298,0.806513,0.18881,0.582124,2,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.20407,0.357871,0.350104,0.954404,2,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.15215,0.616102,-0.502832,-0.238681,47,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-5.58205,0.4717,0.048689,0.127617,71,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.75926,0.285194,-0.298919,0.373166,6,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-4.02225,0.973059,0.139594,-0.543883,70,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-1.62509,0.16083,0.431016,0.856219,2,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,-3.50638,1.34939,-1.1851,-0.457518,71,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,-1.37064,0.369078,-1.27844,-0.313373,18,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,-1.61077,0.36608,-0.0246886,-0.0817773,75,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,1.12642,-0.74347,0.205702,-2.02082,70,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,1.67256,2.02713,-0.649999,0.3886,12,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,1.04157,0.947853,-0.616342,1.20678,12,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.429025,0.563322,0.0615895,1.16933,16,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,0.0789877,0.161166,1.0666,1.41686,32,s104729_S_b006,6
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.110068,0.0245339,0.803631,0.622731,16,s104729_S_b006,6
