extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,n_training_rows,fold_id,fold_ordinal
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,2.24953,-0.0307513,-0.827009,-0.958,22,s104729_S_b005,5
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,1.21347,-0.239478,-1.16833,-0.769048,26,s104729_S_b005,5
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.700103,-0.524595,-0.628469,-0.964225,26,s104729_S_b005,5
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.507858,-0.338147,-0.88934,-0.996791,22,s104729_S_b005,5
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,1.37424,-0.0305307,-0.695311,-1.60611,13,s104729_S_b005,5
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.444521,0.570635,0.167902,-1.81845,14,s104729_S_b005,5
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.570238,-0.753931,0.81722,0.42956,39,s104729_S_b005,5
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1.19728,-0.277136,-0.500944,-1.08047,368,s104729_S_b005,5
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2.58769,-0.902877,1.17439,1.19775,208,s104729_S_b005,5
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,0.405615,3.48503,2.04869,1.21731,6,s104729_S_b005,5
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-0.269351,2.44144,1.17654,0.322538,4,s104729_S_b005,5
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-2.84145,1.68087,5.51036,0.71418,2,s104729_S_b005,5
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.263295,-0.509508,1.8103,-0.186718,4,s104729_S_b005,5
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,0.238602,1.05585,2.26828,1.21078,8,s104729_S_b005,5
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-2.71302,-0.162944,3.15728,0.352434,12,s104729_S_b005,5
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-0.746594,-0.250625,2.60061,0.813581,12,s104729_S_b005,5
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.62655,-0.318954,0.778869,-2.29414,2,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.028483,0.344386,0.763707,-0.31744,82,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.884054,-1.08586,-0.872093,0.082171,216,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,1.06394,-0.217454,-0.691334,-0.580761,184,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.117864,2.15476,1.47962,0.0472759,11,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.197847,1.1539,0.848369,-0.00895602,34,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.688759,1.03635,1.42775,0.93113,27,s104729_S_b005,5
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.718109,2.05628,1.67221,0.548485,25,s104729_S_b005,5
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.802039,1.00274,-0.731163,1.49993,14,s104729_S_b005,5
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.43221,-1.07573,0.0405774,1.28721,137,s104729_S_b005,5
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.87268,-0.233074,-0.308081,0.506233,9,s104729_S_b005,5
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.598677,1.09537,0.392323,1.1095,96,s104729_S_b005,5
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.959783,0.00676471,0.034493,1.01447,9,s104729_S_b005,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1.65926,-0.405746,-1.08004,-1.0789,462,s104729_S_b005,5
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,1.1253,-0.567747,-1.01236,-0.917021,2,s104729_S_b005,5
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.28324,-0.289498,-0.737557,-1.02056,14,s104729_S_b005,5
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,1.406,-0.632778,0.461922,-1.96402,2,s104729_S_b005,5
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.954214,-1.20528,-0.767903,2.62519,4,s104729_S_b005,5
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.28733,0.0172421,-0.353046,-0.809477,8,s104729_S_b005,5
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.0721486,0.182679,0.0611657,-1.04169,8,s104729_S_b005,5
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,1.11578,-0.48715,-1.07932,-0.964866,14,s104729_S_b005,5
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.831062,-0.253367,0.062235,-1.1338,14,s104729_S_b005,5
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.926486,-0.440163,-1.03607,-1.05624,14,s104729_S_b005,5
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.560584,0.151413,-0.386645,-1.20622,14,s104729_S_b005,5
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.925466,-0.154795,-0.365979,-1.31004,14,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-1.94234,1.22233,1.1177,2.85323,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.226485,1.00144,0.615992,-0.687299,24,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.207693,1.31843,0.274058,-0.322815,64,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-2.53146,0.79799,1.37641,1.93411,35,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.488246,0.336942,-0.370285,-0.418127,10,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.805925,0.0378653,-0.423861,0.72538,9,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-1.88499,0.585233,0.513354,1.63029,10,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-2.0331,0.508058,0.688174,2.17536,34,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-0.0116887,2.83575,0.256541,1.26227,4,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,0.393248,-2.45866,-0.542738,2.12231,25,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-0.959403,0.982344,0.382066,1.60003,4,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.858386,-3.33588,0.821746,2.72396,58,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,-2.41287,-1.0587,-0.496289,2.64082,4,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-1.56653,0.34079,0.132793,1.81964,4,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-3.75216,-0.560702,0.926789,1.44747,4,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,-0.618692,-0.455102,5.07885,-0.425939,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.698383,-0.320175,6.10287,-0.760567,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)CO,0.0238306,-0.371169,-0.387738,1.95125,20,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.197003,1.0105,0.414447,-0.970853,24,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.282721,0.563973,-0.351731,-1.06593,24,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1.45098,-0.821241,-2.03076,-1.1939,7,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.829146,-1.19099,-1.21724,-0.784915,6,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.06736,-0.179713,-0.684443,-0.871398,3066,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-1.28687,-0.850514,-3.31744,-0.590346,94,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCO)CCO)N(CCO)CCO,1.19549,0.760577,-1.42953,0.488372,24,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCO)CCOCCO)N(CCOCCO)CCOCCO,1.64781,0.362989,-1.45223,0.723638,8,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=C(COCC(=O)N(CCOCCOCCO)CCOCCOCCO)N(CCOCCOCCO)CCOCCOCCO,1.58715,-0.883385,-2.01419,0.638852,10,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1cccc(P(=O)(O)O)n1,0.817937,1.22783,-0.786312,0.790796,2,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|O=P(O)(O)c1ccccn1,1.43956,0.382142,-1.24485,0.0614007,2,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)C(C)C)C(C)C,0.847344,-1.31901,-0.82747,-0.841171,6,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,1.13266,-1.54542,-0.984012,-1.47407,16,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,1.43511,-1.05514,-1.52943,-1.90266,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,1.45116,-0.762558,-0.700388,-2.25823,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.08777,-0.865405,0.215663,-1.83143,22,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.45171,-0.787517,0.445623,-2.07967,2,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.372355,0.496967,0.986717,-1.24237,2,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.92907,-0.775148,-0.568607,-1.46235,47,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,2.37838,-1.53615,0.881685,-3.91889,71,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.184988,-0.0283494,0.0860305,-1.67207,6,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.704908,-2.88308,0.853094,-3.88973,70,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.55898,0.330647,1.03017,-1.20565,2,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,1.07314,-2.96829,-0.0156611,-2.69201,71,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1,0.742634,-0.477687,-1.10905,-1.11816,18,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.388939,-0.830769,-0.215089,-2.06938,75,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,1.4692,-0.284906,0.167878,1.8313,70,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,4.29482,-0.993826,1.70663,-1.61808,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,3.16827,0.496724,2.75296,-0.423441,12,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.625425,0.53335,0.342129,-0.431986,16,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,-0.0756686,1.12395,0.850831,0.259108,32,s104729_S_b005,5
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.346439,0.213094,0.602832,0.438291,16,s104729_S_b005,5
