extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,n_training_rows,fold_id,fold_ordinal
CCCCCCCCCC(=O)N(C)C,-0.726221,-0.774883,-2.52499,0.27659,-0.647032,-1.06226,-0.3127,1.148,5,s104729_S_b014,14
CCCCCCCCCC(=O)N(CC)CC,-0.948226,-0.608299,-2.84405,0.403381,-0.80946,-1.04401,-0.0769678,1.33595,5,s104729_S_b014,14
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-1.23062,-0.801399,-2.01214,0.528117,-1.40104,-1.22798,0.713202,1.4216,63,s104729_S_b014,14
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.241,-0.763868,-1.63285,0.831912,-1.4457,-1.26546,0.380773,2.11552,11,s104729_S_b014,14
CCCCCCCCCCCC(=O)N(CC)CC,-1.39971,-0.752661,-2.49976,0.22468,-1.02409,-1.22636,0.295199,1.51626,47,s104729_S_b014,14
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,0.124974,0.614905,1.21856,0.402554,0.126187,-0.70407,-1.78036,0.282412,12,s104729_S_b014,14
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,1.71037,0.312666,-0.196418,-1.55513,0.298471,2.32397,-0.820646,0.142797,105,s104729_S_b014,14
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.612161,-0.0233315,0.261803,-0.0189481,0.535273,0.67834,-0.659284,-0.357096,22,s104729_S_b014,14
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,1.18367,0.221654,0.921988,-1.13896,0.742567,0.614738,-1.08422,-0.919072,26,s104729_S_b014,14
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,1.16538,0.559978,1.24786,-1.15956,-0.0794694,0.734651,-0.895398,-1.69175,26,s104729_S_b014,14
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.778218,0.201372,1.45144,-1.27208,0.404724,0.169675,-2.02599,-1.11749,22,s104729_S_b014,14
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.724206,-0.273576,1.69559,-1.32038,0.591651,0.471937,-0.96256,-1.22354,13,s104729_S_b014,14
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.755115,-0.906033,1.26082,-0.514647,-0.0512557,0.295558,-0.607227,-0.289424,14,s104729_S_b014,14
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-0.143465,1.52811,-0.0603601,0.465232,-0.423996,0.531664,0.413888,-0.682778,39,s104729_S_b014,14
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.312136,0.305566,1.20999,-1.10572,0.121983,0.472213,-0.502772,-0.707803,368,s104729_S_b014,14
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2.13963,0.283495,-0.137397,1.68629,-0.585878,2.50825,2.82427,-0.310736,208,s104729_S_b014,14
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-3.31045,-3.68717,-3.3588,-0.892007,-1.51655,2.19839,0.464654,0.372901,6,s104729_S_b014,14
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-1.95348,-1.94199,-0.105823,0.746728,-0.894512,-0.567209,0.426396,1.37805,4,s104729_S_b014,14
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-5.51421,0.326504,-4.81633,6.86271,1.98296,0.44332,7.03887,1.18006,2,s104729_S_b014,14
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-1.1307,0.414369,-0.373382,0.941781,0.780273,1.02708,1.22222,1.28575,4,s104729_S_b014,14
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-3.02977,-0.848663,-2.66246,-0.12271,3.39057,-2.87635,3.52245,2.43344,8,s104729_S_b014,14
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-2.19115,-0.537616,-0.911087,1.31234,-0.415449,0.132246,2.5534,1.94608,12,s104729_S_b014,14
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-2.52714,0.288571,-2.8609,-0.167425,4.09709,-2.18796,3.80935,2.04421,12,s104729_S_b014,14
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,0.157809,1.49944,0.899602,1.52242,-0.132204,0.542252,-1.29075,-0.680657,2,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.100201,-0.507625,0.721029,-0.181821,-0.970476,0.383229,-0.3633,0.609954,82,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1.11699,0.619326,0.275525,-0.302609,0.562834,0.188981,0.457689,-0.535457,216,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.448761,0.245836,1.09665,-1.1063,0.158137,0.193693,-0.433669,-1.2583,184,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.538252,-1.83169,1.31526,1.03407,-1.64494,-0.196223,-0.174354,0.975386,11,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.501715,-1.19847,0.538545,0.249391,-1.44802,-0.310595,-0.450302,0.732161,34,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.72305,-1.17958,-0.444063,0.470263,-1.20796,-0.969106,-0.173545,1.6235,27,s104729_S_b014,14
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-0.742249,-1.88102,0.182574,0.88774,-1.46745,-0.879895,0.218815,1.2593,25,s104729_S_b014,14
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,-1.91118,-0.531807,-0.0744752,0.151736,-0.144021,-0.622333,1.19391,1.68872,14,s104729_S_b014,14
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-2.34734,0.585912,2.57192,0.412337,2.37899,0.696694,1.45868,-3.58565,137,s104729_S_b014,14
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.135707,1.38594,0.351895,0.820148,0.10407,0.24859,1.09486,0.400393,9,s104729_S_b014,14
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-0.417388,0.151776,0.554914,1.31985,-0.822271,-0.560032,0.518766,0.546227,96,s104729_S_b014,14
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.0781016,0.733625,-0.511607,1.15433,-0.0460643,0.0646971,0.962652,0.488586,9,s104729_S_b014,14
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1.63972,0.258793,0.60923,-0.958526,0.776301,0.632236,-0.197199,-1.1719,429,s104729_S_b014,14
CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1,0.691336,0.49617,0.723239,-0.303149,1.09852,0.878606,-0.680575,-1.00207,2,s104729_S_b014,14
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.8571,0.257286,0.82124,-1.04142,0.546284,0.468184,-0.44222,-0.928112,14,s104729_S_b014,14
CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1,0.775166,0.991851,0.614184,0.368597,0.0679614,0.927289,-0.421365,-0.740119,2,s104729_S_b014,14
CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1.08329,-0.828167,-3.11747,0.339543,-0.61427,0.175428,1.11112,-1.69229,4,s104729_S_b014,14
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.223054,0.134618,0.510545,-0.518589,0.0243765,0.21146,-0.603909,-0.471476,8,s104729_S_b014,14
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.206287,0.314743,1.27752,-0.352201,-0.200962,-0.406513,-0.427047,-0.0130278,8,s104729_S_b014,14
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.971714,0.369121,0.469148,-0.965214,0.767216,0.598047,-0.638304,-1.0095,14,s104729_S_b014,14
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.352806,0.339382,1.51273,-0.826805,0.0918787,0.0766146,-0.622273,-0.534701,14,s104729_S_b014,14
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.801885,0.403134,0.557274,-0.87272,0.775726,0.390534,-0.777819,-1.00655,14,s104729_S_b014,14
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,-0.106168,-0.242359,3.14421,-1.1902,0.414499,-0.931688,-0.753484,0.0833108,14,s104729_S_b014,14
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.202312,0.0886895,2.20328,-1.47545,0.452684,0.172639,-0.629595,-0.403631,14,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,-1.5762,-1.23004,-2.55164,0.611598,-1.88609,-1.24094,0.355568,2.04312,12,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.252922,-0.980565,0.890745,0.0201651,-0.921139,-0.180904,-0.598458,0.407761,24,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,-0.0961833,-0.868324,1.036,0.274771,-1.17887,0.454844,-0.662574,0.535558,64,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,-0.997572,-0.296254,-2.21651,0.180302,-1.42198,-1.48958,1.5119,1.37494,35,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.410031,-0.0076057,0.425684,-1.27274,-0.640243,0.339995,-0.179063,0.721336,10,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,-0.253411,1.26934,0.292311,0.787986,-0.182887,-0.590623,1.1692,0.0766352,9,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CCC,-0.831696,-0.225568,-1.42656,-0.258623,-1.02643,-1.23167,0.552049,0.481587,10,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,-1.2185,-1.0375,-2.92358,-0.282033,-1.37055,-1.10877,0.167533,1.58593,34,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC,-1.9944,-2.06293,-1.44789,-0.566393,-1.34649,1.72327,1.28991,1.29331,4,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,1.72554,0.599944,-2.79137,0.119719,1.40785,1.37087,1.23901,-2.48863,25,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,-2.15432,-0.684556,-2.3465,-0.91285,-1.60905,2.13937,1.89562,1.24828,4,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1.71905,0.704547,-4.46747,0.671403,-0.676134,0.168033,3.51274,-1.61876,58,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,0.774958,-1.11051,-3.47539,-0.0275537,-0.684427,-0.128783,0.820797,-1.55802,4,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.344722,-0.769752,-1.43237,0.738437,-1.13521,-0.196542,1.04657,-0.0848683,4,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,-1.69227,2.72034,-2.33677,4.77525,-0.511842,0.388512,2.83384,1.55004,4,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,-0.428061,1.5021,-2.70769,2.97765,-0.108528,-0.292249,7.05167,-0.780628,12,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,-0.255577,1.27333,-2.69938,3.44756,-1.77207,0.411362,5.04102,-1.35083,12,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)CO,0.625993,0.451316,-0.348967,1.19178,-0.778003,2.0679,0.110534,2.95215,20,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,-0.208961,-1.11315,1.12171,0.108205,-0.578332,-0.502888,-0.779854,0.0429227,24,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.466609,-0.414265,1.0566,-0.579503,-0.566299,-0.0329986,-0.686092,-0.28252,24,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1.44937,0.483396,-0.103737,-0.983258,1.20214,1.08845,-1.10367,-1.07469,7,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.38628,1.28827,0.347192,-0.0592467,0.0155404,0.270879,0.291253,-1.33273,6,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.750127,0.213599,1.16742,-0.948041,0.423231,0.190491,-0.105363,-1.00244,3013,s104729_S_b014,14
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,-1.39798,0.733423,0.913782,-0.267145,2.54524,1.65424,-2.98465,-3.38122,88,s104729_S_b014,14
