extractant_system_key,e_l_00,e_l_01,e_l_02,e_l_03,e_l_04,e_l_05,e_l_06,e_l_07,e_l_08,e_l_09,e_l_10,e_l_11,e_l_12,e_l_13,e_l_14,e_l_15,n_training_rows,fold_id,fold_ordinal
CC(C)CN(CC(C)C)C(=O)C(C)C,-2.60434,-0.65161,-1.60531,0.428409,-2.04878,-0.690501,-0.928515,2.32928,-1.9379,1.4001,-2.14542,-0.230513,1.70072,-1.47272,-0.417951,-1.16103,7,s104729_S_b015,15
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,-0.101879,0.0618404,-0.895175,-0.726489,0.487897,0.748696,-0.248178,-0.580068,0.673938,-0.629153,0.500792,-0.112682,-0.301682,0.535223,1.50423,-0.527238,60,s104729_S_b015,15
CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,2.22814,1.17059,-2.0941,-0.90196,2.57158,1.32612,-4.88279,1.2271,0.658346,-0.578356,0.530653,1.95574,-0.108922,-2.21086,1.68608,-0.0694377,12,s104729_S_b015,15
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,0.711302,-0.210396,-1.77068,0.465621,2.96158,-0.417023,-2.38075,2.0424,-0.679877,0.355228,-0.223374,-0.766548,0.680198,-2.28355,-0.395784,-0.0252935,22,s104729_S_b015,15
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCC(Br)C(=O)O,-0.905451,0.641351,-0.591852,1.09131,0.391558,-4.23128,-4.34679,1.37904,-1.52016,1.61842,-0.547258,-0.710858,-2.77975,0.0725696,-0.47154,-1.78936,12,s104729_S_b015,15
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,3.61192,0.497936,-1.15528,2.18113,0.224854,-1.76013,0.517245,-0.944535,-0.854391,1.30737,0.212955,-0.376173,0.0305808,-2.18838,-1.98503,0.0438021,24,s104729_S_b015,15
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21,-0.341255,-0.28223,-1.51018,0.907864,2.22689,-1.91555,-1.60127,-0.00730926,-1.85988,1.31206,0.00599974,-1.10785,0.61291,-0.462284,-0.705851,0.2191,4,s104729_S_b015,15
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21|CCCCCCCCC(Br)C(=O)O,-0.846824,0.741946,-1.51667,1.33115,1.49005,-4.00373,-4.8713,1.73265,-1.49856,1.35455,-1.2668,-0.493129,-2.48881,-0.284873,-0.184503,-2.31799,12,s104729_S_b015,15
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,0.909514,-0.168137,-1.96203,0.460695,1.15304,0.0389365,-4.10807,0.882905,-0.620292,0.539435,-0.0828742,-0.207979,0.735919,-2.58575,-0.252408,0.661688,24,s104729_S_b015,15
CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,-0.542227,-0.643529,-2.4074,0.699852,2.20023,-0.486008,-0.856356,-0.11034,-0.927476,0.65165,-0.327519,-1.32548,1.01193,-0.688327,-0.944313,-0.0774979,10,s104729_S_b015,15
CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,2.3529,0.637482,-3.5124,1.48635,3.73848,-0.811501,-1.74781,-1.64058,-0.158517,-0.00350448,-0.593379,-0.980284,-0.567505,-0.0640878,-0.417903,-0.36609,22,s104729_S_b015,15
CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,1.02723,1.24962,-1.46108,0.0662131,2.27768,0.96763,-2.93125,1.31669,-0.37096,-0.340859,0.722716,1.28485,-0.0825246,-1.60265,0.21734,0.38443,28,s104729_S_b015,15
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,0.245425,1.4076,-1.41485,-0.0552578,2.70446,0.416997,-2.79721,1.8886,-0.814591,-0.0163853,-0.0204529,0.213733,0.502928,-1.16522,0.0907953,1.31107,30,s104729_S_b015,15
CCCC(=O)N(CC(C)C)CC(C)C,-1.71566,-0.15376,-1.13868,0.258359,-1.26639,-0.220385,-1.24908,2.5756,-1.582,1.18512,-1.5074,0.0646286,1.50468,-1.40105,-0.0274481,-0.412944,9,s104729_S_b015,15
CCCCC(CC)C(=O)N(CCCC)CCCC,-1.941,-0.135606,-0.464337,0.595841,-1.60485,-1.34217,-0.340996,1.96028,-2.22612,0.779742,-1.95041,-0.722628,1.48607,-2.1162,-1.17336,-0.039005,61,s104729_S_b015,15
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.958204,0.201892,0.48864,-0.451974,0.0263861,0.562925,0.576492,-0.497204,0.396167,0.010945,1.1462,0.389811,-0.340396,0.240472,1.10856,0.562646,14,s104729_S_b015,15
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,2.06926,-0.742898,-4.59977,-1.5639,-3.78543,-1.09745,-0.680717,-1.47427,-0.626119,2.09041,1.47215,0.576949,-2.32277,-2.4571,-0.299494,3.08161,63,s104729_S_b015,15
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,-1.63781,-0.876227,-0.793548,1.18162,-1.50299,-0.502053,0.118517,3.35302,-1.68946,1.78604,-1.5426,-0.921272,2.6668,-2.74756,-1.28124,0.779179,90,s104729_S_b015,15
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,-1.99443,-1.11618,-1.94498,1.51988,-1.53499,-0.878174,-0.835442,1.77152,-2.05394,1.75905,-1.47818,-0.287003,1.70135,-1.70431,-1.20134,0.550419,451,s104729_S_b015,15
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,-0.885983,-0.109887,-0.318729,1.20083,-0.721142,-0.896082,0.140374,1.71153,-2.41338,1.1876,-2.235,0.034041,1.92009,-2.16148,-1.05126,0.166104,25,s104729_S_b015,15
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,-1.23237,-0.252903,-0.570216,0.963461,-1.67893,-0.420897,0.364101,2.37398,-1.38023,1.29618,-1.57478,-0.601762,0.955865,-2.19046,-1.14587,-0.313688,29,s104729_S_b015,15
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,-0.881946,-0.255598,-0.180592,1.28829,-0.691588,-1.72477,-0.118693,1.29172,-2.0722,1.54274,-1.71967,-0.216788,1.72615,-1.72513,-1.03144,0.216056,447,s104729_S_b015,15
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-0.658981,-1.7093,-0.104553,0.574669,-0.0810372,-2.54458,1.25771,1.36888,-1.49292,0.97705,-1.21963,-1.88981,-1.20108,-2.75863,-2.22725,-0.886029,4,s104729_S_b015,15
CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,2.45056,-0.67775,-5.06074,-0.739882,-2.95956,-1.68716,-2.99114,0.180523,-0.791844,1.50601,-0.636182,0.312831,-1.14985,-3.56448,-1.02738,3.22555,24,s104729_S_b015,15
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1.1426,-0.286747,0.559113,0.675906,-0.278409,-0.599574,1.42225,0.666576,0.469622,0.201945,0.838683,0.70583,0.0597524,-0.946534,-0.0323463,0.628929,520,s104729_S_b015,15
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,-0.650387,0.133388,-0.326021,1.28501,-1.0097,0.430365,-0.187701,1.88632,-1.83382,0.55513,-1.45205,0.392495,2.06514,-2.61026,-0.767909,0.103818,27,s104729_S_b015,15
CCCCC(CC)CN(CC(CC)CCCC)C(C)=O|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.882382,2.58922,0.868685,0.567391,0.905929,-1.73627,1.4797,0.00256352,-0.6841,-2.62289,0.821445,0.00254066,1.95497,0.297118,-0.429121,1.07982,4,s104729_S_b015,15
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,-1.07881,1.72751,-1.00904,-0.721648,-2.56899,-0.949106,2.05457,-1.34332,-1.97748,-0.0357704,0.503839,-0.872427,-4.78559,-3.10025,-0.185117,3.74287,6,s104729_S_b015,15
CCCCCC(=O)N(C(C)CC)C(C)CC,-1.20163,-0.310144,-0.976926,0.690193,-1.68377,0.281943,-1.16894,1.10662,-1.94395,0.903957,-1.42341,0.289046,1.76401,-1.8482,-0.377363,0.545912,5,s104729_S_b015,15
CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.09045,-0.122763,-0.103187,1.07845,-0.807878,-0.759179,0.232407,2.14729,-1.68949,1.29697,-1.71102,0.228798,1.59422,-1.57928,-0.939329,-0.467658,17,s104729_S_b015,15
CCCCCC(=O)N(CCCC)CCCC,-1.70691,-0.314169,-0.468138,0.399965,-0.59186,-0.685109,-0.294765,1.3801,-1.86154,1.1137,-1.65373,-0.229761,1.7159,-1.32363,-0.789844,-0.241473,2,s104729_S_b015,15
CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.344088,-0.180784,1.25732,-1.89815,-0.764066,0.313798,0.128549,1.42856,1.42156,-0.895086,2.17244,-0.266872,-0.0526685,0.41027,0.142717,0.622069,2,s104729_S_b015,15
CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,-2.11678,-0.557551,-1.53827,0.676558,-1.63262,-0.43412,-1.10903,1.99664,-1.70089,1.49227,-1.99783,-0.514635,2.00494,-1.48959,-0.594505,-0.141208,14,s104729_S_b015,15
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.537783,0.416587,0.634776,-1.22,-0.0306278,0.478554,-0.0636131,-0.961064,0.997221,-0.593925,1.13618,0.659556,-0.726764,0.738498,0.988285,-0.567469,134,s104729_S_b015,15
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.964216,0.305529,0.891881,0.0704452,0.288066,0.476132,1.07001,-0.188534,0.568265,-0.0910271,0.359046,0.447433,-0.078646,0.204663,0.344472,0.343815,14,s104729_S_b015,15
CCCCCCCC(=O)N(CCCCCC)CCCCCC,-1.50567,-0.116669,-0.0690451,0.581663,-0.548433,-0.269872,-0.553914,1.55293,-1.65771,0.974233,-2.35018,-0.0156967,1.69528,-0.949711,-0.855747,0.0762452,430,s104729_S_b015,15
CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.974513,2.9229,0.789769,0.305023,0.647224,-1.72997,1.18504,-0.228514,-0.407275,-2.50066,1.07313,0.33545,1.28853,0.530902,-0.169576,0.757604,77,s104729_S_b015,15
CCCCCCCCC(Br)C(=O)O|Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,-1.72019,0.430151,-0.480762,2.04878,2.72406,-5.11967,-2.87862,1.6317,-2.29799,0.403709,0.420472,-0.622372,-1.71858,-0.0502972,-1.81217,-2.2032,6,s104729_S_b015,15
CCCCCCCCC(Br)C(=O)O|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,-1.02063,0.788331,-1.07033,1.79013,4.17718,-4.2135,-2.28878,1.44374,-2.56907,0.177552,0.336957,-0.0755488,-1.0212,-0.328257,-1.49769,-2.23154,6,s104729_S_b015,15
CCCCCCCCC(Br)C(=O)O|c1cc(-n2cccn2)nc(-n2cccn2)c1,-1.05524,0.559346,-0.745217,2.82736,3.64526,-5.10121,-2.1769,1.28046,-2.09854,-0.00973984,0.0987398,-0.730783,-1.538,-0.516664,-1.58936,-2.15109,6,s104729_S_b015,15
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,2.07213,1.0074,-0.271898,-0.135151,-0.248457,1.50823,-0.458849,-1.23907,1.78231,-0.570494,0.244203,-0.954244,-1.05082,1.90079,0.543511,0.411837,14,s104729_S_b015,15
CCCCCCCCCC(=O)N(C)C,-0.943643,0.513812,-0.352329,0.0287221,-0.329025,0.274127,-0.394908,1.81049,-1.35549,0.44991,-1.06676,0.315659,1.33101,-1.06391,0.0969497,-0.0613335,5,s104729_S_b015,15
CCCCCCCCCC(=O)N(CC)CC,-0.893957,0.320491,-0.428055,0.325681,-0.662535,0.0601546,-0.569445,1.57608,-1.74714,0.636879,-1.20254,0.604932,1.30213,-1.17197,-0.0528429,0.00881915,5,s104729_S_b015,15
CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,-1.55372,-0.240978,-0.483052,0.844245,-0.926204,-0.250685,-0.509417,0.925214,-1.67883,1.11971,-1.72194,0.123221,1.41766,-1.05308,-0.737109,0.00173299,63,s104729_S_b015,15
CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-1.06614,-0.272616,-0.41174,1.2937,-1.36768,-0.575677,-0.196789,1.85311,-1.15686,1.29189,-1.34896,-0.0199808,0.989593,-1.42137,-0.985371,0.0197647,11,s104729_S_b015,15
CCCCCCCCCCCC(=O)N(CC)CC,-1.42987,0.00174248,-0.639975,0.921972,-1.023,-0.210813,-0.549896,1.65266,-2.15737,1.20121,-1.94018,0.0139844,1.44534,-0.942911,-0.475621,-0.338216,47,s104729_S_b015,15
CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,-1.23498,-0.41171,-0.520022,-0.540713,-2.94078,-0.905826,1.45253,-0.85938,0.0448697,1.30131,1.04859,-0.578289,-1.19282,-0.416448,2.10193,-1.39198,12,s104729_S_b015,15
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,-0.310819,0.438301,0.280703,-0.693857,-0.716888,0.999671,-1.96775,0.801133,0.975836,-0.961471,-0.170302,-0.692841,-0.882338,1.45758,0.642348,1.78814,105,s104729_S_b015,15
CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,-0.0919943,0.374022,-0.0971243,0.0366561,-0.574767,0.42962,0.532388,-0.036008,0.456542,0.133162,0.0644823,-0.103356,-0.73695,0.950224,0.917319,-0.554528,22,s104729_S_b015,15
CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.499384,-0.0514318,0.796615,-0.287475,0.917114,1.41248,0.798265,-1.03134,0.871619,-1.06065,0.20631,0.305883,-0.421008,1.50878,0.873957,-0.901484,26,s104729_S_b015,15
CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.848889,0.0210194,0.761944,-0.354118,1.38278,1.16244,0.246649,-1.13419,0.988371,-1.47453,0.0789215,0.0798017,-0.107532,1.29332,0.58222,0.0911625,26,s104729_S_b015,15
CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.648742,-0.323605,1.03954,-0.696946,1.07136,1.40434,0.384722,-0.834782,1.08532,-2.11625,0.0585299,-0.102264,-0.0231993,1.00178,0.202577,-0.122654,22,s104729_S_b015,15
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.589141,0.687837,0.251479,-0.209419,0.815773,0.474054,0.279488,-0.265446,1.29847,-1.16814,-0.5431,0.450583,-0.903165,1.34742,0.332413,-0.654398,13,s104729_S_b015,15
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,-0.036675,0.560749,0.0534507,0.0333514,-0.217802,0.233296,0.892122,0.916955,0.84453,-0.535326,-0.536533,-0.172516,-0.746379,0.677743,0.159372,-0.36068,14,s104729_S_b015,15
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.575089,-0.10408,0.730927,0.0313821,0.996232,0.610495,-1.0905,-1.65385,0.459565,-0.912416,-0.455328,-0.292215,-0.387536,1.87317,-0.269322,1.416,39,s104729_S_b015,15
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.238014,-0.149609,0.180458,0.508601,0.140654,0.972628,-0.0402805,-1.01731,1.25996,-1.2396,-0.479276,-0.237362,-0.757468,1.67287,-0.200316,0.396055,368,s104729_S_b015,15
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1.19893,-1.45842,-1.05501,1.60583,-1.83648,2.6326,-3.04833,-3.89323,1.23562,0.641727,0.206274,-2.01169,-0.596339,1.53841,-0.0695019,1.49816,208,s104729_S_b015,15
CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,-3.59921,-0.263714,-0.395484,0.590795,1.706,-1.45231,1.19063,1.57282,-4.04838,0.269335,-0.328104,-3.99065,-2.72317,-1.19354,-0.975978,0.259542,6,s104729_S_b015,15
CCCCCCCCCCCCNC(=O)c1cc(OC)ccn1,-1.26521,-0.235857,-0.709365,0.361848,-0.698804,-0.592579,0.999994,0.771662,-1.95431,0.479534,-0.549122,-1.99275,0.594823,-0.88306,-1.40303,-1.67931,4,s104729_S_b015,15
CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1,-2.94701,0.325761,-6.49387,4.68536,-0.704897,-6.89844,-4.98348,6.39269,-7.17173,4.78709,5.76291,-1.706,-3.53893,-1.8636,5.78088,9.02981,2,s104729_S_b015,15
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1,-0.881052,0.328161,-0.973729,1.57157,1.67296,-0.55947,-1.30947,-0.205616,-1.24228,0.333318,1.13807,-0.432869,-0.129088,0.434135,-1.23289,0.842447,4,s104729_S_b015,15
CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-1.43717,-0.151463,-0.398895,2.77811,3.18784,-6.33119,-2.10152,1.28335,-2.1186,0.500475,-0.416185,-0.791093,-1.069,-0.53424,-1.79651,-2.71378,8,s104729_S_b015,15
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,-1.33042,-0.16214,-1.47028,2.10157,0.306382,-1.8955,-0.522935,-0.0283393,-2.22589,0.993424,0.644319,-1.34947,-0.155826,-0.00396711,-2.06239,1.30076,12,s104729_S_b015,15
CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1|c1cc(-n2cccn2)nc(-n2cccn2)c1,-1.09457,0.251536,-0.0510327,2.50241,1.8368,-6.92256,-2.96211,0.93074,-1.46241,0.660315,0.166024,-0.113708,-2.02212,-0.0328349,-1.23779,-2.52281,12,s104729_S_b015,15
CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,-0.431413,-0.331074,1.32206,-1.50886,-1.09926,0.176083,0.314323,1.166,1.41144,-0.865732,1.92646,-0.736389,-0.432617,0.84169,-0.188506,0.703705,2,s104729_S_b015,15
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.13935,-0.55851,-0.412931,-0.197192,-0.879282,0.785374,-0.137947,0.681029,0.925749,-1.40036,-0.845873,-0.804297,-0.232115,0.386799,-0.557086,-0.408563,82,s104729_S_b015,15
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.424439,-0.273143,0.0600895,-0.389448,-0.102479,-0.257448,-0.429332,-2.21027,0.742509,-0.148192,0.731519,0.813402,-0.353743,0.603292,0.734424,-0.0608967,216,s104729_S_b015,15
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.574184,-0.156188,0.410467,0.0653239,0.392143,0.579995,0.152758,-1.17867,0.911599,-1.09887,-0.4783,0.041377,-0.479773,1.56006,0.00300998,0.0203669,184,s104729_S_b015,15
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.63064,-1.31822,-1.12946,0.400973,-2.35768,-0.388365,1.28406,1.08116,0.299476,-0.418468,-1.00367,-1.42097,-0.421804,-0.361328,-1.10202,-1.12216,11,s104729_S_b015,15
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.49213,-1.08344,-0.527095,-0.0903819,-2.12922,0.0176266,0.529969,0.761225,0.377105,-0.628596,-0.776091,-0.631383,0.154159,0.0977107,-0.897972,-0.394655,34,s104729_S_b015,15
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.73084,-1.11716,-0.278773,-0.185446,-2.17591,-0.535397,-0.934336,1.53236,0.159372,-0.0770883,-1.18886,-0.504623,0.687599,-0.0586618,-1.20345,-0.717041,27,s104729_S_b015,15
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,-1.68963,-1.41579,-0.897517,0.52018,-2.39042,-0.439604,0.293951,1.52375,-0.028921,0.0949115,-1.15958,-1.2396,0.310599,-0.461182,-1.5014,-0.989338,25,s104729_S_b015,15
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.336723,-0.556146,-1.81346,0.110103,0.0559213,-0.476984,-0.482644,-1.4338,-1.20004,0.852534,0.931505,-0.130648,0.288367,-0.597517,-0.338825,-1.78006,14,s104729_S_b015,15
CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1.38986,0.719793,2.10168,-0.347685,0.681803,1.66635,1.97232,-1.28091,-1.67304,0.0355972,4.46524,-1.30587,-2.83807,1.38644,-1.52791,-0.487059,125,s104729_S_b015,15
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,-0.348998,0.0685753,-0.233676,-0.68291,-1.94694,-0.0816456,0.853719,-1.65562,-0.27572,0.69897,1.04856,-0.517831,-1.13385,-0.185489,2.05583,0.134463,9,s104729_S_b015,15
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,-1.24055,-0.715706,-0.790933,-0.0803048,-2.99446,0.527466,1.69038,-0.0817054,-0.787462,1.66491,0.727032,-1.37297,-0.572198,-0.759067,1.22342,-0.299968,96,s104729_S_b015,15
