arm,mechanism,weighting,aux_lambda,control,split_seed,fold,n_core,n_aux,n_level_train,n_shape_train,aux_weight_share,clip_lo,clip_hi
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1|SEEDSLICE,JOINT,HIERARCHICAL,1.0,NONE,104729,0,4866,0,4866,4611,0.0,-9.594593599850977,8.818181486600604
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1|SEEDSLICE,JOINT,HIERARCHICAL,1.0,NONE,104729,1,1495,0,1495,1445,0.0,-9.021933790857123,7.100202059619041
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1|SEEDSLICE,JOINT,HIERARCHICAL,1.0,NONE,104729,2,4962,0,4962,4691,0.0,-9.594593599850977,8.818181486600604
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1|SEEDSLICE,JOINT,HIERARCHICAL,1.0,NONE,104729,3,4747,0,4747,4483,0.0,-8.107493857493855,8.322481572481564
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1|SEEDSLICE,JOINT,HIERARCHICAL,1.0,NONE,104729,4,4922,0,4922,4654,0.0,-9.594593599850977,8.818181486600604
