arm,n_cells,n_extractants,mae_as_shipped,mae_global_head,mae_local_head,mae_oracle,gain_global,gain_local,gain_oracle
C_DIRECT_ROW,169,12,0.4682282360802015,0.5475732422169913,0.4691468714341741,0.43904180696687567,-0.07934500613678985,-0.00091863535397263,0.029186429113325807
M_SELECTED,169,12,0.5049822284318364,0.5664747985166725,0.4933371163390349,0.46116104443266376,-0.06149257008483611,0.011645112092801502,0.04382118399917262
X_ENS_DIRECT+LOWRANK_K2,169,12,0.4624134204979352,0.5361928191526003,0.4582070941053492,0.41586922102801155,-0.0737793986546651,0.004206326392586002,0.046544199469923664
