arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds,macro_curve_spearman
C_DIRECT_ROW,0.4709444031949552,0.013407600507749008,0.5274370272742223,0.17576711463713882,0.6075116854137198,0.755435045249784,0.5053095436697715,0.5247846205928715,0.17031366969737616,0.7938709951884398,0.792930416512174,90,83,88,86,5,0.4866587731759722
M_SELECTED,0.4933144656447322,0.024819990676014033,0.5329611257873752,0.189254920051868,0.644589723386965,0.7243010417733948,0.44646473353903116,0.5674364229441645,0.18375518548589373,0.8513173889626923,0.7085403534791744,90,83,88,86,5,0.4444213569306922
B1_MEAN_CURVE,0.6032535776161899,0.014678601108058482,0.6495489717885915,0.20989492120248032,0.8187500459856366,0.6197793712385706,0.2709750673120821,0.5914108306051475,0.18477033785378733,0.9094161302792492,0.7879619330119886,90,83,88,86,5,0.20433513488574806
