global_model,arm,k,mae,n_ligands
GEN9_A4_MULTI_d05,OFFSET_K2@MEDOID,5,0.6103082273728181,99
GEN9_A4_MULTI_d05,OFFSET_K2@ORACLE[OFFSET_K1],1,0.5028422736106037,143
GEN9_A4_MULTI_d05,OFFSET_K2@ORACLE[OFFSET_K1],2,0.5026516096053656,143
GEN9_A4_MULTI_d05,OFFSET_K2@ORACLE[OFFSET_K1],3,0.5240808759499856,140
GEN9_A4_MULTI_d05,OFFSET_K2@ORACLE[OFFSET_K1],5,0.5359996384635817,99
GEN9_A4_MULTI_d05,OFFSET_K2@RANDOM,1,0.7545564733579299,143
GEN9_A4_MULTI_d05,OFFSET_K2@RANDOM,2,0.6512822746800254,143
GEN9_A4_MULTI_d05,OFFSET_K2@RANDOM,3,0.6094913311101947,140
GEN9_A4_MULTI_d05,OFFSET_K2@RANDOM,5,0.5888877796865059,99
GEN9_A4_MULTI_d05,OFFSET_K3@CENTRAL,1,0.685832399531676,143
GEN9_A4_MULTI_d05,OFFSET_K3@CENTRAL,2,0.6400092598566006,143
GEN9_A4_MULTI_d05,OFFSET_K3@CENTRAL,3,0.5928842311475612,140
GEN9_A4_MULTI_d05,OFFSET_K3@CENTRAL,5,0.58402119534437,99
GEN9_A4_MULTI_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,1,0.682298972346184,143
GEN9_A4_MULTI_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,2,0.5824502662401032,143
GEN9_A4_MULTI_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,3,0.5248156051906674,140
GEN9_A4_MULTI_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,5,0.5157933491903939,99
GEN9_A4_MULTI_d05,OFFSET_K3@D_OPTIMAL,1,0.9206484879733384,143
GEN9_A4_MULTI_d05,OFFSET_K3@D_OPTIMAL,2,0.5885539989212413,143
GEN9_A4_MULTI_d05,OFFSET_K3@D_OPTIMAL,3,0.5412878978078055,140
GEN9_A4_MULTI_d05,OFFSET_K3@D_OPTIMAL,5,0.5097602036606066,99
GEN9_A4_MULTI_d05,OFFSET_K3@MEDOID,1,0.682298972346184,143
GEN9_A4_MULTI_d05,OFFSET_K3@MEDOID,2,0.6443868342311916,143
GEN9_A4_MULTI_d05,OFFSET_K3@MEDOID,3,0.5982835280461763,140
GEN9_A4_MULTI_d05,OFFSET_K3@MEDOID,5,0.5925744475904772,99
GEN9_A4_MULTI_d05,OFFSET_K3@ORACLE[OFFSET_K1],1,0.5028422736106037,143
GEN9_A4_MULTI_d05,OFFSET_K3@ORACLE[OFFSET_K1],2,0.49318394381536546,143
GEN9_A4_MULTI_d05,OFFSET_K3@ORACLE[OFFSET_K1],3,0.5003878879716268,140
GEN9_A4_MULTI_d05,OFFSET_K3@ORACLE[OFFSET_K1],5,0.5136360346412366,99
GEN9_A4_MULTI_d05,OFFSET_K3@RANDOM,1,0.7545564733579299,143
GEN9_A4_MULTI_d05,OFFSET_K3@RANDOM,2,0.6250783136587409,143
GEN9_A4_MULTI_d05,OFFSET_K3@RANDOM,3,0.5657586571585574,140
GEN9_A4_MULTI_d05,OFFSET_K3@RANDOM,5,0.5361676374581571,99
GEN9_A4_MULTI_d05,SERIES_MAP@CENTRAL,1,0.685832399531676,143
GEN9_A4_MULTI_d05,SERIES_MAP@CENTRAL,2,0.6412906515080878,143
GEN9_A4_MULTI_d05,SERIES_MAP@CENTRAL,3,0.6165121782486066,140
GEN9_A4_MULTI_d05,SERIES_MAP@CENTRAL,5,0.61443723387374,99
GEN9_A4_MULTI_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,1,0.682298972346184,143
GEN9_A4_MULTI_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,2,0.6415789611955158,143
GEN9_A4_MULTI_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,3,0.6159583161371948,140
GEN9_A4_MULTI_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,5,0.6195787353755976,99
GEN9_A4_MULTI_d05,SERIES_MAP@D_OPTIMAL,1,0.9206484879733384,143
GEN9_A4_MULTI_d05,SERIES_MAP@D_OPTIMAL,2,0.6645580003976639,143
GEN9_A4_MULTI_d05,SERIES_MAP@D_OPTIMAL,3,0.6389864507970083,140
GEN9_A4_MULTI_d05,SERIES_MAP@D_OPTIMAL,5,0.6263384272512734,99
GEN9_A4_MULTI_d05,SERIES_MAP@MEDOID,1,0.682298972346184,143
GEN9_A4_MULTI_d05,SERIES_MAP@MEDOID,2,0.6445224300622509,143
GEN9_A4_MULTI_d05,SERIES_MAP@MEDOID,3,0.6188888444827282,140
GEN9_A4_MULTI_d05,SERIES_MAP@MEDOID,5,0.6186256442185138,99
GEN9_A4_MULTI_d05,SERIES_MAP@ORACLE[OFFSET_K1],1,0.5028422736106037,143
GEN9_A4_MULTI_d05,SERIES_MAP@ORACLE[OFFSET_K1],2,0.5084026918502644,143
GEN9_A4_MULTI_d05,SERIES_MAP@ORACLE[OFFSET_K1],3,0.535792302835472,140
GEN9_A4_MULTI_d05,SERIES_MAP@ORACLE[OFFSET_K1],5,0.5651686257470107,99
GEN9_A4_MULTI_d05,SERIES_MAP@RANDOM,1,0.7545564733579299,143
GEN9_A4_MULTI_d05,SERIES_MAP@RANDOM,2,0.6608875646716224,143
GEN9_A4_MULTI_d05,SERIES_MAP@RANDOM,3,0.6279115102809154,140
GEN9_A4_MULTI_d05,SERIES_MAP@RANDOM,5,0.6172062595349522,99
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@CENTRAL,1,0.685832399531676,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@CENTRAL,2,0.6413819872806464,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@CENTRAL,3,0.6170828280197044,140
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@CENTRAL,5,0.6155853491074296,99
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,1,0.682298972346184,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,2,0.6428701486105458,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,3,0.6183014256284244,140
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,5,0.6232757279573593,99
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@D_OPTIMAL,1,0.9206484879733384,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@D_OPTIMAL,2,0.6663397361642264,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@D_OPTIMAL,3,0.6415861984512843,140
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@D_OPTIMAL,5,0.6308641862796269,99
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@MEDOID,1,0.682298972346184,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@MEDOID,2,0.6446021479402957,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@MEDOID,3,0.6194288050065024,140
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@MEDOID,5,0.6197403876937767,99
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],1,0.5028422736106037,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],2,0.5086411521152964,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],3,0.5364567736435253,140
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],5,0.5665097559721183,99
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@RANDOM,1,0.7545564733579299,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@RANDOM,2,0.6615944855934501,143
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@RANDOM,3,0.6293520787377714,140
GEN9_A4_MULTI_d05,SERIES_MAP_LEVELONLY@RANDOM,5,0.6199784419841405,99
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@CENTRAL,1,0.685832399531676,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@CENTRAL,2,0.6477045095048326,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@CENTRAL,3,0.6282422307052342,140
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@CENTRAL,5,0.6464724263649128,99
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,1,0.682298972346184,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,2,0.6455599761103119,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,3,0.627482373808309,140
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,5,0.6497308339166172,99
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@D_OPTIMAL,1,0.9206484879733384,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@D_OPTIMAL,2,0.6654461001469936,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@D_OPTIMAL,3,0.6454649549722151,140
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@D_OPTIMAL,5,0.65348980523378,99
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@MEDOID,1,0.682298972346184,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@MEDOID,2,0.6508811279902798,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@MEDOID,3,0.6308595087143147,140
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@MEDOID,5,0.6508901413409799,99
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],1,0.5028422736106037,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],2,0.5075835144086089,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],3,0.5363243874267206,140
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],5,0.5736940808402692,99
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@RANDOM,1,0.7545564733579299,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@RANDOM,2,0.6655785034379931,143
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@RANDOM,3,0.6392204677289631,140
GEN9_A4_MULTI_d05,SERIES_MAP_NOSERIES@RANDOM,5,0.6486164722297593,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@CENTRAL,1,0.6653459641452429,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@CENTRAL,2,0.6286875875873221,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@CENTRAL,3,0.6108686727061344,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@CENTRAL,5,0.6302157608935197,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,1,0.6632687511230387,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,2,0.6300383008195815,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,3,0.6133582483488275,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,5,0.6368823622157749,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@D_OPTIMAL,1,0.8820409871422039,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@D_OPTIMAL,2,0.6477220786190723,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@D_OPTIMAL,3,0.6290470375976825,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@D_OPTIMAL,5,0.64016599068541,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@MEDOID,1,0.6632687511230387,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@MEDOID,2,0.6315003935521271,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@MEDOID,3,0.6122090734650264,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@MEDOID,5,0.634027023992239,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],1,0.49498965395904054,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],2,0.49861237873902314,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],3,0.524783078267424,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],5,0.5627873587751565,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@RANDOM,1,0.7363622132946269,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@RANDOM,2,0.650780585882562,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@RANDOM,3,0.6253008379291736,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K1@RANDOM,5,0.6367086060699213,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@CENTRAL,1,0.6653459641452429,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@CENTRAL,2,0.620353882073135,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@CENTRAL,3,0.5751875604341906,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@CENTRAL,5,0.565411481882883,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,1,0.6632687511230387,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,2,0.5667554563381996,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,3,0.5114913813314744,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,5,0.5025418067501999,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@D_OPTIMAL,1,0.8820409871422039,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@D_OPTIMAL,2,0.5701057713643403,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@D_OPTIMAL,3,0.5233053110727929,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@D_OPTIMAL,5,0.4963596603235739,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@MEDOID,1,0.6632687511230387,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@MEDOID,2,0.6244135652674687,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@MEDOID,3,0.5794638623231131,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@MEDOID,5,0.5734418570561677,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],1,0.49498965395904054,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],2,0.4829753101828934,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],3,0.4873159215214303,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],5,0.49914583806899404,99
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@RANDOM,1,0.7363622132946269,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@RANDOM,2,0.6097640382811754,143
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@RANDOM,3,0.5520941717661665,140
GEN9_A4_MULTI_d05,SLOPE_L_s1_K3@RANDOM,5,0.5228410146205739,99
GEN9_A4_MULTI_d05,ZERO_SHOT,0,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@CENTRAL,1,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@CENTRAL,2,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@CENTRAL,3,1.0128044089519788,140
GEN9_A4_MULTI_d05,ZERO_SHOT@CENTRAL,5,1.070120303890623,99
GEN9_A4_MULTI_d05,ZERO_SHOT@CENTRAL_THEN_SPREAD,1,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@CENTRAL_THEN_SPREAD,2,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@CENTRAL_THEN_SPREAD,3,1.0128044089519788,140
GEN9_A4_MULTI_d05,ZERO_SHOT@CENTRAL_THEN_SPREAD,5,1.070120303890623,99
GEN9_A4_MULTI_d05,ZERO_SHOT@D_OPTIMAL,1,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@D_OPTIMAL,2,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@D_OPTIMAL,3,1.0128044089519788,140
GEN9_A4_MULTI_d05,ZERO_SHOT@D_OPTIMAL,5,1.070120303890623,99
GEN9_A4_MULTI_d05,ZERO_SHOT@MEDOID,1,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@MEDOID,2,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@MEDOID,3,1.0128044089519788,140
GEN9_A4_MULTI_d05,ZERO_SHOT@MEDOID,5,1.070120303890623,99
GEN9_A4_MULTI_d05,ZERO_SHOT@ORACLE[OFFSET_K1],1,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@ORACLE[OFFSET_K1],2,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@ORACLE[OFFSET_K1],3,1.0128044089519788,140
GEN9_A4_MULTI_d05,ZERO_SHOT@ORACLE[OFFSET_K1],5,1.070120303890623,99
GEN9_A4_MULTI_d05,ZERO_SHOT@RANDOM,1,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@RANDOM,2,1.009887514508515,143
GEN9_A4_MULTI_d05,ZERO_SHOT@RANDOM,3,1.0128044089519788,140
GEN9_A4_MULTI_d05,ZERO_SHOT@RANDOM,5,1.070120303890623,99
GEN9_X_MULTI_d2,NEAREST_OBSERVED@CENTRAL,1,0.7575156334349555,143
GEN9_X_MULTI_d2,NEAREST_OBSERVED@CENTRAL,2,0.6934242213120548,143
GEN9_X_MULTI_d2,NEAREST_OBSERVED@CENTRAL,3,0.6147843772570644,140
GEN9_X_MULTI_d2,NEAREST_OBSERVED@CENTRAL,5,0.6062102267411391,99
GEN9_X_MULTI_d2,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,1,0.7538848498932323,143
GEN9_X_MULTI_d2,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,2,0.6178749916954337,143
GEN9_X_MULTI_d2,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,3,0.5392852737342606,140
GEN9_X_MULTI_d2,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,5,0.5191199199517904,99
GEN9_X_MULTI_d2,NEAREST_OBSERVED@D_OPTIMAL,1,1.0636892959958917,143
GEN9_X_MULTI_d2,NEAREST_OBSERVED@D_OPTIMAL,2,0.6825644627491755,143
