# regime: cohort=sys_edd93a49877e0b03 (DOODA (C8) in aliphatic hydrocarbon, nitrate medium, no additive), feed todga_prnd_feed.json (feed_status assumed); holdout=none (computed regimes); averaging_unit=candidate; status_of_parameters=nearest (origin corpus)
front,front_in_domain,status,regime_status,in_domain,on_spec,n_ext,n_scr,n_str,feed_stage_offset,scrub_return_offset,oa_ext,s_over_a,w_over_a,scrub_acid_M,scrub_target_mM,scrub_complexant_M,strip_acid_M,strip_anion_M,ligand_total_M,saponification_degree,feed_dilution,f_bleed,purity_mol,purity_mass,purity_oxide,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,n_stages_total,throughput_mol_T_per_h_per_L_org,throughput_kg_oxide_per_h,cost_proxy_per_kg_oxide,enrichment_factor_Pr,sf_tracer_extraction_Pr,sf_tracer_scrub_Pr,max_loading_DOODA (C8),acid_mol_h,acid_mol_per_kg_oxide,base_mol_h,base_mol_per_kg_oxide,salting_anion_mol_h,salting_anion_mol_per_kg_oxide,complexant_mol_h,complexant_mol_per_kg_oxide,extractant_makeup_mol_h,extractant_makeup_mol_per_kg_oxide,diluent_L_h,diluent_L_per_kg_oxide,water_L_h,water_L_per_kg_oxide,consumption_index,consumption_index_incomplete,flags,n_flags,ood_distance_max,reason,iterations,balance_rel_max,candidate
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,1.0,4.0,0.0,0.0,3.9268494286689215,4.980566249804161,2.0245375340430996,1.0749936844768537,41.17841730146811,0.0,4.318675681261366,0.0,0.4495910002049854,0.3513204202470279,0.0,0.0,0.94537007187916,0.9465653117561702,0.946394624023857,0.15126702159401023,0.9014484574438303,0.2743337274748763,-0.1374832011237565,6,0.017217017238983993,0.011374611853294865,,5.768328243010114,0.9170839696719646,0.9170839696719646,0.4964230532733428,14.097398277730829,1239.3740076191925,0.0,0.0,0.6152755062961317,54.09200016947443,0.0,0.0,,,,,7.005103783847261,615.8543143446344,1239.3740076191925,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.3966331396690963,,5,6.831480800462892e-16,247
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,2.0,4.0,0.0,0.0,0.8118564692926031,1.032273483363408,4.917325489512002,2.4658796090481117,33.11378416863563,0.0,2.265879529261646,0.0,0.6405902852143992,0.4019504608217862,0.0,0.0,0.8587087353029993,0.8615222921342309,0.8611198066621176,0.3024969096959094,0.6513608582104654,0.7654446113830007,0.014669583034683326,7,0.06017327719067299,0.008218969013028384,,2.0258594592867003,0.9170839696719646,0.9170839696719646,0.44441183972540904,13.687529298988643,1665.3584260132525,0.0,0.0,0.10254744399330487,12.476923058202402,0.0,0.0,,,,,5.94959897287541,723.8862883464267,1665.3584260132525,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.1915181743980408,,3,1.985023646669849e-15,32
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,3.0,4.0,0.0,0.0,0.2186487136873142,4.721362492206595,3.245084163090626,2.025762458099184,19.37607248104757,0.0,5.342600928678067,0.0,0.536855283556095,0.3061740185831633,0.0,0.0,0.9992440849952428,0.9992615442619923,0.9992590536313596,0.00030155022713586495,0.1809430640051253,0.14809681937894234,-0.07791073205790995,8,0.06206636010578899,0.0022831667230762717,,440.63335106317504,0.9170839696719646,0.9170839696719646,0.44025134380347736,26.90154855115619,11782.55984517409,0.0,0.0,0.27444438557488243,120.20339242028902,0.0,0.0,,,,,7.96644665529722,3489.209340158683,11782.55984517409,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,2.6877185994386794,,3,1.6783983214568238e-12,163
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,3.0,4.0,0.0,0.0,3.374977172074113,2.41369086460558,2.6867700565839585,1.2112289023350251,12.812933001692024,0.0,0.7142507377775743,0.0,0.4530020061548308,0.010154351611586114,0.0,0.0,0.8272609546709506,0.8305771825891821,0.8301024922628552,0.30215654193013186,0.49212295699911585,0.46068904868492155,0.005982762439946297,8,0.010936139681279947,0.006209681289858393,,1.5963597056571803,0.9170839696719646,0.9170839696719646,0.4360925702537445,4.842559631666082,779.8402857768103,0.0,0.0,0.09277937800496218,14.941085326953703,0.0,0.0,,,,,5.100460921189539,821.3724156052219,779.8402857768103,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.2070617286788465,,3,1.3235613447678369e-12,0
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,4.0,7.0,0.0,0.0,3.549891735866775,0.7640830796767852,4.529365153994466,1.0576126161262627,10.917337491317433,0.0,4.602597551071531,0.0,0.7165580702118574,0.11929900158498341,0.0,0.0,0.7711232623046345,0.7752243866829154,0.7746366889465925,0.7004573520040457,0.7878607720701579,0.7858368164432957,0.05074780505302519,12,0.01664545352418585,0.00994134540109706,,1.1230546626236844,0.9170839696719646,0.9170839696719646,0.32992356834689895,21.654948870518435,2178.2714508771355,0.0,0.0,0.025025258556709888,2.5172909246215576,0.0,0.0,,,,,5.293448233671252,532.4679930230673,2178.2714508771355,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.739324713000726,,3,1.9373639729304187e-14,229
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,5.0,10.0,0.0,0.0,3.6768556688233196,1.5757909101660275,2.310616508860633,2.213807759996142,47.1692469252525,0.0,0.8930230739249059,0.0,0.4579347215277806,0.20562021835807354,0.0,0.0,0.8762593009678031,0.8787727089276434,0.8784132857657853,0.44656779886419595,1.068180156440251,0.6272250133343167,0.005784641188829084,16,0.021788593012316154,0.013478457440986552,,2.3604718248757797,0.9170839696719646,0.9170839696719646,0.504207804551349,5.551932002461292,411.9115282123056,0.0,0.0,0.2229866116325691,16.54392667772876,0.0,0.0,,,,,3.8864074190266606,288.34215161807094,411.9115282123056,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,12,3.5039165294875847,,5,4.882987684123834e-16,153
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,6.0,1.0,0.0,0.0,2.5891068204431633,0.7243481778169945,3.696380956641924,2.449087011854552,17.109127939966136,0.0,5.182495925387726,0.0,0.9635350445329078,0.32608717869100334,0.0,0.0,0.7802317064758426,0.7842152925262617,0.7836445417113199,0.520159362566206,0.6227162680802937,0.6206559537425886,0.03431075445866972,8,0.018038545083291696,0.007857527278077358,,1.1834156389049784,0.9170839696719646,0.9170839696719646,0.36073143575834005,20.93047096082967,2663.747794961662,0.0,0.0,0.037178896942056755,4.731628109747267,0.0,0.0,,,,,4.420729134458918,562.6107270149519,2663.747794961662,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.8028604475858367,,3,3.4567181471744765e-16,26
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,6.0,8.0,0.0,0.0,0.5246496642471355,4.086666474480762,1.218284500941715,1.772318941351028,30.159023243172538,0.0,0.8765012422143623,0.0,0.9600584813433815,0.0062335817492738775,0.0,0.0,0.9985679730536836,0.9986010265236233,0.998596311257572,0.0011368203647414274,0.41158603607695887,0.24976652211066958,-0.09238091648518737,15,0.05883726762709055,0.005193454341124478,,232.43696068295932,0.9170839696719646,0.9170839696719646,0.38899704275602004,8.3107042781524,1600.2266954277259,0.0,0.0,0.36974960757287795,71.19531303953283,0.0,0.0,,,,,5.304950975422477,1021.4686848048534,1600.2266954277259,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.0086929981846233,,3,6.852896747209215e-13,233
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,8.0,2.0,0.0,0.0,2.558996845874763,2.1218873857096368,2.6736541097475377,0.24987167594047124,37.483333154808975,0.0,1.1786149080470516,0.0,0.4613048924815382,0.4515490703994084,0.0,0.0,0.9017030565439128,0.9037564173485069,0.9034629303389444,0.21980561611029908,0.7119788281103789,0.46410762283972695,-0.02613699968726256,11,0.02086693158467915,0.008983855649920977,,3.057752102423329,0.9170839696719646,0.9170839696719646,0.4876920489483253,3.6814081499339277,409.7804209450215,0.0,0.0,0.23860623538662293,26.559446710246476,0.0,0.0,,,,,4.795541495457174,533.7954751643139,409.7804209450215,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.263555863266656,,5,1.532536686145694e-12,47
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,8.0,5.0,0.0,0.0,4.02769628490842,0.3098840638649556,1.0833505000017565,0.7779863115211408,14.380357721228618,0.0,2.581350648953504,0.0,0.22609480357782918,0.15413980090413942,0.0,0.0,0.7635956118702915,0.7677910025796264,0.7671897062201167,0.33658239245882954,0.36492118268812274,0.4769508614923088,0.02291284501112309,14,0.006795221577197822,0.004604630221336135,,1.0766799746702496,0.9170839696719646,0.9170839696719646,0.6084009082183224,3.037593076069115,659.6823045624911,0.0,0.0,0.013368731071458355,2.9033234871961384,0.0,0.0,,,,,1.393234563866712,302.57251872495294,659.6823045624911,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,12,3.966603935169291,,7,5.153081800946542e-16,257
