# regime: cohort=sys_50088af14793f41f (DOODA (C12) in aliphatic hydrocarbon, nitrate medium, no additive), feed todga_prnd_feed.json (feed_status assumed); holdout=none (computed regimes); averaging_unit=candidate; status_of_parameters=nearest (origin corpus)
front,front_in_domain,status,regime_status,in_domain,on_spec,n_ext,n_scr,n_str,feed_stage_offset,scrub_return_offset,oa_ext,s_over_a,w_over_a,scrub_acid_M,scrub_target_mM,scrub_complexant_M,strip_acid_M,strip_anion_M,ligand_total_M,saponification_degree,feed_dilution,f_bleed,purity_mol,purity_mass,purity_oxide,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,n_stages_total,throughput_mol_T_per_h_per_L_org,throughput_kg_oxide_per_h,cost_proxy_per_kg_oxide,enrichment_factor_Pr,sf_tracer_extraction_Pr,sf_tracer_scrub_Pr,max_loading_DOODA (C12),acid_mol_h,acid_mol_per_kg_oxide,base_mol_h,base_mol_per_kg_oxide,salting_anion_mol_h,salting_anion_mol_per_kg_oxide,complexant_mol_h,complexant_mol_per_kg_oxide,extractant_makeup_mol_h,extractant_makeup_mol_per_kg_oxide,diluent_L_h,diluent_L_per_kg_oxide,water_L_h,water_L_per_kg_oxide,consumption_index,consumption_index_incomplete,flags,n_flags,ood_distance_max,reason,iterations,balance_rel_max,candidate
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,2.0,5.0,1.0,0.0,0.3602183709453357,4.9864671409237165,4.295112571640072,2.1861589700143744,49.26294432991227,0.0,4.3119787377967445,0.0,0.5790863944950358,0.3087290890052597,0.0,0.0,0.9996008793864845,0.9996101010369005,0.9996087855427881,0.0003324870531063014,0.48759436816934715,0.14876829110902937,-0.20907847555356085,9,0.10152057907743574,0.006152538876716047,,834.8360917615324,0.8621078471178765,0.8621078471178765,0.5337233080919086,29.4216439541678,4782.03300193883,0.0,0.0,0.7369441594987864,119.77887084756377,0.0,0.0,,,,,9.281579712563788,1508.577174162918,4782.03300193883,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,2.917027058102198,,6,1.6048860804684048e-12,104
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,3.0,3.0,1.0,0.0,0.2737948009394215,0.8259393354125824,4.989406921465011,0.58774310007426,38.1320749900281,0.0,2.7210051571043303,0.0,0.18187330445895422,0.4237443859378453,0.0,0.0,0.9968653114341992,0.9969375445271818,0.9969272397166844,0.0006288635240383755,0.12491459649482088,0.295967451526296,-0.022126185938054994,8,0.034217577196377864,0.001576191115761124,,106.00365241063605,0.8621078471178765,0.8621078471178765,0.6859087620937047,14.061642109667,8921.279893699184,0.0,0.0,0.09448434202549967,59.94472439331972,0.0,0.0,,,,,5.815346256877593,3689.4931069760732,8921.279893699184,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.0188379592017345,,10,2.4417503776662625e-15,203
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,3.0,4.0,0.0,1.0,3.9066236055102364,4.952223356849351,2.338422157054731,1.4828313321268711,37.67945367476659,0.0,5.0953484640803435,0.0,0.5142396633261457,0.2621398455386588,0.0,0.0,0.9507468070006416,0.9518304040743523,0.9516756761368206,0.6339271529303364,2.5956401205671495,0.7884822207016786,0.008075938481033967,9,0.049831524277883524,0.032752176387334374,,6.434417405947167,0.8621078471178765,0.8621078471178765,0.5092877298067906,19.258387703546997,588.0032971181246,0.0,0.0,0.5597912116845066,17.091725602118583,0.0,0.0,,,,,7.2906455139040816,222.60033738470747,588.0032971181246,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,12,3.7051477890049087,,5,4.998632747923952e-16,265
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,4.0,1.0,0.0,2.334183124545338,0.9642037200457942,2.5574725335952873,0.7646242945174194,36.66673689656021,0.0,3.904281458129033,0.0,0.9340921577671331,0.02085222193692113,0.0,0.0,0.8214507928050976,0.8248549481477853,0.8243676154417581,0.8589461731799646,1.3052785607945692,0.9468443684870645,0.06254168794198894,10,0.041940107881921755,0.016470200671889992,,1.5335656496986672,0.8621078471178765,0.8621078471178765,0.2745990126836193,10.722346181801447,651.0149084037258,0.0,0.0,0.10606261235281116,6.439667279453993,0.0,0.0,,,,,3.5216762536410817,213.82108960284828,651.0149084037258,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,9,3.4936976321902025,,3,5.264727193000114e-16,299
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,5.0,3.0,0.0,1.0,0.6396662873688916,4.9118275605247685,2.3700014733886596,0.8056471605338481,13.754688633200903,0.0,5.496848232490434,0.0,0.1411286568169412,0.09483948218141425,0.0,0.0,0.9997484152577426,0.9997542289415654,0.9997533996058027,0.00010846752863867589,0.20133019757427575,0.22337896107685032,-0.05246089389692228,10,0.02360569114902055,0.002540414632521847,,1324.6012805162882,0.8621078471178765,0.8621078471178765,0.7384795794594091,16.984738337164856,6685.813457271838,0.0,0.0,0.20268197614497901,79.78302972683575,0.0,0.0,,,,,7.281829033913429,2866.393910936036,6685.813457271838,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,12,3.228811583896885,,10,9.833430091958868e-16,237
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,5.0,6.0,0.0,0.0,4.615007320168069,4.4282749072269505,4.941020714670759,1.5488500851428364,15.952896907116356,0.0,4.812517383119802,0.0,0.6118161364902295,0.16971466382372255,0.0,0.0,0.8752082090131935,0.8777399878305313,0.8773779300335857,0.9505264165814944,1.8577715998859223,0.9631896381229758,0.0686890569200824,13,0.03019125655175991,0.02344164071310055,,2.3377825365284504,0.8621078471178765,0.8621078471178765,0.28828440936950184,30.637482046802404,1306.9683313455273,0.0,0.0,0.2119314392140849,9.040810829237106,0.0,0.0,,,,,9.36929562189771,399.68600050514397,1306.9683313455273,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,9,3.0606963138141365,,3,8.996649989525716e-16,39
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,5.0,11.0,1.0,0.0,4.3214660237234845,4.449757233406279,2.19881529278625,2.9770654338454996,40.727896636069914,0.0,4.870573813538137,0.0,0.20714682329446626,0.3152307926230114,0.0,0.0,0.9849554013326198,0.9852980287248404,0.9852491377837023,0.11555467166841941,1.7556977727334326,0.6787575999784975,-0.049551919702767955,18,0.03047052371397587,0.022153657851016362,,21.82301265521514,0.8621078471178765,0.8621078471178765,0.6233207446891703,23.956710634429715,1081.388491035607,0.0,0.0,0.5436877579733265,24.5416698962146,0.0,0.0,,,,,6.648572526192529,300.1117274133358,1081.388491035607,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,9,3.241626225947622,,10,1.0208251602588192e-12,214
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,6.0,5.0,1.0,0.0,4.196347850671324,4.0598170337787485,1.3290889370465573,0.4087544977407023,42.09613558688339,0.0,5.580240910601505,0.0,0.4382045339163235,0.14011470874657342,0.0,0.0,0.9594763270293646,0.9603758741202096,0.9602474491064756,0.4525773071186548,2.161225428351052,0.7498341327744088,-0.0088107011855601,13,0.03862689960280526,0.02727066663874782,,7.89231130590941,0.8621078471178765,0.8621078471178765,0.5436599523475836,9.076104932896447,332.81566061903914,0.0,0.0,0.5127078249356668,18.800707431448718,0.0,0.0,,,,,5.388905970825306,197.60814952607063,332.81566061903914,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,12,3.6837678408169956,,7,3.965759962118136e-13,33
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,7.0,3.0,1.0,0.0,2.737300311386033,1.282338493923886,4.079258703527108,2.352258639611079,45.870385912171294,0.0,4.96599000299678,0.0,0.09337015347639668,0.378865863056426,0.0,0.0,0.9757551902750531,0.9763023031739129,0.9762242190969282,0.04743110272830195,0.6406368579636439,0.756365212276841,-0.010773597239047888,12,0.01755297515125196,0.008083651969313951,,13.415313783923615,0.8621078471178765,0.8621078471178765,0.7153621668760727,23.273949742591544,2879.1380221391164,0.0,0.0,0.17646408475896339,21.82974791948393,0.0,0.0,,,,,5.361597197450994,663.2642298065222,2879.1380221391164,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.126118722091649,,13,5.945277924951752e-16,204
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,9.0,1.0,0.0,1.0,1.320530961616072,4.739784833512939,2.6559975579210517,0.809499484378179,21.357193476813066,0.0,3.389004708745256,0.0,0.12731199931652437,0.07264860803018447,0.0,0.0,0.9999698144543766,0.9999705121404978,0.9999704126143573,3.76373266473306e-06,0.14895242477432544,0.11035577320074721,-0.09005706986972563,12,0.008459803051041496,0.0018795040386661544,,11042.479590855773,0.8621078471178765,0.8621078471178765,0.7449546573080618,12.838041609002582,6830.547498112043,0.0,0.0,0.3036855051833999,161.5774688086966,0.0,0.0,,,,,7.395782391433991,3934.9648839715323,6830.547498112043,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.2901683745478993,,14,6.540367545392808e-16,93
1,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,9.0,2.0,0.0,1.0,4.018713662428898,1.3432775315616154,0.9110238698728026,1.4664412491893797,25.22990910822015,0.0,4.2519355716287475,0.0,0.5862881032940938,0.36410864100196716,0.0,0.0,0.8203127243234702,0.8237339217366151,0.8232441382334953,0.7411297244866182,1.0840360523267314,0.7588489304446839,0.04741193389609097,13,0.020231026829457103,0.013678529513666545,,1.5217414463266064,0.8621078471178765,0.8621078471178765,0.46401979552994205,5.8434523803062906,427.19887210594953,0.0,0.0,0.10167231008524157,7.432985393909362,0.0,0.0,,,,,2.254301401434418,164.80582939723834,427.19887210594953,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.814731240926541,,4,5.680942620465795e-16,255
1,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,1.0,1.0,2.0,0.0,4.89463623206637,2.6210673847882315,3.140690548744737,0.574537995077624,6.8382806010327775,0.0,5.0653039552618875,0.0,0.737534799797485,0.14743112374531575,0.0,0.0,0.8341474695043809,0.837357483071125,0.8368980593539808,0.7264977000657712,0.920076725001567,0.8100176039776736,0.051082160123720445,5,0.014098239604209636,0.01160966612757852,,1.676484257855836,0.8621078471178765,0.8621078471178765,0.2895950723572615,17.414455059029926,1499.9961986557262,0.0,0.0,0.05377078275419134,4.631552894226645,0.0,0.0,,,,,5.7617579335329685,496.2897184309231,1499.9961986557262,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,10,3.3090351547599397,,3,3.0106322438751515e-16,14
1,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,3.0,6.0,0.0,1.0,3.488969471671364,1.666467748091242,0.43508131733798705,0.7502975199992881,46.49790866380096,0.0,4.856467006518402,0.0,0.9275859907727803,0.31405216224905774,0.0,0.0,0.9167211374788402,0.9184891391448406,0.9182365138679861,0.6631510925656604,1.35417747465842,0.6688451136072074,0.024076045457464862,12,0.02910983068898232,0.017087214501861143,,3.6692829758008014,0.8621078471178765,0.8621078471178765,0.4680350001594096,3.363304681356154,196.83165333880618,0.0,0.0,0.23246179542574988,13.604428937228482,0.0,0.0,,,,,2.101549065429229,122.98956422653487,196.83165333880618,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,4.30031165344594,,4,5.062759401810908e-16,158
1,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,5.0,5.0,2.0,0.0,0.20847854785439388,2.713301530671943,0.884451884725201,1.6360901663474468,48.72430684886603,0.0,4.023591298333109,0.0,0.4048964324241308,0.41994862249615217,0.0,0.0,0.9999998810835437,0.9999998838321705,0.9999998834400743,2.4075041852098574e-08,0.20790178750360372,0.11794396048985314,-0.11661110229118735,13,0.07479251089978105,0.002623335939988597,,2803088.01794275,0.8621078471178765,0.8621078471178765,0.5899211187213106,7.997878859842478,3048.7436770592344,0.0,0.0,0.3966112090618727,151.1858252754303,0.0,0.0,,,,,3.5977534153971438,1371.4421247218465,3048.7436770592344,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,2.952888820905189,,11,7.088050891122125e-14,48
