# regime: cohort=sys_f58e3a596f8d50f9 (TDdDGA in aliphatic hydrocarbon, nitrate medium, no additive), feed todga_prnd_feed.json (feed_status assumed); holdout=none (computed regimes); averaging_unit=candidate; status_of_parameters=nearest (origin corpus)
front,front_in_domain,status,regime_status,in_domain,on_spec,n_ext,n_scr,n_str,feed_stage_offset,scrub_return_offset,oa_ext,s_over_a,w_over_a,scrub_acid_M,scrub_target_mM,scrub_complexant_M,strip_acid_M,strip_anion_M,ligand_total_M,saponification_degree,feed_dilution,f_bleed,purity_mol,purity_mass,purity_oxide,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,n_stages_total,throughput_mol_T_per_h_per_L_org,throughput_kg_oxide_per_h,cost_proxy_per_kg_oxide,enrichment_factor_Pr,sf_tracer_extraction_Pr,sf_tracer_scrub_Pr,max_loading_TDdDGA,acid_mol_h,acid_mol_per_kg_oxide,base_mol_h,base_mol_per_kg_oxide,salting_anion_mol_h,salting_anion_mol_per_kg_oxide,complexant_mol_h,complexant_mol_per_kg_oxide,extractant_makeup_mol_h,extractant_makeup_mol_per_kg_oxide,diluent_L_h,diluent_L_per_kg_oxide,water_L_h,water_L_per_kg_oxide,consumption_index,consumption_index_incomplete,flags,n_flags,ood_distance_max,reason,iterations,balance_rel_max,candidate
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,1.0,4.0,0.0,0.0,3.9268494286689215,4.980566249804161,2.0245375340430996,1.0749936844768537,41.17841730146811,0.0,4.318675681261366,0.0,0.19721773691762623,0.0,0.0,0.0,0.9853661366517684,0.9856995457229362,0.9856519705700824,0.0018298957271442534,0.020021686200604568,0.006652552904582132,-0.20359020896699845,6,0.00038239980735761155,0.0002526366397321585,,22.444884926687227,2.1420796881489217,1.3131094983044918,0.437442958890914,14.097398277730829,55801.08369346851,0.0,0.0,0.6152755062961317,2435.4167588218293,0.0,0.0,,,,,7.005103783847261,27727.9803565863,55801.08369346851,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|PHASE_BEHAVIOUR_UNKNOWN,7,0.29681878278331897,,4,7.036784837263862e-16,247
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,2.0,4.0,0.0,0.0,0.8118564692926031,1.032273483363408,4.917325489512002,2.4658796090481117,33.11378416863563,0.0,2.265879529261646,0.0,0.2675858945526734,0.0,0.0,0.0,0.959271577121271,0.9601754806144482,0.9600464331292263,0.1322817395992781,0.3715817849810881,0.5250497536966656,-0.006313847457519967,7,0.03432704539247492,0.004688674700159117,,7.850959349097585,2.1420796881489217,2.1420796881489217,0.7196972516272493,13.687529298988643,2919.2746723341966,0.0,0.0,0.10254744399330487,21.871307043294085,0.0,0.0,,,,,5.94959897287541,1268.9297836494186,2919.2746723341966,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|PHASE_BEHAVIOUR_UNKNOWN,8,0.4445004137549582,,10,6.223551281436919e-16,32
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,3.0,4.0,0.0,0.0,0.2186487136873142,4.721362492206595,3.245084163090626,2.025762458099184,19.37607248104757,0.0,5.342600928678067,0.0,0.2293677360469824,0.0,0.0,0.0,0.9999901978774647,0.9999904244409039,0.9999903921212476,5.4904708897262914e-05,0.07821668240064304,0.06408001367491738,-0.08561521067824612,8,0.026829570963941066,0.000986949831033674,,34005.90685907044,2.1420796881489217,2.1420796881489217,0.6976499554222905,26.90154855115619,27257.260405000598,0.0,0.0,0.27444438557488243,278.0732889811079,0.0,0.0,,,,,7.96644665529722,8071.784810939809,27257.260405000598,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|PHASE_BEHAVIOUR_UNKNOWN,9,0.38181438602808127,,12,3.9690973799652044e-14,163
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,3.0,4.0,0.0,0.0,3.374977172074113,2.41369086460558,2.6867700565839585,1.2112289023350251,12.812933001692024,0.0,0.7142507377775743,0.0,0.19847442332020088,0.0,0.0,0.0,0.9268703851598639,0.9284397389727028,0.9282155431499063,0.28889121813122415,0.5835859956128534,0.7146666248379056,0.012842490335976613,8,0.012968665398132314,0.007363775630542325,,4.224783567213889,2.1420796881489217,1.3131094983044918,0.6788383491541381,4.842559631666082,657.619117505545,0.0,0.0,0.09277937800496218,12.59943032758172,0.0,0.0,,,,,5.100460921189539,692.6420870340805,657.619117505545,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|PHASE_BEHAVIOUR_UNKNOWN,7,0.33558311564872806,,9,1.1187567708248452e-15,0
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,4.0,2.0,0.0,0.0,2.4234889600094704,3.440475968147486,1.3769456660228263,1.7624297975782612,11.698589526479243,0.0,5.542194522165568,0.0,0.1456368920822274,0.0,0.0,0.0,0.9878315351090352,0.9881094518491499,0.9880697970034726,0.021223252985680566,0.06574373315846725,0.08296006268664484,-0.03531793614018867,7,0.002034579099904699,0.0008295642865535135,,27.059878244310756,2.1420796881489217,2.1420796881489217,0.7281823626462044,13.694898091666374,16508.543477158168,0.0,0.0,0.1207461483812212,145.55369648670634,0.0,0.0,,,,,4.817421634170312,5807.170959811503,16508.543477158168,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|PHASE_BEHAVIOUR_UNKNOWN,8,0.2161348596656866,,7,1.905806641352794e-15,189
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,5.0,10.0,0.0,0.0,3.6768556688233196,1.5757909101660275,2.310616508860633,2.213807759996142,47.1692469252525,0.0,0.8930230739249059,0.0,0.200291739510235,0.0,0.0,0.0,0.8780373559677076,0.8805195727356407,0.8801646225239701,0.8943554281829882,1.8724182407958234,0.9868939270690521,0.06610249751549702,16,0.038193331669346735,0.023626454225097817,,2.39974396240876,2.1420796881489217,2.1420796881489217,0.7334607502994699,5.551932002461292,234.98794823658338,0.0,0.0,0.2229866116325691,9.438005784028979,0.0,0.0,,,,,3.8864074190266606,164.49389239703277,234.98794823658338,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,0.3930019197606882,,12,1.1086059039079079e-15,153
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,6.0,8.0,0.0,0.0,0.5246496642471355,4.086666474480762,1.218284500941715,1.772318941351028,30.159023243172538,0.0,0.8765012422143623,0.0,0.38528470365282474,0.0,0.0,0.0,0.9999987530657801,0.9999987818872996,0.9999987777758621,0.000344664666555156,0.5794026688146771,0.3523683278220854,-0.07979466902985852,15,0.08282708085491362,0.007310989785503917,,267321.97445321654,2.1420796881489217,2.1420796881489217,0.6572948589677977,8.3107042781524,1136.7413335237723,0.0,0.0,0.36974960757287795,50.57449379918572,0.0,0.0,,,,,5.304950975422477,725.6132385714759,1136.7413335237723,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|PHASE_BEHAVIOUR_UNKNOWN,8,0.6344842011854588,,11,7.203913197820363e-16,233
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,8.0,2.0,0.0,0.0,2.558996845874763,2.1218873857096368,2.6736541097475377,0.24987167594047124,37.483333154808975,0.0,1.1786149080470516,0.0,0.20153338144056676,0.0,0.0,0.0,0.9999018226579107,0.9999040917048284,0.9999037680208971,0.003743725600115375,0.3794799603854913,0.35431032508318605,-0.051074414766629134,11,0.011121935173461609,0.004788335062138187,,3394.8831824089248,2.1420796881489217,1.6467031203422398,0.4256114169320544,3.6814081499339277,768.8284345519523,0.0,0.0,0.23860623538662293,49.830730784339785,0.0,0.0,,,,,4.795541495457174,1001.5049977132905,768.8284345519523,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|PHASE_BEHAVIOUR_UNKNOWN,8,0.4282294316478321,,4,4.179678907136449e-16,47
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,9.0,11.0,0.0,0.0,2.298581266799165,0.5334943111430814,4.4510643595400445,1.9543386928336954,20.311340375760437,0.0,0.9476899166602581,0.0,0.2788810079444455,0.0,0.0,0.0,0.7875150094139739,0.79140187203682,0.7908450600489827,0.9397409071836251,1.0841344284657304,0.9994028741942295,0.0704740975927708,21,0.03537402975886783,0.013679770838544856,,1.235404921608871,2.1420796881489217,2.1420796881489217,0.48702162355475426,5.260857386615532,384.57204062163515,0.0,0.0,0.03250795362647703,2.376352207222717,0.0,0.0,,,,,4.984558670683126,364.3744277234795,384.57204062163515,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,0.5248935529086992,,3,8.658657311797808e-14,66
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,11.0,2.0,0.0,0.0,4.741498886344053,4.490568400859755,1.82150022853626,2.182634370508535,47.86026473928828,0.0,3.3515129740963667,0.0,0.08234935159850709,0.0,0.0,0.0,0.9999999947364983,0.9999999948581585,0.9999999948408035,1.5947642877400774e-05,0.3015911943786646,0.10523992808017874,-0.19230045291663045,14,0.004770504036929249,0.0038055229293491462,,63329196.18479386,2.1420796881489217,2.1420796881489217,0.810263169015002,15.906050583094824,4179.7279581272205,0.0,0.0,0.6447593774850909,169.4272743733969,0.0,0.0,,,,,6.312068629396014,1658.6599914339656,4179.7279581272205,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|PHASE_BEHAVIOUR_UNKNOWN,7,0.09710152060646586,,15,5.055700210783219e-15,291
