# regime: cohort=sys_a6ca4cd427ac7fcd (DMDO-HPyranDGA in aliphatic hydrocarbon, nitrate medium, no additive), feed todga_prnd_feed.json (feed_status assumed); holdout=none (computed regimes); averaging_unit=candidate; status_of_parameters=nearest (origin corpus)
front,front_in_domain,status,regime_status,in_domain,on_spec,n_ext,n_scr,n_str,feed_stage_offset,scrub_return_offset,oa_ext,s_over_a,w_over_a,scrub_acid_M,scrub_target_mM,scrub_complexant_M,strip_acid_M,strip_anion_M,ligand_total_M,saponification_degree,feed_dilution,f_bleed,purity_mol,purity_mass,purity_oxide,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,n_stages_total,throughput_mol_T_per_h_per_L_org,throughput_kg_oxide_per_h,cost_proxy_per_kg_oxide,enrichment_factor_Pr,sf_tracer_extraction_Pr,sf_tracer_scrub_Pr,max_loading_DMDO-HPyranDGA,acid_mol_h,acid_mol_per_kg_oxide,base_mol_h,base_mol_per_kg_oxide,salting_anion_mol_h,salting_anion_mol_per_kg_oxide,complexant_mol_h,complexant_mol_per_kg_oxide,extractant_makeup_mol_h,extractant_makeup_mol_per_kg_oxide,diluent_L_h,diluent_L_per_kg_oxide,water_L_h,water_L_per_kg_oxide,consumption_index,consumption_index_incomplete,flags,n_flags,ood_distance_max,reason,iterations,balance_rel_max,candidate
1,0,converged_newton,OUT_OF_DOMAIN,False,False,5.0,2.0,12.0,0.0,4.0,2.6829954152258932,1.1243024683535316,2.9083261293857383,2.866212243809685,33.22874892255438,0.0,3.000521134980946,0.0,0.5726903886207535,0.4408958197745803,0.0,0.0,0.8209621098705349,0.8243735902785431,0.8238852041830838,0.7305005919568547,1.1065198712903717,0.7548735732537594,0.045629825912850225,19,0.030931469310688575,0.013962233713922603,,1.5284699592115836,2.336195659634915,2.336195659634915,0.5045025872722599,11.94898351917958,855.8074419900673,0.0,0.0,0.11207749330178318,8.027189316421756,0.0,0.0,,,,,4.03262859773927,288.8240291894046,855.8074419900673,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,4,2.019339972062881e-15,97
1,0,converged_newton,OUT_OF_DOMAIN,False,False,5.0,3.0,4.0,0.0,3.0,3.7280342996394773,1.81553068597666,3.6389817248897733,1.3452485648127215,19.87639394783644,0.0,4.231239142988182,0.0,0.21618826082004294,0.23754477696878487,0.0,0.0,0.907114187444042,0.9090659124110283,0.9087869821874119,0.4173330322675358,0.6547919322686251,0.4935242821626865,0.013023191781289058,12,0.01317299975617071,0.008262262820155351,,3.2553022630072865,2.336195659634915,2.336195659634915,0.6664257479751536,17.83974196465582,2159.1835497094958,0.0,0.0,0.10825860941657343,13.102779683125343,0.0,0.0,,,,,5.454512410866434,660.1717386138383,2159.1835497094958,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.0,,8,1.0270890939349534e-15,220
1,0,converged_newton,OUT_OF_DOMAIN,False,False,5.0,4.0,1.0,0.0,1.0,3.5149724778778495,2.0834031195687364,4.308111107784919,1.5757512170447114,25.346831849626195,0.0,1.159706750829704,0.0,0.720047338832862,0.17509045529300465,0.0,0.0,0.8687737151448148,0.8714168580899276,0.871038826309666,0.5134882167698208,0.8762737748072752,0.5152455618969354,0.01291286456385022,10,0.018697310867772186,0.011056953931584419,,2.2068081764349525,2.336195659634915,2.336195659634915,0.5014034640901593,8.27907053627779,748.7659429084218,0.0,0.0,0.15842300564008652,14.327906819576041,0.0,0.0,,,,,6.391514227353655,578.0537991658048,748.7659429084218,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,5,4.625625141916659e-16,164
1,0,converged_newton,OUT_OF_DOMAIN,False,False,5.0,6.0,7.0,4.0,0.0,3.0548401909649483,2.217767035159454,1.974907838608188,0.29468581887450535,24.222496655885593,0.0,3.795435265290303,0.0,0.05252767884164163,0.2788329220969181,0.0,0.0,0.9999999991261513,0.9999999991463493,0.999999999143468,2.5352663854977615e-06,0.2268815599609594,0.31675303258193627,-0.03670373759561123,18,0.005570215112201004,0.0028628255558213796,,381454260.8691357,2.204873026870149,2.204873026870149,0.4083518922123586,8.149179351180614,2846.551140571509,0.0,0.0,0.1611595637780495,56.29388191339198,0.0,0.0,,,,,4.192674873767642,1464.523350101474,2846.551140571509,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,8,3.0,,3,1.5455672221966647e-14,110
1,0,converged_newton,OUT_OF_DOMAIN,False,False,5.0,7.0,7.0,0.0,2.0,3.094310778928671,2.425985373061846,2.1761014847413924,1.017329497221377,40.60656224822225,0.0,3.255399852365249,0.0,0.15380774341437106,0.27793979869985275,0.0,0.0,0.9996082414053344,0.9996172930220075,0.9996160017838704,0.06767420435557105,0.5890630844695504,0.3969525774525791,-0.054331194729296255,19,0.014277729191284536,0.007432886359299457,,850.530790318815,2.336195659634915,2.336195659634915,0.6993705369857465,9.552106932002351,1285.1140822369075,0.0,0.0,0.29553277819353774,39.76016367097955,0.0,0.0,,,,,4.602086857803238,619.1520541741446,1285.1140822369075,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,13,3.446715246515861e-14,290
1,0,converged_newton,OUT_OF_DOMAIN,False,False,5.0,10.0,4.0,0.0,1.0,2.1401805725951175,4.188338326699169,4.846567684503683,0.4238181442860545,41.8280052684448,0.0,4.759999740289019,0.0,0.8515983381607188,0.0049853070410603596,0.0,0.0,0.9992220928111493,0.9992400596420998,0.9992374966043912,0.40214893635738747,1.7228181581223498,0.5653877701584493,-0.04597847573602587,19,0.06037404671069343,0.021738777941911525,,428.16679895854486,2.336195659634915,2.336195659634915,0.4883663965113463,24.84475469679449,1142.8772474323296,0.0,0.0,0.5255695127856062,24.176589603610072,0.0,0.0,,,,,9.034906011202853,415.6124155343573,1142.8772474323296,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,11,4.163336342344337e-16,81
1,0,converged_newton,OUT_OF_DOMAIN,False,False,5.0,12.0,9.0,0.0,1.0,1.3576500742478586,1.9154984199592162,4.5098148839806536,1.224805359024694,43.756705292471565,0.0,1.7588618844915755,0.0,0.2294545962374101,0.14245100679082515,0.0,0.0,0.9999998952844119,0.9999998977048009,0.9999998973595284,0.0036568836041790194,0.6236772306587994,0.5548055453935283,-0.0370401075509404,26,0.03445349666063537,0.00786965284803733,,3183225.198082938,2.336195659634915,2.336195659634915,0.6600439978994065,10.27825423551575,1306.061961561509,0.0,0.0,0.25144769955105123,31.95156182953631,0.0,0.0,,,,,6.42531330393987,816.4671845140318,1306.061961561509,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,11,8.62976078074028e-12,156
1,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,2.0,9.0,0.0,3.0,3.541929053875869,0.37781635491058163,2.5027723796683885,0.32020228965451175,40.38088708258834,0.0,3.628427334765587,0.0,0.3725116740131165,0.22070340043404546,0.0,0.0,0.7721637357028834,0.7762516260140672,0.7756658368741651,0.8692681084664716,1.046115371708388,0.869366693461516,0.06320209331252978,17,0.02215139029740678,0.013200040677522196,,1.129705636172593,2.336195659634915,2.336195659634915,0.5838287699089452,9.202105376996387,697.1270469390502,0.0,0.0,0.045769678696797954,3.467389216060315,0.0,0.0,,,,,2.88058873457897,218.22574679517507,697.1270469390502,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,5,6.186979443414701e-16,29
1,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,3.0,3.0,2.0,0.0,2.8513876353553984,2.038030503829848,1.980544344348501,1.0297385847250562,46.109852232315426,0.0,4.2608148390832215,0.0,0.26354568852110816,0.03043953452402568,0.0,0.0,0.9907514042989141,0.9909632439249448,0.9909330191118698,0.20075747275158665,0.660146230001205,0.36663778068080516,-0.04446231812645527,12,0.017363814949670743,0.008329824152089705,,35.70817438379996,2.336195659634915,2.336195659634915,0.6103269702784415,10.537371378502684,1265.0172664040178,0.0,0.0,0.2819198561296369,33.8446347704605,0.0,0.0,,,,,4.018574848178349,482.4321347972524,1265.0172664040178,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.0,,8,2.096209504141559e-12,183
1,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,3.0,11.0,3.0,0.0,2.0225042697477478,1.2481576327670998,4.210385684741859,2.515159620509526,20.690104781521523,0.0,4.709820783104919,0.0,0.5978667421848404,0.37342051531310116,0.0,0.0,0.8581665635435556,0.8609891689797599,0.8605853847344109,0.7214123438715301,0.9855998563474926,0.7672579941797159,0.04809547702025478,20,0.03654874322479499,0.012436446827371113,,2.0168412211392055,2.336195659634915,2.336195659634915,0.503007241475249,22.969477680851213,1846.9485697714058,0.0,0.0,0.07747353661742132,6.229555571042321,0.0,0.0,,,,,5.458543317508959,438.9150207674564,1846.9485697714058,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.0,,5,5.57092214513203e-16,226
1,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,4.0,7.0,0.0,5.0,1.5340895703404607,0.4130263828470661,3.3086075297015243,2.802986872785624,18.299137862469685,0.0,2.346206140722165,0.0,0.5010213295012212,0.42844251390614063,0.0,0.0,0.8351614730153695,0.838355664060407,0.8378985141113322,0.7206012743953156,0.7988167785385406,0.7761500491639746,0.052353231669834896,17,0.039053298809074384,0.010079589934116085,,1.6888476423824543,2.336195659634915,2.336195659634915,0.5755897149765938,8.920382832659765,884.9946169404386,0.0,0.0,0.022674080161666995,2.249504226845848,0.0,0.0,,,,,3.72163391254859,369.2247340293168,884.9946169404386,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,8,4.516092341687847e-16,28
1,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,5.0,7.0,0.0,5.0,1.1820830800884607,4.372793936622504,4.465568559656921,0.34065853711799576,45.69526680065648,0.0,4.993491592429364,0.0,0.8035854631009197,0.05448790379319512,0.0,0.0,0.9996591494357355,0.9996670252097134,0.9996659017099201,0.05488290094105374,1.3221238237070954,0.4756529810309797,-0.10065669882022613,18,0.08388520946481326,0.016682756726109683,,977.6123363552639,2.336195659634915,2.336195659634915,0.5252854020289497,23.788408643632003,1425.927922715643,0.0,0.0,0.5994479567947747,35.93218834490325,0.0,0.0,,,,,8.838362496279425,529.7902883428593,1425.927922715643,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.0,,8,7.233988198971772e-13,234
1,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,5.0,11.0,5.0,0.0,1.3048830184155402,2.6372748827310355,1.0106503394181166,1.4209938910881712,46.57403703899792,0.0,3.71157985621906,0.0,0.8643798915699467,0.022677701426446515,0.0,0.0,0.9997062669923297,0.9997130543693769,0.9997120861331614,0.07451846875552981,0.6148078058783021,0.32990460458793736,-0.07671795262946149,22,0.03533694958867856,0.007757737115743297,,1134.4840846239042,2.336195659634915,2.336195659634915,0.4388530141905178,7.498660938946312,966.6041562208619,0.0,0.0,0.36848561421100234,47.49911072176057,0.0,0.0,,,,,3.6479252221491523,470.2305798357323,966.6041562208619,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,9,3.0,,11,2.7101169344700295e-14,159
1,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,6.0,1.0,5.0,0.0,0.7694099393399001,4.660151916671009,1.625430486125217,2.0355706909981346,25.15565752524583,0.0,5.2176122505551845,0.0,0.35451101523035494,0.2818530681115218,0.0,0.0,0.9999999998757472,0.9999999998786192,0.9999999998782094,8.006580798623062e-07,0.1788347626511429,0.11441303696890874,-0.10381657843255813,13,0.01743232900051018,0.0022565638603465185,,2682702935.6713896,2.336195659634915,2.336195659634915,0.5105975940725347,17.96693467400709,7962.076761810801,0.0,0.0,0.35168755689418074,155.85092142713634,0.0,0.0,,,,,6.285582402796226,2785.4662184614667,7962.076761810801,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.0,,7,5.9502347068599025e-15,127
1,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,6.0,3.0,0.0,5.0,2.2469139261258144,4.798384035112962,4.639528192872372,2.681484191802038,35.33894119979067,0.0,4.514066134222967,0.0,0.6904565222403343,0.2699854109526593,0.0,0.0,0.9966136767685717,0.9966916890730166,0.9966805597417151,0.21930771524041456,1.3272181179399376,0.4900240177169914,-0.07002845242537593,15,0.04430136717214043,0.016747037294883825,,98.10184563590396,2.336195659634915,2.336195659634915,0.5258517208161779,33.809928030568535,2018.8602578019802,0.0,0.0,0.5087094338126144,30.376085325135314,0.0,0.0,,,,,9.437912227985333,563.5571272578816,2018.8602578019802,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.0,,5,1.2863640085812208e-15,69
1,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,10.0,10.0,0.0,4.0,1.7014724288565233,0.8568734695497273,2.731876443656718,1.7847577654614235,1.2700860070388897,0.0,1.2823345654405527,0.0,0.9873932214732257,0.174565013261577,0.0,0.0,0.7453482580042947,0.7497613559224644,0.7491286272201155,0.7477001219513427,0.7586284496630734,0.7531216726962264,0.05580883072125253,26,0.03343993870236751,0.009572487572116107,,0.9756439024829255,2.336195659634915,2.336195659634915,0.4381063734473546,5.032491171010568,525.724492520608,0.0,0.0,0.003264909010433828,0.34107215975335897,0.0,0.0,,,,,3.588749913206445,374.9025408672441,525.724492520608,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,9,3.0,,5,4.537499068379639e-16,17
1,0,converged_newton,OUT_OF_DOMAIN,False,False,6.0,11.0,4.0,5.0,0.0,4.220629848504116,4.036822614097988,3.5097967370874543,2.78833790704383,48.61660487956952,0.0,1.455936232648511,0.0,0.11667141530826244,0.36136944269314414,0.0,0.0,0.9999999999922228,0.9999999999924026,0.9999999999923769,1.0103472302821701e-05,0.6907815258439632,0.2639801873591268,-0.14444799556021562,21,0.012275090756101097,0.008716384910328005,,42860368238.831696,2.336195659634915,2.336195659634915,0.6728567202922444,16.366065757658333,1877.6208171195212,0.0,0.0,0.5887698299955387,67.5474793796575,0.0,0.0,,,,,7.546619351185443,865.7969363243113,1877.6208171195212,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,17,1.1894762544147915e-15,222
1,0,converged_newton,OUT_OF_DOMAIN,False,False,7.0,3.0,1.0,1.0,0.0,0.5716995015243049,3.493901660196611,0.28663987595398793,0.17401108951111838,49.406206473131114,0.0,0.8305300428449186,0.0,0.46900920810583513,0.47504120409592776,0.0,0.0,0.9999855746011658,0.9999859080241769,0.9999858604608184,0.0001434074280217135,0.09842282701714629,0.04270037216887152,-0.16523871479420338,11,0.012911874169217111,0.0012419139947264042,,23107.05781498949,2.336195659634915,2.336195659634915,0.5424149835822871,0.8460406629926454,681.239334273731,0.0,0.0,0.5178612804614681,416.98642793340434,0.0,0.0,,,,,3.780541536150599,3044.1250780682753,681.239334273731,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,7,3.893989380047015e-14,182
1,0,converged_newton,OUT_OF_DOMAIN,False,False,7.0,3.0,11.0,0.0,0.0,2.890678618647786,0.6759321360723602,2.3534715864190905,0.01488355869985281,37.22507095389791,0.0,0.7514199941691826,0.0,0.1852476118804241,0.34803043093258335,0.0,0.0,0.896535801591419,0.8986849748995616,0.8983777618825128,0.4348800859536295,0.6051140482413445,0.5074214735028018,0.020221931892787447,21,0.015699965165733486,0.00763541982781652,,2.8883930073763002,2.336195659634915,2.336195659634915,0.6642609573703473,1.7785058813687198,232.92836824629643,0.0,0.0,0.07548486517594016,9.886144688592239,0.0,0.0,,,,,3.029403722491451,396.7566670604098,232.92836824629643,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.0,,10,2.0976144020125287e-15,271
1,0,converged_newton,OUT_OF_DOMAIN,False,False,7.0,4.0,3.0,0.0,1.0,1.5011212195258605,3.3512287516165045,4.407371708764914,0.8944374326432109,29.81954107814358,0.0,2.1549364496175363,0.0,0.8321500311052012,0.2989190899354394,0.0,0.0,0.9852182656076013,0.9855549942949741,0.9855069453151633,0.36800415375305123,1.053464905527161,0.5144448542870518,-0.02092223550654712,14,0.0526339025035519,0.013292778197677544,,22.217019993590604,2.336195659634915,2.336195659634915,0.49398486712146117,12.495070383026615,939.9893834992071,0.0,0.0,0.29979631026325265,22.55332224798814,0.0,0.0,,,,,7.758600460381418,583.6703467855175,939.9893834992071,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,9,3.0,,7,3.9165751954243296e-16,6
1,0,converged_newton,OUT_OF_DOMAIN,False,False,7.0,4.0,3.0,0.0,6.0,2.1596533926224475,0.3712163746247386,1.0971510698702553,1.3815267206820652,40.08540231338236,0.0,0.5786607058831512,0.0,0.32758831112451964,0.39611251336941306,0.0,0.0,0.8423971486843903,0.8454770710147639,0.8450363385109877,0.3426235432180467,0.4188899237924645,0.3843979190478575,0.016536386562286925,14,0.01454712334477236,0.005285615891901884,,1.781687623145508,2.336195659634915,2.336195659634915,0.6265726608790796,1.1477235532503767,217.14093054109532,0.0,0.0,0.04464107316644376,8.445765655207474,0.0,0.0,,,,,1.468367444494994,277.8044175977082,217.14093054109532,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,11,8.981062252060471e-15,188
1,0,converged_newton,OUT_OF_DOMAIN,False,False,7.0,9.0,10.0,0.0,3.0,2.980426174447739,4.388167330249749,3.8191361439226874,0.18941530049873,22.416584555897145,0.0,5.407441591128389,0.0,0.26537503674793195,0.06145081799248462,0.0,0.0,0.9993068647693241,0.9993228750026972,0.9993205910850138,0.19854277361449288,0.8310291537899791,0.482236211048733,-0.036040537469720496,26,0.02091217258410952,0.010486050516895024,,480.57330447858254,2.336195659634915,2.336195659634915,0.6472844611963929,21.482941660327207,2048.7162088065566,0.0,0.0,0.2951031720119067,28.14245187322332,0.0,0.0,,,,,8.207303474172436,782.6877679970078,2048.7162088065566,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.0,,15,6.27540011805844e-16,7
1,0,converged_newton,OUT_OF_DOMAIN,False,False,7.0,10.0,11.0,0.0,3.0,3.2135216953253525,0.2634378256686254,3.757946417313897,0.37029413011560136,46.199772570075424,0.0,0.5206575115622342,0.0,0.34816324860894143,0.37815991993188547,0.0,0.0,0.7688759815457438,0.7730055201947539,0.7724137241726893,0.9329275276052368,1.0843203088706672,0.9329287139476916,0.06915325553305436,28,0.025306822506784538,0.013682116305376408,,1.108893811913824,2.336195659634915,2.336195659634915,0.5486003487874709,2.054152510718376,150.13412142324748,0.0,0.0,0.036512302896736994,2.668615152934304,0.0,0.0,,,,,4.021384242982522,293.91536756651556,150.13412142324748,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,4,1.0811757466359896e-15,274
1,0,converged_newton,OUT_OF_DOMAIN,False,False,7.0,12.0,7.0,0.0,2.0,2.7834634044220055,4.242851721023509,3.654048949079424,1.4279443032190189,20.583820380472957,0.0,0.6059382341970436,0.0,0.7076968352207279,0.12661696787218596,0.0,0.0,0.9724699451061674,0.9730891488407178,0.9730007701868627,0.41677405589314387,0.9303666316681758,0.4410584661187471,-0.01755660035141529,26,0.025068588027512686,0.011739505713383792,,11.7746459140312,2.336195659634915,2.336195659634915,0.5105825062647021,8.27268391231328,704.6875834714137,0.0,0.0,0.2620022931795857,22.318000397656114,0.0,0.0,,,,,7.896900670102934,672.6774417001185,704.6875834714137,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,10,4.706350103765332e-16,74
1,0,converged_newton,OUT_OF_DOMAIN,False,False,8.0,2.0,4.0,6.0,0.0,2.5260765005425667,2.710893212424493,1.1313534875270999,0.24166127801496037,32.34165357085,0.0,1.48318221625927,0.0,0.4716352161193689,0.4302430734784656,0.0,0.0,0.9817351559309825,0.9821497924578892,0.9820906224539512,0.1502184815428118,0.4465178827310278,0.25346465472486807,-0.05418592793897454,14,0.013257255351385494,0.005634229621982519,,17.91666278345613,2.336195659634915,2.336195659634915,0.517522426046176,2.333121291279683,414.0976580323907,0.0,0.0,0.26302430743140487,46.68327794188381,0.0,0.0,,,,,3.842246699951593,681.9471263579102,414.0976580323907,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,10,3.0,,6,4.2818119351195483e-16,49
1,0,converged_newton,OUT_OF_DOMAIN,False,False,8.0,3.0,2.0,0.0,5.0,1.877057837756903,1.2947937175534185,3.3944946238753064,0.8864519902785689,14.581431489440558,0.0,2.477009515873071,0.0,0.8739586461826111,0.36915574989161976,0.0,0.0,0.8266482612786481,0.8299738341057235,0.8294978003341089,0.6324823344206002,0.7932721492717797,0.6387325571268468,0.04061546530992026,13,0.03169609907517869,0.010009626970333706,,1.589539409634295,2.336195659634915,2.336195659634915,0.4981333766220372,9.555967952844531,954.677729866086,0.0,0.0,0.056639837656389594,5.658536309520564,0.0,0.0,,,,,4.689288341428725,468.4778319238794,954.677729866086,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_TEMPERATURE|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,9,3.0,,5,4.099604364708039e-13,13
