# regime: cohort=sys_d93f24ac2fbe9b76 (2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide in chlorinated, nitrate medium, no additive), feed todga_prnd_feed.json (feed_status assumed); holdout=none (computed regimes); averaging_unit=candidate; status_of_parameters=nearest (origin corpus)
front,front_in_domain,status,regime_status,in_domain,on_spec,n_ext,n_scr,n_str,feed_stage_offset,scrub_return_offset,oa_ext,s_over_a,w_over_a,scrub_acid_M,scrub_target_mM,scrub_complexant_M,strip_acid_M,strip_anion_M,ligand_total_M,saponification_degree,feed_dilution,f_bleed,purity_mol,purity_mass,purity_oxide,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,n_stages_total,throughput_mol_T_per_h_per_L_org,throughput_kg_oxide_per_h,cost_proxy_per_kg_oxide,enrichment_factor_Pr,sf_tracer_extraction_Pr,sf_tracer_scrub_Pr,max_loading_2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,acid_mol_h,acid_mol_per_kg_oxide,base_mol_h,base_mol_per_kg_oxide,salting_anion_mol_h,salting_anion_mol_per_kg_oxide,complexant_mol_h,complexant_mol_per_kg_oxide,extractant_makeup_mol_h,extractant_makeup_mol_per_kg_oxide,diluent_L_h,diluent_L_per_kg_oxide,water_L_h,water_L_per_kg_oxide,consumption_index,consumption_index_incomplete,flags,n_flags,ood_distance_max,reason,iterations,balance_rel_max,candidate
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,1.0,4.0,0.0,0.0,3.9268494286689215,4.980566249804161,2.0245375340430996,1.0749936844768537,41.17841730146811,0.0,4.318675681261366,0.0,0.4495910002049854,0.3513204202470279,0.0,0.0,0.9558714019537721,0.9568473723820352,0.9567080267283208,0.14061288180548911,1.046638321874399,0.3313242960745931,-0.12659396129146386,6,0.019990039232848367,0.013206639341159449,,7.220347229646323,1.096777476205587,1.0,0.2887127068244,14.097398277730829,1067.447812691853,0.0,0.0,0.6152755062961317,46.588347754646485,0.0,0.0,,,,,7.005103783847261,530.422888282816,1067.447812691853,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,9,4.066445684844158,,3,4.4026458409525e-16,247
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,2.0,4.0,0.0,0.0,0.8118564692926031,1.032273483363408,4.917325489512002,2.4658796090481117,33.11378416863563,0.0,2.265879529261646,0.0,0.6405902852143992,0.4019504608217862,0.0,0.0,0.9156505027078466,0.9174391868014686,0.9171836008333649,0.15555864505139,0.48688593243774775,0.7269673115089804,0.002333963601729501,7,0.04497894186228391,0.006143599728389366,,3.6184784027674546,1.096777476205587,1.096777476205587,0.27542023973553487,13.687529298988643,2227.9331180609042,0.0,0.0,0.10254744399330487,16.691752152966057,0.0,0.0,,,,,5.94959897287541,968.4222989630193,2227.9331180609042,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,9,3.910238930395332,,3,3.466249958047915e-16,32
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,3.0,4.0,0.0,0.0,0.2186487136873142,4.721362492206595,3.245084163090626,2.025762458099184,19.37607248104757,0.0,5.342600928678067,0.0,0.536855283556095,0.3061740185831633,0.0,0.0,0.9999107838094011,0.9999128457667763,0.9999125516246211,4.358128816370516e-05,0.11357823367226592,0.093080048742527,-0.08296309433287441,8,0.03895914767466648,0.0014331471892117024,,3735.9092824525455,1.096777476205587,1.0769253584473573,0.27881591440052367,26.90154855115619,18770.95999187166,0.0,0.0,0.27444438557488243,191.49769656656105,0.0,0.0,,,,,7.96644665529722,5558.70793681641,18770.95999187166,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,10,3.5300150081186845,,3,2.068011731711217e-16,163
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,3.0,4.0,0.0,0.0,3.374977172074113,2.41369086460558,2.6867700565839585,1.2112289023350251,12.812933001692024,0.0,0.7142507377775743,0.0,0.4530020061548308,0.010154351611586114,0.0,0.0,0.8561401256839118,0.8589964327669063,0.8585878109197657,0.27361538937261515,0.5140566105303173,0.5830958982888377,0.0076277864547864005,8,0.01142355750100675,0.006486443420163122,,1.9837362103320189,1.096777476205587,1.0,0.2690970787416496,4.842559631666082,746.5662332940384,0.0,0.0,0.09277937800496218,14.303582409515407,0.0,0.0,,,,,5.100460921189539,786.3262794114177,746.5662332940384,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,10,3.9054920222594482,,3,2.0881316511350793e-15,0
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,4.0,2.0,0.0,0.0,2.4234889600094704,3.440475968147486,1.3769456660228263,1.7624297975782612,11.698589526479243,0.0,5.542194522165568,0.0,0.3095858499374743,0.03290877522140933,0.0,0.0,0.9873093021875886,0.9875989965227753,0.9875576607505333,0.11117063695633247,0.4244043921816276,0.583684000446778,-0.008418386713451638,7,0.013134093011712207,0.005355198281206604,,25.932624477697136,1.096777476205587,1.0769253584473573,0.31418455983267546,13.694898091666374,2557.309248422584,0.0,0.0,0.1207461483812212,22.54746547946967,0.0,0.0,,,,,4.817421634170312,899.5785741634345,2557.309248422584,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.722431456370341,,3,1.0408340855860843e-15,189
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,4.0,7.0,0.0,0.0,3.549891735866775,0.7640830796767852,4.529365153994466,1.0576126161262627,10.917337491317433,0.0,4.602597551071531,0.0,0.7165580702118574,0.11929900158498341,0.0,0.0,0.8645642401615016,0.8672792171188969,0.86689087890185,0.8115109490809868,0.9223357949539079,0.9964168907546173,0.060833431769306445,12,0.019486561779510896,0.011638171411097653,,2.1278581107196968,1.096777476205587,1.0,0.1609009406738335,21.654948870518435,1860.6831009439522,0.0,0.0,0.025025258556709888,2.150274100005684,0.0,0.0,,,,,5.293448233671252,454.83504639084885,1860.6831009439522,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,9,4.301381460633779,,3,2.1204091268650962e-16,229
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,5.0,10.0,0.0,0.0,3.6768556688233196,1.5757909101660275,2.310616508860633,2.213807759996142,47.1692469252525,0.0,0.8930230739249059,0.0,0.4579347215277806,0.20562021835807354,0.0,0.0,0.8943380997947742,0.8965276553429318,0.8962146562376473,0.4650079869885186,1.2290224097588236,0.7709128537573237,0.017847810187722024,16,0.025069431338709706,0.015507989119698298,,2.8213831035838934,1.096777476205587,1.0769253584473573,0.32077787992792756,5.551932002461292,358.0046361658334,0.0,0.0,0.2229866116325691,14.378821774470476,0.0,0.0,,,,,3.8864074190266606,250.60679299098382,358.0046361658334,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,4.1811408634599445,,3,4.981509346545306e-13,153
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,6.0,8.0,0.0,0.0,0.5246496642471355,4.086666474480762,1.218284500941715,1.772318941351028,30.159023243172538,0.0,0.8765012422143623,0.0,0.9600584813433815,0.0062335817492738775,0.0,0.0,0.9999723861960519,0.9999730244424634,0.9999729333955057,5.550002678082313e-05,0.40954868306553227,0.24918475718884694,-0.09253371796104437,15,0.05854602284744075,0.005167746715223346,,12070.923997237227,1.096777476205587,1.0769253584473573,0.22718716995266086,8.3107042781524,1608.187230552614,0.0,0.0,0.36974960757287795,71.5494833529003,0.0,0.0,,,,,5.304950975422477,1026.5501131847172,1608.187230552614,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,10,3.657499839250727,,3,2.3128237418863363e-16,233
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,8.0,2.0,0.0,0.0,2.558996845874763,2.1218873857096368,2.6736541097475377,0.24987167594047124,37.483333154808975,0.0,1.1786149080470516,0.0,0.4613048924815382,0.4515490703994084,0.0,0.0,0.9485321887892879,0.9496619290008766,0.94950060515052,0.11575734408994542,0.7111212773913999,0.5614140165941758,-0.026201315991185997,11,0.020841798179756392,0.00897303494631629,,6.143206575633231,1.096777476205587,1.0,0.28349416373485825,3.6814081499339277,410.27458066963845,0.0,0.0,0.23860623538662293,26.591475104482704,0.0,0.0,,,,,4.795541495457174,534.4391863118612,410.27458066963845,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_ACID|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|SAPONIFICATION_RANGE_UNKNOWN,10,3.958201656830694,,3,1.6492471554108402e-13,47
1,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,11.0,2.0,0.0,0.0,4.741498886344053,4.490568400859755,1.82150022853626,2.182634370508535,47.86026473928828,0.0,3.3515129740963667,0.0,0.13780538291023353,0.16830184120988323,0.0,0.0,0.9999845080339198,0.9999848661087748,0.9999848150287879,5.997511037464536e-05,0.610303753327515,0.21295518125602053,-0.16914701099546667,14,0.009653652272574266,0.007700904305049582,,21516.195402048885,1.096777476205587,1.0769253584473573,0.5133171330770329,15.906050583094824,2065.4782806046587,0.0,0.0,0.6447593774850909,83.7251512218265,0.0,0.0,,,,,6.312068629396014,819.6529107960879,2065.4782806046587,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LIGAND|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,11,3.8635070059257774,,11,6.042342112363398e-16,291
