# regime: cohort=Pr/Nd case: literature placeholder entries PC88A and Cyanex 272 (no corpus rows), feed_status assumed (U1); holdout=none (computed regimes, consistency checks are not validation); averaging_unit=one factor at a time, median draw; status_of_parameters=PLACEHOLDER_PARAMETERS (assumed with ranges, --allow-placeholders), feed_status assumed, spec_status assumed
system_id,factor,value,status,purity_mol,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,consumption_index,acid_mol_per_kg_oxide,base_mol_per_kg_oxide,n_stages_total,regime_status,flags,max_loading_PC88A,max_loading_Cyanex 272
sys_29976921e156a0a0,reference,median draw,converged_newton,0.8163985026523954,0.9999999999999998,1.4821928913915567,1.0,0.075,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.22716649810564754,
sys_29976921e156a0a0,sf_nd_pr,1.3,converged_newton,0.8163985026523954,0.9999999999999998,1.4821928913915567,1.0,0.075,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.2271664981056475,
sys_29976921e156a0a0,sf_nd_pr,1.35,converged_newton,0.8163985026523954,1.0,1.4821928913915565,1.0,0.07499999999999998,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.22716649810564754,
sys_29976921e156a0a0,sf_nd_pr,1.4,converged_newton,0.8163985026523954,0.9999999999999998,1.4821928913915565,1.0,0.07499999999999998,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.22716649810564754,
sys_29976921e156a0a0,sf_nd_pr,1.45,converged_newton,0.8163985026523954,0.9999999999999997,1.482192891391556,1.0,0.07499999999999996,252.48042850815432,156.33240752642257,96.14802098173176,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.2271664981056475,
sys_29976921e156a0a0,sf_nd_pr,1.5,converged_newton,0.8163985026523954,0.9999999999999994,1.4821928913915565,1.0,0.07499999999999998,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.22716649810564754,
sys_29976921e156a0a0,log_k_Nd (2-log window clipped to range),-2.8964174165577377,converged_newton,0.8163985026523954,0.9999999999999998,1.4821928913915567,0.9999999999999998,0.075,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.22716649810564746,
sys_29976921e156a0a0,log_k_Nd (2-log window clipped to range),-2.4223130624183034,converged_newton,0.8163985026523954,0.9999999999999997,1.4821928913915567,1.0,0.075,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.22716649810564796,
sys_29976921e156a0a0,log_k_Nd (2-log window clipped to range),-1.9482087082788688,converged_newton,0.8163985026523954,1.0,1.4821928913915567,1.0,0.075,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.2271664981056476,
sys_29976921e156a0a0,log_k_Nd (2-log window clipped to range),-1.4741043541394343,converged_newton,0.8163985026523954,0.9999999999999994,1.4821928913915567,0.9999999999999998,0.075,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.2271664981056476,
sys_29976921e156a0a0,log_k_Nd (2-log window clipped to range),-1.0,converged_newton,0.8163985026523954,0.9999999999999997,1.4821928913915565,1.0000000000000002,0.07499999999999998,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.2271664981056476,
sys_29976921e156a0a0,ligand_total_M,0.2,converged_newton,0.9999998087659002,1.1570033586776628e-09,0.0005371232240601231,0.0011139153576210715,-0.03612418261256224,474368.60779316304,431399.6728316,42968.93496156304,32,OUT_OF_DOMAIN,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LOADING|OOD_METAL|OOD_OA|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,0.3363772847029681,
sys_29976921e156a0a0,ligand_total_M,0.525,failed,,,,,,,,,32,INADMISSIBLE,ALKALI_EXCESS|HIGH_LOADING|MEDIUM_STRENGTH_UNMODELLED|NOT_CONVERGED|OOD_ACID|OOD_LOADING|OOD_METAL|OOD_OA|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,,
sys_29976921e156a0a0,ligand_total_M,0.8500000000000001,converged_newton,0.8163985026523954,1.0,1.4821928913915567,1.0,0.075,222.51026825822902,156.33240752642251,66.17786073180652,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LOADING|OOD_METAL|OOD_OA|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,0.3300440507547376,
sys_29976921e156a0a0,ligand_total_M,1.175,converged_newton,0.8163985026523956,1.0000000000000002,1.482192891391557,1.0,0.07500000000000001,247.81356794980204,156.33240752642246,91.48116042337958,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.23875527075874647,
sys_29976921e156a0a0,ligand_total_M,1.5,converged_newton,0.8163985026523954,1.0,1.4821928913915567,0.9999999999999998,0.075,273.11686764137517,156.33240752642251,116.78446011495267,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.1870249620943513,
sys_29976921e156a0a0,saponification_degree,0.0,converged_newton,0.9667485699189248,0.06802408225113632,0.23581918241884908,0.3479833551329929,-0.01847802817295307,982.5951424012328,982.5951424012328,0.0,32,OUT_OF_DOMAIN,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA,0.14220519808168106,
sys_29976921e156a0a0,saponification_degree,0.3,converged_newton,0.8163985026523954,0.9999999999999998,1.4821928913915563,0.9999999999999998,0.07499999999999997,214.02122011546157,156.33240752642254,57.688812589039046,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.2271664981056478,
sys_29976921e156a0a0,saponification_degree,0.5,converged_newton,0.8163985026523954,0.9999999999999998,1.4821928913915567,1.0,0.075,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.22716649810564754,
sys_29976921e156a0a0,oa_ext (x reference),0.5,converged_newton,0.8163985026523954,1.0,1.4821928913915567,1.0,0.075,204.4064180172884,156.33240752642251,48.07401049086587,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,0.454332996211295,
sys_29976921e156a0a0,oa_ext (x reference),1.0,converged_newton,0.8163985026523954,0.9999999999999998,1.4821928913915567,1.0,0.075,252.48042850815426,156.33240752642251,96.14802098173173,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.22716649810564754,
sys_29976921e156a0a0,oa_ext (x reference),2.0,failed,,,,,,,,,32,INADMISSIBLE,ALKALI_EXCESS|HIGH_LOADING|MEDIUM_STRENGTH_UNMODELLED|NOT_CONVERGED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,,
sys_29976921e156a0a0,feed_total_metal_M,0.03,converged_newton,0.8866461054313626,1.0,2.607309637971856,0.9999999999999998,0.022500000000000006,478.43019345844164,296.2373932056071,182.19280025283453,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.11038379234730326,
sys_29976921e156a0a0,feed_total_metal_M,0.1,converged_newton,0.8163985026523956,0.9999999999999998,1.4821928913915565,1.0,0.07500000000000001,252.48042850815415,156.33240752642246,96.1480209817317,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.2271664981056475,
sys_29976921e156a0a0,feed_total_metal_M,0.3,failed,,,,,,,,,32,INADMISSIBLE,ALKALI_EXCESS|HIGH_LOADING|MEDIUM_STRENGTH_UNMODELLED|NOT_CONVERGED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|PHASE_BEHAVIOUR_UNKNOWN|SAPONIFICATION_RANGE_UNKNOWN,,
sys_29976921e156a0a0,feed_ratio_nd_pr,1:1,converged_newton,0.632797005304791,0.9999999999999999,1.723289337087335,1.0,0.05,325.73580793703496,201.6911305690231,124.04467736801185,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.22716649810564754,
sys_29976921e156a0a0,feed_ratio_nd_pr,3:1,converged_newton,0.8163985026523956,0.9999999999999998,1.4821928913915565,1.0,0.07500000000000001,252.48042850815415,156.33240752642246,96.1480209817317,32,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_LOADING|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,0.2271664981056475,
sys_f02db527a94a5e86,reference,median draw,converged_newton,0.8504777004132362,1.0,1.8959885420964178,0.9999999999999998,0.07500000000000001,589.4225158490597,442.0933553286022,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299046
sys_f02db527a94a5e86,sf_nd_pr,1.1,converged_newton,0.8504777004132361,0.9999999999999997,1.8959885420964173,0.9999999999999998,0.07499999999999998,589.4225158490598,442.09335532860223,147.32916052045752,44,INADMISSIBLE,ALKALI_EXCESS|COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|MEDIUM_STRENGTH_UNMODELLED|OOD_ACID|OOD_LIGAND|OOD_METAL|OOD_OA|SAPONIFICATION_RANGE_UNKNOWN,,0.14230992414299046
