root_source_build_id,baseline_build_id,state,route,planned_build_id,parent_build_id,source_state,resolution_build_id,resolution_xyz_path,note,resolution_spec_json,run_id,queue_sha256,reports_dir,regen_out,final_state
4daf401699d8,4daf401699d8,queued,final_placement_sweep,4daf401699d8,4daf401699d8,BUILD_FAILED,,,"terminal immutable-plan failure; try only novel compatible profile/ligType pairs from plan=20260803T174602Z_3356378, route=final_placement_sweep",,all_remaining_v2:final_placement_sweep:a0307481472f,a0307481472ffb06a850ab78155993e91a36cf58538581ca18a97395ad111836,reports/all_remaining_regeneration_runs/20260804T153836Z_3581754/final_placement_sweep,data/processed/geometries_all_remaining/20260804T153836Z_3581754/final_placement_sweep,scientifically_rejected
3dd657f759a8,3dd657f759a8,queued,final_placement_sweep,3dd657f759a8,3dd657f759a8,BUILD_FAILED,,,"terminal immutable-plan failure; try only novel compatible profile/ligType pairs from plan=20260803T174602Z_3356378, route=final_placement_sweep",,all_remaining_v2:final_placement_sweep:a0307481472f,a0307481472ffb06a850ab78155993e91a36cf58538581ca18a97395ad111836,reports/all_remaining_regeneration_runs/20260804T153836Z_3581754/final_placement_sweep,data/processed/geometries_all_remaining/20260804T153836Z_3581754/final_placement_sweep,scientifically_rejected
c25a798202a1,c25a798202a1,queued,final_placement_sweep,c25a798202a1,c25a798202a1,BUILD_FAILED,,,"terminal immutable-plan failure; try only novel compatible profile/ligType pairs from plan=20260803T174602Z_3356378, route=final_placement_sweep",,all_remaining_v2:final_placement_sweep:a0307481472f,a0307481472ffb06a850ab78155993e91a36cf58538581ca18a97395ad111836,reports/all_remaining_regeneration_runs/20260804T153836Z_3581754/final_placement_sweep,data/processed/geometries_all_remaining/20260804T153836Z_3581754/final_placement_sweep,scientifically_rejected
c6b5c3f7cc44,c6b5c3f7cc44,queued,final_placement_sweep,c6b5c3f7cc44,c6b5c3f7cc44,BUILD_FAILED,,,"terminal immutable-plan failure; try only novel compatible profile/ligType pairs from plan=20260803T174602Z_3356378, route=final_placement_sweep",,all_remaining_v2:final_placement_sweep:a0307481472f,a0307481472ffb06a850ab78155993e91a36cf58538581ca18a97395ad111836,reports/all_remaining_regeneration_runs/20260804T153836Z_3581754/final_placement_sweep,data/processed/geometries_all_remaining/20260804T153836Z_3581754/final_placement_sweep,scientifically_rejected
74b654cc8157,74b654cc8157,queued,final_placement_sweep,74b654cc8157,74b654cc8157,BUILD_FAILED,,,"terminal immutable-plan failure; try only novel compatible profile/ligType pairs from plan=20260803T174602Z_3356378, route=final_placement_sweep",,all_remaining_v2:final_placement_sweep:a0307481472f,a0307481472ffb06a850ab78155993e91a36cf58538581ca18a97395ad111836,reports/all_remaining_regeneration_runs/20260804T153836Z_3581754/final_placement_sweep,data/processed/geometries_all_remaining/20260804T153836Z_3581754/final_placement_sweep,scientifically_rejected
b7e4a26801b1,b7e4a26801b1,queued,final_placement_sweep,b7e4a26801b1,b7e4a26801b1,BUILD_FAILED,,,"terminal immutable-plan failure; try only novel compatible profile/ligType pairs from plan=20260803T174602Z_3356378, route=final_placement_sweep",,all_remaining_v2:final_placement_sweep:a0307481472f,a0307481472ffb06a850ab78155993e91a36cf58538581ca18a97395ad111836,reports/all_remaining_regeneration_runs/20260804T153836Z_3581754/final_placement_sweep,data/processed/geometries_all_remaining/20260804T153836Z_3581754/final_placement_sweep,scientifically_rejected
9caebdec8648,9caebdec8648,queued,final_placement_sweep,9caebdec8648,9caebdec8648,BUILD_FAILED,,,"terminal immutable-plan failure; try only novel compatible profile/ligType pairs from plan=20260803T174602Z_3356378, route=final_placement_sweep",,all_remaining_v2:final_placement_sweep:a0307481472f,a0307481472ffb06a850ab78155993e91a36cf58538581ca18a97395ad111836,reports/all_remaining_regeneration_runs/20260804T153836Z_3581754/final_placement_sweep,data/processed/geometries_all_remaining/20260804T153836Z_3581754/final_placement_sweep,scientifically_rejected
5e8f5789b5fd,5e8f5789b5fd,queued,final_placement_sweep,5e8f5789b5fd,5e8f5789b5fd,BUILD_FAILED,,,"terminal immutable-plan failure; try only novel compatible profile/ligType pairs from plan=20260803T174602Z_3356378, route=final_placement_sweep",,all_remaining_v2:final_placement_sweep:a0307481472f,a0307481472ffb06a850ab78155993e91a36cf58538581ca18a97395ad111836,reports/all_remaining_regeneration_runs/20260804T153836Z_3581754/final_placement_sweep,data/processed/geometries_all_remaining/20260804T153836Z_3581754/final_placement_sweep,scientifically_rejected
