baseline_build_id,selected_build_id,selection_source,source_xyz_path,final_xyz_name,source_xyz_sha256,file_qc_status,qc_class,coreCN_max_dist,gap_after_coreCN,resolution_spec_json
36a8d86e270c,36a8d86e270c,focused_regeneration,data/processed/geometries_regenerated_fail_long_bond/accepted/Nd/Nd_Z60_ox3_CN9_nlig3_water_36a8d86e270c_attempt01_standard.xyz,Nd_36a8d86e270c.xyz,5e12fad26b19764e184e31dc6c00eab34fc4b3a87c7fdc7c747345177068c930,accepted,OK,2.6624,1.7577,"{""Atomic Number_metal"":""60"",""COORDLIST"":""[11, 13, 16]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC"",""build_id"":""36a8d86e270c"",""coreCN"":""9"",""fill_ligand"":""water"",""geometry_key"":""60|CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Nd"",""n_fill"":""0"",""n_ligs"":""3""}"
36e15ccb1383,36e15ccb1383,all_remaining_resolved_existing,data/processed/geometries_sibling_regenerated/sibling_template_amide_core/accepted/Er/Er_Z68_ox3_CN8_nlig4_nitrate_36e15ccb1383_attempt01_standard.xyz,Er_36e15ccb1383.xyz,12cac61a0ef377709ba92cecbbdebc3af13b352d876f4db84de965ccf8addd9a,accepted,OK,2.6465,1.7750,"{""Atomic Number_metal"":""68"",""COORDLIST"":""[14, 17]"",""DENTATE"":""2"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC"",""build_id"":""36e15ccb1383"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""68|CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Er"",""n_fill"":""0"",""n_ligs"":""4""}"
3721b0fce820,fab4dd563558,family_or_adaptive_regeneration,data/processed/geometries_family_regenerated/template_pincer/accepted/Yb/Yb_Z70_ox3_CN9_nlig3_nitrate_fab4dd563558_attempt01_standard.xyz,Yb_3721b0fce820.xyz,b682035a96b6c719b6bb92dc0f4446e6bde81a08bcf3833cc42dda1a710b1536,accepted,OK,2.4861,0.7539,"{""Atomic Number_metal"":""70"",""COORDLIST"":""[5, 13, 24]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC"",""build_id"":""fab4dd563558"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":"""",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Yb"",""n_fill"":""0"",""n_ligs"":""3""}"
3789eabe5f06,3789eabe5f06,focused_regeneration,data/processed/geometries_regenerated_fail_long_bond/accepted/Ce/Ce_Z58_ox3_CN9_nlig3_water_3789eabe5f06_attempt01_standard.xyz,Ce_3789eabe5f06.xyz,d093c793d5fdcebe103019117af0a87e0bc3f17c34b22426065315655974033a,accepted,OK,2.6990,1.6358,"{""Atomic Number_metal"":""58"",""COORDLIST"":""[19, 21, 24]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C"",""build_id"":""3789eabe5f06"",""coreCN"":""9"",""fill_ligand"":""water"",""geometry_key"":""58|CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Ce"",""n_fill"":""0"",""n_ligs"":""3""}"
37968b1527ea,37968b1527ea,canonical_geometry_index,data/geometries/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_37968b1527ea.xyz,Nd_37968b1527ea.xyz,8572bb9f0cf5c4bc23c5016d1100f769ed57185bfb2159cc96d5a2c21ce39239,accepted,OK,2.8189,1.6113,"{""Atomic Number_metal"":""60"",""COORDLIST"":""[10, 12, 15]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C"",""build_id"":""37968b1527ea"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""60|CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Nd"",""n_fill"":""0"",""n_ligs"":""3""}"
37b6322ee57d,37b6322ee57d,canonical_geometry_index,data/geometries/Gd/Gd_Z64_ox3_CN9_nlig3_nitrate_37b6322ee57d.xyz,Gd_37b6322ee57d.xyz,e4a8978480f60abd075e47bb02cef767356b87fe3b4cb8339dedfac12fef0d4c,accepted,OK,2.9257,1.1438,"{""Atomic Number_metal"":""64"",""COORDLIST"":""[22, 25, 29]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC"",""build_id"":""37b6322ee57d"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""64|CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Gd"",""n_fill"":""0"",""n_ligs"":""3""}"
382cd9e53432,d183c84956a2,all_remaining_resolved_existing,data/processed/geometries_all_remaining/20260801T182151Z_1543898/placement_build/accepted/Eu/Eu_Z63_ox3_CN9_nlig4_water_d183c84956a2_attempt03_uff_unrelaxed.xyz,Eu_382cd9e53432.xyz,f5048fa5c92615d3b2639989fafd04beaec7dffb0bf2c343c0b9c8ca84273b85,accepted,OK,2.8390,0.4310,"{""Atomic Number_metal"":""63"",""COORDLIST"":""[6, 9]"",""DENTATE"":""2"",""SMILES_FOR_ARCHITECTOR"":""CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC"",""build_id"":""d183c84956a2"",""coreCN"":""9"",""fill_ligand"":""water"",""geometry_key"":"""",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Eu"",""n_fill"":""1"",""n_ligs"":""4""}"
3893f73b679f,1e38ddd02002,all_remaining_resolved_existing,data/processed/geometries_all_remaining/20260801T182151Z_1543898/placement_build/accepted/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_1e38ddd02002_attempt02_uff_xtb_no_preopt.xyz,Eu_3893f73b679f.xyz,dd1c46f349705ec64435fc9d190327a881dad9bb98ffcdb37fc642c4c77f30e8,accepted,OK,2.5039,0.4697,"{""Atomic Number_metal"":""63"",""COORDLIST"":""[12, 22, 23, 30]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCCCCCOCc1cc(-n2ccc(C)n2)nc(-n2ccc(C)n2)c1"",""build_id"":""1e38ddd02002"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":"""",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Eu"",""n_fill"":""1"",""n_ligs"":""2""}"
389643f6ef69,389643f6ef69,canonical_geometry_index,data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_389643f6ef69.xyz,Er_389643f6ef69.xyz,2c01377a5889ebc545fc6eb66e4be77068bb8b6cbbdbf9be750de4a6472e7dc0,accepted,OK,2.6008,0.5162,"{""Atomic Number_metal"":""68"",""COORDLIST"":""[18, 20, 23]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC"",""build_id"":""389643f6ef69"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""68|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Er"",""n_fill"":""2"",""n_ligs"":""2""}"
38bcdcf8e36e,38bcdcf8e36e,all_remaining_resolved_existing,data/processed/geometries_sibling_regenerated/sibling_template_amide_core/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_38bcdcf8e36e_attempt01_standard.xyz,La_38bcdcf8e36e.xyz,ec90fe2e05df0470d3e3cb35e0b8c75251ae562a7aca5a4d1e0eed3cb0ccd2a5,accepted,OK,2.7845,1.4796,"{""Atomic Number_metal"":""57"",""COORDLIST"":""[18, 21, 26]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC"",""build_id"":""38bcdcf8e36e"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""57|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""La"",""n_fill"":""0"",""n_ligs"":""3""}"
3927fc1f583b,491f48c27404,all_remaining_resolved_existing,data/processed/geometries_all_remaining/20260801T182151Z_1543898/canonical_template_replan/accepted/Yb/Yb_Z70_ox3_CN8_nlig1_nitrate_491f48c27404_attempt02_uff_xtb_no_preopt.xyz,Yb_3927fc1f583b.xyz,38a783a1370b7e58405411ee1cf00cd6ca5a309293570b0f133105a35376cb97,accepted,OK,2.1903,0.3806,"{""Atomic Number_metal"":""70"",""COORDLIST"":""[18, 20, 23, 43]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC"",""build_id"":""491f48c27404"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""70|CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Yb"",""n_fill"":""4"",""n_ligs"":""1""}"
39307714ab2a,39307714ab2a,canonical_geometry_index,data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_39307714ab2a.xyz,Er_39307714ab2a.xyz,d8bc2b4bcad22adbaa5bf717f8ba3941ae14f34c2b2a105dad1cbd44ff6fe61f,accepted,OK,2.5283,1.6745,"{""Atomic Number_metal"":""68"",""COORDLIST"":""[4, 16, 28, 29]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C"",""build_id"":""39307714ab2a"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""68|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Er"",""n_fill"":""0"",""n_ligs"":""2""}"
3982ef27bf6b,3982ef27bf6b,canonical_geometry_index,data/geometries/La/La_Z57_ox3_CN9_nlig3_nitrate_3982ef27bf6b.xyz,La_3982ef27bf6b.xyz,cbb1cc7c928330892d1ea437717e10d4463fd8810bf17388204b71cd8fbac9b4,accepted,OK,2.5519,1.8896,"{""Atomic Number_metal"":""57"",""COORDLIST"":""[4, 11, 22]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1"",""build_id"":""3982ef27bf6b"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""57|CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""La"",""n_fill"":""0"",""n_ligs"":""3""}"
3993ab98c7c2,3993ab98c7c2,canonical_geometry_index,data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_3993ab98c7c2.xyz,Sm_3993ab98c7c2.xyz,04b5e458373aecdb7844e61125c569889f941e5a9ccfd0bbb317f0bc05cb5e90,accepted,OK,2.7252,1.4847,"{""Atomic Number_metal"":""62"",""COORDLIST"":""[8, 10, 13]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC"",""build_id"":""3993ab98c7c2"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""62|CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Sm"",""n_fill"":""0"",""n_ligs"":""3""}"
39d175aefe15,39d175aefe15,canonical_geometry_index,data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_water_39d175aefe15.xyz,Pr_39d175aefe15.xyz,38e9ee4297d623b3d11e1c52dc9fa7fc6a733e3bf504247bcfc5f752ef8fa64c,accepted,OK,2.9240,1.5076,"{""Atomic Number_metal"":""59"",""COORDLIST"":""[11, 13, 16]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC"",""build_id"":""39d175aefe15"",""coreCN"":""9"",""fill_ligand"":""water"",""geometry_key"":""59|CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Pr"",""n_fill"":""0"",""n_ligs"":""3""}"
3a07c6339ac1,3a07c6339ac1,canonical_geometry_index,data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_3a07c6339ac1.xyz,Lu_3a07c6339ac1.xyz,8d8c83e65ebdced841ed29c690562a7c50e84fe1ef114a0dcf964571891ec780,accepted,OK,2.3861,1.8360,"{""Atomic Number_metal"":""71"",""COORDLIST"":""[4, 16, 28, 29]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C"",""build_id"":""3a07c6339ac1"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""71|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Lu"",""n_fill"":""0"",""n_ligs"":""2""}"
3a24ab54d81a,3a24ab54d81a,canonical_geometry_index,data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_3a24ab54d81a.xyz,Ce_3a24ab54d81a.xyz,2d4891ea01060afa2e2353405dbb753293f91fa6d90a2ace2605a6bbd2a4c274,accepted,OK,2.9342,1.3669,"{""Atomic Number_metal"":""58"",""COORDLIST"":""[11, 13, 16]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC"",""build_id"":""3a24ab54d81a"",""coreCN"":""9"",""fill_ligand"":""water"",""geometry_key"":""58|CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Ce"",""n_fill"":""0"",""n_ligs"":""3""}"
3ab984981feb,3ab984981feb,canonical_geometry_index,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3ab984981feb.xyz,Eu_3ab984981feb.xyz,3c588381cbd29303b9d67b2a4ed8802ed1f60e8302f7cf8a39914b772ab89b43,accepted,OK,2.6979,1.5715,"{""Atomic Number_metal"":""63"",""COORDLIST"":""[18, 21, 25]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC"",""build_id"":""3ab984981feb"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""63|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Eu"",""n_fill"":""0"",""n_ligs"":""3""}"
3afdf5d4d1a3,3afdf5d4d1a3,canonical_geometry_index,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3afdf5d4d1a3.xyz,Eu_3afdf5d4d1a3.xyz,4039535a85e9ee697950adc29e431175fa16edb5816c94430832bea495e96315,accepted,OK,2.6274,1.7643,"{""Atomic Number_metal"":""63"",""COORDLIST"":""[3, 10, 19]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1"",""build_id"":""3afdf5d4d1a3"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""63|CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Eu"",""n_fill"":""0"",""n_ligs"":""3""}"
3b23537feca7,3b23537feca7,canonical_geometry_index,data/geometries/Er/Er_Z68_ox3_CN8_nlig2_water_3b23537feca7.xyz,Er_3b23537feca7.xyz,5acf3d2b5506decb81693c92d42a61f71bc428557c405954551834030f185c93,accepted,OK,2.4959,1.7399,"{""Atomic Number_metal"":""68"",""COORDLIST"":""[18, 30, 48, 51]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1"",""build_id"":""3b23537feca7"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""68|CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Er"",""n_fill"":""0"",""n_ligs"":""2""}"
3b80b406e1b9,3b80b406e1b9,all_remaining_resolved_existing,data/processed/geometries_sibling_regenerated/sibling_template_amide_core/accepted/Er/Er_Z68_ox3_CN8_nlig2_nitrate_3b80b406e1b9_attempt01_standard.xyz,Er_3b80b406e1b9.xyz,7933d3f997ffbdafc82d4f785d18825e8d33b9f1fc65724395008859acba2e8d,accepted,OK,2.6403,0.1906,"{""Atomic Number_metal"":""68"",""COORDLIST"":""[26, 28, 41]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O"",""build_id"":""3b80b406e1b9"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""68|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Er"",""n_fill"":""2"",""n_ligs"":""2""}"
3ba1ae8a2e42,3ba1ae8a2e42,canonical_geometry_index,data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_3ba1ae8a2e42.xyz,Ce_3ba1ae8a2e42.xyz,676d80e6d9ee53089b518a5ccb6e53d4c239f3ca34cf602ed87cae3dbd4ceafb,accepted,OK,2.7997,1.3991,"{""Atomic Number_metal"":""58"",""COORDLIST"":""[10, 12, 15]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC"",""build_id"":""3ba1ae8a2e42"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""58|CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Ce"",""n_fill"":""0"",""n_ligs"":""3""}"
3ba30f5fe8be,f572badf7b00,family_or_adaptive_regeneration,data/processed/geometries_family_regenerated/template_pincer/accepted/Lu/Lu_Z71_ox3_CN9_nlig3_nitrate_f572badf7b00_attempt01_standard.xyz,Lu_3ba30f5fe8be.xyz,3260459ab9f5df0d73c446f9dd2473b6ee32ec1c81205a0256523d7d0e207ea2,accepted,OK,2.7559,0.2504,"{""Atomic Number_metal"":""71"",""COORDLIST"":""[7, 15, 28]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C"",""build_id"":""f572badf7b00"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":"""",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Lu"",""n_fill"":""0"",""n_ligs"":""3""}"
3bd15b1e93cf,3bd15b1e93cf,canonical_geometry_index,data/geometries/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_3bd15b1e93cf.xyz,Dy_3bd15b1e93cf.xyz,c8e60d500b6b78ee63736d1afd404cb960cddeee8ed426a0c30ccbc655c896a4,accepted,OK,2.6978,1.7804,"{""Atomic Number_metal"":""66"",""COORDLIST"":""[9, 12]"",""DENTATE"":""2"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC"",""build_id"":""3bd15b1e93cf"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""66|CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Dy"",""n_fill"":""0"",""n_ligs"":""4""}"
3be4a2dc935b,3be4a2dc935b,all_remaining_resolved_existing,data/processed/geometries_sibling_regenerated_rescue/sibling_rescue_cn_up/accepted/Nd/Nd_Z60_ox3_CN9_nlig2_nitrate_3be4a2dc935b_attempt02_standard.xyz,Nd_3be4a2dc935b.xyz,e9427078bb82ee2271e09cb7b1860f2c34dfa94818539c9e078fc2b63c6384f5,accepted,OK,2.8560,1.5219,"{""Atomic Number_metal"":""60"",""COORDLIST"":""[4, 16, 28, 29]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C"",""build_id"":""3be4a2dc935b"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""60|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Nd"",""n_fill"":""1"",""n_ligs"":""2""}"
3beb4537ab26,3beb4537ab26,all_remaining_resolved_existing,data/processed/geometries_all_remaining/20260801T182151Z_1543898/placement_build/accepted/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3beb4537ab26_attempt03_uff_unrelaxed.xyz,Eu_3beb4537ab26.xyz,74b280207fd94f92310a02f0a77b99a1655e02557687d4a6cecbb1c3b5029b33,accepted,OK,2.9302,0.8795,"{""Atomic Number_metal"":""63"",""COORDLIST"":""[10, 14, 18]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCNC(=O)c1cc(OC)ccn1"",""build_id"":""3beb4537ab26"",""coreCN"":""9"",""fill_ligand"":""nitrate"",""geometry_key"":""63|CCCCCCCCNC(=O)c1cc(OC)ccn1|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Eu"",""n_fill"":""0"",""n_ligs"":""3""}"
3bf55ebabec5,3bf55ebabec5,canonical_geometry_index,data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_3bf55ebabec5.xyz,Lu_3bf55ebabec5.xyz,53e04a1338f9cada9c397713bd6fc83021bb2df62e30c65845f8315b349c99e0,accepted,OK,2.5555,0.1812,"{""Atomic Number_metal"":""71"",""COORDLIST"":""[6, 8, 11]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCN(CC)C(=O)COCC(=O)N(CC)CC"",""build_id"":""3bf55ebabec5"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""71|CCN(CC)C(=O)COCC(=O)N(CC)CC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Lu"",""n_fill"":""2"",""n_ligs"":""2""}"
3ca0ac76038b,3ca0ac76038b,canonical_geometry_index,data/geometries/Tb/Tb_Z65_ox3_CN8_nlig2_nitrate_3ca0ac76038b.xyz,Tb_3ca0ac76038b.xyz,0d4ca2ea7022075a4e3241b628e45ba8fe1644c0f7627eba64e013dcfc30971e,accepted,OK,2.7571,0.1520,"{""Atomic Number_metal"":""65"",""COORDLIST"":""[22, 27, 33]"",""DENTATE"":""3"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC"",""build_id"":""3ca0ac76038b"",""coreCN"":""8"",""fill_ligand"":""nitrate"",""geometry_key"":""65|CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate"",""inner_sphere_anion"":""nitrate"",""metal_ox"":""3"",""metal_symbol"":""Tb"",""n_fill"":""2"",""n_ligs"":""2""}"
3cd5bc4527c0,3cd5bc4527c0,canonical_geometry_index,data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_water_3cd5bc4527c0.xyz,Tm_3cd5bc4527c0.xyz,f8d4dc2849729ba554349402e5f080de838dd9247f4de6c83e7eb0aca7725fc9,accepted,OK,2.5320,1.7279,"{""Atomic Number_metal"":""69"",""COORDLIST"":""[18, 30, 48, 51]"",""DENTATE"":""4"",""SMILES_FOR_ARCHITECTOR"":""CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1"",""build_id"":""3cd5bc4527c0"",""coreCN"":""8"",""fill_ligand"":""water"",""geometry_key"":""69|CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1|water"",""inner_sphere_anion"":""water"",""metal_ox"":""3"",""metal_symbol"":""Tm"",""n_fill"":""0"",""n_ligs"":""2""}"
