outer_fold,arm,candidate_index,inner_macro_mae,inner_mae,inner_r2,max_features,min_samples_leaf,selected,search_phase,weighting_scheme,loss_name,loss_function,depth,learning_rate,l2_leaf_reg,iterations,random_strength,bagging_temperature,rsm,phase_selected,correction_kind,correction_parameters,lambda,parameters,mean_epochs_trained
0,H1_CATBOOST_GROUP_SQRT_HUBER,0,0.3810232693075368,,,,,False,screening,group_sqrt,huber,Huber:delta=1.0,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_SQRT_HUBER,1,0.35214130930086435,,,,,True,screening,group_sqrt,huber,Huber:delta=1.0,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_EQUAL_RMSE,0,0.4096406652518994,,,,,False,screening,group_equal,rmse,RMSE,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_EQUAL_RMSE,1,0.38369426303712856,,,,,True,screening,group_equal,rmse,RMSE,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_EQUAL_MAE,0,0.4391866843222813,,,,,False,screening,group_equal,mae,MAE,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_EQUAL_MAE,1,0.37820574631353693,,,,,True,screening,group_equal,mae,MAE,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_EQUAL_HUBER,0,0.4186110658492773,,,,,True,screening,group_equal,huber,Huber:delta=1.0,4.0,0.1,3.0,500.0,0.5,0.0,1.0,True,,,,,
0,H1_CATBOOST_GROUP_EQUAL_HUBER,1,0.4337414112145007,,,,,False,screening,group_equal,huber,Huber:delta=1.0,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,False,,,,,
0,H2_E3_RAW_REAL,0,0.31891697041365213,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.0,,
0,H2_E3_RAW_REAL,0,0.31894692905148747,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.1,,
0,H2_E3_RAW_REAL,0,0.3193020670395527,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.2,,
0,H2_E3_RAW_REAL,0,0.32002781070534,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.3,,
0,H2_E3_RAW_REAL,0,0.3211394228132678,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.4,,
0,H2_E3_RAW_REAL,0,0.322863921973982,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.5,,
0,H2_E3_RAW_REAL,0,0.32484820000618314,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.6,,
0,H2_E3_RAW_REAL,0,0.3270052963405534,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.7,,
0,H2_E3_RAW_REAL,0,0.32948766719283606,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.8,,
0,H2_E3_RAW_REAL,0,0.33220687265618154,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.9,,
0,H2_E3_RAW_REAL,0,0.335180607767015,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},1.0,,
0,H2_E3_RAW_REAL,1,0.31891697041365213,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.0,,
0,H2_E3_RAW_REAL,1,0.3189502135443756,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.1,,
0,H2_E3_RAW_REAL,1,0.3193033114117106,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.2,,
0,H2_E3_RAW_REAL,1,0.3200247641243101,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.3,,
0,H2_E3_RAW_REAL,1,0.32112581141618407,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.4,,
0,H2_E3_RAW_REAL,1,0.32283984799048276,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.5,,
0,H2_E3_RAW_REAL,1,0.32481827119843465,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.6,,
0,H2_E3_RAW_REAL,1,0.3269653815452084,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.7,,
0,H2_E3_RAW_REAL,1,0.3294341628231535,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.8,,
0,H2_E3_RAW_REAL,1,0.3321360458870722,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.9,,
0,H2_E3_RAW_REAL,1,0.33508591868435855,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},1.0,,
0,H2_E3_RAW_REAL,2,0.31891697041365213,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.0,,
0,H2_E3_RAW_REAL,2,0.318976356694947,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.1,,
0,H2_E3_RAW_REAL,2,0.3193239722182079,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.2,,
0,H2_E3_RAW_REAL,2,0.32000610881671077,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.3,,
0,H2_E3_RAW_REAL,2,0.32102526802717235,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.4,,
0,H2_E3_RAW_REAL,2,0.3226542448631682,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.5,,
0,H2_E3_RAW_REAL,2,0.3246042988583943,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.6,,
0,H2_E3_RAW_REAL,2,0.32671170298122176,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.7,,
0,H2_E3_RAW_REAL,2,0.3291324375791272,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.8,,
0,H2_E3_RAW_REAL,2,0.3316785294605042,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.9,,
0,H2_E3_RAW_REAL,2,0.3344751774293645,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},1.0,,
0,H2_E3_RAW_REAL,3,0.31891697041365213,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.0,,
0,H2_E3_RAW_REAL,3,0.3190544239459589,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.1,,
0,H2_E3_RAW_REAL,3,0.3194485671867158,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.2,,
0,H2_E3_RAW_REAL,3,0.32004936642111725,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.3,,
0,H2_E3_RAW_REAL,3,0.3209819134271751,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.4,,
0,H2_E3_RAW_REAL,3,0.3223089871610619,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.5,,
0,H2_E3_RAW_REAL,3,0.3240395292277755,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.6,,
0,H2_E3_RAW_REAL,3,0.3261051855215119,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.7,,
0,H2_E3_RAW_REAL,3,0.3283672002726082,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.8,,
0,H2_E3_RAW_REAL,3,0.33085416636448756,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.9,,
0,H2_E3_RAW_REAL,3,0.3335143943561967,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},1.0,,
0,H2_E3_RAW_REAL,4,0.31891697041365213,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.0,,
0,H2_E3_RAW_REAL,4,0.319082547752962,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.1,,
0,H2_E3_RAW_REAL,4,0.3194926383005977,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.2,,
0,H2_E3_RAW_REAL,4,0.32011736935981466,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.3,,
0,H2_E3_RAW_REAL,4,0.3210222018854376,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.4,,
0,H2_E3_RAW_REAL,4,0.3222908974414836,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.5,,
0,H2_E3_RAW_REAL,4,0.3239065277775105,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.6,,
0,H2_E3_RAW_REAL,4,0.32579510256374555,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.7,,
0,H2_E3_RAW_REAL,4,0.32791822042811597,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.8,,
0,H2_E3_RAW_REAL,4,0.33027514181600437,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.9,,
0,H2_E3_RAW_REAL,4,0.33289636566124314,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},1.0,,
0,H2_E3_RAW_REAL,5,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.0,,
0,H2_E3_RAW_REAL,5,0.31905127555879487,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.1,,
0,H2_E3_RAW_REAL,5,0.31944211769627845,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.2,,
0,H2_E3_RAW_REAL,5,0.3200404308927181,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.3,,
0,H2_E3_RAW_REAL,5,0.3209697601607466,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.4,,
0,H2_E3_RAW_REAL,5,0.32229893721343017,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.5,,
0,H2_E3_RAW_REAL,5,0.3240356464316504,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.6,,
0,H2_E3_RAW_REAL,5,0.32609896854814097,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.7,,
0,H2_E3_RAW_REAL,5,0.32835753424158626,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.8,,
0,H2_E3_RAW_REAL,5,0.3308386143941795,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.9,,
0,H2_E3_RAW_REAL,5,0.33349396078812255,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",1.0,,
0,H2_E3_RAW_REAL,6,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.0,,
0,H2_E3_RAW_REAL,6,0.31908110212105645,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.1,,
0,H2_E3_RAW_REAL,6,0.31948428092893416,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.2,,
0,H2_E3_RAW_REAL,6,0.3200724461220903,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.3,,
0,H2_E3_RAW_REAL,6,0.32092121521205685,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.4,,
0,H2_E3_RAW_REAL,6,0.3220602996435866,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.5,,
0,H2_E3_RAW_REAL,6,0.323584136909685,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.6,,
0,H2_E3_RAW_REAL,6,0.32534807144789296,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.7,,
0,H2_E3_RAW_REAL,6,0.3273374808676617,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.8,,
0,H2_E3_RAW_REAL,6,0.3295131703757257,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.9,,
0,H2_E3_RAW_REAL,6,0.3319593874266942,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",1.0,,
0,H2_E3_RAW_REAL,7,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.0,,
0,H2_E3_RAW_REAL,7,0.31884460996767205,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.1,,
0,H2_E3_RAW_REAL,7,0.31880773779492794,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.2,,
0,H2_E3_RAW_REAL,7,0.3187953376815382,,,,,True,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.3,,
0,H2_E3_RAW_REAL,7,0.318815732339832,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.4,,
0,H2_E3_RAW_REAL,7,0.31888800021920527,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.5,,
0,H2_E3_RAW_REAL,7,0.3189750106600922,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.6,,
0,H2_E3_RAW_REAL,7,0.31908216036535175,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.7,,
0,H2_E3_RAW_REAL,7,0.3192062973052167,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.8,,
0,H2_E3_RAW_REAL,7,0.3193422575307283,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.9,,
0,H2_E3_RAW_REAL,7,0.3195574128910836,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",1.0,,
0,H2_E3_RAW_REAL,8,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.0,,
0,H2_E3_RAW_REAL,8,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.1,,
0,H2_E3_RAW_REAL,8,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.2,,
0,H2_E3_RAW_REAL,8,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.3,,
0,H2_E3_RAW_REAL,8,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.4,,
0,H2_E3_RAW_REAL,8,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.5,,
0,H2_E3_RAW_REAL,8,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.6,,
0,H2_E3_RAW_REAL,8,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.7,,
0,H2_E3_RAW_REAL,8,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.8,,
0,H2_E3_RAW_REAL,8,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.9,,
0,H2_E3_RAW_REAL,8,0.31891697041365213,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",1.0,,
0,H2_E3_RAW_REAL,9,0.31891697041365213,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.0,,
0,H2_E3_RAW_REAL,9,0.3198899215292834,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.1,,
0,H2_E3_RAW_REAL,9,0.32122393824272855,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.2,,
0,H2_E3_RAW_REAL,9,0.3229354460589422,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.3,,
0,H2_E3_RAW_REAL,9,0.32509801268339394,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.4,,
0,H2_E3_RAW_REAL,9,0.32762082701640066,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.5,,
0,H2_E3_RAW_REAL,9,0.3305005230883842,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.6,,
0,H2_E3_RAW_REAL,9,0.3338934695070087,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.7,,
0,H2_E3_RAW_REAL,9,0.3378580006801675,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.8,,
0,H2_E3_RAW_REAL,9,0.3421552537511319,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.9,,
0,H2_E3_RAW_REAL,9,0.34670513779184203,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",1.0,,
0,H2_E3_RAW_REAL,10,0.31891697041365213,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.0,,
0,H2_E3_RAW_REAL,10,0.32002490631183933,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.1,,
0,H2_E3_RAW_REAL,10,0.32163775115940696,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.2,,
0,H2_E3_RAW_REAL,10,0.3237050223357676,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.3,,
0,H2_E3_RAW_REAL,10,0.3263231552649748,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.4,,
0,H2_E3_RAW_REAL,10,0.3293980326757371,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.5,,
0,H2_E3_RAW_REAL,10,0.3329778891362842,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.6,,
0,H2_E3_RAW_REAL,10,0.3370044770999705,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.7,,
0,H2_E3_RAW_REAL,10,0.3415601116462432,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.8,,
0,H2_E3_RAW_REAL,10,0.3464298820380779,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.9,,
0,H2_E3_RAW_REAL,10,0.3516862224518508,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",1.0,,
0,H2_E3_RAW_REAL,11,0.31891697041365213,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.0,,
0,H2_E3_RAW_REAL,11,0.3199058197690248,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.1,,
0,H2_E3_RAW_REAL,11,0.3214454178391356,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.2,,
0,H2_E3_RAW_REAL,11,0.3233270818399674,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.3,,
0,H2_E3_RAW_REAL,11,0.32578646702419545,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.4,,
0,H2_E3_RAW_REAL,11,0.32875264222379985,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.5,,
0,H2_E3_RAW_REAL,11,0.3321210393463847,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.6,,
0,H2_E3_RAW_REAL,11,0.3358913617617163,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.7,,
0,H2_E3_RAW_REAL,11,0.34010124748660464,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.8,,
0,H2_E3_RAW_REAL,11,0.3447390077239344,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.9,,
0,H2_E3_RAW_REAL,11,0.349691251300015,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",1.0,,
0,H2_E3_RAW_SHUFFLED,0,0.31891697041365213,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.0,,
0,H2_E3_RAW_SHUFFLED,0,0.3189901812318232,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.1,,
0,H2_E3_RAW_SHUFFLED,0,0.3191272068148171,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.2,,
0,H2_E3_RAW_SHUFFLED,0,0.31931296855285884,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.3,,
0,H2_E3_RAW_SHUFFLED,0,0.31957641392927016,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.4,,
0,H2_E3_RAW_SHUFFLED,0,0.3199442488006815,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.5,,
