selection_source_arm,outer_fold,split_seed,feature,selection_frequency,mean_signed_importance_or_coefficient,fold_consistency,selected
H2_E3_RAW_SHUFFLED,0,104729,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__odd__delta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__odd__delta_q_donor_min,0.3333333333333333,-0.0011880070640485523,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,0,104729,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__odd__delta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__odd__delta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__odd__delta_metal_minus_donor_charge,0.3333333333333333,-0.0031456921929289166,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,0,104729,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,104729,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__odd__delta_q_metal,1.0,-0.12815870352478034,1.0,True
H2_E3_RAW_REAL,1,104729,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__odd__delta_q_donor_mean,1.0,-0.24046740183564627,1.0,True
H2_E3_RAW_REAL,1,104729,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__odd__delta_q_donor_std,1.0,0.5121980611479606,1.0,True
H2_E3_RAW_REAL,1,104729,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__odd__delta_q_donor_min,1.0,0.18539472822538958,1.0,True
H2_E3_RAW_REAL,1,104729,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__odd__delta_q_donor_max,1.0,-0.24292653434665176,1.0,True
H2_E3_RAW_REAL,1,104729,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__odd__delta_dipole_magnitude,1.0,0.08975142362907673,1.0,True
H2_E3_RAW_REAL,1,104729,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__odd__delta_metal_minus_donor_charge,1.0,0.0924775788169599,1.0,True
H2_E3_RAW_REAL,1,104729,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,104729,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__odd__delta_q_metal,0.6666666666666666,-0.024961820332396883,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,1,104729,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__odd__delta_q_donor_mean,1.0,-0.026827830833593237,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,1,104729,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__odd__delta_q_donor_std,0.3333333333333333,-0.08496791830080151,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,1,104729,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__odd__delta_q_donor_min,1.0,0.014146505394389242,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,1,104729,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__odd__delta_q_donor_max,0.6666666666666666,0.10857668116790202,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,1,104729,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__odd__delta_dipole_magnitude,1.0,-0.016106357358235304,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,1,104729,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__odd__delta_metal_minus_donor_charge,0.6666666666666666,-0.00011049640734074374,0.0,True
H2_E3_RAW_SHUFFLED,1,104729,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,104729,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__odd__delta_q_metal,1.0,-0.09139715601784526,1.0,True
H2_E3_RAW_REAL,2,104729,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__odd__delta_q_donor_mean,1.0,-0.26282919569133906,1.0,True
H2_E3_RAW_REAL,2,104729,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__odd__delta_q_donor_std,1.0,0.7384838503965659,1.0,True
H2_E3_RAW_REAL,2,104729,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__odd__delta_q_donor_min,1.0,0.3017188419645838,1.0,True
H2_E3_RAW_REAL,2,104729,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__odd__delta_q_donor_max,1.0,-0.3732645019083096,0.3333333333333333,True
H2_E3_RAW_REAL,2,104729,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__odd__delta_dipole_magnitude,1.0,0.037008021034729034,0.3333333333333333,True
H2_E3_RAW_REAL,2,104729,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__odd__delta_metal_minus_donor_charge,1.0,0.13430924801150904,1.0,True
H2_E3_RAW_REAL,2,104729,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,104729,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__odd__delta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__odd__delta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__odd__delta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__odd__delta_q_donor_min,0.3333333333333333,0.02029131762425772,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,2,104729,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__odd__delta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__odd__delta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__odd__delta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,104729,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__odd__delta_q_metal,1.0,-0.08418703253246367,1.0,True
H2_E3_RAW_REAL,3,104729,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__odd__delta_q_donor_mean,1.0,-0.20815815742990904,1.0,True
H2_E3_RAW_REAL,3,104729,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__odd__delta_q_donor_std,1.0,0.3850729622569405,1.0,True
H2_E3_RAW_REAL,3,104729,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__odd__delta_q_donor_min,1.0,0.045730332250164596,0.3333333333333333,True
H2_E3_RAW_REAL,3,104729,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__odd__delta_q_donor_max,1.0,-0.08160784654597426,0.3333333333333333,True
H2_E3_RAW_REAL,3,104729,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__odd__delta_dipole_magnitude,1.0,0.05492063218989109,1.0,True
H2_E3_RAW_REAL,3,104729,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__odd__delta_metal_minus_donor_charge,1.0,0.10681011046794602,1.0,True
H2_E3_RAW_REAL,3,104729,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,104729,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__odd__delta_q_metal,0.6666666666666666,-0.012490547266819904,0.0,True
H2_E3_RAW_SHUFFLED,3,104729,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__odd__delta_q_donor_mean,1.0,-0.029350313744701203,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,104729,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__odd__delta_q_donor_std,0.6666666666666666,0.16812464248606937,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,3,104729,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__odd__delta_q_donor_min,1.0,-0.02723550216266239,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,104729,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__odd__delta_q_donor_max,1.0,-0.1034628156920563,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,104729,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__odd__delta_dipole_magnitude,1.0,0.012785072329407803,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,104729,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__odd__delta_metal_minus_donor_charge,0.3333333333333333,0.01450542476317381,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,3,104729,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,104729,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__odd__delta_q_metal,1.0,-0.059146866901938454,0.3333333333333333,True
H2_E3_RAW_REAL,4,104729,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__odd__delta_q_donor_mean,1.0,-0.03726676832028713,0.3333333333333333,True
H2_E3_RAW_REAL,4,104729,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__odd__delta_q_donor_std,1.0,0.3970966082766765,1.0,True
H2_E3_RAW_REAL,4,104729,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__odd__delta_q_donor_min,1.0,0.0480676577145003,0.3333333333333333,True
H2_E3_RAW_REAL,4,104729,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__odd__delta_q_donor_max,1.0,-0.35003593791797066,1.0,True
H2_E3_RAW_REAL,4,104729,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__odd__delta_dipole_magnitude,1.0,0.016990614651085534,0.3333333333333333,True
H2_E3_RAW_REAL,4,104729,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__odd__delta_metal_minus_donor_charge,1.0,-0.007487230791547013,0.3333333333333333,True
H2_E3_RAW_REAL,4,104729,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,104729,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__odd__delta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__odd__delta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__odd__delta_q_donor_std,0.3333333333333333,-7.6811815967631e-05,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__odd__delta_q_donor_min,0.6666666666666666,0.01892025251070048,0.0,True
H2_E3_RAW_SHUFFLED,4,104729,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__odd__delta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__odd__delta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__odd__delta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,104729,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
