extractant,extractant_family,arm,n_rows,mae,r2,bias_mean_residual,sign_accuracy,baseline_mae,delta_mae_baseline_minus_candidate,improved_vs_baseline
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,A2_current_champion,1,0.6192054357474571,,0.6192054357474571,1.0,0.6192054357474571,0.0,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_RMSE,1,0.7031231870322561,,0.7031231870322561,1.0,0.6192054357474571,-0.08391775128479895,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_MAE,1,0.6906368536318985,,0.6906368536318985,1.0,0.6192054357474571,-0.0714314178844414,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_HUBER,1,0.7242215926013396,,0.7242215926013396,0.0,0.6192054357474571,-0.10501615685388244,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_RMSE,1,0.6417610315989593,,0.6417610315989593,1.0,0.6192054357474571,-0.02255559585150213,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_MAE,1,0.7348737557171994,,0.7348737557171994,0.0,0.6192054357474571,-0.11566831996974225,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_HUBER,1,0.591778841015553,,0.591778841015553,1.0,0.6192054357474571,0.02742659473190412,True
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_RMSE,1,0.5881607553221053,,0.5881607553221053,1.0,0.6192054357474571,0.0310446804253518,True
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_MAE,1,0.6746395839752075,,0.6746395839752075,1.0,0.6192054357474571,-0.05543414822775039,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_HUBER,1,0.5873802301779402,,0.5873802301779402,1.0,0.6192054357474571,0.03182520556951696,True
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_RAW_REAL,1,0.6915433402639813,,0.6915433402639813,1.0,0.6192054357474571,-0.07233790451652422,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_RAW_SHUFFLED,1,0.6956079592299349,,0.6956079592299349,1.0,0.6192054357474571,-0.07640252348247778,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_COMPACT_REAL,1,0.6915433402639813,,0.6915433402639813,1.0,0.6192054357474571,-0.07233790451652422,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_COMPACT_SHUFFLED,1,0.6883577870244573,,0.6883577870244573,1.0,0.6192054357474571,-0.06915235127700015,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_STABLE_REAL,1,0.685708445767764,,0.685708445767764,1.0,0.6192054357474571,-0.0665030100203069,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H2_E3_STABLE_SHUFFLED,1,0.6942083843262102,,0.6942083843262102,1.0,0.6192054357474571,-0.07500294857875311,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H3_A2,1,0.6014241927436419,,0.6014241927436419,1.0,0.6192054357474571,0.017781243003815228,True
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_ELEC,1,0.5944038757256098,,0.5944038757256098,1.0,0.6192054357474571,0.024801560021847302,True
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_LABEL_SHUFFLED,1,0.8438449331692286,,0.8438449331692286,0.0,0.6192054357474571,-0.22463949742177147,False
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,H3_A2_ELEC_LABEL_SHUFFLED,1,0.8454440661839075,,0.8454440661839075,0.0,0.6192054357474571,-0.22623863043645043,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,A2_current_champion,140,0.12550469240052345,0.6902182714197399,0.04541685546758856,0.9357142857142857,0.12550469240052345,0.0,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_NONE_RMSE,140,0.4781194206751786,-3.4757260555589884,0.467331531976798,0.9571428571428572,0.12550469240052345,-0.3526147282746551,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_NONE_MAE,140,0.37526974764365945,-1.740561640056446,0.36956155871118007,0.9571428571428572,0.12550469240052345,-0.249765055243136,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_NONE_HUBER,140,0.4067617838254934,-2.1819037722350783,0.38773187083823574,0.9571428571428572,0.12550469240052345,-0.2812570914249699,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_GROUP_SQRT_RMSE,140,0.4969253154145525,-3.8433335695618718,0.4776072712281031,0.9571428571428572,0.12550469240052345,-0.371420623014029,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,H1_CATBOOST_GROUP_SQRT_MAE,140,0.5864262888096983,-5.272666516532658,0.5818288099239453,0.9571428571428572,0.12550469240052345,-0.46092159640917485,False
