design,reference,candidate,gain,ci_low,ci_high,p_two_sided,n_units,units_better,units_worse,loco_min,loco_max,loco_sign_stable
BR,DONORS13_LOGIT,ALWAYS_HEAVY,0.1062992292260585,-0.28582517482517483,0.3531299609481426,0.6312,82,45,31,-0.0742064714946071,0.16303252303252305,False
BR,DONORS13_LOGIT,TRAIN_MAJORITY,-0.1044641537324464,-0.18169460563077586,-0.021605296852887684,0.0178,82,14,33,-0.11644234553325461,-0.09207575757575757,True
BR,DONORS13_LOGIT,DONORS13_ET,0.2379706472389399,0.013582695606280528,0.3683173326379416,0.0362,82,50,9,0.1474884437596302,0.2639199134199134,True
BR,DONORS13_LOGIT,BITE6_LOGIT,0.3355675219089853,0.11077209563467925,0.48102438955125876,0.0008,82,51,10,0.2444375963020031,0.3589567099567099,True
BR,DONORS13_LOGIT,G13_ET_TOPO39,0.3633723999577658,0.12766846700034923,0.5013342726504879,0.0016,82,52,11,0.28172573189522343,0.39245670995670995,True
BR,DONORS13_LOGIT,LOGIT_TOPO39,0.3823967902016683,0.15966314084238611,0.5143003834023291,0.0004,82,55,9,0.30884437596302006,0.41195670995670997,True
BR,DONORS13_LOGIT,LEAN209_ET,0.31337979094076657,0.08682540823252285,0.45164486554993744,0.0024,82,50,11,0.20987159732922445,0.34121428571428575,True
BR,DONORS13_LOGIT,CHEM137_ET,0.27686833491711543,0.05956829161176989,0.4119909878000786,0.0048,82,49,10,0.181160760143811,0.3037900432900433,True
BR,G13_ET_TOPO39,ALWAYS_HEAVY,-0.2570731707317073,-0.5,-0.10085184331797242,0.0006,82,7,28,-0.3559322033898305,-0.21897435897435896,True
BR,G13_ET_TOPO39,TRAIN_MAJORITY,-0.4678365536902122,-0.6059231731240086,-0.23742393751759078,0.0,82,12,63,-0.4895324675324675,-0.37403184386235233,True
BR,G13_ET_TOPO39,DONORS13_ET,-0.1254017527188259,-0.19428652300080873,-0.07484226307602931,0.0,82,4,37,-0.1342372881355932,-0.11460424349313238,True
BR,G13_ET_TOPO39,DONORS13_LOGIT,-0.3633723999577658,-0.5013342726504879,-0.12766846700034923,0.0016,82,11,52,-0.39245670995670995,-0.28172573189522343,True
BR,G13_ET_TOPO39,BITE6_LOGIT,-0.02780487804878049,-0.12400344827586209,0.0544014457831325,0.513,82,9,10,-0.04049382716049383,0.0015584415584415597,False
BR,G13_ET_TOPO39,LOGIT_TOPO39,0.019024390243902435,-0.008890547263681594,0.06530808477237045,0.2268,82,6,4,0.009382716049382714,0.02711864406779661,True
BR,G13_ET_TOPO39,LEAN209_ET,-0.04999260901699926,-0.12590202930459196,0.0004104826675849349,0.0516,82,6,10,-0.07185413456599898,-0.02726485635576545,True
BR,G13_ET_TOPO39,CHEM137_ET,-0.0865040650406504,-0.1750109649122807,-0.02073737373737379,0.0092,82,5,17,-0.10056497175141245,-0.055757575757575756,True
BQ,ALWAYS_HEAVY,TRAIN_MAJORITY,-0.20686094393411464,-0.4676918398268398,0.20178603425559935,0.3644,82,34,45,-0.24823842823842815,-0.0126759116589625,True
BQ,ALWAYS_HEAVY,DONORS13_ET,0.1546341463414634,0.006870967741935497,0.38078333333333314,0.0408,82,26,24,0.11128205128205128,0.22508474576271184,True
BQ,ALWAYS_HEAVY,DONORS13_LOGIT,-0.1008974765072326,-0.33909815847973745,0.2777139577594122,0.6292,82,32,45,-0.1547896547896548,0.06742681047765796,False
BQ,ALWAYS_HEAVY,BITE6_LOGIT,0.2248780487804878,0.0870551924473493,0.45357142857142857,0.0,82,26,5,0.18512820512820513,0.311864406779661,True
BQ,ALWAYS_HEAVY,G13_ET_TOPO39,0.255609756097561,0.09999606299212598,0.49841391941391944,0.0008,82,27,8,0.21743589743589745,0.3525423728813559,True
BQ,ALWAYS_HEAVY,LOGIT_TOPO39,0.2814634146341463,0.12315629543471938,0.5320786696514231,0.0,82,28,5,0.2446153846153846,0.3898305084745763,True
BQ,ALWAYS_HEAVY,LEAN209_ET,0.20281218104388835,0.05361315291904723,0.4402183451295293,0.0058,82,30,15,0.16193075443075441,0.27783769902413974,True
BQ,ALWAYS_HEAVY,CHEM137_ET,0.183739837398374,0.03111111111111112,0.43389485585076293,0.0134,82,27,11,0.14188034188034188,0.272316384180791,True
BQ,DONORS13_ET,ALWAYS_HEAVY,-0.1546341463414634,-0.38078333333333336,-0.006870967741935644,0.0408,82,24,26,-0.22508474576271184,-0.11128205128205128,True
BQ,DONORS13_ET,TRAIN_MAJORITY,-0.3614950902755781,-0.5174944022788178,-0.10367830561251616,0.0022,82,14,53,-0.38553246753246756,-0.23776065742167438,True
BQ,DONORS13_ET,DONORS13_LOGIT,-0.25553162284869596,-0.3910660179116426,-0.026228942905596395,0.0258,82,12,51,-0.2819199134199134,-0.15765793528505395,True
BQ,DONORS13_ET,BITE6_LOGIT,0.07024390243902438,-0.005189883913764521,0.16507936507936502,0.068,82,27,7,0.05876543209876542,0.09818181818181819,True
BQ,DONORS13_ET,G13_ET_TOPO39,0.10097560975609755,0.051764705882352956,0.18113318534961154,0.0,82,28,4,0.08987654320987654,0.12745762711864406,True
BQ,DONORS13_ET,LOGIT_TOPO39,0.1268292682926829,0.07186266840504128,0.21627424284523472,0.0,82,31,1,0.11749999999999998,0.16474576271186442,True
BQ,DONORS13_ET,LEAN209_ET,0.04817803470242494,-0.020101039510006916,0.1252306727570812,0.1448,82,28,11,0.03642714624196104,0.07468310189089411,True
BQ,DONORS13_ET,CHEM137_ET,0.02910569105691056,-0.040986701321204265,0.12218641251221891,0.392,82,23,8,0.017119341563786004,0.05956709956709957,True
BQ,DONORS13_LOGIT,ALWAYS_HEAVY,0.1008974765072326,-0.27771395775941227,0.33909815847973745,0.6292,82,45,32,-0.06742681047765796,0.1547896547896548,False
BQ,DONORS13_LOGIT,TRAIN_MAJORITY,-0.10596346742688205,-0.18872030351360494,-0.0012344196683819403,0.0482,82,17,47,-0.12063641985719907,-0.08010272213662044,True
BQ,DONORS13_LOGIT,DONORS13_ET,0.25553162284869596,0.026228942905596384,0.3910660179116426,0.0258,82,51,12,0.15765793528505395,0.2819199134199134,True
BQ,DONORS13_LOGIT,BITE6_LOGIT,0.32577552528772036,0.11245140495867767,0.46596237508597316,0.0008,82,53,10,0.2444375963020031,0.34891991341991335,True
BQ,DONORS13_LOGIT,G13_ET_TOPO39,0.3565072326047936,0.13724945533769065,0.48970921372501564,0.001,82,53,10,0.285115562403698,0.38541991341991344,True
BQ,DONORS13_LOGIT,LOGIT_TOPO39,0.38236089114137894,0.17841055718475074,0.509583268137485,0.0002,82,56,9,0.3224036979969183,0.41191991341991335,True
BQ,DONORS13_LOGIT,LEAN209_ET,0.30370965755112095,0.0941203007518797,0.4359714448185559,0.0028,82,51,11,0.21041088854648177,0.331302398989899,True
BQ,DONORS13_LOGIT,CHEM137_ET,0.2846373139056066,0.08484582668793193,0.4132690977755561,0.0024,82,50,10,0.20488957370313302,0.3117532467532468,True
BQ,G13_ET_TOPO39,ALWAYS_HEAVY,-0.255609756097561,-0.4984139194139195,-0.09999606299212603,0.0008,82,8,27,-0.3525423728813559,-0.21743589743589745,True
BQ,G13_ET_TOPO39,TRAIN_MAJORITY,-0.46247070003167573,-0.6057917682528999,-0.2257306940371457,0.0,82,12,63,-0.4890324675324676,-0.3652182845403184,True
BQ,G13_ET_TOPO39,DONORS13_ET,-0.10097560975609755,-0.18113318534961156,-0.051764705882352956,0.0,82,4,28,-0.12745762711864406,-0.08987654320987654,True
BQ,G13_ET_TOPO39,DONORS13_LOGIT,-0.3565072326047936,-0.4897092137250157,-0.13724945533769073,0.001,82,10,53,-0.38541991341991344,-0.285115562403698,True
BQ,G13_ET_TOPO39,BITE6_LOGIT,-0.030731707317073177,-0.12666901408450704,0.050370851370851365,0.4676,82,10,11,-0.043456790123456795,-0.0015584415584415597,True
BQ,G13_ET_TOPO39,LOGIT_TOPO39,0.025853658536585368,-0.005925925925925925,0.08052704678362572,0.1296,82,7,4,0.013827160493827161,0.037288135593220334,True
BQ,G13_ET_TOPO39,LEAN209_ET,-0.05279757505367261,-0.13743535353535355,0.0036330958858342725,0.0752,82,9,13,-0.07470467385721624,-0.025057157849365644,True
BQ,G13_ET_TOPO39,CHEM137_ET,-0.07186991869918698,-0.15666812865497076,-0.004347826086956525,0.0364,82,6,13,-0.08022598870056498,-0.040173160173160166,True
A,ALWAYS_HEAVY,TRAIN_MAJORITY,-0.11710484637313907,-0.4236541208260953,0.368562763137377,0.6788,82,34,45,-0.1743922743922744,0.1120698510529019,False
A,ALWAYS_HEAVY,DONORS13_ET,0.1848780487804878,0.04000000000000001,0.3967741935483871,0.0126,82,24,7,0.14307692307692305,0.2542372881355932,True
A,ALWAYS_HEAVY,DONORS13_LOGIT,-0.0350733819026502,-0.23094935948405337,0.2865712059224624,0.8566,82,29,40,-0.08815406815406818,0.09616846430405752,False
A,ALWAYS_HEAVY,BITE6_LOGIT,0.23951219512195124,0.10495918840579711,0.4676935483870968,0.0,82,24,3,0.20051282051282052,0.3322033898305085,True
A,ALWAYS_HEAVY,G13_ET_TOPO39,0.23951219512195124,0.08792079207920793,0.4769354838709675,0.002,82,28,8,0.20051282051282052,0.3322033898305085,True
A,ALWAYS_HEAVY,LOGIT_TOPO39,0.2760975609756098,0.11972160052049446,0.5218789724576272,0.0,82,28,4,0.23897435897435898,0.3830508474576271,True
A,ALWAYS_HEAVY,LEAN209_ET,0.2455157263693849,0.10132605216256689,0.4804439484126981,0.0002,82,31,12,0.20682422515755847,0.33703133025166926,True
A,ALWAYS_HEAVY,CHEM137_ET,0.23287509238728749,0.07517300275482094,0.4843751821095571,0.001,82,29,13,0.19353535353535353,0.3419619928094504,True
A,DONORS13_ET,ALWAYS_HEAVY,-0.1848780487804878,-0.3967741935483871,-0.04000000000000001,0.0126,82,7,24,-0.2542372881355932,-0.14307692307692305,True
A,DONORS13_ET,TRAIN_MAJORITY,-0.3019828951536268,-0.5093940322835059,0.038486333927510025,0.0954,82,18,41,-0.3345324675324675,-0.1421674370826913,True
A,DONORS13_ET,DONORS13_LOGIT,-0.219951430683138,-0.32863875142748383,-0.03295809792843699,0.021,82,11,46,-0.24795021645021648,-0.1580688238315357,True
A,DONORS13_ET,BITE6_LOGIT,0.05463414634146341,-0.028645454545454536,0.17742504743833012,0.2048,82,13,7,0.0335,0.08415584415584418,True
A,DONORS13_ET,G13_ET_TOPO39,0.05463414634146342,0.00925247655527672,0.136,0.013,82,10,5,0.04296296296296297,0.07796610169491526,True
A,DONORS13_ET,LOGIT_TOPO39,0.09121951219512196,0.03206190476190477,0.19677671370967742,0.0,82,13,4,0.08,0.1288135593220339,True
A,DONORS13_ET,LEAN209_ET,0.060637677588897106,-0.0027289466636057575,0.1638418079096045,0.0644,82,16,7,0.042153619528619526,0.08279404211607602,True
A,DONORS13_ET,CHEM137_ET,0.04799704360679971,-0.017474434554209835,0.16172314168431512,0.185,82,13,14,0.0291969696969697,0.08772470467385722,True
A,DONORS13_LOGIT,ALWAYS_HEAVY,0.0350733819026502,-0.2865712059224625,0.23094935948405335,0.8566,82,40,29,-0.09616846430405752,0.08815406815406818,False
A,DONORS13_LOGIT,TRAIN_MAJORITY,-0.08203146447048887,-0.22071646825396826,0.14107974640552465,0.492,82,19,37,-0.10554000112441672,0.01590138674884436,False
A,DONORS13_LOGIT,DONORS13_ET,0.219951430683138,0.03295809792843692,0.32863875142748383,0.021,82,46,11,0.1580688238315357,0.24795021645021648,True
A,DONORS13_LOGIT,BITE6_LOGIT,0.2745855770246014,0.13847356291507237,0.3672736619441166,0.0,82,46,8,0.23603492552645097,0.29645021645021646,True
A,DONORS13_LOGIT,G13_ET_TOPO39,0.2745855770246014,0.1066410068426198,0.3797999058360504,0.0022,82,48,10,0.23603492552645094,0.30395021645021647,True
A,DONORS13_LOGIT,LOGIT_TOPO39,0.3111709428782599,0.15422345076551291,0.41854756354756356,0.0004,82,49,8,0.2868823831535697,0.34145021645021645,True
A,DONORS13_LOGIT,LEAN209_ET,0.2805891082720351,0.1548421717171717,0.3573943436390244,0.0,82,49,10,0.24086286594761172,0.297603835978836,True
A,DONORS13_LOGIT,CHEM137_ET,0.26794847428993773,0.1457579961414458,0.3530128183504807,0.0,82,46,8,0.24579352850539293,0.2896471861471862,True
A,G13_ET_TOPO39,ALWAYS_HEAVY,-0.23951219512195124,-0.4769354838709677,-0.08792079207920793,0.002,82,8,28,-0.3322033898305085,-0.20051282051282052,True
A,G13_ET_TOPO39,TRAIN_MAJORITY,-0.35661704149509027,-0.5415545959123047,-0.05573277428060895,0.016,82,14,42,-0.3905324675324675,-0.22013353877760658,True
A,G13_ET_TOPO39,DONORS13_ET,-0.05463414634146342,-0.136,-0.009252476555276737,0.013,82,5,10,-0.07796610169491526,-0.04296296296296297,True
A,G13_ET_TOPO39,DONORS13_LOGIT,-0.2745855770246014,-0.37979990583605044,-0.10664100684261983,0.0022,82,10,48,-0.30395021645021647,-0.23603492552645094,True
A,G13_ET_TOPO39,BITE6_LOGIT,-2.7078610356711136e-18,-0.09629629629629628,0.10545454545454545,1.0002,82,9,7,-0.022500000000000003,0.028571428571428574,False
A,G13_ET_TOPO39,LOGIT_TOPO39,0.03658536585365854,0.007873243785703258,0.09275621118012417,0.0028,82,6,0,0.024691358024691357,0.05084745762711865,True
A,G13_ET_TOPO39,LEAN209_ET,0.006003531247433679,-0.049591197539919,0.07485411389436157,0.851,82,12,9,-0.013846380471380478,0.019380383925838466,False
A,G13_ET_TOPO39,CHEM137_ET,-0.0066371027346637124,-0.05290957053671117,0.07115600448933782,0.798,82,10,13,-0.026803030303030308,0.009758602978941957,False
BP,ALWAYS_HEAVY,TRAIN_MAJORITY,-0.21128075176855665,-0.45629523002803357,0.17139820267451847,0.3356,82,34,45,-0.27339771339771335,-0.018818695428864912,True
BP,ALWAYS_HEAVY,DONORS13_ET,0.1351219512195122,-0.003681444991789797,0.34071494708994704,0.0558,82,27,22,0.09333333333333335,0.19796610169491527,True
BP,ALWAYS_HEAVY,DONORS13_LOGIT,-0.20041600675747018,-0.4506010769881377,0.18511609848484845,0.3676,82,27,45,-0.2594116994116995,-0.003718541345659989,True
BP,ALWAYS_HEAVY,BITE6_LOGIT,0.06675113504381798,-0.16728085665709427,0.4263428808634287,0.5824,82,33,40,0.01889221889221891,0.25631227529532613,True
BP,ALWAYS_HEAVY,G13_ET_TOPO39,0.2097560975609756,0.06727158135981665,0.4277976190476188,0.003,82,26,7,0.1692307692307692,0.288135593220339,True
BP,ALWAYS_HEAVY,LOGIT_TOPO39,0.26195121951219513,0.10505194805194806,0.5060653409090907,0.0008,82,26,5,0.2241025641025641,0.3627118644067797,True
BP,ALWAYS_HEAVY,LEAN209_ET,0.1623585447975692,0.02442457912457913,0.38022382223040113,0.0184,82,28,20,0.1194025727359061,0.2412942989214176,True
BP,ALWAYS_HEAVY,CHEM137_ET,0.1751219512195122,0.01983838202247191,0.41111111111111115,0.0238,82,28,12,0.13282051282051283,0.27457627118644073,True
BP,DONORS13_ET,ALWAYS_HEAVY,-0.1351219512195122,-0.3407149470899471,0.003681444991789752,0.0558,82,22,27,-0.19796610169491527,-0.09333333333333335,True
BP,DONORS13_ET,TRAIN_MAJORITY,-0.34640270298806886,-0.5050436455376853,-0.09990036307778245,0.0024,82,17,54,-0.36673104673104673,-0.21678479712378015,True
BP,DONORS13_ET,DONORS13_LOGIT,-0.3355379579769824,-0.4950245552766562,-0.09333025166923477,0.0022,82,14,53,-0.353926406926407,-0.2016846430405753,True
BP,DONORS13_ET,BITE6_LOGIT,-0.06837081617569424,-0.21463453476398406,0.1566388182409652,0.6486,82,24,38,-0.08508008658008658,0.05834617360041088,False
BP,DONORS13_ET,G13_ET_TOPO39,0.07463414634146341,0.02222023809523809,0.15088978611959838,0.0056,82,25,11,0.0615,0.09016949152542374,True
BP,DONORS13_ET,LOGIT_TOPO39,0.1268292682926829,0.06622923267667721,0.22833928571428566,0.0,82,32,5,0.11499999999999999,0.1647457627118644,True
BP,DONORS13_ET,LEAN209_ET,0.027236593578056995,-0.04117837578098274,0.11343525021949072,0.4142,82,26,20,0.015417508417508418,0.05238182692728146,True
BP,DONORS13_ET,CHEM137_ET,0.04,-0.016422688477951638,0.12637681159420286,0.2014,82,28,13,0.025999999999999995,0.0766101694915254,True
BP,DONORS13_LOGIT,ALWAYS_HEAVY,0.20041600675747018,-0.1851160984848485,0.4506010769881376,0.3676,82,45,27,0.003718541345659989,0.2594116994116995,True
BP,DONORS13_LOGIT,TRAIN_MAJORITY,-0.010864745011086478,-0.08131977671451353,0.05250451631701624,0.7206,82,16,21,-0.02087542087542088,0.0013636363636363585,False
BP,DONORS13_LOGIT,DONORS13_ET,0.3355379579769824,0.09333025166923473,0.4950245552766562,0.0022,82,53,14,0.2016846430405753,0.353926406926407,True
BP,DONORS13_LOGIT,BITE6_LOGIT,0.26716714180128814,0.17999707499707499,0.34710117302052784,0.0,82,59,9,0.25668033720665295,0.2803420447864892,True
BP,DONORS13_LOGIT,G13_ET_TOPO39,0.41017210431844586,0.17058737476181696,0.5577571384844111,0.0,82,60,11,0.29185413456599896,0.430426406926407,True
BP,DONORS13_LOGIT,LOGIT_TOPO39,0.4623672262696653,0.2485876244967154,0.590973207521645,0.0,82,64,9,0.36643040575243974,0.483926406926407,True
BP,DONORS13_LOGIT,LEAN209_ET,0.3627745515550394,0.1362941277178565,0.5102444860309443,0.0002,82,58,12,0.24501284026707756,0.3818439153439154,True
BP,DONORS13_LOGIT,CHEM137_ET,0.3755379579769825,0.16283901439363624,0.5017362199425225,0.0,82,60,12,0.2782948125321007,0.39492640692640696,True
BP,G13_ET_TOPO39,ALWAYS_HEAVY,-0.2097560975609756,-0.42779761904761904,-0.06727158135981666,0.003,82,7,26,-0.288135593220339,-0.1692307692307692,True
BP,G13_ET_TOPO39,TRAIN_MAJORITY,-0.42103684932953234,-0.5710729720360385,-0.17517121212121223,0.0002,82,13,58,-0.4426284826284827,-0.30695428864920393,True
BP,G13_ET_TOPO39,DONORS13_ET,-0.07463414634146341,-0.15088978611959844,-0.02222023809523812,0.0056,82,11,25,-0.09016949152542374,-0.0615,True
BP,G13_ET_TOPO39,DONORS13_LOGIT,-0.41017210431844586,-0.5577571384844111,-0.17058737476181696,0.0,82,11,60,-0.430426406926407,-0.29185413456599896,True
BP,G13_ET_TOPO39,BITE6_LOGIT,-0.14300496251715764,-0.2725729746444032,0.06476544667453751,0.2444,82,18,44,-0.15711613489391268,-0.03182331792501285,True
BP,G13_ET_TOPO39,LOGIT_TOPO39,0.05219512195121952,0.012812187499999999,0.12333333333333331,0.006,82,12,3,0.04049382716049382,0.0745762711864407,True
BP,G13_ET_TOPO39,LEAN209_ET,-0.04739755276340641,-0.09631402546708918,-0.0004957165449589686,0.0488,82,9,22,-0.05292097934073242,-0.0296960951506406,True
BP,G13_ET_TOPO39,CHEM137_ET,-0.03463414634146341,-0.06958333333333333,0.014814814814814815,0.1986,82,9,14,-0.041012658227848095,-0.013559322033898305,True
