design,model,n_units,n_chemotypes,macro_accuracy,ci_low,ci_high,pooled_accuracy,seconds,gain,gain_lo,gain_hi,p_two_sided,units_better,units_worse
BR,BLEND_LOGIT_ET,82,40,0.8395280329426671,0.7359814536878218,0.9158065268065266,0.8006920415224914,14.3,0.28097560975609753,0.11967445225299711,0.5315930451127817,0.0,28.0,5.0
BR,LOGIT_CV_TOPO39,82,40,0.837576813430472,0.7330999088630666,0.9130957045827737,0.8006920415224914,8.1,0.2790243902439024,0.11927617053673391,0.5280031250000001,0.0,28.0,5.0
BR,LOGIT_EXTUNIT,82,40,0.8370890085524231,0.732097162097162,0.913982869861902,0.7986159169550173,0.9,0.2785365853658537,0.12057012987012987,0.5280031250000001,0.0,28.0,4.0
BR,LOGIT_C03_TOPO39,82,40,0.8351377890402281,0.7295969629329004,0.9105820105820106,0.7993079584775087,0.8,0.27658536585365856,0.11842358332257648,0.5250105932203388,0.0,28.0,5.0
BR,LOGIT_CONF_TOPO39,82,40,0.8346499841621794,0.7295702212547179,0.9104255411255412,0.797923875432526,0.8,0.2760975609756098,0.11770892857142858,0.5250105932203388,0.0,28.0,5.0
BR,LOGIT_TOPO39,82,40,0.8346499841621794,0.7295702212547179,0.9104255411255412,0.797923875432526,0.8,0.2760975609756098,0.11770892857142858,0.5250105932203388,0.0,28.0,5.0
BR,LOGIT_TOPO_ELEM,82,40,0.828308520747545,0.7180789092776766,0.9044533134182257,0.7993079584775087,0.8,0.26975609756097557,0.11092811594202898,0.5161290322580645,0.0002,28.0,5.0
BR,G13_ET_TOPO39,82,40,0.8156255939182768,0.6981392061370002,0.8922455840046029,0.7792387543252595,14.0,0.2570731707317073,0.10085184331797235,0.5,0.0006,28.0,7.0
BR,ET_CONF_TOPO39,82,40,0.810747545137789,0.6906666554224996,0.8867765954332553,0.7792387543252595,14.0,0.2521951219512195,0.09671434904684499,0.4945546995377502,0.001,27.0,8.0
BR,RIDGESIGN_CONF,82,40,0.7858694963573013,0.6568577696153453,0.8656673035235628,0.7730103806228373,0.6,0.22731707317073171,0.08231350114416477,0.44814814814814813,0.0012,25.0,4.0
BR,RIDGESIGN_TOPO39,82,40,0.7834304719670574,0.6530857898715042,0.8634629135745205,0.772318339100346,0.6,0.22487804878048778,0.08057047619047619,0.44445402298850556,0.0012,25.0,4.0
BR,LOGIT_TOPO_DONORS,82,40,0.7775768134304719,0.6565620997557272,0.8508110746177487,0.7737024221453287,0.9,0.21902439024390244,0.0685275166767738,0.45762874837027384,0.0044,28.0,14.0
BR,LOGIT_TOPO_ARCH,82,40,0.7699049730757048,0.6497238171044059,0.8458342017135465,0.7314878892733564,1.0,0.21135254988913527,0.06198594995921493,0.4456143360115555,0.0054,30.0,13.0
BR,LOGIT_COORD114,82,40,0.7504814697497625,0.6332576895798867,0.8294929508161215,0.7079584775086505,1.0,0.19192904656319287,0.03872340425531916,0.4312524490595611,0.0108,30.0,15.0
BR,LOGIT_TOPO_MASSACT,82,40,0.7350151779115195,0.6047708012326658,0.8453586297498796,0.6906574394463668,0.9,0.17646275472494985,-0.023392564753173997,0.4804517649903286,0.0896,29.0,25.0
BR,DONORS13_ET,82,40,0.6902238411994509,0.5673428101772442,0.7677778691021864,0.673356401384083,14.1,0.13167141801288143,-0.02619775293684688,0.3761436217662801,0.1086,26.0,33.0
BR,ALWAYS_HEAVY,82,40,0.5585524231865696,0.31571861843131144,0.7118270604130477,0.7024221453287197,0.5,,,,,,
BQ,LOGIT_C3_TOPO39,82,40,0.8448938866012036,0.7441021505376344,0.9204965663124753,0.802076124567474,0.9,0.2863414634146341,0.12683333333333333,0.5363636363636363,0.0,28.0,4.0
BQ,BLEND_LOGIT_ET,82,40,0.8434304719670573,0.7422281161717782,0.9185034930475997,0.8048442906574395,14.3,0.2848780487804878,0.12514249084249088,0.536986301369863,0.0,28.0,5.0
BQ,LOGIT_CONF_TOPO39,82,40,0.8434304719670572,0.7413559389175417,0.9185971585989766,0.8034602076124567,0.9,0.2848780487804878,0.12727039627039627,0.5333561643835614,0.0,28.0,4.0
BQ,LOGIT_EXTUNIT,82,40,0.8409914475768134,0.7378990265854674,0.9164837864062001,0.7896193771626298,0.9,0.28243902439024393,0.12374855769230769,0.532259305210918,0.0,28.0,5.0
BQ,LOGIT_C03_TOPO39,82,40,0.8409914475768132,0.7381574525012026,0.9150502984945202,0.8027681660899654,0.8,0.28243902439024393,0.12499837662337662,0.5320786696514231,0.0,28.0,5.0
BQ,LOGIT_TOPO39,82,40,0.8400158378207159,0.7376664483177641,0.9148332664995824,0.8,0.9,0.2814634146341463,0.12315629543471938,0.5320786696514231,0.0,28.0,5.0
BQ,LOGIT_CV_TOPO39,82,40,0.8331865695280329,0.727961233729485,0.9062245915841421,0.7792387543252595,8.1,0.27463414634146344,0.11691869918699188,0.5222311827956988,0.0002,28.0,7.0
BQ,LOGIT_TOPO_ELEM,82,40,0.8317231548938867,0.7205823174271451,0.908232481060606,0.8027681660899654,1.0,0.27317073170731704,0.1131471291866029,0.5214320728291316,0.0004,28.0,5.0
BQ,ET_CONF_TOPO39,82,40,0.8141621792841305,0.696806682900433,0.8895424950106893,0.7813148788927335,13.9,0.255609756097561,0.09984463552863006,0.5,0.0008,28.0,9.0
BQ,G13_ET_TOPO39,82,40,0.8141621792841305,0.6952767595307917,0.8908216845646044,0.7799307958477508,14.0,0.255609756097561,0.09999606299212598,0.49841391941391944,0.0008,27.0,8.0
BQ,RIDGESIGN_CONF,82,40,0.7853816914792523,0.6566749428485162,0.8645161406693663,0.772318339100346,0.7,0.22682926829268293,0.08247377464279254,0.44815134099616855,0.0012,25.0,4.0
BQ,RIDGESIGN_TOPO39,82,40,0.7829426670890085,0.6542459029066171,0.8618621927688538,0.7716262975778547,0.6,0.224390243902439,0.08157894736842106,0.4436392045454545,0.0012,25.0,4.0
BQ,LOGIT_TOPO_DONORS,82,40,0.7829426670890085,0.6642105519480519,0.8553936177631368,0.7764705882352941,0.9,0.224390243902439,0.07387843137254904,0.46451989247311826,0.003,28.0,14.0
BQ,LOGIT_TOPO_ARCH,82,40,0.778227219934537,0.6581062687312689,0.8517862836778419,0.7605536332179931,1.0,0.2196747967479675,0.07074625850340137,0.4520055555555555,0.003,31.0,10.0
BQ,LOGIT_TOPO_MASSACT,82,40,0.7628656190241556,0.6198888638324574,0.8670587265862307,0.7162629757785467,0.9,0.2043131958375861,0.007138265286224474,0.4927280280371007,0.0408,28.0,17.0
BQ,LOGIT_COORD114,82,40,0.7603114771407454,0.6345163126803752,0.8388037729471111,0.7494809688581315,1.1,0.2017590539541759,0.054396196660482385,0.4319651056014691,0.0076,30.0,12.0
BQ,DONORS13_ET,82,40,0.7131865695280329,0.5732104591836735,0.7936145120031484,0.714878892733564,14.1,0.1546341463414634,0.006870967741935497,0.38078333333333314,0.0408,26.0,24.0
BQ,ALWAYS_HEAVY,82,40,0.5585524231865696,0.31571861843131144,0.7118270604130477,0.7024221453287197,0.5,,,,,,
A,LOGIT_EXTUNIT,82,40,0.8444060817231549,0.7428662195727769,0.9225284166255685,0.802076124567474,0.8,0.2858536585365854,0.1247362095531587,0.5381870428422151,0.0,28.0,4.0
A,LOGIT_TOPO39,82,40,0.8346499841621794,0.7317930267930267,0.9090923120089786,0.7986159169550173,0.9,0.2760975609756098,0.11972160052049446,0.5218789724576272,0.0,28.0,4.0
A,LOGIT_C3_TOPO39,82,40,0.8346499841621794,0.7317930267930267,0.9090923120089786,0.7986159169550173,0.9,0.2760975609756098,0.11972160052049446,0.5218789724576272,0.0,28.0,4.0
A,LOGIT_C03_TOPO39,82,40,0.8346499841621794,0.7317930267930267,0.9090923120089786,0.7986159169550173,0.8,0.2760975609756098,0.11972160052049446,0.5218789724576272,0.0,28.0,4.0
A,LOGIT_CONF_TOPO39,82,40,0.8346499841621794,0.7317930267930267,0.9090923120089786,0.7986159169550173,0.9,0.2760975609756098,0.11972160052049446,0.5218789724576272,0.0,28.0,4.0
A,LOGIT_CV_TOPO39,82,40,0.8297719353816915,0.7256354320784701,0.9023003018692674,0.7868512110726643,8.4,0.27121951219512197,0.11532391138273491,0.5166666666666666,0.0002,28.0,6.0
A,BLEND_LOGIT_ET,82,40,0.8244060817231549,0.7170377886002886,0.8988662931212192,0.7944636678200692,14.1,0.2658536585365853,0.1090909090909091,0.5122819033886086,0.0002,27.0,5.0
A,LOGIT_TOPO_ELEM,82,40,0.8190402280646184,0.7061119457284712,0.8930073719792866,0.797923875432526,0.9,0.2604878048780488,0.10455989876265467,0.5031275201612904,0.0006,28.0,5.0
A,ET_CONF_TOPO39,82,40,0.7980646183085208,0.677664997397756,0.8724647440589469,0.7619377162629758,14.2,0.23951219512195124,0.08792079207920793,0.4769354838709675,0.002,28.0,8.0
A,G13_ET_TOPO39,82,40,0.7980646183085208,0.677664997397756,0.8724647440589469,0.7619377162629758,14.1,0.23951219512195124,0.08792079207920793,0.4769354838709675,0.002,28.0,8.0
A,LOGIT_TOPO_DONORS,82,40,0.7980646183085208,0.6764002525252525,0.8745551795665578,0.7854671280276817,0.8,0.23951219512195124,0.09100535314797062,0.4745762711864407,0.001,27.0,5.0
A,LOGIT_COORD114,82,40,0.7812131770668356,0.6799973544973545,0.8442673720397249,0.742560553633218,1.0,0.22266075388026607,0.0796559714795009,0.4527674830582345,0.0004,30.0,11.0
A,LOGIT_TOPO_ARCH,82,40,0.7789071903706051,0.6779761503928171,0.8440438581187271,0.7487889273356402,0.9,0.22035476718403546,0.07545833333333332,0.4542589234664706,0.0006,29.0,12.0
A,RIDGESIGN_TOPO39,82,40,0.7751377890402281,0.6408287273827202,0.8560626999469952,0.7750865051903114,0.6,0.2165853658536585,0.07779483814523185,0.4290322580645161,0.002,25.0,5.0
A,RIDGESIGN_CONF,82,40,0.7751377890402281,0.6408287273827202,0.8560626999469952,0.7750865051903114,0.6,0.2165853658536585,0.07779483814523185,0.4290322580645161,0.002,25.0,5.0
A,LOGIT_TOPO_MASSACT,82,40,0.7689357131125424,0.6702542270531401,0.8529324995741142,0.6761245674740485,0.9,0.21038328992597283,0.03138328810386576,0.49836333011561207,0.0216,29.0,21.0
A,DONORS13_ET,82,40,0.7434304719670574,0.5906727272727272,0.8298066350164321,0.742560553633218,14.0,0.1848780487804878,0.04000000000000001,0.3967741935483871,0.0126,24.0,7.0
A,ALWAYS_HEAVY,82,40,0.5585524231865696,0.31571861843131144,0.7118270604130477,0.7024221453287197,0.5,,,,,,
BP,LOGIT_C3_TOPO39,82,40,0.8229426670890085,0.7072874053030302,0.9021275339511569,0.7826989619377163,0.9,0.26439024390243904,0.10812051507814223,0.5093764740566037,0.0006,26.0,5.0
BP,LOGIT_TOPO39,82,40,0.8205036426987645,0.7036516858962746,0.9000004833354347,0.7820069204152249,0.8,0.26195121951219513,0.10505194805194806,0.5060653409090907,0.0008,26.0,5.0
BP,BLEND_LOGIT_ET,82,40,0.8195280329426671,0.6994702380952381,0.8977865074170492,0.7854671280276817,14.4,0.26097560975609757,0.10525452976704056,0.503451354679803,0.0008,26.0,6.0
BP,LOGIT_CONF_TOPO39,82,40,0.8185524231865695,0.6999093608205308,0.897497600225861,0.7820069204152249,0.8,0.26,0.10485369181380418,0.5019153802172666,0.0008,26.0,5.0
BP,LOGIT_EXTUNIT,82,40,0.8131865695280329,0.6978478840288876,0.8887091121340355,0.7633217993079585,0.9,0.2546341463414634,0.09671517412935325,0.5016964020220042,0.0008,26.0,8.0
BP,LOGIT_TOPO_DONORS,82,40,0.7897719353816914,0.6689076664076665,0.8727284361471862,0.7550173010380623,0.9,0.23121951219512196,0.07225716845878137,0.4777777777777778,0.003,26.0,10.0
BP,ET_CONF_TOPO39,82,40,0.7805036426987646,0.6417101158645276,0.8619804221189163,0.758477508650519,14.0,0.22195121951219515,0.07454228329809724,0.4472773497688752,0.002,26.0,7.0
BP,LOGIT_C03_TOPO39,82,40,0.7786791257522965,0.6859645498042627,0.8810851906158358,0.7217993079584775,0.8,0.22012670256572697,0.03494003896103896,0.5,0.0148,29.0,27.0
BP,RIDGESIGN_CONF,82,40,0.775137789040228,0.6395496194869975,0.8568553294522985,0.7667820069204152,0.6,0.21658536585365856,0.08,0.4258064516129032,0.002,24.0,5.0
BP,RIDGESIGN_TOPO39,82,40,0.775137789040228,0.6395496194869975,0.8568553294522985,0.7667820069204152,0.6,0.21658536585365856,0.08,0.4258064516129032,0.002,24.0,5.0
BP,G13_ET_TOPO39,82,40,0.7683085207475452,0.628345643939394,0.8494534537033659,0.754325259515571,13.9,0.2097560975609756,0.06727158135981665,0.4277976190476188,0.003,26.0,7.0
BP,LOGIT_TOPO_ELEM,82,40,0.7635571745327843,0.6620964047436017,0.8670715925028687,0.714878892733564,0.9,0.2050047513462148,0.01993671494571857,0.48451076831358514,0.0262,28.0,26.0
BP,LOGIT_TOPO_MASSACT,82,40,0.7371489283074649,0.6504094191919192,0.8503511549925483,0.6664359861591695,0.9,0.17859650512089537,-0.019805190368830446,0.4830671330237862,0.0864,29.0,31.0
BP,LOGIT_CV_TOPO39,82,40,0.7346077499736037,0.6324455641318848,0.8733903283448736,0.6470588235294118,8.1,0.17605532678703412,-0.045850212260012624,0.49480967308553514,0.1372,30.0,29.0
BP,LOGIT_TOPO_ARCH,82,40,0.7203410410727483,0.6252556890244542,0.8209532808015954,0.6899653979238755,0.9,0.16178861788617888,-0.022807829759584126,0.44166666666666665,0.098,31.0,23.0
BP,LOGIT_COORD114,82,40,0.7031348326470278,0.5912433862433862,0.7910057635175283,0.7003460207612456,1.0,0.14458240946045825,-0.01903216374269005,0.4007749175811769,0.0896,31.0,23.0
BP,DONORS13_ET,82,40,0.6936743744060817,0.5463148977459322,0.7765819360003726,0.7121107266435986,14.0,0.1351219512195122,-0.003681444991789797,0.34071494708994704,0.0558,27.0,22.0
BP,ALWAYS_HEAVY,82,40,0.5585524231865696,0.31571861843131144,0.7118270604130477,0.7024221453287197,0.5,,,,,,
