axis,metric,comparison,point,ci95_low,ci95_high,bca_low,bca_high,block_macro,n_units,units_improved,seeds_positive,n_seeds
extractant,span_recovery_distance,REC_ecfp_plus_recovered vs GEN9_A0_ROW_ONLY,-0.004904478441104012,-0.025432162806204247,0.009445107910626149,-0.026898377138885366,0.00846669403509616,0.0005618168993399915,25,11,1,5
extractant,row_mae,GEN9_A0_ROW_ONLY vs REC_ecfp_plus_recovered,-0.024520996215652527,-0.05261447319733327,0.01562263931791344,-0.05583920469083603,0.004482367821234919,-0.008252579467225974,25,11,1,5
extractant,row_mae,GEN9_A1_ADJ_d05 vs GEN9_A0_ROW_ONLY,-0.02281819295986423,-0.1231384585218982,0.030120522883024563,-0.11782515533539883,0.031823167464588985,-0.033164281918338284,25,15,1,5
extractant,row_mae,GEN9_A1_ADJ_d05 vs REC_ecfp_plus_recovered,-0.04733918917551676,-0.17206889106963827,0.0192714436135872,-0.16804813977379285,0.020291083566532874,-0.04141686138556426,25,10,1,5
extractant,row_mae,GEN9_A2_END_d05 vs GEN9_A0_ROW_ONLY,-0.27155606304589786,-0.8781704892894597,0.03571184143646076,-0.8561491629634659,0.040493456479783696,-0.27779255710021156,25,7,1,5
extractant,row_mae,GEN9_A2_END_d05 vs REC_ecfp_plus_recovered,-0.29607705926155037,-0.9247305961709913,0.02145159217298878,-0.9048221264429898,0.025990581859938973,-0.2860451365674376,25,7,1,5
extractant,row_mae,GEN9_A3_RAND_d05 vs GEN9_A0_ROW_ONLY,-0.16017018328212948,-0.4956632679898418,0.012041884681039929,-0.48439083969293023,0.014126686844028924,-0.16086056546826807,25,9,1,5
extractant,row_mae,GEN9_A3_RAND_d05 vs REC_ecfp_plus_recovered,-0.18469117949778202,-0.5438244973343259,0.002199704150989329,-0.5350963671578013,0.004379203382378086,-0.16911314493549406,25,9,0,5
extractant,row_mae,GEN9_A4_MULTI_d05 vs GEN9_A0_ROW_ONLY,-0.08771437657203579,-0.28448735507833356,0.012485397475014341,-0.278219135648401,0.013846818152504716,-0.09061097394588498,25,12,1,5
extractant,row_mae,GEN9_A4_MULTI_d05 vs REC_ecfp_plus_recovered,-0.11223537278768832,-0.331018232240561,0.0016769906066047577,-0.3267849903156379,0.002394540557880022,-0.09886355341311096,25,9,0,5
extractant,row_mae,GEN9_REL_MONOLITH vs GEN9_A0_ROW_ONLY,0.08593276421123154,0.030651467334075314,0.1765176503415978,0.025257045511024954,0.17120902327201426,0.08898096024357624,25,22,5,5
extractant,row_mae,GEN9_REL_MONOLITH vs REC_ecfp_plus_recovered,0.061411767995579014,0.01919200204096886,0.13898174196693447,0.011795841605612336,0.12941009112699867,0.08072838077635026,25,17,5,5
extractant,row_mae,GEN9_SHAPE_RECOMPOSED vs GEN9_A0_ROW_ONLY,0.1120006676626923,0.05726197593872332,0.17332966532961736,0.05760020516671237,0.1737058844140638,0.10675680665603457,25,18,5,5
extractant,row_mae,GEN9_SHAPE_RECOMPOSED vs REC_ecfp_plus_recovered,0.08747967144703978,0.057464562638481945,0.14649366544123255,0.05877498331893106,0.1493234514025656,0.0985042271888086,25,20,5,5
extractant,row_mae,GEN9_X_MULTI_d2 vs GEN9_A0_ROW_ONLY,-0.4250624273272377,-1.1905699971461838,-0.016625921039570474,-1.1516664079595202,-0.006003595093184756,-0.4928485194611557,25,9,0,5
extractant,row_mae,GEN9_X_MULTI_d2 vs REC_ecfp_plus_recovered,-0.4495834235428903,-1.2399319869224674,-0.027924517674639344,-1.200118255011757,-0.018950072195292524,-0.5011010989283816,25,7,0,5
extractant,row_mae,GEN9_X_MULTI_d8c vs GEN9_A0_ROW_ONLY,-0.45266465206174095,-0.6272162053945339,-0.15097495586280982,-0.6514718341436201,-0.2299919762784631,-0.3405861881857974,25,4,0,5
extractant,row_mae,GEN9_X_MULTI_d8c vs REC_ecfp_plus_recovered,-0.4771856482773935,-0.6693555712970247,-0.15047112340510937,-0.7015302814133502,-0.2551288768362515,-0.34883876765302335,25,3,0,5
extractant,row_mae,REC_ecfp_plus_recovered vs GEN9_A0_ROW_ONLY,0.024520996215652527,-0.01562263931791344,0.05261447319733327,-0.0045297037160391,0.05583920469083603,0.008252579467225974,25,14,4,5
acid,slope_abs_error,GEN9_A0_ROW_ONLY vs REC_ecfp_plus_recovered,0.015771191904865176,0.00028723596833824075,0.04192831171683939,-0.002601100643501741,0.036571334603955424,0.02652038901355535,68,41,5,5
acid,slope_abs_error,GEN9_A1_ADJ_d05 vs GEN9_A0_ROW_ONLY,0.02653223646844167,-0.007854643483162303,0.04739882444210079,-0.0012810593445884801,0.05368162945326485,0.004337066136384904,68,49,5,5
acid,slope_abs_error,GEN9_A1_ADJ_d05 vs REC_ecfp_plus_recovered,0.042303428373306834,0.015476586387964062,0.06258642537136301,0.01720965043189205,0.06387073465791504,0.030857455149940264,68,50,5,5
acid,slope_abs_error,GEN9_A2_END_d05 vs GEN9_A0_ROW_ONLY,0.06060393779304928,-0.05476660339317744,0.13198063532762624,-0.03348245746348812,0.15072006527927248,0.009409197139707906,68,35,4,5
acid,slope_abs_error,GEN9_A2_END_d05 vs REC_ecfp_plus_recovered,0.07637512969791445,-0.030109614401843093,0.14000779728956544,-0.011116479220770631,0.15295188139900576,0.03592958615326326,68,40,4,5
acid,slope_abs_error,GEN9_A3_RAND_d05 vs GEN9_A0_ROW_ONLY,0.010864917227393741,-0.05463443176490058,0.05040612371826026,-0.04255893137683453,0.05755814990526061,-0.006575609133960836,68,42,4,5
acid,slope_abs_error,GEN9_A3_RAND_d05 vs REC_ecfp_plus_recovered,0.02663610913225892,-0.03516796384654035,0.06341021388651849,-0.03427633461170627,0.06392870001218004,0.01994477987959452,68,41,4,5
acid,slope_abs_error,GEN9_A4_MULTI_d05 vs GEN9_A0_ROW_ONLY,0.01659131587367547,-0.03039294874865692,0.043660916785398914,-0.02577612730401819,0.0455007243900708,0.010458620071152102,68,44,4,5
acid,slope_abs_error,GEN9_A4_MULTI_d05 vs REC_ecfp_plus_recovered,0.032362507778540654,-0.013394054733909685,0.06746569156884509,-0.02563307498426319,0.062073541217480724,0.036979009084707457,68,44,4,5
acid,slope_abs_error,GEN9_REL_MONOLITH vs GEN9_A0_ROW_ONLY,0.05386963521978273,-0.03596200800589039,0.11170325387506216,-0.017907952356115066,0.13234013604287148,-0.005615375881417005,68,38,4,5
acid,slope_abs_error,GEN9_REL_MONOLITH vs REC_ecfp_plus_recovered,0.0696408271246479,-0.0004408086006487162,0.11435269194300239,0.012568221520961254,0.12950844170396122,0.020905013132138345,68,44,5,5
acid,slope_abs_error,GEN9_SHAPE_RECOMPOSED vs GEN9_A0_ROW_ONLY,0.09759070635138561,-0.05158837696940753,0.1879689139729601,-0.021264007134551517,0.2156384597428683,-0.006873393710320476,68,45,5,5
acid,slope_abs_error,GEN9_SHAPE_RECOMPOSED vs REC_ecfp_plus_recovered,0.11336189825625081,-0.024254671341985265,0.19427450248804334,0.0055379063576573104,0.21714118872528004,0.019646995303234882,68,42,5,5
acid,slope_abs_error,GEN9_X_MULTI_d2 vs GEN9_A0_ROW_ONLY,-0.06131949196752253,-0.27907159510308027,0.06094701741994201,-0.2317522560289741,0.08276963316069495,-0.15588811337250144,68,38,3,5
acid,slope_abs_error,GEN9_X_MULTI_d2 vs REC_ecfp_plus_recovered,-0.04554830006265736,-0.25178315472631013,0.06980831410734137,-0.2164053698545421,0.08707079071491448,-0.1293677243589461,68,37,3,5
acid,slope_abs_error,GEN9_X_MULTI_d8c vs GEN9_A0_ROW_ONLY,-0.20183863464426877,-0.26413083604106286,-0.10533652173381829,-0.2702268218342466,-0.11500779340615043,-0.17754479365152612,68,21,0,5
acid,slope_abs_error,GEN9_X_MULTI_d8c vs REC_ecfp_plus_recovered,-0.18606744273940357,-0.2503504819091431,-0.07832586265347206,-0.260104752227833,-0.09616522302996725,-0.1510244046379708,68,22,0,5
acid,slope_abs_error,REC_ecfp_plus_recovered vs GEN9_A0_ROW_ONLY,-0.015771191904865176,-0.041928311716839424,-0.00028723596833824666,-0.036571334603955424,0.002601100643501746,-0.02652038901355535,68,27,0,5
acid,shape_mae,GEN9_A0_ROW_ONLY vs REC_ecfp_plus_recovered,0.0036770840863091904,-0.003314138785838422,0.01597487675099431,-0.004641724339522088,0.013454544380698775,0.009114409762512576,68,35,4,5
acid,shape_mae,GEN9_A1_ADJ_d05 vs GEN9_A0_ROW_ONLY,0.004913957163590964,-0.012802640610186782,0.018588873952873636,-0.010994930575417915,0.020546399420658282,-0.0016716961377548037,68,43,3,5
acid,shape_mae,GEN9_A1_ADJ_d05 vs REC_ecfp_plus_recovered,0.008591041249900155,-0.007028665517094401,0.025774453915500557,-0.008170522565370592,0.02495187517582488,0.007442713624757769,68,41,4,5
acid,shape_mae,GEN9_A2_END_d05 vs GEN9_A0_ROW_ONLY,-0.02475383143867072,-0.0830044221793794,0.006371109017400571,-0.08832047542366171,0.005279656760303251,-0.02891942411939164,68,29,1,5
acid,shape_mae,GEN9_A2_END_d05 vs REC_ecfp_plus_recovered,-0.021076747352361536,-0.07544142600506658,0.009560061336358878,-0.08821591372516738,0.006513366438571307,-0.019805014356879057,68,35,2,5
acid,shape_mae,GEN9_A3_RAND_d05 vs GEN9_A0_ROW_ONLY,-0.01395512083276547,-0.04958372433341501,0.006952339963737801,-0.05109322080596555,0.006205126818887242,-0.01517170355026889,68,44,1,5
acid,shape_mae,GEN9_A3_RAND_d05 vs REC_ecfp_plus_recovered,-0.010278036746456283,-0.04544006513380684,0.014083394113091533,-0.05665464471461766,0.009785116201148128,-0.0060572937877563125,68,38,2,5
acid,shape_mae,GEN9_A4_MULTI_d05 vs GEN9_A0_ROW_ONLY,-0.00912780707581199,-0.03914367447447312,0.00646297505141255,-0.045696400191478165,0.005227276796665138,-0.00964454682724924,68,36,2,5
acid,shape_mae,GEN9_A4_MULTI_d05 vs REC_ecfp_plus_recovered,-0.005450722989502799,-0.03590774391215514,0.015673315000787225,-0.05184919767923042,0.011477361571298856,-0.0005301370647366663,68,36,3,5
acid,shape_mae,GEN9_REL_MONOLITH vs GEN9_A0_ROW_ONLY,0.020588211336396645,-0.010090488789282743,0.04102835796101623,-0.004821708055818294,0.046803737078956915,0.00298240296084253,68,41,5,5
acid,shape_mae,GEN9_REL_MONOLITH vs REC_ecfp_plus_recovered,0.02426529542270584,0.0015000255627613077,0.04036014584935602,0.005454263708116461,0.04476770796659186,0.012096812723355102,68,44,5,5
acid,shape_mae,GEN9_SHAPE_RECOMPOSED vs GEN9_A0_ROW_ONLY,0.023494823726351727,-0.022665277267347315,0.050824800403023944,-0.013888469973619335,0.056742281965026335,-0.006650225113570242,68,41,4,5
acid,shape_mae,GEN9_SHAPE_RECOMPOSED vs REC_ecfp_plus_recovered,0.027171907812660916,-0.014658900778603495,0.05192678386676937,-0.009000650877870055,0.05565379687533417,0.0024641846489423334,68,44,4,5
acid,shape_mae,GEN9_X_MULTI_d2 vs GEN9_A0_ROW_ONLY,-0.09068859987821024,-0.18290867264534616,-0.03837075506453376,-0.18586394824103344,-0.03982852506448932,-0.09838236194703186,68,27,0,5
acid,shape_mae,GEN9_X_MULTI_d2 vs REC_ecfp_plus_recovered,-0.08701151579190106,-0.17716068569644408,-0.03240339651610739,-0.18974984288476518,-0.037046359938701645,-0.0892679521845193,68,25,0,5
acid,shape_mae,GEN9_X_MULTI_d8c vs GEN9_A0_ROW_ONLY,-0.2967078310126659,-0.3951089913342328,-0.23693115461153993,-0.37641983987812233,-0.22358465987539378,-0.34325498592528325,68,8,0,5
acid,shape_mae,GEN9_X_MULTI_d8c vs REC_ecfp_plus_recovered,-0.2930307469263568,-0.3864001254707662,-0.2365422190652938,-0.3701381506843204,-0.22272417770772232,-0.33414057616277065,68,6,0,5
acid,shape_mae,REC_ecfp_plus_recovered vs GEN9_A0_ROW_ONLY,-0.0036770840863091904,-0.015974876750994328,0.0033141387858384146,-0.013454544380698777,0.004641724339522087,-0.009114409762512576,68,33,1,5
acid,span_recovery_distance,GEN9_A0_ROW_ONLY vs REC_ecfp_plus_recovered,0.014880338712912394,-0.0001794535983656717,0.04166473122414584,-0.002624859638750151,0.03708286998168551,0.027992502572961087,62,32,5,5
acid,span_recovery_distance,GEN9_A1_ADJ_d05 vs GEN9_A0_ROW_ONLY,0.061101171716255245,0.0437091008441222,0.09195323649551566,0.04184293864025488,0.08783502499870095,0.0662852943819395,62,57,5,5
acid,span_recovery_distance,GEN9_A1_ADJ_d05 vs REC_ecfp_plus_recovered,0.07598151042916765,0.049775166682590605,0.12152069143595194,0.04439870534725503,0.11176930897976133,0.0942777969549006,62,55,5,5
acid,span_recovery_distance,GEN9_A2_END_d05 vs GEN9_A0_ROW_ONLY,0.11558858526752598,0.06057383088966899,0.1488006225549966,0.06985152236805951,0.15752492396428117,0.08930048421573294,62,49,4,5
acid,span_recovery_distance,GEN9_A2_END_d05 vs REC_ecfp_plus_recovered,0.13046892398043838,0.08214661962944252,0.16700111395407907,0.08453490060795653,0.1695440108180709,0.11729298678869404,62,53,5,5
acid,span_recovery_distance,GEN9_A3_RAND_d05 vs GEN9_A0_ROW_ONLY,0.06496357048211437,0.043081808939557646,0.08952830451737577,0.04502556124412137,0.09182232221217523,0.05892147348364017,62,54,5,5
acid,span_recovery_distance,GEN9_A3_RAND_d05 vs REC_ecfp_plus_recovered,0.07984390919502676,0.05857151552685727,0.11420223798876276,0.05387860027249926,0.10934273000996526,0.08691397605660124,62,57,5,5
acid,span_recovery_distance,GEN9_A4_MULTI_d05 vs GEN9_A0_ROW_ONLY,0.05247994739492467,0.03490145604854995,0.07186700251441529,0.037370465618564976,0.07405680345610083,0.04962520915145271,62,53,5,5
acid,span_recovery_distance,GEN9_A4_MULTI_d05 vs REC_ecfp_plus_recovered,0.06736028610783708,0.04814380213274476,0.09984191017014526,0.043259465849175636,0.0937941534000031,0.0776177117244138,62,55,5,5
acid,span_recovery_distance,GEN9_REL_MONOLITH vs GEN9_A0_ROW_ONLY,0.09588339474116339,0.03577499132201444,0.1325481210951691,0.04756063358669225,0.1437595522343471,0.0552811570452492,62,51,5,5
acid,span_recovery_distance,GEN9_REL_MONOLITH vs REC_ecfp_plus_recovered,0.11076373345407578,0.06954524816756703,0.1355210897750562,0.07818254452272108,0.14322503535765035,0.08327365961821027,62,58,5,5
acid,span_recovery_distance,GEN9_SHAPE_RECOMPOSED vs GEN9_A0_ROW_ONLY,0.1723243469582999,0.05466806780045635,0.23781560414531078,0.08116857164342586,0.25493855926921444,0.08838250804211753,62,51,5,5
acid,span_recovery_distance,GEN9_SHAPE_RECOMPOSED vs REC_ecfp_plus_recovered,0.18720468567121232,0.07781694754221569,0.24605270165910478,0.10324765099040159,0.2611649411061811,0.11637501061507861,62,54,5,5
acid,span_recovery_distance,GEN9_X_MULTI_d2 vs GEN9_A0_ROW_ONLY,0.12374120172944164,0.023302426245352222,0.19417476404399037,0.027329044119199366,0.19773498848586651,0.06652042872076516,62,52,5,5
acid,span_recovery_distance,GEN9_X_MULTI_d2 vs REC_ecfp_plus_recovered,0.13862154044235406,0.04974593668556687,0.20917429585814054,0.04746359676767645,0.20742739460433224,0.09451293129372626,62,53,5,5
acid,span_recovery_distance,GEN9_X_MULTI_d8c vs GEN9_A0_ROW_ONLY,0.006460671189998379,-0.2492100403854526,0.14293842758052508,-0.20982301553612573,0.15860449444806007,-0.09165090608951043,62,44,3,5
acid,span_recovery_distance,GEN9_X_MULTI_d8c vs REC_ecfp_plus_recovered,0.021341009902910768,-0.2215718734015526,0.1490709880469356,-0.19040910319632467,0.16271254476098418,-0.06365840351654933,62,44,3,5
acid,span_recovery_distance,REC_ecfp_plus_recovered vs GEN9_A0_ROW_ONLY,-0.014880338712912394,-0.04166473122414585,0.00017945359836567167,-0.03708286998168553,0.002624859638750172,-0.027992502572961087,62,30,0,5
acid,row_mae,GEN9_A0_ROW_ONLY vs REC_ecfp_plus_recovered,-0.01834230632727738,-0.0377105797251203,0.010160167212836954,-0.038762280985461126,0.008951023775741446,-0.013003080747755682,68,32,0,5
