grouping,pair_label,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,delta3d_extended_unshrunk_mae,delta3d_extended_unshrunk_rmse,delta3d_extended_unshrunk_sign_accuracy,delta3d_extended_unshrunk_r2,delta3d_extended_mae,delta3d_extended_rmse,delta3d_extended_sign_accuracy,delta3d_extended_r2,mae_reduction_delta3d_vs_2d_ensemble,mae_reduction_extended_vs_delta3d
pair_type,Sm-Eu,106,0.1561752113218356,0.20498456842191035,0.7075471698113207,-0.007146629793052917,0.15991490105645983,0.20753301360928528,0.7169811320754716,-0.03234474914267804,0.15674183142643658,0.20481817409706926,0.7075471698113207,-0.005512209528154566,0.17937679348665736,0.22314036875614818,0.6981132075471698,-0.19345668355405854,0.16186529152231263,0.2073324506356002,0.7452830188679245,-0.030350366841743526,0.16514018313725343,0.20931565210131958,0.7547169811320755,-0.05015590334558473,0.15815102626552166,0.20454823785840584,0.7358490566037735,-0.0028635644478898215,-0.0051234600958760534,0.0037142652567909717
pair_type,Gd-Tb,98,0.11590996152888446,0.1648264639425613,0.8979591836734694,0.004791130123952048,0.11759372093990028,0.16565461115522362,0.8979591836734694,-0.005234565001413394,0.11601227947498914,0.16487847335706354,0.8979591836734694,0.004162973751312249,0.15328885191866568,0.202500964170377,0.8673469387755102,-0.5021543001247954,0.12648351747155,0.17097501932406747,0.8979591836734694,-0.07084269305952118,0.12949373729704236,0.17056391034202953,0.9387755102040817,-0.06569920740175772,0.12095003174779466,0.16704645352212782,0.8877551020408163,-0.022197640589303402,-0.01047123799656087,0.005533485723755352
pair_type,Dy-Ho,96,0.10876959484090819,0.1758752298218786,0.71875,-0.2101010589573471,0.10631706878370663,0.17410465000079714,0.7708333333333334,-0.18585892352654243,0.10842300113001484,0.17595499132338366,0.71875,-0.2111988981914068,0.10516835159580669,0.16975086255091762,0.8333333333333334,-0.12729158357694437,0.10807565507212846,0.17423892254572823,0.7708333333333334,-0.18768873904738914,0.10213511717578654,0.16554255627947206,0.78125,-0.0720908748715714,0.10618062652986641,0.17249137157975458,0.78125,-0.16398406851227643,0.0003473460578863746,0.0018950285422620478
pair_type,Ho-Er,96,0.10870647247780575,0.1514782307550563,0.6875,-0.3779979748217348,0.11420386573601353,0.15581525528504844,0.6770833333333334,-0.45803544704339094,0.11028448553388252,0.152565859229658,0.6770833333333334,-0.3978573356404873,0.08758386222632375,0.1372451163811072,0.75,-0.13120660166788145,0.10179706325020028,0.14732227984390114,0.7083333333333334,-0.3034218391298693,0.09117928189195285,0.14030576619353768,0.6979166666666666,-0.18222236464103103,0.10553077649301863,0.1495615420079129,0.6770833333333334,-0.34334635012912074,0.008487422283682239,-0.0037337132428183484
pair_type,La-Ce,95,0.20290659615102125,0.26348492536412166,0.8210526315789474,-0.2828584113370931,0.20447446676023617,0.26514718330346315,0.8315789473684211,-0.299095910209501,0.20295756218614086,0.2634476883103593,0.8210526315789474,-0.2824958365748069,0.18548447000020646,0.25059202648459894,0.8210526315789474,-0.16038385093946905,0.19650343604885084,0.25926985971583566,0.8315789473684211,-0.24214199564786054,0.18535822468002458,0.2477085870874192,0.8315789473684211,-0.1338335511216493,0.196590230196071,0.2592664309553183,0.8315789473684211,-0.2421091420082262,0.006454126137290017,-8.679414722015388e-05
pair_type,Er-Tm,89,0.0743861990541308,0.09778663808697945,0.5280898876404494,-0.05197524698904954,0.07461512465074316,0.09767660114666045,0.5280898876404494,-0.04960905441015617,0.07475984931890306,0.09824254365405145,0.5280898876404494,-0.06180725249039187,0.07015841472425315,0.0988181328132613,0.5168539325842697,-0.07428565715651159,0.07138340442221772,0.09715357906698945,0.5056179775280899,-0.03839861215827445,0.07021784811430143,0.09662463348868308,0.5056179775280899,-0.02712242106800722,0.07160506823005365,0.09629881498503502,0.5168539325842697,-0.020207181161540744,0.0033764448966853433,-0.00022166380783593398
pair_type,Tb-Dy,88,0.14948322803853192,0.18938647558801625,0.5681818181818182,-0.5681567623053785,0.1444260775599169,0.18226550402895167,0.7954545454545454,-0.45244773234917357,0.14817468097869624,0.1875659574615569,0.5681818181818182,-0.5381531801013217,0.14579933145135163,0.18031273084071578,0.6590909090909091,-0.421491714744054,0.14743487839148095,0.1848600700195541,0.7045454545454546,-0.49409350373661387,0.1360613661045241,0.17111884249324583,0.7272727272727273,-0.2802276972814002,0.14352966715292645,0.18139467617692498,0.7727272727272727,-0.43860188269601075,0.000739802587215288,0.0039052112385545013
pair_type,Tm-Yb,86,0.05533348496652028,0.07587926820342591,0.5,-0.21326580845942433,0.0542703575160825,0.07447224238240821,0.5,-0.16868791371766134,0.05513370271797804,0.07551644370348672,0.5,-0.20169083854181968,0.06267576247352463,0.07866954695977439,0.5348837209302325,-0.30413631808275654,0.05514546387191199,0.07478964869258825,0.5116279069767442,-0.1786712152184038,0.06374429610711138,0.08005191840839805,0.5232558139534884,-0.3503712381198347,0.056899884920836495,0.07697467305420777,0.5,-0.24854844185483782,-1.1761153933954882e-05,-0.0017544210489245024
pair_type,Eu-Gd,83,0.10334498202608239,0.1605838309347264,0.7469879518072289,-0.049763441633897676,0.10246216102527354,0.15909408838916125,0.7469879518072289,-0.030376394044604016,0.10290145246807517,0.1592198950928461,0.7469879518072289,-0.032006618171958046,0.09832179279527224,0.1505282310370207,0.7951807228915663,0.07759057584218931,0.09837954605819704,0.15275570668737895,0.7469879518072289,0.05008946788362345,0.09645831355808564,0.1488162225041695,0.7349397590361446,0.09845300889748687,0.09975348569353133,0.15348624294620786,0.7469879518072289,0.040982070791126035,0.004521906409878124,-0.0013739396353342898
pair_type,Yb-Lu,82,0.0968387205747079,0.12853993614488377,0.573170731707317,-0.037254581442244916,0.09385467198898875,0.1265085300428928,0.573170731707317,-0.004728730241783774,0.09649147908279221,0.12826207973481107,0.573170731707317,-0.032775096810292004,0.08947620892455219,0.13149516263838215,0.5853658536585366,-0.08549731914217884,0.09515346202527582,0.12862319060060146,0.573170731707317,-0.038598662267739225,0.08922846098919902,0.1299342618607932,0.5365853658536586,-0.0598796881309267,0.09624613941043735,0.12926188193068658,0.573170731707317,-0.04893880246093385,0.0013380170575163913,-0.001092677385161528
pair_type,Ce-Pr,81,0.15672460823483164,0.21241789309741388,0.8271604938271605,-0.0025158452219364857,0.16254154161830697,0.21813974778043627,0.8395061728395061,-0.05725236444282733,0.15842804266931404,0.21408971904894447,0.8271604938271605,-0.018358461410956428,0.1635601207863137,0.21524824824009264,0.8148148148148148,-0.029409811289602183,0.1589861035271734,0.21284821382132493,0.8148148148148148,-0.006581795703085813,0.15639517267374267,0.21157796425252448,0.8148148148148148,0.005396644541903806,0.1582166945568953,0.21277323459125616,0.8148148148148148,-0.005872751136133614,-0.000558060857859366,0.0007694089702781071
pair_type,Pr-Nd,81,0.12226378239219476,0.19232545276136206,0.7901234567901234,0.16141842878238755,0.12192377215683321,0.191913854304749,0.7901234567901234,0.16500390887121208,0.12206404363441303,0.19262749150631406,0.7901234567901234,0.15878244891063098,0.13532513425108125,0.1961579468926904,0.7901234567901234,0.12766438952366743,0.12814821987388836,0.19336433370499786,0.7777777777777778,0.15233445848638905,0.13465015491893984,0.19842029029013084,0.7777777777777778,0.10742658290432805,0.12876580351366357,0.19546806904232375,0.7777777777777778,0.13378952251930676,-0.006084176239475325,-0.0006175836397752099
