source,label,note,reference_arm,candidate_arm,seeds,n_seeds,macro_mae_reference,macro_mae_candidate,macro_mae_delta,level_mae_delta,shape_mae_delta,ci95_low,ci95_high,p_worse_one_sided,units_improved,units_total,n_seeds_positive,n_seeds_negative,level_ci95_low,level_ci95_high,shape_ci95_low,shape_ci95_high
preregistered_arm,B_LN_EXPANDED,auxiliary composition vs the design-matched control; positive delta = auxiliary data helped,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,B_LN_EXPANDED|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,104729|130363|155921|196613|262147,5,0.9732444846179571,0.9769541792022797,-0.003709694584322576,-0.0003558853935111683,0.004252397539801056,-0.018160773531272042,0.015817231458841615,0.6581709145427287,57,131,2,3,-0.020441445462407025,0.01898952525166091,0.00445885879451512,0.0227971792445665
preregistered_arm,E_LN_PLUS_ALL,auxiliary composition vs the design-matched control; positive delta = auxiliary data helped,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,104729,1,1.0025401459922392,0.9350858909179227,0.06745425507431646,0.08070355978090427,0.0053073807518183025,0.00842373769949547,0.11922814168249293,0.012993503248375811,79,131,1,0,0.013798750938317,0.13922868512921768,-0.004911214163218832,0.017167096276273892
design_control,metal_scheme_only,"no auxiliary rows in either arm; this is the design change alone, and it must be subtracted before reading any auxiliary arm",A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|GENERAL|FROZEN_8|HIERARCHICAL|lam1,104729|130363|155921|196613|262147,5,0.9694845437352134,0.9691948999910686,0.00028964374414486294,-0.001978960520123585,0.0003568330241576212,-0.003678268184169221,0.005570329125182861,0.4482758620689655,65,131,3,2,-0.007980761832633788,0.004950283292009582,-0.002286495674655111,0.005325961372918387
design_control,massaction_only,"no auxiliary rows in either arm; this is the design change alone, and it must be subtracted before reading any auxiliary arm",A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|FROZEN_3|ANNOTATION_SAFE|HIERARCHICAL|lam1,104729|130363|155921|196613|262147,5,0.9694845437352134,0.9780858391259142,-0.008601295390700758,-0.008943383624662071,-0.0009846828620480585,-0.014895971637454894,-0.0038168766794452022,1.0,52,131,0,5,-0.015760536956506817,-0.0013644187167869844,-0.007249585936005848,0.000745797806487614
design_control,both,"no auxiliary rows in either arm; this is the design change alone, and it must be subtracted before reading any auxiliary arm",A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,104729|130363|155921|196613|262147,5,0.9694845437352134,0.9732444846179571,-0.003759940882743673,-0.002678075654733325,-0.0014354978017176445,-0.010359012393437275,0.001504122417152953,0.9190404797601199,65,131,2,3,-0.012918438952627617,0.0037799851311777076,-0.008609110103705459,-0.0004516077886256845
lomo_group,drop_all_actinides,leave-one-group-out from the full pool; positive delta = the actinides helped,E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1|LOMO_GROUP_all_actinide,E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,104729,1,1.055634599101342,0.9350858909179227,0.12054870818341934,0.15510406752314887,-0.002468059961930058,0.043147109747096436,0.21473310735267143,0.0014992503748125937,76,131,1,0,0.06969290442330697,0.25009673855406195,-0.014444774537600747,0.008957367510610386
lomo_within_actinide,drop_Am,leave-one-metal-out from the full pool; positive delta = the metal helped,E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1|LOMO_Am,E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,104729,1,1.0832153787470133,0.9350858909179227,0.14812948782909063,0.1803775176271415,0.001336411065641585,0.03260946227655856,0.24803550338030744,0.0029985007496251873,77,131,1,0,0.0522548822596007,0.2928388678568449,-0.00648846157344753,0.011598701853536767
