arm,base,one_global_scalar,per_extractant_scalar,per_cell_scalar,global_c,sd_per_cell_c,frac_removed_per_cell,frac_removed_global
C_DIRECT_ROW,0.4426398338208271,0.4982281656486468,0.19593600347973114,0.1775190870517359,-0.868351072540007,1.7802535364904284,0.598953656024567,-0.12558366324148063
X_ENS_DIRECT+LOWRANK_K2,0.43289701995372143,0.4664453950046845,0.19557260919971164,0.17769820122183816,-0.721642149624253,1.7844229666763247,0.5895139189435057,-0.07749735734967533
M_SELECTED,0.45202314843277513,0.4575271518740443,0.20493962539753818,0.18846620765757335,-0.40288404604923633,1.930277000578705,0.5830607164455825,-0.012176375170944942
