estimator,radius,radius_sq,inv_radius,radius_cn9,hydration,gd_break,tetrad_e1,tetrad_e3
variogram_unshrunk,0.9881319632809797,0.5000742608980238,-0.9815336949174724,0.9874869608853911,0.9728372064635592,-0.8756460301124966,0.1455663170804288,0.022422361790508938
variogram_shrunk_0.22,0.98813196328098,0.500074260898024,-0.9815336949174724,0.9874869608853916,0.9728372064635596,-0.8756460301124968,0.14556631708042908,0.02242236179050892
complete14,0.9854835516130453,0.5235248165294474,-0.9776561753422366,0.9856572900971364,0.9683324021182615,-0.8741070404477973,0.13560498104014942,0.016970662895898905
